"","slide","initalAOI","fixationTime","correctedAOI"
"57","0.bmp",1,0.21294,1
"58","0.bmp",5,0.29526,5
"59","0.bmp",1,0.27934,1
"60","0.bmp",4,0.31224,4
"61","0.bmp",0,0.21339,0
"62","0.bmp",2,0.65721,2
"63","0.bmp",1,0.78846,1
"64","0.bmp",4,0.2625,4
"65","0.bmp",4,0.27879,4
"66","0.bmp",2,0.21345,2
"67","0.bmp",5,0.21372,5
"68","0.bmp",0,0.27985,0
"69","0.bmp",6,0.21254,6
"70","0.bmp",9,0.21307,9
"71","0.bmp",8,0.24586,8
"72","0.bmp",7,0.26414,7
"73","0.bmp",6,0.26395,6
"74","0.bmp",9,0.27963,9
"75","0.bmp",8,0.45991,8
"76","0.bmp",0,0.24632,0
"77","0.bmp",4,0.24832,4
"78","0.bmp",1,0.49233,1
"79","0.bmp",0,0.95268,0
"80","0.bmp",0,0.88563,0
"81","0.bmp",5,0.32872,5
"82","0.bmp",2,0.46011,2
"83","0.bmp",2,0.49252,2
"84","0.bmp",3,0.64095,3
"85","0.bmp",6,0.40841,6
"86","0.bmp",9,0.26254,9
"87","0.bmp",9,0.42737,9
"88","0.bmp",6,0.3611,6
"89","0.bmp",3,0.29504,3
"90","0.bmp",4,0.21361,4
"91","0.bmp",7,0.22977,7
"92","0.bmp",6,0.19764,6
"93","0.bmp",3,0.52559,3
"94","0.bmp",5,0.47836,5
"95","0.bmp",5,0.52144,5
"96","0.bmp",0,0.80131,0
"97","0.bmp",5,0.21339,5
"98","0.bmp",4,0.39422,4
"99","0.bmp",5,0.47713,5
"100","0.bmp",6,0.24399,6
"101","0.bmp",6,0.36146,6
"102","0.bmp",7,0.27947,7
"103","0.bmp",2,0.37707,2
"104","0.bmp",7,0.32866,7
"105","0.bmp",7,0.38701,7
"106","0.bmp",9,0.70655,9
"107","0.bmp",9,0.55865,9
"108","0.bmp",5,0.26283,5
"109","0.bmp",3,0.21354,3
"110","0.bmp",5,0.34461,5
"111","0.bmp",4,0.24679,4
"112","0.bmp",4,0.3285,4
"113","0.bmp",8,0.19704,8
"114","0.bmp",8,0.21333,8
"115","0.bmp",3,0.70628,3
"116","0.bmp",6,0.59152,6
"117","0.bmp",9,0.19466,9
"118","0.bmp",5,0.34486,5
"119","0.bmp",7,0.31127,7
"120","0.bmp",4,0.34714,4
"121","0.bmp",0,0.26358,0
"122","0.bmp",5,0.42647,5
"123","1.bmp",9,0.6245,5
"124","1.bmp",3,0.31247,9
"125","1.bmp",1,0.21283,1
"126","1.bmp",8,0.21314,4
"127","1.bmp",5,0.23014,2
"128","1.bmp",1,0.24598,1
"129","1.bmp",1,0.77221,1
"130","1.bmp",5,0.22978,2
"131","1.bmp",0,0.21256,0
"132","1.bmp",0,0.45994,0
"133","1.bmp",5,0.49243,2
"134","1.bmp",1,0.47466,1
"135","1.bmp",5,0.24681,2
"136","1.bmp",4,0.2465,6
"137","1.bmp",3,0.29555,9
"138","1.bmp",2,0.41088,8
"139","1.bmp",6,0.26184,3
"140","1.bmp",8,0.36112,4
"141","1.bmp",7,0.27962,7
"142","1.bmp",1,0.32839,1
"143","1.bmp",8,0.34543,4
"144","1.bmp",8,0.38561,4
"145","1.bmp",9,0.29235,5
"146","1.bmp",7,0.2134,7
"147","1.bmp",4,0.31169,6
"148","1.bmp",1,0.31132,1
"149","1.bmp",5,0.21406,2
"150","1.bmp",0,0.29964,0
"151","1.bmp",8,0.19709,4
"152","1.bmp",2,0.96739,8
"153","1.bmp",1,0.27917,1
"154","1.bmp",1,0.45987,1
"155","1.bmp",7,0.19766,7
"156","1.bmp",1,0.46373,1
"157","1.bmp",5,0.26277,2
"158","1.bmp",2,0.21262,8
"159","1.bmp",9,0.22987,5
"160","1.bmp",5,0.44376,2
"161","1.bmp",6,0.24649,3
"162","1.bmp",8,0.2132,4
"163","1.bmp",1,0.45985,1
"164","1.bmp",8,0.70627,4
"165","1.bmp",7,0.50905,7
"166","1.bmp",1,0.19742,1
"167","1.bmp",0,0.57513,0
"168","1.bmp",0,0.55826,0
"169","1.bmp",5,0.44331,2
"170","1.bmp",5,0.27979,2
"171","2.bmp",5,0.57509,2
"172","2.bmp",1,0.24557,4
"173","2.bmp",7,0.3447,1
"174","2.bmp",7,0.2793,1
"175","2.bmp",8,0.25232,6
"176","2.bmp",9,0.32826,3
"177","2.bmp",6,0.39427,7
"178","2.bmp",5,0.24672,2
"179","2.bmp",4,0.22997,8
"180","2.bmp",8,0.27937,6
"181","2.bmp",8,0.26244,6
"182","2.bmp",0,0.26256,0
"183","2.bmp",2,0.2789,9
"184","2.bmp",2,0.45981,9
"185","2.bmp",9,0.1972,3
"186","2.bmp",8,0.5088,6
"187","2.bmp",2,0.31123,9
"188","2.bmp",2,0.65703,9
"189","2.bmp",8,0.08191,6
"190","2.bmp",9,0.65663,3
"191","3.bmp",3,0.47621,7
"192","3.bmp",2,0.24843,2
"193","3.bmp",8,0.36157,5
"194","3.bmp",8,0.44328,5
"195","3.bmp",5,0.32829,8
"196","3.bmp",1,0.26308,1
"197","3.bmp",7,0.21335,3
"198","3.bmp",0,0.34448,0
"199","3.bmp",0,0.41086,0
"200","3.bmp",5,0.21921,8
"201","3.bmp",2,0.55856,2
"202","3.bmp",4,0.20734,9
"203","3.bmp",7,0.26276,3
"204","3.bmp",9,0.21362,6
"205","3.bmp",6,0.19836,4
"206","3.bmp",8,0.21359,5
"207","3.bmp",9,0.27901,6
"208","3.bmp",6,0.27969,4
"209","3.bmp",5,0.26268,8
"210","3.bmp",2,0.26251,2
"211","3.bmp",5,0.21333,8
"212","3.bmp",8,0.22974,5
"213","3.bmp",2,0.19324,2
"214","3.bmp",2,0.41013,2
"215","3.bmp",8,0.19666,5
"216","3.bmp",5,0.27901,8
"217","3.bmp",3,0.57512,7
"218","3.bmp",6,0.27824,4
"219","3.bmp",4,0.19879,9
"220","3.bmp",8,0.08389,5
"221","4.bmp",7,0.69003,1
"222","4.bmp",8,0.26338,5
"223","4.bmp",2,0.21155,7
"224","4.bmp",5,0.36154,3
"225","4.bmp",8,0.3943,5
"226","4.bmp",5,0.27919,3
"227","4.bmp",1,0.36105,2
"228","4.bmp",0,0.36182,0
"229","4.bmp",0,0.27914,0
"230","4.bmp",0,0.1972,0
"231","4.bmp",5,0.64081,3
"232","4.bmp",8,0.26419,5
"233","4.bmp",2,0.39326,7
"234","4.bmp",1,0.26297,2
"235","4.bmp",5,0.2135,3
"236","4.bmp",6,0.26282,8
"237","4.bmp",9,0.31114,9
"238","4.bmp",5,0.21394,3
"239","4.bmp",4,0.29556,6
"240","4.bmp",7,0.31174,1
"241","4.bmp",2,0.22954,7
"242","4.bmp",3,0.349,4
"243","4.bmp",3,0.41084,4
"244","4.bmp",5,0.36087,3
"245","4.bmp",2,0.21265,7
"246","4.bmp",1,0.29509,2
"247","4.bmp",4,0.98476,6
"248","4.bmp",8,0.32809,5
"249","4.bmp",9,0.37781,9
"250","4.bmp",5,0.42694,3
"251","4.bmp",5,0.51062,3
"252","4.bmp",8,0.13179,5
"253","4.bmp",6,0.32785,8
"254","4.bmp",5,0.57484,3
"255","4.bmp",4,0.24623,6
"256","4.bmp",5,0.54219,3
"257","4.bmp",1,0.23225,2
"258","4.bmp",9,0.19724,9
"259","4.bmp",5,0.26289,3
"260","4.bmp",4,0.31224,6
"261","4.bmp",9,0.26303,9
"262","5.bmp",5,1.24846,6
"263","5.bmp",4,0.34473,1
"264","5.bmp",4,0.65671,1
"265","5.bmp",5,0.29544,6
"266","5.bmp",9,0.54475,4
"267","5.bmp",0,0.27954,0
"268","5.bmp",9,0.26244,4
"269","5.bmp",5,0.31219,6
"270","5.bmp",0,0.50905,0
"271","5.bmp",6,0.60793,2
"272","5.bmp",0,0.41051,0
"273","5.bmp",6,0.31155,2
"274","5.bmp",3,0.32826,3
"275","5.bmp",9,0.26292,4
"276","5.bmp",0,0.32855,0
"277","5.bmp",5,0.0506,6
"278","5.bmp",5,0.36163,6
"279","5.bmp",7,0.44357,8
"280","5.bmp",0,0.26294,0
"281","5.bmp",5,0.42714,6
"282","5.bmp",5,0.34563,6
"283","5.bmp",4,0.54234,1
"284","5.bmp",4,0.31206,1
"285","5.bmp",9,0.1972,4
"286","5.bmp",8,0.24635,7
"287","5.bmp",7,0.21368,8
"288","5.bmp",4,0.21378,1
"289","5.bmp",0,0.23039,0
"290","5.bmp",4,0.34465,1
"291","5.bmp",5,0.49171,6
"292","5.bmp",6,0.2467,2
"293","5.bmp",9,0.21356,4
"294","5.bmp",8,0.36171,7
"295","5.bmp",9,0.39442,4
"296","6.bmp",8,0.79082,8
"297","6.bmp",4,0.24672,2
"298","6.bmp",6,0.32764,5
"299","6.bmp",5,0.27885,4
"300","6.bmp",7,0.19719,3
"301","6.bmp",0,0.32903,0
"302","6.bmp",9,0.23024,9
"303","6.bmp",8,0.23131,8
"304","6.bmp",0,0.26697,0
"305","6.bmp",0,0.91957,0
"306","6.bmp",5,0.19748,4
"307","6.bmp",8,0.68961,8
"308","6.bmp",4,0.24681,2
"309","6.bmp",0,0.21283,0
"310","6.bmp",1,0.37672,7
"311","6.bmp",2,0.65347,1
"312","6.bmp",5,0.60814,4
"313","6.bmp",5,0.47612,4
"314","6.bmp",2,0.31352,1
"315","7.bmp",0,0.47665,0
"316","7.bmp",1,0.24622,5
"317","7.bmp",1,0.57571,5
"318","7.bmp",5,0.21364,3
"319","7.bmp",5,0.29509,3
"320","7.bmp",5,0.04919,3
"321","7.bmp",9,0.19731,6
"322","7.bmp",9,0.21364,6
"323","7.bmp",7,0.23013,9
"324","7.bmp",8,0.22993,2
"325","7.bmp",5,0.23029,3
"326","7.bmp",0,0.2464,0
"327","7.bmp",0,0.1971,0
"328","7.bmp",5,0.66042,3
"329","7.bmp",4,0.60753,8
"330","7.bmp",1,0.21034,5
"331","7.bmp",7,0.19835,9
"332","7.bmp",8,0.22958,2
"333","7.bmp",6,0.21339,1
"334","7.bmp",5,0.37819,3
"335","7.bmp",2,0.21367,4
"336","7.bmp",3,0.22963,7
"337","7.bmp",6,0.23016,1
"338","7.bmp",5,0.34491,3
"339","7.bmp",9,0.32864,6
"340","7.bmp",0,0.54211,0
"341","7.bmp",3,0.52589,7
"342","7.bmp",1,0.26315,5
"343","7.bmp",3,0.26308,7
"344","7.bmp",5,0.31198,3
"345","7.bmp",7,0.32799,9
"346","7.bmp",8,0.37791,2
"347","7.bmp",9,0.41052,6
"348","7.bmp",9,0.37784,6
"349","7.bmp",9,0.5751,6
"350","8.bmp",8,0.27808,9
"351","8.bmp",6,0.32886,3
"352","8.bmp",5,0.24631,5
"353","8.bmp",0,0.21333,0
"354","8.bmp",4,0.42706,2
"355","8.bmp",4,0.54208,2
"356","8.bmp",0,0.21394,0
"357","8.bmp",5,1.01074,5
"358","8.bmp",5,0.53558,5
"359","8.bmp",4,0.2135,2
"360","8.bmp",7,0.2462,8
"361","8.bmp",5,0.2139,5
"362","8.bmp",2,0.21368,1
"363","8.bmp",9,0.24641,7
"364","8.bmp",9,0.31187,7
"365","8.bmp",3,0.21457,4
"366","8.bmp",3,0.29578,4
"367","8.bmp",5,0.37886,5
"368","8.bmp",5,0.44388,5
"369","8.bmp",1,0.2964,6
"370","8.bmp",8,0.23016,9
"371","8.bmp",8,0.37776,9
"372","8.bmp",6,0.1971,3
"373","8.bmp",1,0.36154,6
"374","8.bmp",0,0.60846,0
"375","8.bmp",5,0.22929,5
"376","8.bmp",6,0.26341,3
"377","8.bmp",1,0.21378,6
"378","8.bmp",0,0.59235,0
"379","8.bmp",6,0.39386,3
"380","8.bmp",8,0.345,9
"381","8.bmp",8,0.2847,9
"382","8.bmp",5,0.24638,5
"383","8.bmp",8,0.2123,9
"384","8.bmp",6,0.31215,3
"385","8.bmp",8,0.24504,9
"386","9.bmp",1,0.50911,6
"387","9.bmp",6,0.2794,8
"388","9.bmp",1,0.34505,6
"389","9.bmp",4,0.55788,1
"390","9.bmp",1,0.39365,6
"391","9.bmp",1,0.24768,6
"392","9.bmp",0,0.31235,0
"393","9.bmp",8,0.31317,4
"394","9.bmp",1,0.26265,6
"395","9.bmp",1,0.39444,6
"396","9.bmp",9,0.19743,9
"397","9.bmp",4,0.24731,1
"398","9.bmp",5,0.22974,3
"399","9.bmp",5,0.52597,3
"400","9.bmp",0,0.31238,0
"401","9.bmp",5,0.54236,3
"402","9.bmp",0,0.27931,0
"403","9.bmp",8,0.2303,4
"404","9.bmp",8,0.27971,4
"405","9.bmp",0,0.22993,0
"406","9.bmp",8,0.93668,4
"407","9.bmp",5,0.26282,3
"408","9.bmp",4,0.64188,1
"409","9.bmp",1,0.21254,6
"410","9.bmp",4,0.24652,1
"411","9.bmp",5,0.21364,3
"412","9.bmp",2,0.04922,7
"413","9.bmp",7,0.21367,2
"414","9.bmp",6,0.31206,8
"415","9.bmp",3,0.2635,5
"416","9.bmp",6,0.36119,8
"417","9.bmp",7,0.04881,2
"418","9.bmp",8,0.29671,4
"419","9.bmp",8,0.26282,4
"420","9.bmp",6,0.21361,8
"421","9.bmp",6,0.26234,8
"422","9.bmp",3,0.19731,5
"423","9.bmp",2,0.21114,7
"424","9.bmp",0,0.29604,0
"425","9.bmp",8,0.22977,4
"426","9.bmp",9,0.24698,9
"427","9.bmp",2,0.19679,7
"428","9.bmp",8,0.65678,4
"429","9.bmp",8,0.34706,4
"430","9.bmp",9,0.52539,9
"431","10.bmp",2,0.83711,4
"432","10.bmp",2,0.57375,4
"433","10.bmp",2,0.18031,4
"434","10.bmp",2,0.31676,4
"435","10.bmp",1,0.26268,6
"436","10.bmp",2,0.23105,4
"437","10.bmp",8,0.24582,1
"438","10.bmp",0,0.31194,0
"439","10.bmp",1,0.31346,6
"440","10.bmp",2,0.27895,4
"441","10.bmp",1,0.55678,6
"442","10.bmp",5,0.26277,5
"443","10.bmp",5,0.23128,5
"444","10.bmp",8,0.23096,1
"445","10.bmp",8,0.26282,1
"446","10.bmp",5,0.42683,5
"447","10.bmp",0,0.19688,0
"448","10.bmp",0,0.65707,0
"449","10.bmp",0,0.68922,0
"450","10.bmp",1,0.21101,6
"451","10.bmp",5,0.19719,5
"452","10.bmp",6,0.24651,3
"453","10.bmp",5,0.22971,5
"454","10.bmp",1,0.21384,6
"455","10.bmp",2,0.3119,4
"456","10.bmp",4,0.29543,2
"457","10.bmp",1,0.31207,6
"458","11.bmp",5,0.2133,7
"459","11.bmp",6,0.26276,5
"460","11.bmp",8,0.21373,2
"461","11.bmp",0,0.32886,0
"462","11.bmp",9,0.34334,1
"463","11.bmp",0,0.2628,0
"464","11.bmp",4,0.19917,6
"465","11.bmp",1,0.32874,4
"466","11.bmp",0,0.2511,0
"467","11.bmp",5,0.22975,7
"468","11.bmp",5,0.39461,7
"469","11.bmp",1,0.26247,4
"470","11.bmp",7,0.32829,8
"471","11.bmp",7,0.24315,8
"472","11.bmp",8,0.24594,2
"473","11.bmp",9,0.19662,1
"474","11.bmp",5,0.21368,7
"475","11.bmp",1,0.2301,4
"476","11.bmp",2,0.33099,3
"477","11.bmp",5,0.44376,7
"478","11.bmp",6,0.32906,5
"479","11.bmp",5,0.27965,7
"480","11.bmp",8,0.26259,2
"481","11.bmp",9,0.24698,1
"482","11.bmp",6,0.24725,5
"483","11.bmp",7,0.27914,8
"484","11.bmp",4,0.24655,6
"485","11.bmp",6,0.19672,5
"486","11.bmp",4,0.31232,6
"487","11.bmp",4,0.44067,6
"488","11.bmp",7,0.24658,8
"489","11.bmp",7,0.62448,8
"490","11.bmp",8,0.2627,2
"491","11.bmp",2,0.19739,3
"492","11.bmp",3,0.31241,9
"493","11.bmp",1,0.23056,4
"494","11.bmp",8,0.42731,2
"495","11.bmp",8,0.41101,2
"496","11.bmp",8,0.3288,2
"497","11.bmp",9,0.21405,1
"498","11.bmp",5,0.21359,7
"499","11.bmp",8,0.59158,2
"500","11.bmp",9,0.28445,1
"501","11.bmp",9,0.41144,1
"502","11.bmp",5,0.42743,7
"503","11.bmp",8,0.32581,2
"504","11.bmp",8,0.41055,2
"505","11.bmp",9,0.21466,1
"506","11.bmp",9,0.50885,1
"507","11.bmp",5,0.29611,7
"508","11.bmp",5,0.36154,7
"509","11.bmp",6,0.21347,5
"510","11.bmp",8,0.21365,2
"511","11.bmp",8,0.26251,2
"512","11.bmp",8,0.92035,2
"513","11.bmp",8,0.29562,2
"514","11.bmp",0,0.41049,0
"515","11.bmp",8,0.22977,2
"516","11.bmp",2,0.09854,3
"517","11.bmp",3,0.28015,9
"518","11.bmp",8,0.24582,2
"519","11.bmp",5,0.9187,7
"520","11.bmp",6,0.36166,5
"521","11.bmp",0,0.37744,0
