"","slide","initalAOI","fixationTime","correctedAOI"
"56","0.bmp",4,0.23117,4
"57","0.bmp",4,0.47607,4
"58","0.bmp",6,0.27962,6
"59","0.bmp",3,0.46013,3
"60","0.bmp",9,0.65939,9
"61","0.bmp",9,0.26273,9
"62","0.bmp",5,0.21338,5
"63","0.bmp",2,0.36132,2
"64","0.bmp",1,0.21315,1
"65","0.bmp",0,0.06558,0
"66","0.bmp",8,0.29787,8
"67","0.bmp",0,0.42706,0
"68","0.bmp",7,0.32893,7
"69","0.bmp",0,0.26278,0
"70","0.bmp",9,0.24458,9
"71","0.bmp",0,0.52559,0
"72","0.bmp",0,0.148,0
"73","0.bmp",8,0.21394,8
"74","0.bmp",0,0.31369,0
"75","0.bmp",4,0.3119,4
"76","0.bmp",0,0.2135,0
"77","0.bmp",2,0.82166,2
"78","0.bmp",0,0.26294,0
"79","0.bmp",8,0.59169,8
"80","0.bmp",5,0.21338,5
"81","0.bmp",2,0.23061,2
"82","0.bmp",2,0.22971,2
"83","0.bmp",1,0.5255,1
"84","0.bmp",2,0.22975,2
"85","0.bmp",6,0.27937,6
"86","0.bmp",7,0.42693,7
"87","0.bmp",4,0.46132,4
"88","0.bmp",2,0.22981,2
"89","0.bmp",4,0.23018,4
"90","0.bmp",9,0.24643,9
"91","0.bmp",6,0.26501,6
"92","0.bmp",5,0.22994,5
"93","0.bmp",6,0.24718,6
"94","0.bmp",2,0.23024,2
"95","0.bmp",3,0.59104,3
"96","0.bmp",2,0.23,2
"97","0.bmp",7,0.19594,7
"98","1.bmp",7,0.41033,1
"99","1.bmp",4,0.24699,2
"100","1.bmp",9,0.394,3
"101","1.bmp",5,0.37797,8
"102","1.bmp",2,0.34805,6
"103","1.bmp",2,0.31323,6
"104","1.bmp",6,0.42718,5
"105","1.bmp",7,0.29636,1
"106","1.bmp",5,0.59155,8
"107","1.bmp",2,0.21381,6
"108","1.bmp",6,0.39419,5
"109","1.bmp",5,0.29568,8
"110","1.bmp",8,0.60759,9
"111","1.bmp",8,0.27886,9
"112","1.bmp",9,0.27942,3
"113","1.bmp",6,0.24606,5
"114","1.bmp",9,0.73872,3
"115","1.bmp",0,0.59199,0
"116","1.bmp",7,0.26311,1
"117","1.bmp",4,0.5096,2
"118","1.bmp",2,0.23,6
"119","1.bmp",0,0.19654,0
"120","1.bmp",5,0.24677,8
"121","1.bmp",4,0.5923,2
"122","1.bmp",1,0.21338,7
"123","1.bmp",2,0.23027,6
"124","1.bmp",8,0.24676,9
"125","1.bmp",9,0.49258,3
"126","1.bmp",8,0.29556,9
"127","1.bmp",7,0.22986,1
"128","1.bmp",9,0.19686,3
"129","1.bmp",9,0.41075,3
"130","1.bmp",8,0.21368,9
"131","1.bmp",4,0.21149,2
"132","1.bmp",5,0.27902,8
"133","1.bmp",2,0.52601,6
"134","1.bmp",8,0.21365,9
"135","1.bmp",2,0.25122,6
"136","1.bmp",8,0.31178,9
"137","1.bmp",8,0.41074,9
"138","1.bmp",7,0.36112,1
"139","1.bmp",9,0.1976,3
"140","2.bmp",9,0.80435,7
"141","2.bmp",9,0.34661,7
"142","2.bmp",1,0.22895,5
"143","2.bmp",8,0.3619,1
"144","2.bmp",8,0.32867,1
"145","2.bmp",9,0.36172,7
"146","2.bmp",9,0.85036,7
"147","2.bmp",0,0.54519,0
"148","2.bmp",3,0.26328,6
"149","2.bmp",2,0.29592,3
"150","2.bmp",0,0.72295,0
"151","2.bmp",5,0.21289,9
"152","2.bmp",1,0.3115,5
"153","2.bmp",7,0.5751,4
"154","2.bmp",7,0.23595,4
"155","2.bmp",4,0.19656,2
"156","2.bmp",6,0.19714,8
"157","2.bmp",3,0.21389,6
"158","2.bmp",5,0.37759,9
"159","2.bmp",5,0.49306,9
"160","2.bmp",0,0.19698,0
"161","2.bmp",8,0.2463,1
"162","2.bmp",0,0.22976,0
"163","2.bmp",5,0.52543,9
"164","2.bmp",2,0.24699,3
"165","2.bmp",2,0.59131,3
"166","2.bmp",5,0.27878,9
"167","2.bmp",4,0.21375,2
"168","2.bmp",7,0.21341,4
"169","2.bmp",8,0.2459,1
"170","2.bmp",9,0.65735,7
"171","2.bmp",9,0.31224,7
"172","2.bmp",7,0.19695,4
"173","2.bmp",8,0.29549,1
"174","2.bmp",9,0.49258,7
"175","2.bmp",6,0.37756,8
"176","2.bmp",8,0.57498,1
"177","2.bmp",7,0.83797,4
"178","2.bmp",7,0.73883,4
"179","3.bmp",0,0.37762,0
"180","3.bmp",8,0.23003,6
"181","3.bmp",9,0.64085,2
"182","3.bmp",7,0.59151,1
"183","3.bmp",8,0.24808,6
"184","3.bmp",4,0.57523,4
"185","3.bmp",1,0.24661,9
"186","3.bmp",9,0.21367,2
"187","3.bmp",9,0.24803,2
"188","3.bmp",9,0.54158,2
"189","3.bmp",9,0.26312,2
"190","3.bmp",8,0.27943,6
"191","3.bmp",7,0.45995,1
"192","3.bmp",7,0.39436,1
"193","3.bmp",7,0.29562,1
"194","3.bmp",4,0.21378,4
"195","3.bmp",5,0.24617,3
"196","3.bmp",6,0.21477,7
"197","3.bmp",0,0.19742,0
"198","3.bmp",1,0.27936,9
"199","3.bmp",0,0.41029,0
"200","3.bmp",0,0.21281,0
"201","3.bmp",0,0.1149,0
"202","3.bmp",8,0.19649,6
"203","3.bmp",9,0.24663,2
"204","3.bmp",5,0.21304,3
"205","3.bmp",6,0.46078,7
"206","3.bmp",0,0.23027,0
"207","3.bmp",0,0.06509,0
"208","3.bmp",8,0.09866,6
"209","3.bmp",0,0.4106,0
"210","3.bmp",0,0.7224,0
"211","3.bmp",8,0.22993,6
"212","3.bmp",0,0.19505,0
"213","3.bmp",0,0.65645,0
"214","3.bmp",5,0.2274,3
"215","3.bmp",0,0.29514,0
"216","3.bmp",4,0.21332,4
"217","3.bmp",7,0.24561,1
"218","3.bmp",8,0.26256,6
"219","3.bmp",9,0.24542,2
"220","3.bmp",6,0.21387,7
"221","3.bmp",4,0.26291,4
"222","3.bmp",7,1.08366,1
"223","3.bmp",6,0.62381,7
"224","3.bmp",5,0.32863,3
"225","3.bmp",6,0.27864,7
"226","4.bmp",6,1.01862,7
"227","4.bmp",4,0.49559,5
"228","4.bmp",7,0.34435,9
"229","4.bmp",6,0.39386,7
"230","4.bmp",0,0.54083,0
"231","4.bmp",5,0.24657,2
"232","4.bmp",4,0.23013,5
"233","4.bmp",4,0.52608,5
"234","4.bmp",4,0.32866,5
"235","4.bmp",6,0.23018,7
"236","4.bmp",9,0.26282,4
"237","4.bmp",8,0.24606,1
"238","4.bmp",9,0.3779,4
"239","4.bmp",0,0.26274,0
"240","4.bmp",8,0.47597,1
"241","4.bmp",8,0.29573,1
"242","4.bmp",5,0.36496,2
"243","4.bmp",4,0.36284,5
"244","4.bmp",5,0.24641,2
"245","4.bmp",1,0.27908,3
"246","4.bmp",2,0.29565,8
"247","4.bmp",3,0.23012,6
"248","4.bmp",1,0.27913,3
"249","4.bmp",7,0.21382,9
"250","4.bmp",7,0.41086,9
"251","4.bmp",4,0.19714,5
"252","4.bmp",5,0.24622,2
"253","4.bmp",4,0.62444,5
"254","4.bmp",1,0.24484,3
"255","4.bmp",3,0.29617,6
"256","4.bmp",6,0.23001,7
"257","4.bmp",5,0.22957,2
"258","4.bmp",7,0.37782,9
"259","4.bmp",1,0.60851,3
"260","5.bmp",5,0.3775,4
"261","5.bmp",7,0.34529,8
"262","5.bmp",9,0.21307,3
"263","5.bmp",6,0.39496,2
"264","5.bmp",5,0.26292,4
"265","5.bmp",8,0.34537,9
"266","5.bmp",5,0.21338,4
"267","5.bmp",8,1.42859,9
"268","5.bmp",8,0.37656,9
"269","5.bmp",9,0.49278,3
"270","5.bmp",0,0.47656,0
"271","5.bmp",6,0.62393,2
"272","5.bmp",0,0.39459,0
"273","5.bmp",0,0.52585,0
"274","5.bmp",6,0.21371,2
"275","5.bmp",0,0.19267,0
"276","5.bmp",0,0.19707,0
"277","5.bmp",2,0.47693,1
"278","5.bmp",1,0.5584,7
"279","5.bmp",5,0.21385,4
"280","5.bmp",5,0.31143,4
"281","5.bmp",2,0.24617,1
"282","5.bmp",4,0.24646,6
"283","5.bmp",2,0.22995,1
"284","5.bmp",1,0.39473,7
"285","5.bmp",5,0.37781,4
"286","6.bmp",6,0.95288,4
"287","6.bmp",0,0.22893,0
"288","6.bmp",2,0.32832,1
"289","6.bmp",2,0.31255,1
"290","6.bmp",2,0.21342,1
"291","6.bmp",1,0.34474,3
"292","6.bmp",8,0.21356,7
"293","6.bmp",0,0.54198,0
"294","6.bmp",8,1.34695,7
"295","6.bmp",9,0.4277,8
"296","6.bmp",0,0.34531,0
"297","6.bmp",5,0.444,6
"298","6.bmp",5,0.37752,6
"299","6.bmp",2,0.19739,1
"300","6.bmp",4,0.21381,2
"301","6.bmp",7,0.36172,9
"302","6.bmp",9,0.21342,8
"303","6.bmp",3,0.21336,5
"304","6.bmp",8,0.27942,7
"305","6.bmp",6,0.50914,4
"306","6.bmp",2,0.57533,1
"307","6.bmp",2,0.36124,1
"308","6.bmp",5,0.24677,6
"309","6.bmp",8,0.22937,7
"310","7.bmp",8,0.64079,6
"311","7.bmp",8,0.26323,6
"312","7.bmp",6,0.24544,9
"313","7.bmp",5,0.27922,3
"314","7.bmp",6,0.6241,9
"315","7.bmp",8,0.31219,6
"316","7.bmp",2,0.33057,5
"317","7.bmp",2,0.55899,5
"318","7.bmp",0,0.19676,0
"319","7.bmp",7,0.50912,4
"320","7.bmp",9,0.32867,2
"321","7.bmp",0,0.26213,0
"322","7.bmp",0,0.31265,0
"323","7.bmp",8,0.9202,6
"324","7.bmp",5,0.2301,3
"325","7.bmp",0,0.19792,0
"326","7.bmp",2,0.27982,5
"327","7.bmp",5,0.2131,3
"328","7.bmp",8,0.34489,6
"329","7.bmp",7,0.27885,4
"330","7.bmp",5,0.23058,3
"331","7.bmp",4,0.32907,1
"332","7.bmp",5,0.34543,3
"333","7.bmp",8,0.32869,6
"334","7.bmp",0,0.19711,0
"335","7.bmp",8,0.1974,6
"336","7.bmp",0,0.29634,0
"337","7.bmp",8,0.263,6
"338","8.bmp",8,0.55859,5
"339","8.bmp",5,0.21103,4
"340","8.bmp",6,0.4456,1
"341","8.bmp",3,0.36234,8
"342","8.bmp",2,0.23003,9
"343","8.bmp",1,0.23038,7
"344","8.bmp",4,0.21313,6
"345","8.bmp",6,0.37845,1
"346","8.bmp",5,0.49313,4
"347","8.bmp",2,0.27911,9
"348","8.bmp",3,0.26263,8
"349","8.bmp",0,0.19951,0
"350","8.bmp",8,1.64268,5
"351","8.bmp",8,0.27917,5
"352","8.bmp",5,0.21263,4
"353","8.bmp",8,0.49234,5
"354","8.bmp",0,0.29553,0
"355","8.bmp",5,0.47643,4
"356","8.bmp",1,0.26302,7
"357","8.bmp",4,0.26288,6
"358","8.bmp",5,0.29575,4
"359","8.bmp",6,0.2328,1
"360","8.bmp",8,0.21867,5
"361","8.bmp",2,0.21391,9
"362","8.bmp",5,0.23016,4
"363","8.bmp",6,0.39456,1
"364","8.bmp",5,0.45938,4
"365","8.bmp",1,0.39552,7
"366","8.bmp",4,0.213,6
"367","8.bmp",2,0.26241,9
"368","8.bmp",1,0.26245,7
"369","9.bmp",5,0.39453,8
"370","9.bmp",6,0.50714,2
"371","9.bmp",5,0.65691,8
"372","9.bmp",9,0.31198,7
"373","9.bmp",8,0.23019,4
"374","9.bmp",2,0.23206,3
"375","9.bmp",3,0.23212,9
"376","9.bmp",2,0.2041,3
"377","9.bmp",6,0.39398,2
"378","9.bmp",0,0.27866,0
"379","9.bmp",8,0.2298,4
"380","9.bmp",9,0.41048,7
"381","9.bmp",9,0.78868,7
"382","9.bmp",0,0.31326,0
"383","9.bmp",9,0.2466,7
"384","9.bmp",0,0.27982,0
"385","9.bmp",0,0.45952,0
"386","9.bmp",0,0.29532,0
"387","9.bmp",0,0.2299,0
"388","9.bmp",8,0.24646,4
"389","9.bmp",0,0.26295,0
"390","9.bmp",5,0.19669,8
"391","9.bmp",7,0.44336,5
"392","9.bmp",5,0.37753,8
"393","9.bmp",4,0.34488,6
"394","9.bmp",7,0.39435,5
"395","9.bmp",8,0.32901,4
"396","9.bmp",7,0.24646,5
"397","9.bmp",8,0.24643,4
"398","9.bmp",5,0.23021,8
"399","9.bmp",6,0.2467,2
"400","9.bmp",5,0.26237,8
"401","9.bmp",6,0.50888,2
"402","10.bmp",6,0.85361,2
"403","10.bmp",5,0.26395,5
"404","10.bmp",6,0.59157,2
"405","10.bmp",5,0.444,5
"406","10.bmp",7,0.29578,1
"407","10.bmp",5,0.4272,5
"408","10.bmp",0,0.14157,0
"409","10.bmp",6,0.25201,2
"410","10.bmp",6,1.06819,2
"411","10.bmp",5,0.26263,5
"412","10.bmp",5,0.41055,5
"413","10.bmp",7,0.31194,1
"414","10.bmp",5,0.34557,5
"415","10.bmp",1,0.27989,3
"416","10.bmp",5,0.22835,5
"417","10.bmp",0,0.29555,0
"418","10.bmp",8,0.77078,4
"419","10.bmp",5,0.31187,5
"420","10.bmp",0,0.32837,0
"421","10.bmp",0,0.78777,0
"422","10.bmp",5,0.24657,5
"423","10.bmp",6,0.22942,2
"424","10.bmp",5,0.21503,5
"425","10.bmp",2,0.52644,7
"426","10.bmp",9,0.19746,6
"427","10.bmp",8,0.21384,4
"428","10.bmp",4,0.24678,9
"429","10.bmp",6,0.19716,2
"430","10.bmp",2,0.21346,7
"431","10.bmp",1,0.34404,3
"432","10.bmp",5,0.31155,5
"433","10.bmp",5,0.29547,5
"434","10.bmp",6,0.23013,2
"435","10.bmp",2,1.01744,7
"436","10.bmp",2,0.55856,7
"437","11.bmp",3,0.86952,3
"438","11.bmp",5,0.47339,1
"439","11.bmp",6,0.23056,6
"440","11.bmp",5,0.46005,1
"441","11.bmp",4,0.54156,8
"442","11.bmp",8,0.39398,7
"443","11.bmp",0,0.50935,0
"444","11.bmp",7,0.25928,5
"445","11.bmp",8,0.31264,7
"446","11.bmp",0,0.24684,0
"447","11.bmp",0,0.24683,0
"448","11.bmp",0,0.26295,0
"449","11.bmp",5,1.80699,1
"450","11.bmp",1,0.24669,2
"451","11.bmp",5,0.34503,1
"452","11.bmp",8,0.32832,7
"453","11.bmp",5,0.21175,1
"454","11.bmp",1,0.19614,2
"455","11.bmp",2,0.29588,9
"456","11.bmp",1,0.26326,2
"457","11.bmp",5,0.4436,1
"458","11.bmp",9,0.47667,4
"459","11.bmp",6,0.34586,6
"460","11.bmp",5,0.27956,1
"461","11.bmp",7,0.06622,5
"462","11.bmp",8,0.59099,7
"463","11.bmp",5,0.67294,1
"464","11.bmp",5,0.46002,1
"465","11.bmp",1,0.36122,2
"466","11.bmp",8,0.49255,7
"467","11.bmp",5,0.52585,1
"468","11.bmp",5,0.65698,1
"469","11.bmp",1,0.32825,2
"470","11.bmp",2,0.64148,9
"471","11.bmp",1,0.39438,2
"472","11.bmp",8,0.2948,7
"473","11.bmp",8,0.36142,7
"474","11.bmp",9,0.22998,4
"475","11.bmp",8,0.23041,7
"476","11.bmp",9,0.39395,4
"477","11.bmp",5,0.23169,1
"478","11.bmp",1,0.54257,2
"479","11.bmp",2,0.27945,9
"480","11.bmp",4,0.29547,8
"481","11.bmp",5,0.26434,1
"482","11.bmp",6,0.3945,6
"483","11.bmp",6,0.31177,6
"484","11.bmp",9,0.19708,4
"485","11.bmp",0,0.34467,0
"486","11.bmp",0,0.41083,0
"487","11.bmp",0,0.46048,0
"488","11.bmp",6,0.36194,6
"489","11.bmp",0,0.21533,0
"490","11.bmp",0,0.19806,0
"491","11.bmp",5,0.19461,1
"492","11.bmp",5,0.24637,1
"493","11.bmp",4,0.22986,8
"494","11.bmp",9,0.48761,4
"495","11.bmp",9,0.80457,4
