"","slide","initalAOI","fixationTime","correctedAOI"
"50","intro.bmp",2,0.3286,2
"51","intro.bmp",6,0.26247,6
"52","intro.bmp",9,0.2644,9
"53","intro.bmp",8,0.37963,8
"54","intro.bmp",6,0.44383,6
"55","intro.bmp",6,0.24636,6
"56","intro.bmp",8,0.24591,8
"57","intro.bmp",7,0.32846,7
"58","intro.bmp",7,0.33031,7
"59","intro.bmp",4,0.19714,4
"60","intro.bmp",2,0.21176,2
"61","intro.bmp",1,0.29656,1
"62","intro.bmp",8,0.23009,8
"63","intro.bmp",8,0.32843,8
"64","intro.bmp",1,0.44311,1
"65","intro.bmp",7,0.55951,7
"66","intro.bmp",4,0.3306,4
"67","intro.bmp",7,0.19656,7
"68","intro.bmp",4,0.42696,4
"69","intro.bmp",5,0.29454,5
"70","intro.bmp",4,0.24609,4
"71","intro.bmp",9,0.27927,9
"72","intro.bmp",6,0.29614,6
"73","intro.bmp",5,0.27967,5
"74","intro.bmp",3,0.21338,3
"75","intro.bmp",6,0.37802,6
"76","intro.bmp",8,0.04898,8
"77","intro.bmp",5,0.32758,5
"78","intro.bmp",5,0.37887,5
"79","intro.bmp",9,0.32765,9
"80","intro.bmp",7,0.24631,7
"81","intro.bmp",4,0.19727,4
"82","intro.bmp",4,0.26285,4
"83","intro.bmp",8,0.19742,8
"84","intro.bmp",5,0.27926,5
"85","intro.bmp",5,0.33039,5
"86","intro.bmp",2,0.22977,2
"87","intro.bmp",0,0.41047,0
"88","intro.bmp",3,0.29691,3
"89","intro.bmp",5,0.2139,5
"90","intro.bmp",1,0.22988,1
"91","intro.bmp",4,0.29633,4
"92","intro.bmp",1,0.29568,1
"93","intro.bmp",0,0.2308,0
"94","intro.bmp",9,1.10643,9
"95","intro.bmp",6,0.24712,6
"96","intro.bmp",0,0.21315,0
"97","0.bmp",5,0.24673,5
"98","0.bmp",2,0.36166,2
"99","0.bmp",1,0.27881,1
"100","0.bmp",1,0.27849,1
"101","0.bmp",4,0.19771,4
"102","0.bmp",1,0.52596,1
"103","0.bmp",5,0.23088,5
"104","0.bmp",6,0.24989,6
"105","0.bmp",5,0.32864,5
"106","0.bmp",8,0.49284,8
"107","0.bmp",6,0.34456,6
"108","0.bmp",3,0.29558,3
"109","0.bmp",2,0.26295,2
"110","0.bmp",6,0.2294,6
"111","0.bmp",8,0.46013,8
"112","0.bmp",8,0.34544,8
"113","0.bmp",5,0.36092,5
"114","0.bmp",7,0.42674,7
"115","0.bmp",9,0.42746,9
"116","0.bmp",8,0.27946,8
"117","0.bmp",6,0.23038,6
"118","0.bmp",2,0.26253,2
"119","0.bmp",3,0.26279,3
"120","0.bmp",3,0.44397,3
"121","0.bmp",5,0.23004,5
"122","0.bmp",5,0.78824,5
"123","0.bmp",3,0.23029,3
"124","0.bmp",2,0.24655,2
"125","0.bmp",3,0.22969,3
"126","0.bmp",6,0.29555,6
"127","0.bmp",9,0.27968,9
"128","0.bmp",7,0.27913,7
"129","0.bmp",8,0.24658,8
"130","0.bmp",4,0.5076,4
"131","0.bmp",2,0.27948,2
"132","1.bmp",6,0.24634,7
"133","1.bmp",5,0.22691,6
"134","1.bmp",2,0.24696,5
"135","1.bmp",1,0.26315,8
"136","1.bmp",4,0.42764,2
"137","1.bmp",2,0.21043,5
"138","1.bmp",9,0.21336,3
"139","1.bmp",6,0.21362,7
"140","1.bmp",3,0.39763,4
"141","1.bmp",9,0.32864,3
"142","1.bmp",7,0.27959,9
"143","1.bmp",5,0.21298,6
"144","1.bmp",9,0.24648,3
"145","1.bmp",6,0.31248,7
"146","1.bmp",1,0.36086,8
"147","1.bmp",1,0.34486,8
"148","1.bmp",2,0.21313,5
"149","1.bmp",4,0.22986,2
"150","1.bmp",8,0.20831,1
"151","1.bmp",1,0.22969,8
"152","1.bmp",5,0.50945,6
"153","1.bmp",7,0.45592,9
"154","1.bmp",9,0.22946,3
"155","1.bmp",5,0.41057,6
"156","1.bmp",7,0.26289,9
"157","1.bmp",5,0.37862,6
"158","1.bmp",6,0.23016,7
"159","1.bmp",6,0.28896,7
"160","1.bmp",8,0.21361,1
"161","1.bmp",3,0.27911,4
"162","1.bmp",6,0.263,7
"163","1.bmp",0,0.27969,0
"164","1.bmp",2,0.55873,5
"165","2.bmp",5,0.23431,9
"166","2.bmp",2,0.42755,3
"167","2.bmp",1,0.39417,1
"168","2.bmp",4,0.31165,4
"169","2.bmp",7,0.22958,8
"170","2.bmp",2,0.2132,3
"171","2.bmp",3,0.23041,5
"172","2.bmp",2,0.2299,3
"173","2.bmp",5,0.31154,9
"174","2.bmp",8,0.40991,6
"175","2.bmp",9,0.29556,7
"176","2.bmp",6,0.54274,2
"177","2.bmp",0,0.19711,0
"178","2.bmp",2,0.27948,3
"179","3.bmp",1,0.7112,6
"180","3.bmp",6,0.23019,3
"181","3.bmp",8,0.19737,9
"182","3.bmp",5,0.26491,5
"183","3.bmp",4,0.31175,2
"184","3.bmp",5,0.39433,5
"185","3.bmp",0,0.28088,0
"186","3.bmp",7,0.21326,4
"187","3.bmp",6,0.3287,3
"188","3.bmp",6,0.22981,3
"189","3.bmp",1,0.19585,6
"190","3.bmp",2,0.32822,8
"191","3.bmp",3,0.29477,7
"192","3.bmp",9,0.27933,1
"193","3.bmp",8,0.31198,9
"194","3.bmp",6,0.77148,3
"195","3.bmp",8,0.65712,9
"196","3.bmp",0,0.29559,0
"197","3.bmp",2,0.31232,8
"198","4.bmp",0,0.55827,0
"199","4.bmp",1,0.21379,6
"200","4.bmp",4,0.21333,2
"201","4.bmp",7,0.34442,5
"202","4.bmp",3,0.19725,7
"203","4.bmp",6,0.3445,1
"204","4.bmp",8,0.36244,4
"205","4.bmp",7,0.40984,5
"206","4.bmp",5,0.32864,9
"207","4.bmp",2,0.29486,8
"208","4.bmp",4,0.31207,2
"209","4.bmp",4,0.24878,2
"210","4.bmp",9,0.31201,3
"211","4.bmp",9,0.21278,3
"212","4.bmp",9,0.54221,3
"213","4.bmp",0,0.19672,0
"214","4.bmp",7,0.19798,5
"215","4.bmp",8,0.32883,4
"216","4.bmp",6,0.32904,1
"217","4.bmp",3,0.2957,7
"218","4.bmp",1,0.19739,6
"219","4.bmp",2,0.37332,8
"220","4.bmp",4,0.31236,2
"221","4.bmp",4,0.2793,2
"222","4.bmp",2,0.2139,8
"223","4.bmp",7,0.23033,5
"224","4.bmp",5,0.44321,9
"225","4.bmp",2,0.49129,8
"226","4.bmp",4,0.37787,2
"227","4.bmp",5,0.26306,9
"228","4.bmp",1,0.3943,6
"229","4.bmp",9,0.23082,3
"230","4.bmp",9,0.22963,3
"231","4.bmp",6,0.22943,1
"232","4.bmp",3,0.26271,7
"233","4.bmp",8,0.29556,4
"234","4.bmp",6,0.64075,1
"235","4.bmp",3,0.42686,7
"236","4.bmp",0,0.64143,0
"237","4.bmp",5,0.22946,9
"238","4.bmp",1,0.24879,6
"239","4.bmp",2,0.37616,8
"240","4.bmp",4,0.27953,2
"241","4.bmp",5,0.26331,9
"242","4.bmp",0,0.27885,0
"243","4.bmp",5,0.22993,9
"244","4.bmp",9,0.20331,3
"245","4.bmp",0,0.52562,0
"246","4.bmp",9,0.70595,3
"247","5.bmp",5,0.39423,7
"248","5.bmp",1,0.29599,6
"249","5.bmp",5,0.261,7
"250","5.bmp",8,0.21358,4
"251","5.bmp",2,0.2959,1
"252","5.bmp",2,0.37756,1
"253","5.bmp",2,0.4104,1
"254","5.bmp",6,0.1983,3
"255","5.bmp",9,0.31271,8
"256","5.bmp",4,0.19794,2
"257","5.bmp",5,0.27878,7
"258","5.bmp",2,0.21367,1
"259","5.bmp",1,0.3604,6
"260","5.bmp",5,0.31178,7
"261","5.bmp",5,0.47615,7
"262","5.bmp",0,0.78867,0
"263","5.bmp",7,0.4763,9
"264","5.bmp",6,0.23024,3
"265","6.bmp",1,0.7058,4
"266","6.bmp",2,0.26289,6
"267","6.bmp",9,0.21336,9
"268","6.bmp",8,0.25797,7
"269","6.bmp",5,0.24678,1
"270","6.bmp",1,0.21367,4
"271","6.bmp",8,0.26283,7
"272","6.bmp",7,0.32845,5
"273","6.bmp",6,0.26245,2
"274","6.bmp",2,0.32823,6
"275","6.bmp",1,0.22952,4
"276","6.bmp",1,0.59177,4
"277","6.bmp",5,0.88692,1
"278","6.bmp",5,0.39255,1
"279","6.bmp",5,0.59227,1
"280","6.bmp",8,0.3614,7
"281","6.bmp",3,0.44402,8
"282","6.bmp",8,0.26242,7
"283","6.bmp",0,0.24144,0
"284","6.bmp",5,0.21335,1
"285","7.bmp",5,0.54189,9
"286","7.bmp",4,0.23016,7
"287","7.bmp",2,0.21335,6
"288","7.bmp",0,0.32903,0
"289","7.bmp",5,0.21365,9
"290","7.bmp",6,0.28009,1
"291","7.bmp",9,0.39417,2
"292","7.bmp",8,0.21359,4
"293","7.bmp",8,0.24396,4
"294","7.bmp",7,0.21324,5
"295","7.bmp",7,0.26341,5
"296","7.bmp",9,0.21335,2
"297","7.bmp",5,0.24855,9
"298","7.bmp",2,0.26271,6
"299","7.bmp",1,0.72377,3
"300","7.bmp",8,0.21542,4
"301","7.bmp",1,0.26309,3
"302","7.bmp",4,0.29526,7
"303","7.bmp",5,0.23308,9
"304","7.bmp",9,0.21378,2
"305","7.bmp",3,0.21359,8
"306","7.bmp",2,0.2146,6
"307","7.bmp",2,0.32849,6
"308","7.bmp",3,0.41077,8
"309","7.bmp",6,0.27927,1
"310","7.bmp",8,0.21364,4
"311","7.bmp",8,0.39285,4
"312","7.bmp",6,0.41077,1
"313","7.bmp",0,0.2467,0
"314","7.bmp",7,0.31209,5
"315","8.bmp",4,0.31639,8
"316","8.bmp",5,0.48282,3
"317","8.bmp",2,0.22975,5
"318","8.bmp",4,0.26318,8
"319","8.bmp",6,0.19722,2
"320","8.bmp",2,0.21339,5
"321","8.bmp",5,0.24684,3
"322","8.bmp",5,0.27867,3
"323","8.bmp",3,0.21298,9
"324","8.bmp",5,0.47623,3
"325","8.bmp",8,0.27913,6
"326","8.bmp",5,0.37819,3
"327","8.bmp",3,0.90344,9
"328","8.bmp",1,0.2298,4
"329","8.bmp",3,0.3123,9
"330","8.bmp",7,0.19707,1
"331","8.bmp",6,0.1967,2
"332","8.bmp",0,0.21356,0
"333","9.bmp",5,0.41083,8
"334","9.bmp",9,0.57782,2
"335","9.bmp",3,0.2137,9
"336","9.bmp",2,0.24612,5
"337","9.bmp",4,0.19713,6
"338","9.bmp",1,0.27946,1
"339","9.bmp",4,0.23122,6
"340","9.bmp",8,0.23027,4
"341","9.bmp",2,0.27913,5
"342","9.bmp",3,0.26315,9
"343","9.bmp",6,0.36168,3
"344","9.bmp",0,0.70732,0
"345","9.bmp",1,0.21332,1
"346","9.bmp",5,0.52554,8
"347","9.bmp",4,0.41034,6
"348","9.bmp",6,0.36066,3
"349","9.bmp",8,0.5094,4
"350","9.bmp",8,0.42677,4
"351","10.bmp",0,0.3163,0
"352","10.bmp",5,0.50912,3
"353","10.bmp",2,0.25349,7
"354","10.bmp",1,0.3942,9
"355","10.bmp",9,0.2298,2
"356","10.bmp",8,0.42744,1
"357","10.bmp",3,0.20128,5
"358","10.bmp",2,0.2292,7
"359","10.bmp",1,0.23006,9
"360","10.bmp",5,0.24246,3
"361","10.bmp",4,0.26273,4
"362","10.bmp",9,0.34506,2
"363","10.bmp",6,0.32869,6
"364","10.bmp",3,0.3125,5
"365","10.bmp",5,0.19872,3
"366","10.bmp",0,0.19722,0
"367","10.bmp",5,0.44362,3
"368","11.bmp",0,0.26096,0
"369","11.bmp",5,0.35173,2
"370","11.bmp",6,0.2137,8
"371","11.bmp",8,0.19672,3
"372","11.bmp",5,0.26282,2
"373","11.bmp",2,0.25279,4
"374","11.bmp",1,0.34496,6
"375","11.bmp",7,0.25156,9
"376","11.bmp",9,0.32832,7
"377","11.bmp",3,0.32877,5
"378","11.bmp",5,0.21353,2
"379","11.bmp",3,0.22998,5
"380","11.bmp",2,0.36119,4
"381","11.bmp",4,0.2467,1
"382","11.bmp",8,0.24654,3
"383","11.bmp",6,0.19725,8
"384","11.bmp",5,0.29613,2
"385","11.bmp",5,0.36201,2
"386","11.bmp",7,0.24657,9
"387","11.bmp",1,0.23065,6
"388","11.bmp",1,0.34546,6
"389","11.bmp",7,0.19791,9
"390","11.bmp",4,0.21359,1
"391","11.bmp",3,0.04922,5
"392","11.bmp",5,0.54257,2
"393","11.bmp",4,0.24631,1
"394","11.bmp",5,0.32822,2
"395","11.bmp",9,0.41054,7
"396","11.bmp",9,0.36656,7
"397","11.bmp",5,0.24654,2
"398","11.bmp",8,0.27982,3
"399","11.bmp",6,0.34502,8
"400","11.bmp",9,0.29671,7
"401","11.bmp",5,0.26329,2
"402","11.bmp",4,0.37831,1
"403","11.bmp",2,0.24675,4
"404","11.bmp",4,0.21315,1
"405","11.bmp",4,0.39522,1
"406","11.bmp",4,0.59134,1
"407","11.bmp",5,0.36119,2
"408","11.bmp",9,0.36107,7
"409","11.bmp",9,0.52585,7
"410","11.bmp",8,0.21396,3
"411","11.bmp",6,0.22899,8
"412","11.bmp",6,0.41083,8
"413","11.bmp",2,0.19661,4
"414","11.bmp",5,0.19667,2
"415","11.bmp",5,0.32875,2
"416","11.bmp",9,0.19518,7
"417","11.bmp",8,0.49332,3
"418","11.bmp",4,0.22975,1
"419","11.bmp",4,0.70638,1
"420","11.bmp",5,0.24655,2
"421","11.bmp",5,0.44371,2
"422","11.bmp",2,0.55849,4
"423","11.bmp",3,0.37784,5
"424","11.bmp",8,0.22986,3
"425","11.bmp",9,0.26268,7
"426","11.bmp",6,0.26335,8
"427","11.bmp",0,0.34505,0
"428","11.bmp",9,0.24738,7
"429","11.bmp",8,0.39429,3
"430","11.bmp",5,0.2124,2
"431","11.bmp",3,0.24654,5
"432","11.bmp",2,0.31392,4
"433","11.bmp",3,0.37811,5
"434","11.bmp",8,0.21381,3
"435","11.bmp",8,0.32852,3
"436","11.bmp",5,0.22983,2
"437","11.bmp",6,0.23027,8
"438","11.bmp",8,0.29594,3
"439","11.bmp",8,0.42726,3
"440","11.bmp",7,0.22989,9
"441","11.bmp",0,0.21391,0
"442","11.bmp",0,0.4588,0
"443","11.bmp",8,0.22929,3
"444","11.bmp",9,0.24805,7
"445","11.bmp",8,0.26256,3
"446","11.bmp",5,0.24655,2
"447","11.bmp",8,0.21359,3
"448","11.bmp",9,0.34546,7
