"","slide","initalAOI","fixationTime","correctedAOI"
"1053","9.bmp",3,0.39276,1
"1054","9.bmp",2,0.2627,6
"1055","10.bmp",8,0.82111,3
"1056","10.bmp",8,0.27924,3
"1057","10.bmp",5,1.35327,7
"1058","10.bmp",5,0.49292,7
"1059","10.bmp",0,0.27911,0
"1060","10.bmp",1,0.25378,5
"1061","10.bmp",2,0.49316,2
"1062","10.bmp",3,0.58514,9
"1063","10.bmp",5,0.40845,7
"1064","10.bmp",4,0.21198,4
"1065","10.bmp",7,0.28503,8
"1066","10.bmp",3,0.21503,9
"1067","10.bmp",6,0.34534,1
"1068","10.bmp",8,0.24628,3
"1069","10.bmp",1,0.19751,5
"1070","10.bmp",9,0.19684,6
"1071","10.bmp",5,0.21216,7
"1072","10.bmp",4,0.36572,4
"1073","10.bmp",5,0.32867,7
"1074","10.bmp",8,0.24658,3
"1075","10.bmp",8,0.328,3
"1076","10.bmp",8,0.21362,3
"1077","10.bmp",8,0.2627,3
"1078","10.bmp",5,0.21344,7
"1079","10.bmp",9,0.24823,6
"1080","10.bmp",1,0.24579,5
"1081","10.bmp",1,0.2464,5
"1082","10.bmp",8,0.34479,3
"1083","10.bmp",5,0.50928,7
"1084","10.bmp",8,0.32867,3
"1085","10.bmp",8,0.45978,3
"1086","10.bmp",8,0.49152,3
"1087","10.bmp",5,0.23047,7
"1088","10.bmp",5,0.29565,7
"1089","10.bmp",4,0.23523,4
"1090","10.bmp",6,0.24579,1
"1091","10.bmp",9,0.49207,6
"1092","10.bmp",1,0.28186,5
"1093","10.bmp",1,0.23035,5
"1094","10.bmp",2,0.21338,2
"1095","10.bmp",2,0.31195,2
"1096","10.bmp",2,0.47607,2
"1097","10.bmp",4,0.55853,4
"1098","10.bmp",4,0.4104,4
"1099","10.bmp",4,0.54205,4
"1100","10.bmp",5,0.40997,7
"1101","10.bmp",5,0.6488,7
"1102","10.bmp",4,0.42725,4
"1103","10.bmp",5,0.36139,7
"1104","10.bmp",8,0.26709,3
"1105","10.bmp",1,0.22998,5
"1106","10.bmp",1,0.26312,5
"1107","10.bmp",5,0.22852,7
"1108","10.bmp",5,0.39575,7
"1109","10.bmp",5,0.87128,7
"1110","10.bmp",6,0.297,1
"1111","10.bmp",5,0.42737,7
"1112","10.bmp",9,0.31171,6
"1113","10.bmp",1,0.31281,5
"1114","10.bmp",1,0.31158,5
"1115","10.bmp",6,0.20587,1
"1116","10.bmp",0,0.50952,0
"1117","10.bmp",0,0.31171,0
"1118","10.bmp",5,0.72284,7
"1119","10.bmp",1,0.24774,5
"1120","10.bmp",7,0.37744,8
"1121","10.bmp",1,0.87085,5
"1122","10.bmp",1,0.25018,5
"1123","10.bmp",6,0.26257,1
"1124","10.bmp",9,0.2467,6
"1125","10.bmp",8,0.21985,3
"1126","10.bmp",0,0.42749,0
"1127","10.bmp",7,0.21393,8
"1128","10.bmp",4,0.35242,4
"1129","10.bmp",1,0.23047,5
"1130","10.bmp",5,0.26276,7
"1131","10.bmp",6,0.46057,1
"1132","10.bmp",6,0.39471,1
"1133","10.bmp",3,0.41095,9
"1134","10.bmp",3,1.36444,9
"1135","10.bmp",6,0.26404,1
"1136","10.bmp",7,0.6084,8
"1137","10.bmp",1,0.39429,5
"1138","10.bmp",5,0.27844,7
"1139","11.bmp",5,0.44324,1
"1140","11.bmp",1,0.755,9
"1141","11.bmp",8,0.21387,4
"1142","11.bmp",5,0.24396,1
"1143","11.bmp",1,0.28448,9
"1144","11.bmp",8,0.39465,4
"1145","11.bmp",0,1.34729,0
"1146","11.bmp",1,0.76764,9
"1147","11.bmp",2,0.41064,8
"1148","11.bmp",3,0.29541,3
"1149","11.bmp",2,0.23016,8
"1150","11.bmp",6,0.31219,7
"1151","11.bmp",9,0.2464,5
"1152","11.bmp",0,0.23254,0
"1153","11.bmp",4,0.52563,2
"1154","11.bmp",1,0.24561,9
"1155","11.bmp",3,0.32806,3
"1156","11.bmp",2,0.62317,8
"1157","11.bmp",0,0.39398,0
"1158","11.bmp",9,0.26318,5
"1159","11.bmp",8,0.2301,4
"1160","11.bmp",5,0.23029,1
"1161","11.bmp",5,0.27905,1
"1162","11.bmp",2,0.21503,8
"1163","11.bmp",6,0.24622,7
"1164","11.bmp",5,0.27063,1
"1165","11.bmp",4,0.21008,2
"1166","11.bmp",1,0.22931,9
"1167","11.bmp",9,0.29584,5
"1168","11.bmp",0,0.74121,0
"1169","11.bmp",2,0.23029,8
"1170","11.bmp",2,0.39429,8
"1171","11.bmp",8,0.47583,4
"1172","11.bmp",8,0.73932,4
"1173","11.bmp",4,0.26447,2
"1174","11.bmp",1,0.34534,9
"1175","11.bmp",1,0.52594,9
"1176","11.bmp",3,0.19714,3
"1177","11.bmp",3,0.36108,3
"1178","11.bmp",2,0.4762,8
"1179","11.bmp",4,0.3291,2
"1180","11.bmp",5,0.24561,1
"1181","11.bmp",6,0.22998,7
"1182","11.bmp",3,0.23041,3
"1183","11.bmp",1,0.4928,9
"1184","11.bmp",3,0.21344,3
"1185","11.bmp",2,0.49365,8
"1186","11.bmp",2,0.854,8
"1187","11.bmp",2,0.59125,8
"1188","11.bmp",2,0.44385,8
"1189","11.bmp",1,0.26306,9
"1190","11.bmp",4,0.29572,2
"1191","11.bmp",4,0.36206,2
"1192","11.bmp",2,0.21387,8
"1193","11.bmp",5,0.36096,1
"1194","11.bmp",7,0.59143,6
"1195","11.bmp",9,0.39496,5
"1196","11.bmp",9,0.60706,5
"1197","11.bmp",4,0.3952,2
"1198","11.bmp",1,0.22089,9
"1199","11.bmp",1,0.49268,9
"1200","11.bmp",1,0.83893,9
"1201","11.bmp",1,0.37738,9
"1202","11.bmp",4,0.2796,2
"1203","11.bmp",7,0.27911,6
"1204","11.bmp",7,0.39612,6
"1205","11.bmp",4,0.72333,2
"1206","11.bmp",6,0.23254,7
"1207","11.bmp",5,0.47681,1
"1208","11.bmp",5,0.77234,1
"1209","11.bmp",5,0.32874,1
"1210","11.bmp",5,1.19873,1
"1211","11.bmp",0,0.82178,0
"1212","11.bmp",0,0.21362,0
"1213","11.bmp",3,0.24658,3
"1214","11.bmp",5,0.21375,1
"1215","11.bmp",3,0.50903,3
"1216","11.bmp",6,0.34473,7
"1217","11.bmp",6,0.24628,7
"1218","11.bmp",7,0.19727,6
"1219","11.bmp",1,0.21484,9
"1220","11.bmp",4,0.3606,2
"1221","11.bmp",7,0.50818,6
"1222","11.bmp",0,0.2298,0
"1223","11.bmp",3,0.24597,3
"1224","11.bmp",5,0.27979,1
"1225","11.bmp",5,0.36121,1
"1226","11.bmp",5,0.49371,1
"1227","11.bmp",0,0.19763,0
"1228","11.bmp",7,0.37775,6
"1229","11.bmp",5,0.19727,1
"1230","11.bmp",5,0.56207,1
"1231","11.bmp",5,0.47681,1
"1232","11.bmp",0,0.21362,0
"1233","11.bmp",4,1.67578,2
"1234","11.bmp",1,0.22961,9
"1235","11.bmp",6,0.39398,7
"1236","11.bmp",4,0.60834,2
"1237","11.bmp",2,0.64166,8
"1238","11.bmp",3,0.32953,3
"1239","11.bmp",5,0.34473,1
"1240","11.bmp",0,0.46021,0
"1241","11.bmp",5,0.34534,1
"1242","11.bmp",1,0.26849,9
"1243","11.bmp",1,0.42609,9
"1244","11.bmp",2,0.263,8
"1245","11.bmp",2,0.54291,8
"1246","11.bmp",2,0.6355,8
"1247","11.bmp",3,0.80469,3
"1248","11.bmp",2,0.27905,8
"1249","11.bmp",2,0.66956,8
"1250","11.bmp",1,0.21405,9
"1251","11.bmp",1,0.26251,9
"1252","11.bmp",7,0.2135,6
"1253","11.bmp",8,0.22986,4
"1254","11.bmp",0,0.46008,0
"1255","11.bmp",2,0.27887,8
"1256","11.bmp",4,0.32825,2
"1257","11.bmp",0,0.23065,0
"1258","11.bmp",7,0.37683,6
"1259","11.bmp",4,0.2793,2
"1260","11.bmp",4,0.32825,2
"1261","11.bmp",2,0.21332,8
"1262","11.bmp",0,0.31232,0
"1263","11.bmp",3,0.27905,3
"1264","11.bmp",4,0.50891,2
"1265","11.bmp",7,0.2467,6
"1266","11.bmp",2,0.21356,8
"1267","11.bmp",2,0.42657,8
"1268","11.bmp",2,0.26318,8
"1269","11.bmp",4,0.24188,2
"1270","11.bmp",5,0.36176,1
"1271","11.bmp",2,0.27618,8
"1272","11.bmp",3,0.34235,3
"1273","11.bmp",1,0.21313,9
"1274","11.bmp",3,0.2301,3
"1275","11.bmp",2,0.3949,8
"1276","11.bmp",2,0.32404,8
"1277","11.bmp",3,0.3941,3
"1278","11.bmp",2,1.03485,8
"1279","11.bmp",2,0.34497,8
"1280","11.bmp",3,0.87012,3
"1281","11.bmp",4,1.8634,2
"1282","11.bmp",7,0.54199,6
"1283","11.bmp",4,0.26288,2
"1284","11.bmp",5,0.24884,1
"1285","11.bmp",5,0.4765,1
"1286","11.bmp",7,0.32825,6
"1287","11.bmp",0,0.23016,0
"1288","11.bmp",8,0.2464,4
"1289","11.bmp",7,0.21338,6
"1290","11.bmp",1,0.19757,9
"1291","11.bmp",0,0.23022,0
"1292","11.bmp",9,0.0827,5
"1293","11.bmp",2,0.30811,8
"1294","11.bmp",8,0.57495,4
"1295","11.bmp",9,0.36121,5
"1296","11.bmp",8,0.41052,4
"1297","11.bmp",0,0.21356,0
"1298","11.bmp",6,0.21381,7
"1299","11.bmp",2,0.21655,8
"1300","11.bmp",5,0.50922,1
"1301","11.bmp",6,0.39404,7
"1302","11.bmp",5,1.26508,1
"1303","11.bmp",5,0.2793,1
"1304","11.bmp",5,0.46216,1
"1305","11.bmp",3,0.32898,3
"1306","11.bmp",0,0.49298,0
"1307","11.bmp",2,0.21332,8
