"","slide","initalAOI","fixationTime","correctedAOI"
"248","0.bmp",0,0.31183,0
"249","0.bmp",5,0.19724,5
"250","0.bmp",0,0.46008,0
"251","0.bmp",1,0.32829,1
"252","0.bmp",0,0.3452,0
"253","0.bmp",1,0.72302,1
"254","0.bmp",1,0.47702,1
"255","0.bmp",1,0.59227,1
"256","0.bmp",1,0.42722,1
"257","0.bmp",4,0.36166,4
"258","0.bmp",9,0.21611,9
"259","0.bmp",9,0.73845,9
"260","0.bmp",3,0.21359,3
"261","0.bmp",3,0.2294,3
"262","0.bmp",1,0.2468,1
"263","0.bmp",1,0.46313,1
"264","0.bmp",3,0.31071,3
"265","0.bmp",9,0.36159,9
"266","0.bmp",6,0.2319,6
"267","0.bmp",5,0.37746,5
"268","0.bmp",8,0.27776,8
"269","0.bmp",4,0.21352,4
"270","0.bmp",9,0.19704,9
"271","0.bmp",0,0.19728,0
"272","0.bmp",2,0.3017,2
"273","0.bmp",1,0.37794,1
"274","0.bmp",2,0.34323,2
"275","1.bmp",6,1.03403,1
"276","1.bmp",0,0.24605,0
"277","1.bmp",4,0.26263,8
"278","1.bmp",0,0.82111,0
"279","1.bmp",4,0.32802,8
"280","1.bmp",0,0.42882,0
"281","1.bmp",1,0.21333,9
"282","1.bmp",9,0.2476,5
"283","1.bmp",0,0.75543,0
"284","1.bmp",4,0.24606,8
"285","1.bmp",4,0.39426,8
"286","1.bmp",0,0.46094,0
"287","1.bmp",8,0.23041,3
"288","1.bmp",7,0.21385,7
"289","1.bmp",3,0.65715,2
"290","1.bmp",6,0.23016,1
"291","1.bmp",3,0.31442,2
"292","1.bmp",5,0.45981,4
"293","1.bmp",1,0.26323,9
"294","1.bmp",2,0.39427,6
"295","1.bmp",5,0.24623,4
"296","1.bmp",4,0.36098,8
"297","1.bmp",0,0.32849,0
"298","1.bmp",8,0.2466,3
"299","1.bmp",8,0.46053,3
"300","1.bmp",8,0.28157,3
"301","1.bmp",1,0.59402,9
"302","1.bmp",1,0.42584,9
"303","1.bmp",2,0.29671,6
"304","1.bmp",2,0.31264,6
"305","1.bmp",1,0.16734,9
"306","1.bmp",2,0.55838,6
"307","1.bmp",3,0.29565,2
"308","1.bmp",5,0.23013,4
"309","1.bmp",8,0.21355,3
"310","1.bmp",8,0.54242,3
"311","1.bmp",8,0.32799,3
"312","1.bmp",0,0.34492,0
"313","1.bmp",5,0.45979,4
"314","1.bmp",1,0.36133,9
"315","1.bmp",8,0.427,3
"316","1.bmp",8,0.2636,3
"317","1.bmp",8,0.34456,3
"318","1.bmp",4,0.19772,8
"319","1.bmp",1,0.24605,9
"320","1.bmp",9,0.21397,5
"321","1.bmp",3,0.21346,2
"322","1.bmp",4,0.26305,8
"323","1.bmp",5,0.77229,4
"324","1.bmp",1,0.31157,9
"325","1.bmp",4,0.31174,8
"326","1.bmp",3,0.19701,2
"327","1.bmp",0,0.34544,0
"328","1.bmp",5,0.22986,4
"329","1.bmp",3,0.38023,2
"330","1.bmp",9,0.70667,5
"331","1.bmp",9,0.29579,5
"332","1.bmp",9,0.49289,5
"333","1.bmp",3,0.39439,2
"334","2.bmp",9,0.47595,2
"335","2.bmp",9,0.50861,2
"336","2.bmp",6,0.54259,6
"337","2.bmp",0,0.26335,0
"338","2.bmp",5,0.04973,8
"339","2.bmp",8,0.29553,3
"340","2.bmp",4,0.19756,5
"341","2.bmp",7,0.21358,9
"342","2.bmp",4,0.24606,5
"343","2.bmp",0,0.26265,0
"344","2.bmp",6,0.29613,6
"345","2.bmp",5,0.27924,8
"346","2.bmp",9,0.37769,2
"347","2.bmp",9,0.26315,2
"348","2.bmp",3,0.80527,1
"349","2.bmp",4,0.85382,5
"350","2.bmp",1,0.34477,4
"351","2.bmp",1,0.16293,4
"352","2.bmp",8,0.67308,3
"353","2.bmp",0,0.98492,0
"354","2.bmp",2,0.24649,7
"355","2.bmp",4,0.32869,5
"356","2.bmp",6,0.29575,6
"357","2.bmp",0,0.29553,0
"358","2.bmp",4,0.2135,5
"359","2.bmp",7,0.32692,9
"360","2.bmp",7,0.32838,9
"361","2.bmp",7,0.27911,9
"362","2.bmp",5,0.24661,8
"363","2.bmp",2,0.29549,7
"364","2.bmp",7,0.21272,9
"365","2.bmp",5,0.24652,8
"366","2.bmp",6,0.09833,6
"367","2.bmp",6,0.31192,6
"368","3.bmp",6,0.49332,2
"369","3.bmp",8,0.44313,1
"370","3.bmp",7,0.31242,7
"371","3.bmp",7,0.50912,7
"372","3.bmp",6,0.08223,2
"373","3.bmp",6,0.26254,2
"374","3.bmp",5,0.2133,5
"375","3.bmp",6,0.22945,2
"376","3.bmp",0,0.78792,0
"377","3.bmp",6,0.42523,2
"378","3.bmp",6,0.32831,2
"379","3.bmp",6,0.50919,2
"380","3.bmp",3,0.47823,9
"381","3.bmp",0,0.31409,0
"382","3.bmp",4,0.32901,8
"383","3.bmp",8,0.2457,1
"384","3.bmp",9,0.21281,3
"385","3.bmp",9,0.37744,3
"386","3.bmp",8,0.24892,1
"387","3.bmp",7,0.21371,7
"388","3.bmp",0,0.21323,0
"389","3.bmp",8,0.21074,1
"390","3.bmp",8,0.32799,1
"391","3.bmp",4,0.1971,8
"392","3.bmp",1,0.24619,4
"393","3.bmp",0,0.27948,0
"394","3.bmp",2,0.22997,6
"395","3.bmp",3,0.41031,9
"396","3.bmp",2,0.32841,6
"397","3.bmp",2,0.59125,6
"398","3.bmp",0,0.2782,0
"399","3.bmp",0,0.22993,0
"400","3.bmp",3,0.42776,9
"401","3.bmp",9,0.45966,3
"402","3.bmp",9,0.29552,3
"403","3.bmp",9,0.34529,3
"404","3.bmp",6,0.3938,2
"405","3.bmp",4,0.27922,8
"406","3.bmp",1,0.24588,4
"407","3.bmp",2,0.22917,6
"408","3.bmp",6,0.23094,2
"409","3.bmp",3,0.23003,9
"410","3.bmp",2,0.34689,6
"411","3.bmp",2,0.31215,6
"412","3.bmp",3,0.26411,9
"413","4.bmp",3,0.90355,3
"414","4.bmp",2,0.28358,8
"415","4.bmp",3,0.21338,3
"416","4.bmp",0,0.24619,0
"417","4.bmp",7,0.21338,7
"418","4.bmp",3,0.23068,3
"419","4.bmp",3,0.45975,3
"420","4.bmp",3,0.08211,3
"421","4.bmp",0,0.3779,0
"422","4.bmp",8,0.19731,2
"423","4.bmp",8,0.29529,2
"424","4.bmp",0,0.29576,0
"425","4.bmp",4,0.36147,6
"426","4.bmp",7,0.32881,7
"427","4.bmp",8,0.24693,2
"428","4.bmp",2,0.24678,8
"429","4.bmp",2,0.26323,8
"430","4.bmp",1,1.01869,4
"431","4.bmp",1,0.29626,4
"432","4.bmp",6,0.49188,5
"433","4.bmp",6,0.21359,5
"434","4.bmp",0,0.19777,0
"435","4.bmp",9,0.41064,1
"436","4.bmp",8,0.29559,2
"437","4.bmp",8,0.44374,2
"438","4.bmp",2,0.26286,8
"439","4.bmp",5,0.34476,9
"440","4.bmp",3,0.46008,3
"441","4.bmp",1,0.26085,4
"442","4.bmp",0,0.32858,0
"443","4.bmp",4,0.44612,6
"444","4.bmp",0,0.37796,0
"445","4.bmp",1,0.27892,4
"446","4.bmp",5,0.215,9
"447","4.bmp",0,0.29593,0
"448","4.bmp",2,0.24625,8
"449","4.bmp",0,0.11531,0
"450","4.bmp",4,0.21378,6
"451","4.bmp",1,0.22855,4
"452","4.bmp",1,0.43539,4
"453","4.bmp",1,0.70512,4
"454","4.bmp",1,0.37784,4
"455","4.bmp",1,0.31161,4
"456","4.bmp",0,0.32808,0
"457","4.bmp",1,0.47527,4
"458","4.bmp",1,0.19646,4
"459","4.bmp",8,0.65756,2
"460","4.bmp",5,0.49304,9
"461","4.bmp",2,0.34468,8
"462","4.bmp",6,0.21339,5
"463","4.bmp",3,0.22984,3
"464","4.bmp",0,0.19702,0
"465","4.bmp",4,0.29549,6
"466","4.bmp",5,0.2794,9
"467","4.bmp",5,0.47638,9
"468","4.bmp",0,0.31163,0
"469","4.bmp",6,0.2793,5
"470","4.bmp",5,0.59232,9
"471","4.bmp",6,0.1972,5
"472","4.bmp",2,1.03857,8
"473","4.bmp",3,0.24646,3
"474","4.bmp",6,0.22974,5
"475","4.bmp",0,0.27863,0
"476","4.bmp",2,0.34613,8
"477","4.bmp",2,0.24515,8
"478","4.bmp",2,0.47656,8
"479","4.bmp",0,0.7551,0
"480","4.bmp",2,0.36118,8
"481","4.bmp",6,0.21042,5
"482","4.bmp",1,0.23038,4
"483","4.bmp",2,0.36111,8
"484","4.bmp",2,0.3775,8
"485","4.bmp",0,0.2002,0
"486","4.bmp",8,0.19785,2
"487","4.bmp",0,0.36105,0
"488","4.bmp",7,0.28708,7
"489","4.bmp",5,0.23026,9
"490","4.bmp",3,0.52548,3
"491","4.bmp",3,0.52628,3
"492","4.bmp",3,0.6402,3
"493","4.bmp",0,0.78763,0
"494","4.bmp",4,0.49268,6
"495","4.bmp",4,0.32901,6
"496","4.bmp",4,0.36169,6
"497","4.bmp",4,0.27893,6
"498","4.bmp",2,0.73953,8
"499","4.bmp",3,0.19617,3
"500","4.bmp",3,0.44348,3
"501","4.bmp",0,0.24701,0
"502","4.bmp",0,0.36148,0
"503","5.bmp",5,0.27939,4
"504","5.bmp",4,0.34448,8
"505","5.bmp",5,0.31372,4
"506","5.bmp",8,0.19681,1
"507","5.bmp",5,0.2135,4
"508","5.bmp",0,0.1962,0
"509","5.bmp",5,0.31207,4
"510","5.bmp",2,0.27768,9
"511","5.bmp",3,0.2283,2
"512","5.bmp",0,0.26276,0
"513","5.bmp",3,0.37762,2
"514","5.bmp",3,1.11761,2
"515","5.bmp",5,0.19748,4
"516","5.bmp",1,0.42722,6
"517","5.bmp",1,0.39474,6
"518","5.bmp",0,0.09946,0
"519","5.bmp",8,0.7558,1
"520","5.bmp",4,0.19705,8
"521","5.bmp",8,0.21338,1
"522","5.bmp",0,0.26279,0
"523","5.bmp",8,0.26251,1
"524","5.bmp",8,0.51028,1
"525","5.bmp",6,0.2475,5
"526","5.bmp",3,0.24664,2
"527","5.bmp",8,0.19638,1
"528","5.bmp",8,0.37787,1
"529","5.bmp",1,0.24609,6
"530","5.bmp",2,0.27936,9
"531","5.bmp",1,0.31219,6
"532","5.bmp",1,0.32886,6
"533","5.bmp",0,0.24103,0
"534","5.bmp",1,0.24667,6
"535","5.bmp",1,0.44324,6
"536","5.bmp",2,0.2298,9
"537","5.bmp",2,0.64063,9
"538","5.bmp",2,0.32892,9
"539","5.bmp",1,0.3288,6
"540","5.bmp",1,0.35953,6
"541","5.bmp",1,0.31229,6
"542","5.bmp",1,0.49289,6
"543","5.bmp",2,0.22998,9
"544","5.bmp",1,0.57523,6
"545","5.bmp",2,0.34497,9
"546","5.bmp",1,0.34555,6
"547","5.bmp",2,0.4931,9
"548","5.bmp",4,0.34494,8
"549","5.bmp",6,0.24664,5
"550","5.bmp",7,0.06635,3
"551","5.bmp",0,0.98557,0
"552","5.bmp",0,0.44324,0
"553","5.bmp",1,0.42688,6
"554","5.bmp",1,0.62396,6
"555","5.bmp",7,0.34357,3
"556","5.bmp",8,0.24658,1
"557","5.bmp",7,0.22995,3
"558","5.bmp",7,0.29568,3
"559","5.bmp",7,0.51181,3
"560","5.bmp",1,0.67346,6
"561","5.bmp",1,0.29581,6
"562","5.bmp",2,0.41315,9
"563","6.bmp",3,0.49292,3
"564","6.bmp",3,0.32889,3
"565","6.bmp",2,0.21411,6
"566","6.bmp",2,0.33057,6
"567","6.bmp",2,0.41089,6
"568","6.bmp",2,0.29568,6
"569","6.bmp",2,0.31256,6
"570","6.bmp",2,0.31241,6
"571","6.bmp",2,0.25928,6
"572","6.bmp",0,1.08435,0
"573","6.bmp",9,0.45789,9
"574","6.bmp",6,0.246,5
"575","6.bmp",3,0.54242,3
"576","6.bmp",3,0.23019,3
"577","6.bmp",3,0.46246,3
"578","6.bmp",6,0.27469,5
"579","6.bmp",6,0.42694,5
"580","6.bmp",4,0.2135,1
"581","6.bmp",0,0.19791,0
"582","6.bmp",2,0.31119,6
"583","6.bmp",2,0.57776,6
"584","6.bmp",2,0.46014,6
"585","6.bmp",2,1.11758,6
"586","6.bmp",2,0.39392,6
"587","6.bmp",2,0.37772,6
"588","6.bmp",8,0.31555,2
"589","6.bmp",2,0.26224,6
"590","6.bmp",0,0.44366,0
"591","6.bmp",4,0.24356,1
"592","6.bmp",1,0.4104,4
"593","6.bmp",4,0.3454,1
"594","6.bmp",4,0.42642,1
"595","6.bmp",4,0.21338,1
"596","6.bmp",1,0.47504,4
"597","6.bmp",1,0.21387,4
"598","6.bmp",1,0.44287,4
"599","6.bmp",0,0.34503,0
"600","6.bmp",4,0.21332,1
"601","6.bmp",4,0.41037,1
"602","7.bmp",7,0.47678,8
"603","7.bmp",1,0.29529,2
"604","7.bmp",0,0.23004,0
"605","7.bmp",4,0.29504,3
"606","7.bmp",8,0.19739,4
"607","7.bmp",5,0.21338,6
"608","7.bmp",2,0.28006,9
"609","7.bmp",1,0.21439,2
"610","7.bmp",0,1.29834,0
"611","7.bmp",4,0.32806,3
"612","7.bmp",8,0.31189,4
"613","7.bmp",4,0.31265,3
"614","7.bmp",4,0.26306,3
"615","7.bmp",0,0.69067,0
"616","7.bmp",0,0.39227,0
"617","7.bmp",9,0.27942,1
"618","7.bmp",2,0.37762,9
"619","7.bmp",0,0.27917,0
"620","7.bmp",2,0.2959,9
"621","7.bmp",1,0.50952,2
"622","7.bmp",5,0.37775,6
"623","7.bmp",4,0.22998,3
"624","7.bmp",1,0.41055,2
"625","7.bmp",1,0.37601,2
"626","7.bmp",5,0.41086,6
"627","7.bmp",8,0.31189,4
"628","7.bmp",8,0.54266,4
"629","7.bmp",8,0.42746,4
"630","7.bmp",8,0.26324,4
"631","7.bmp",2,0.34512,9
"632","7.bmp",2,0.78006,9
"633","7.bmp",9,0.24658,1
"634","7.bmp",9,0.34509,1
"635","7.bmp",9,0.49344,1
"636","7.bmp",2,0.09872,9
"637","7.bmp",3,0.23019,7
"638","7.bmp",1,0.06509,2
"639","7.bmp",3,0.26242,7
"640","7.bmp",3,0.4433,7
"641","7.bmp",1,0.21375,2
"642","7.bmp",2,0.2793,9
"643","7.bmp",6,0.19791,5
"644","7.bmp",5,0.23001,6
"645","7.bmp",7,0.21347,8
"646","7.bmp",8,0.24622,4
"647","7.bmp",3,0.22961,7
"648","7.bmp",3,0.26303,7
"649","7.bmp",3,0.21387,7
"650","7.bmp",2,0.46655,9
"651","7.bmp",2,0.29575,9
"652","7.bmp",6,0.21307,5
"653","7.bmp",5,0.19724,6
"654","7.bmp",4,0.26245,3
"655","7.bmp",5,0.47638,6
"656","7.bmp",0,0.36084,0
"657","7.bmp",0,0.90356,0
"658","7.bmp",5,0.23062,6
"659","7.bmp",5,0.36145,6
"660","7.bmp",5,0.49313,6
"661","7.bmp",5,0.55869,6
"662","7.bmp",0,0.22995,0
"663","7.bmp",2,0.27832,9
"664","7.bmp",3,0.49298,7
"665","7.bmp",3,0.32852,7
"666","7.bmp",6,0.04929,5
"667","7.bmp",7,0.47751,8
"668","7.bmp",7,0.3443,8
"669","7.bmp",7,0.47641,8
"670","7.bmp",0,0.2962,0
"671","7.bmp",5,0.21371,6
"672","7.bmp",8,0.41104,4
"673","7.bmp",5,0.22949,6
"674","7.bmp",0,0.04974,0
"675","7.bmp",5,0.08023,6
"676","7.bmp",4,0.31213,3
"677","7.bmp",2,0.4274,9
"678","7.bmp",1,0.44305,2
"679","7.bmp",7,0.19669,8
"680","7.bmp",7,0.22977,8
"681","7.bmp",0,0.52557,0
"682","7.bmp",8,0.32855,4
"683","7.bmp",9,0.21347,1
"684","7.bmp",8,0.19336,4
"685","7.bmp",8,0.42694,4
"686","7.bmp",5,0.26346,6
"687","7.bmp",3,0.23221,7
"688","7.bmp",3,0.50922,7
"689","7.bmp",3,0.26257,7
"690","7.bmp",6,0.19733,5
"691","7.bmp",4,0.21393,3
"692","7.bmp",5,0.19754,6
"693","7.bmp",0,1.88943,0
"694","7.bmp",0,0.93625,0
"695","7.bmp",2,0.4104,9
"696","7.bmp",0,0.47632,0
"697","7.bmp",5,0.52585,6
"698","7.bmp",5,1.10043,6
"699","7.bmp",4,0.26266,3
"700","7.bmp",4,0.24603,3
"701","7.bmp",0,0.19745,0
"702","7.bmp",8,0.22946,4
"703","7.bmp",0,0.32864,0
"704","7.bmp",0,0.14749,0
"705","7.bmp",2,0.29575,9
"706","7.bmp",3,0.21313,7
"707","7.bmp",0,0.70612,0
"708","7.bmp",3,0.36105,7
"709","7.bmp",0,0.84152,0
"710","7.bmp",3,0.35944,7
"711","7.bmp",3,0.45966,7
"712","7.bmp",1,0.29456,2
"713","7.bmp",1,0.42709,2
"714","7.bmp",2,0.263,9
"715","7.bmp",2,0.54224,9
"716","7.bmp",6,0.19388,5
"717","7.bmp",6,0.44345,5
"718","7.bmp",0,0.44363,0
"719","7.bmp",1,0.28055,2
"720","7.bmp",2,0.21356,9
"721","7.bmp",2,0.54245,9
"722","7.bmp",1,0.44397,2
"723","7.bmp",6,0.42746,5
"724","7.bmp",9,0.65747,1
"725","7.bmp",9,0.4762,1
"726","7.bmp",4,0.21378,3
"727","7.bmp",6,0.27869,5
"728","7.bmp",6,0.32828,5
"729","7.bmp",2,0.27936,9
"730","7.bmp",2,0.26202,9
"731","7.bmp",2,0.27679,9
"732","7.bmp",0,0.2132,0
"733","7.bmp",1,0.345,2
"734","7.bmp",2,0.29584,9
"735","7.bmp",6,0.42737,5
"736","8.bmp",1,0.27878,6
"737","8.bmp",2,0.22968,4
"738","8.bmp",2,0.26279,4
"739","8.bmp",2,0.32883,4
"740","8.bmp",1,0.59842,6
"741","8.bmp",1,0.36142,6
"742","8.bmp",6,0.19812,8
"743","8.bmp",9,0.44336,1
"744","8.bmp",8,0.34512,7
"745","8.bmp",8,0.31229,7
"746","8.bmp",8,0.27942,7
"747","8.bmp",4,0.27988,5
"748","8.bmp",5,0.22955,2
"749","8.bmp",2,0.27908,4
"750","8.bmp",0,0.42688,0
"751","8.bmp",1,0.2782,6
"752","8.bmp",3,0.23022,9
"753","8.bmp",3,0.34482,9
"754","8.bmp",7,0.29572,3
"755","8.bmp",1,0.7226,6
"756","8.bmp",7,0.3288,3
"757","8.bmp",0,0.31223,0
