"","slide","initalAOI","fixationTime","correctedAOI"
"58","0.bmp",0,0.37791,0
"59","0.bmp",0,0.31287,0
"60","0.bmp",0,0.23017,0
"61","0.bmp",2,0.26245,2
"62","0.bmp",9,0.23001,9
"63","0.bmp",9,0.26206,9
"64","0.bmp",1,0.23048,1
"65","0.bmp",1,0.3941,1
"66","0.bmp",0,0.29631,0
"67","0.bmp",0,0.57614,0
"68","0.bmp",0,0.26334,0
"69","0.bmp",6,0.34745,6
"70","0.bmp",8,0.22982,8
"71","0.bmp",0,0.23013,0
"72","0.bmp",5,0.16806,5
"73","0.bmp",5,0.29572,5
"74","0.bmp",3,0.22978,3
"75","0.bmp",0,0.47544,0
"76","0.bmp",4,0.19824,4
"77","0.bmp",7,0.21392,7
"78","0.bmp",6,0.31212,6
"79","0.bmp",6,0.1152,6
"80","0.bmp",0,0.24587,0
"81","0.bmp",4,0.2971,4
"82","0.bmp",0,0.27932,0
"83","0.bmp",9,0.22796,9
"84","0.bmp",9,0.59146,9
"85","0.bmp",5,0.21384,5
"86","0.bmp",0,0.21385,0
"87","0.bmp",3,0.06572,3
"88","0.bmp",9,0.09866,9
"89","0.bmp",9,0.39381,9
"90","0.bmp",9,0.49273,9
"91","0.bmp",9,0.52573,9
"92","0.bmp",3,0.29556,3
"93","0.bmp",3,0.41007,3
"94","0.bmp",5,0.05029,5
"95","0.bmp",7,0.31298,7
"96","0.bmp",4,0.29651,4
"97","0.bmp",7,0.36099,7
"98","0.bmp",6,0.27814,6
"99","0.bmp",3,0.32912,3
"100","0.bmp",0,0.26376,0
"101","0.bmp",0,0.2659,0
"102","0.bmp",1,0.24619,1
"103","0.bmp",2,0.31579,2
"104","0.bmp",2,0.345,2
"105","0.bmp",5,0.22878,5
"106","0.bmp",8,0.21361,8
"107","0.bmp",3,0.52593,3
"108","0.bmp",3,0.42755,3
"109","0.bmp",3,0.31215,3
"110","0.bmp",9,0.64062,9
"111","0.bmp",5,0.55819,5
"112","0.bmp",1,0.34489,1
"113","0.bmp",1,0.22802,1
"114","0.bmp",5,1.2152,5
"115","0.bmp",5,0.31219,5
"116","0.bmp",4,0.21344,4
"117","0.bmp",7,0.29533,7
"118","0.bmp",7,0.0491,7
"119","0.bmp",8,0.49257,8
"120","0.bmp",2,0.2301,2
"121","0.bmp",0,0.2959,0
"122","0.bmp",2,0.2485,2
"123","0.bmp",0,0.32814,0
"124","0.bmp",2,0.36142,2
"125","0.bmp",0,0.23035,0
"126","0.bmp",4,0.21376,4
"127","0.bmp",4,0.69591,4
"128","0.bmp",6,0.26253,6
"129","0.bmp",0,0.2142,0
"130","0.bmp",3,0.32889,3
"131","0.bmp",7,0.21364,7
"132","0.bmp",8,0.60809,8
"133","0.bmp",8,0.328,8
"134","0.bmp",2,0.3275,2
"135","0.bmp",0,0.34592,0
"136","0.bmp",0,0.96964,0
"137","0.bmp",2,0.2623,2
"138","0.bmp",7,0.31229,7
"139","0.bmp",7,0.5753,7
"140","0.bmp",0,0.54213,0
"141","0.bmp",8,0.42706,8
"142","0.bmp",8,0.26125,8
"143","1.bmp",5,0.57494,7
"144","1.bmp",1,0.24637,5
"145","1.bmp",2,0.27902,6
"146","1.bmp",3,0.14783,9
"147","1.bmp",4,0.37114,3
"148","1.bmp",8,0.36197,8
"149","1.bmp",9,0.32857,4
"150","1.bmp",8,0.36105,8
"151","1.bmp",1,0.22977,5
"152","1.bmp",6,0.19681,2
"153","1.bmp",8,0.26247,8
"154","1.bmp",5,0.55807,7
"155","1.bmp",5,0.28018,7
"156","1.bmp",2,0.2299,6
"157","1.bmp",3,0.44354,9
"158","1.bmp",4,0.16429,3
"159","1.bmp",4,0.5744,3
"160","1.bmp",7,0.50966,1
"161","1.bmp",7,0.14534,1
"162","1.bmp",9,0.3576,4
"163","1.bmp",8,0.59209,8
"164","1.bmp",2,0.2957,6
"165","1.bmp",1,0.27974,5
"166","1.bmp",1,0.29526,5
"167","1.bmp",6,0.21245,2
"168","1.bmp",8,0.46033,8
"169","1.bmp",4,0.5414,3
"170","1.bmp",2,0.29547,6
"171","1.bmp",4,0.32903,3
"172","1.bmp",3,0.50999,9
"173","1.bmp",5,0.54169,7
"174","1.bmp",8,0.22992,8
"175","1.bmp",6,0.28629,2
"176","1.bmp",1,0.09883,5
"177","1.bmp",5,0.49316,7
"178","1.bmp",7,0.64493,1
"179","1.bmp",9,0.31441,4
"180","1.bmp",3,0.19748,9
"181","1.bmp",3,0.49292,9
"182","1.bmp",9,0.19739,4
"183","1.bmp",8,0.36177,8
"184","1.bmp",7,0.24631,1
"185","1.bmp",4,0.29469,3
"186","1.bmp",8,0.66458,8
"187","1.bmp",8,0.44365,8
"188","1.bmp",5,0.27908,7
"189","1.bmp",5,0.40997,7
"190","1.bmp",2,0.2458,6
"191","1.bmp",1,0.23141,5
"192","1.bmp",6,0.2618,2
"193","1.bmp",5,0.27902,7
"194","1.bmp",6,0.21249,2
"195","1.bmp",8,0.19669,8
"196","1.bmp",1,0.44337,5
"197","1.bmp",1,0.49319,5
"198","1.bmp",1,0.24522,5
"199","1.bmp",6,0.31235,2
"200","1.bmp",2,0.39415,6
"201","1.bmp",2,0.23048,6
"202","1.bmp",4,0.21422,3
"203","1.bmp",4,0.41058,3
"204","1.bmp",2,0.21346,6
"205","1.bmp",0,0.57506,0
"206","1.bmp",0,0.24614,0
"207","1.bmp",1,0.21236,5
"208","1.bmp",6,0.26338,2
"209","1.bmp",8,0.26253,8
"210","1.bmp",5,0.23027,7
"211","1.bmp",1,0.21284,5
"212","1.bmp",6,0.42641,2
"213","1.bmp",5,0.64069,7
"214","1.bmp",8,0.29544,8
"215","1.bmp",7,0.55899,1
"216","1.bmp",4,0.39307,3
"217","1.bmp",2,0.22957,6
"218","1.bmp",5,0.31203,7
"219","1.bmp",9,0.2298,4
"220","1.bmp",0,0.23047,0
"221","1.bmp",8,0.21295,8
"222","1.bmp",8,0.27487,8
"223","1.bmp",8,0.72255,8
"224","1.bmp",8,0.54237,8
"225","1.bmp",8,0.31207,8
"226","2.bmp",2,0.26144,6
"227","2.bmp",5,0.2626,8
"228","2.bmp",8,0.21382,1
"229","2.bmp",7,0.34573,4
"230","2.bmp",6,0.22733,7
"231","2.bmp",6,0.40831,7
"232","2.bmp",8,0.19748,1
"233","2.bmp",3,0.36145,5
"234","2.bmp",2,0.27936,6
"235","2.bmp",1,0.29579,9
"236","2.bmp",1,0.36093,9
"237","2.bmp",4,0.29549,3
"238","2.bmp",2,0.34528,6
"239","2.bmp",2,0.4407,6
"240","2.bmp",2,0.6241,6
"241","2.bmp",1,0.2627,9
"242","2.bmp",1,0.45996,9
"243","2.bmp",4,0.19519,3
"244","2.bmp",4,0.31233,3
"245","2.bmp",9,0.11647,2
"246","2.bmp",8,0.27925,1
"247","2.bmp",7,0.87086,4
"248","2.bmp",6,0.32701,7
"249","2.bmp",6,0.49245,7
"250","2.bmp",5,0.27942,8
"251","2.bmp",8,0.26224,1
"252","2.bmp",3,0.49232,5
"253","2.bmp",9,0.3613,2
"254","2.bmp",8,0.29553,1
"255","2.bmp",9,0.50397,2
"256","2.bmp",9,0.3629,2
"257","2.bmp",5,0.37793,8
"258","2.bmp",3,0.22983,5
"259","2.bmp",0,0.60817,0
"260","2.bmp",5,0.19688,8
"261","2.bmp",5,0.64009,8
"262","2.bmp",8,0.24614,1
"263","2.bmp",7,0.29565,4
"264","2.bmp",6,0.40919,7
"265","2.bmp",7,0.27829,4
"266","2.bmp",8,0.57555,1
"267","2.bmp",0,0.41075,0
"268","2.bmp",0,0.22989,0
"269","2.bmp",0,0.27873,0
"270","2.bmp",4,0.17731,3
"271","2.bmp",0,0.31509,0
"272","2.bmp",5,0.27942,8
"273","2.bmp",5,0.11475,8
"274","2.bmp",2,0.27943,6
"275","2.bmp",2,0.57535,6
"276","2.bmp",2,1.03778,6
"277","2.bmp",1,0.265,9
"278","2.bmp",1,0.3286,9
"279","2.bmp",4,0.37779,3
"280","2.bmp",3,0.36948,5
"281","2.bmp",3,0.73888,5
"282","2.bmp",3,0.47661,5
"283","2.bmp",5,0.2148,8
"284","2.bmp",9,0.18079,2
"285","2.bmp",5,0.49295,8
"286","2.bmp",5,0.36163,8
"287","2.bmp",8,0.24492,1
"288","2.bmp",0,0.37825,0
"289","2.bmp",4,0.41055,3
"290","2.bmp",4,0.34489,3
"291","2.bmp",7,0.24612,4
"292","2.bmp",7,0.37831,4
"293","2.bmp",6,0.19676,7
"294","2.bmp",8,0.23358,1
"295","2.bmp",8,0.5914,1
"296","2.bmp",8,0.37767,1
"297","2.bmp",6,0.36464,7
"298","2.bmp",0,0.47601,0
"299","2.bmp",8,0.8047,1
"300","2.bmp",8,0.29585,1
"301","2.bmp",5,0.04959,8
"302","2.bmp",4,0.26395,3
"303","3.bmp",2,0.38937,2
"304","3.bmp",1,0.2639,9
"305","3.bmp",5,0.27925,7
"306","3.bmp",8,0.31201,1
"307","3.bmp",7,0.18062,6
"308","3.bmp",4,0.37796,3
"309","3.bmp",1,0.50882,9
"310","3.bmp",3,0.31187,8
"311","3.bmp",2,0.36124,2
"312","3.bmp",5,0.27917,7
"313","3.bmp",6,0.46111,5
"314","3.bmp",3,0.29536,8
"315","3.bmp",2,0.26237,2
"316","3.bmp",8,0.46031,1
"317","3.bmp",9,0.42686,4
"318","3.bmp",5,0.21385,7
"319","3.bmp",8,0.6571,1
"320","3.bmp",4,0.2141,3
"321","3.bmp",1,0.27942,9
"322","3.bmp",1,0.26295,9
"323","3.bmp",7,0.26266,6
"324","3.bmp",4,0.41061,3
"325","3.bmp",0,0.31223,0
"326","3.bmp",5,0.32832,7
"327","3.bmp",5,0.11455,7
"328","3.bmp",4,0.2301,3
"329","3.bmp",7,0.19679,6
"330","3.bmp",1,0.19795,9
"331","3.bmp",2,0.47646,2
"332","3.bmp",4,0.14783,3
"333","3.bmp",6,0.32887,5
"334","3.bmp",2,0.23094,2
"335","3.bmp",1,0.44395,9
"336","3.bmp",2,0.60837,2
"337","3.bmp",6,0.5919,5
"338","3.bmp",3,0.29517,8
"339","3.bmp",3,0.3777,8
"340","3.bmp",0,0.62361,0
"341","3.bmp",4,0.37802,3
"342","3.bmp",2,0.27945,2
"343","3.bmp",9,0.41005,4
"344","3.bmp",5,0.26276,7
"345","3.bmp",1,0.26262,9
"346","3.bmp",3,0.29849,8
"347","3.bmp",3,0.1317,8
"348","3.bmp",5,0.26279,7
"349","3.bmp",4,0.34518,3
"350","3.bmp",2,0.39436,2
"351","3.bmp",3,0.59151,8
"352","3.bmp",3,0.18124,8
"353","3.bmp",6,0.23009,5
"354","3.bmp",8,0.21333,1
"355","3.bmp",1,0.37775,9
"356","3.bmp",4,0.27876,3
"357","3.bmp",4,0.37778,3
"358","3.bmp",5,0.26306,7
"359","3.bmp",9,0.24599,4
"360","3.bmp",7,0.26343,6
"361","3.bmp",7,0.36115,6
"362","3.bmp",7,0.09888,6
"363","3.bmp",8,0.26241,1
"364","3.bmp",8,0.40971,1
"365","3.bmp",6,0.23141,5
"366","3.bmp",2,0.22667,2
"367","3.bmp",7,0.44327,6
"368","3.bmp",6,0.29593,5
"369","3.bmp",6,0.42715,5
"370","3.bmp",3,0.50818,8
"371","3.bmp",5,0.21536,7
"372","3.bmp",5,0.41081,7
"373","3.bmp",8,0.50899,1
"374","3.bmp",6,1.29749,5
"375","3.bmp",7,0.52629,6
"376","3.bmp",4,0.19759,3
"377","3.bmp",4,0.39445,3
"378","3.bmp",5,0.24654,7
"379","3.bmp",0,0.27928,0
"380","3.bmp",8,0.29422,1
"381","3.bmp",9,0.36043,4
"382","3.bmp",8,0.29384,1
"383","3.bmp",0,0.32858,0
"384","3.bmp",6,0.38628,5
"385","3.bmp",6,0.31235,5
"386","3.bmp",0,0.21355,0
"387","4.bmp",2,0.31622,3
"388","4.bmp",2,0.31522,3
"389","4.bmp",5,0.16414,7
"390","4.bmp",8,0.25388,8
"391","4.bmp",9,0.31223,1
"392","4.bmp",4,0.21303,4
"393","4.bmp",7,0.68977,6
"394","4.bmp",8,0.37753,8
"395","4.bmp",6,0.14771,5
"396","4.bmp",3,0.32497,2
"397","4.bmp",2,0.32858,3
"398","4.bmp",0,0.32878,0
"399","4.bmp",1,0.52542,9
"400","4.bmp",2,0.16357,3
"401","4.bmp",2,0.26291,3
"402","4.bmp",4,0.09862,4
"403","4.bmp",1,0.29909,9
"404","4.bmp",0,0.16455,0
"405","4.bmp",1,0.29585,9
"406","4.bmp",2,0.22977,3
"407","4.bmp",2,0.26363,3
"408","4.bmp",8,0.22978,8
"409","4.bmp",0,0.34491,0
"410","4.bmp",5,0.27988,7
"411","4.bmp",7,0.41071,6
"412","4.bmp",2,0.72337,3
"413","4.bmp",2,0.18114,3
"414","4.bmp",2,0.27878,3
"415","4.bmp",3,0.27924,2
"416","4.bmp",4,0.44325,4
"417","4.bmp",4,0.16541,4
"418","4.bmp",5,0.44437,7
"419","4.bmp",6,0.4924,5
"420","4.bmp",9,0.21408,1
"421","4.bmp",6,0.31082,5
"422","4.bmp",6,0.22986,5
"423","4.bmp",8,0.34515,8
"424","4.bmp",8,1.48682,8
"425","4.bmp",8,0.36166,8
"426","4.bmp",6,0.32861,5
"427","4.bmp",6,0.2789,5
"428","4.bmp",2,0.23065,3
"429","4.bmp",1,0.64087,9
"430","4.bmp",3,0.44354,2
"431","4.bmp",3,0.47574,2
"432","4.bmp",8,0.39343,8
"433","4.bmp",6,0.6405,5
"434","4.bmp",7,0.2666,6
"435","4.bmp",7,0.32727,6
"436","4.bmp",7,0.30746,6
"437","4.bmp",7,0.7558,6
"438","4.bmp",7,0.69086,6
"439","4.bmp",1,0.26328,9
"440","4.bmp",0,0.39423,0
"441","4.bmp",1,0.41068,9
"442","4.bmp",1,0.34488,9
"443","4.bmp",0,0.13229,0
"444","4.bmp",2,0.4928,3
"445","4.bmp",3,0.23004,2
"446","4.bmp",8,0.39413,8
"447","4.bmp",6,0.60754,5
"448","4.bmp",5,0.4762,7
"449","4.bmp",4,0.31241,4
"450","4.bmp",4,0.26254,4
"451","4.bmp",5,0.31229,7
"452","4.bmp",0,0.39288,0
"453","4.bmp",3,0.24628,2
"454","4.bmp",8,0.21301,8
"455","4.bmp",5,0.21381,7
"456","4.bmp",5,0.36105,7
"457","4.bmp",8,0.24637,8
"458","4.bmp",2,0.444,3
"459","4.bmp",3,0.31223,2
"460","4.bmp",8,0.59122,8
"461","4.bmp",1,0.2471,9
"462","4.bmp",2,0.3945,3
"463","4.bmp",7,0.37759,6
"464","4.bmp",7,0.47604,6
"465","4.bmp",2,0.04855,3
"466","4.bmp",2,0.75583,3
"467","4.bmp",8,0.19717,8
"468","4.bmp",0,0.31296,0
"469","4.bmp",3,0.26276,2
"470","4.bmp",2,0.49286,3
"471","4.bmp",0,0.36176,0
"472","4.bmp",1,0.52612,9
"473","4.bmp",2,0.26291,3
"474","4.bmp",5,0.24667,7
"475","4.bmp",9,0.27798,1
"476","4.bmp",8,0.19699,8
"477","4.bmp",5,0.7067,7
"478","4.bmp",5,0.54199,7
"479","5.bmp",0,0.19708,0
"480","5.bmp",2,0.29471,8
"481","5.bmp",2,0.24603,8
"482","5.bmp",3,0.19751,6
"483","5.bmp",6,0.2959,4
"484","5.bmp",8,0.2785,7
"485","5.bmp",5,0.3447,1
"486","5.bmp",5,0.52316,1
"487","5.bmp",6,0.24701,4
"488","5.bmp",6,0.3447,4
"489","5.bmp",0,0.21295,0
"490","5.bmp",8,0.24567,7
"491","5.bmp",5,0.29599,1
"492","5.bmp",6,0.52621,4
"493","5.bmp",8,0.64108,7
"494","5.bmp",8,0.30927,7
"495","5.bmp",2,0.55988,8
"496","6.bmp",7,0.57697,4
"497","6.bmp",9,0.22998,7
"498","6.bmp",7,0.27933,4
"499","6.bmp",2,0.21057,1
"500","6.bmp",6,0.29517,6
"501","6.bmp",8,0.26306,5
"502","6.bmp",5,0.21481,8
"503","6.bmp",1,0.23019,2
"504","6.bmp",9,0.24612,7
"505","6.bmp",7,0.49246,4
"506","6.bmp",7,0.60779,4
"507","6.bmp",2,0.37885,1
"508","6.bmp",7,1.33673,4
"509","6.bmp",9,0.29593,7
"510","6.bmp",6,0.36038,6
"511","6.bmp",8,0.21283,5
"512","6.bmp",0,0.23013,0
"513","7.bmp",0,1.04535,0
"514","7.bmp",6,0.32898,1
"515","7.bmp",6,0.24625,1
"516","7.bmp",2,0.2464,8
"517","7.bmp",1,0.34543,7
"518","7.bmp",4,0.39514,5
"519","7.bmp",4,0.39407,5
"520","7.bmp",7,0.21368,6
"521","7.bmp",8,0.29541,3
"522","7.bmp",3,0.18262,4
"523","7.bmp",5,0.32846,9
"524","7.bmp",8,0.4921,3
"525","7.bmp",9,0.23218,2
"526","7.bmp",4,0.19693,5
"527","7.bmp",4,0.44388,5
"528","7.bmp",0,0.18222,0
"529","7.bmp",3,0.22949,4
"530","7.bmp",3,0.54202,4
"531","7.bmp",3,0.73892,4
"532","7.bmp",2,0.19763,8
"533","7.bmp",6,0.24643,1
"534","7.bmp",6,0.31253,1
"535","7.bmp",6,0.41098,1
"536","7.bmp",1,0.34824,7
"537","7.bmp",0,0.32828,0
"538","7.bmp",0,0.18143,0
"539","7.bmp",0,0.21335,0
"540","7.bmp",7,0.2789,6
"541","7.bmp",7,0.37585,6
"542","7.bmp",7,0.3941,6
"543","7.bmp",8,0.57562,3
"544","7.bmp",5,0.62726,9
"545","7.bmp",9,0.60803,2
"546","7.bmp",9,0.37717,2
"547","7.bmp",9,0.31204,2
"548","7.bmp",9,0.44342,2
"549","7.bmp",9,1.01797,2
"550","7.bmp",5,0.59134,9
"551","7.bmp",5,1.11673,9
"552","7.bmp",4,0.41064,5
"553","7.bmp",9,0.54153,2
"554","7.bmp",5,0.21429,9
"555","7.bmp",5,0.34778,9
"556","7.bmp",9,0.19653,2
"557","7.bmp",9,0.42691,2
"558","7.bmp",0,0.41043,0
"559","7.bmp",2,0.2428,8
"560","7.bmp",6,0.31195,1
"561","7.bmp",6,0.57449,1
"562","7.bmp",6,0.31201,1
"563","7.bmp",6,0.31226,1
"564","7.bmp",6,0.4917,1
"565","7.bmp",6,0.27948,1
"566","7.bmp",6,0.18042,1
"567","7.bmp",6,0.42728,1
"568","7.bmp",0,0.22974,0
"569","7.bmp",3,0.31177,4
"570","7.bmp",1,0.28192,7
"571","7.bmp",3,0.16333,4
"572","7.bmp",3,0.54175,4
"573","7.bmp",6,0.3609,1
"574","7.bmp",1,0.3942,7
"575","7.bmp",1,0.32834,7
"576","7.bmp",2,0.27798,8
"577","7.bmp",6,0.3779,1
"578","7.bmp",8,0.29532,3
"579","7.bmp",9,0.41043,2
"580","7.bmp",5,0.29938,9
"581","7.bmp",2,0.21585,8
"582","7.bmp",2,0.42691,8
"583","7.bmp",2,0.24759,8
"584","7.bmp",4,0.06775,5
"585","7.bmp",7,0.29523,6
"586","7.bmp",7,0.34534,6
"587","7.bmp",7,0.47876,6
"588","7.bmp",7,0.24591,6
"589","7.bmp",7,0.55978,6
"590","7.bmp",7,0.39325,6
"591","7.bmp",0,0.44308,0
"592","7.bmp",7,0.67395,6
"593","7.bmp",7,1.31754,6
"594","7.bmp",7,0.52698,6
"595","7.bmp",8,0.29581,3
"596","7.bmp",8,0.44385,3
"597","7.bmp",8,1.18216,3
"598","7.bmp",3,0.19699,4
"599","7.bmp",3,0.22958,4
"600","7.bmp",2,0.19788,8
"601","7.bmp",2,0.52567,8
"602","7.bmp",1,0.24673,7
"603","7.bmp",4,0.29654,5
"604","7.bmp",5,0.19745,9
"605","7.bmp",6,0.22986,1
"606","7.bmp",9,0.43875,2
"607","7.bmp",5,0.44177,9
"608","7.bmp",4,0.2471,5
"609","7.bmp",5,0.41214,9
"610","7.bmp",5,0.42789,9
"611","7.bmp",5,0.31171,9
"612","7.bmp",4,0.23016,5
"613","7.bmp",9,0.44324,2
"614","7.bmp",6,0.32846,1
"615","7.bmp",8,0.27905,3
"616","7.bmp",9,0.36169,2
"617","7.bmp",9,0.67352,2
"618","7.bmp",5,0.24609,9
"619","7.bmp",4,0.59146,5
"620","7.bmp",4,0.62424,5
"621","7.bmp",7,0.26178,6
"622","7.bmp",0,0.27914,0
"623","7.bmp",0,0.57535,0
"624","7.bmp",5,0.19794,9
"625","8.bmp",2,0.75616,6
"626","8.bmp",0,0.14859,0
"627","8.bmp",8,0.24652,7
"628","8.bmp",6,0.427,1
"629","8.bmp",4,0.20792,9
"630","8.bmp",1,0.21237,4
"631","8.bmp",1,0.75546,4
"632","8.bmp",0,0.23056,0
"633","8.bmp",5,0.29993,3
"634","8.bmp",0,0.1311,0
"635","8.bmp",4,0.21411,9
"636","8.bmp",9,0.32822,2
"637","8.bmp",2,0.29535,6
"638","8.bmp",4,0.29611,9
"639","8.bmp",4,0.27899,9
"640","8.bmp",5,0.36206,3
"641","8.bmp",2,0.42664,6
"642","8.bmp",2,0.3783,6
"643","8.bmp",2,0.54245,6
"644","8.bmp",2,0.75467,6
"645","8.bmp",5,0.26309,3
"646","8.bmp",4,0.55817,9
"647","8.bmp",2,0.29477,6
"648","8.bmp",3,0.29498,5
"649","8.bmp",8,0.19662,7
"650","8.bmp",9,0.26196,2
"651","8.bmp",8,0.19693,7
"652","8.bmp",8,0.26227,7
"653","9.bmp",8,0.29541,3
"654","9.bmp",5,0.24429,2
"655","9.bmp",4,0.30725,8
"656","9.bmp",9,0.06543,5
"657","9.bmp",8,0.21323,3
"658","9.bmp",7,0.21051,7
"659","9.bmp",6,0.19763,4
"660","9.bmp",2,0.1969,9
"661","9.bmp",7,0.36145,7
"662","9.bmp",1,0.26233,1
"663","9.bmp",0,0.3121,0
"664","9.bmp",8,0.14761,3
"665","9.bmp",3,0.27814,6
"666","9.bmp",2,0.59305,9
"667","9.bmp",2,0.32706,9
"668","9.bmp",7,0.27847,7
"669","9.bmp",6,0.41071,4
"670","9.bmp",7,0.45996,7
"671","9.bmp",4,0.32867,8
"672","9.bmp",4,0.49289,8
"673","9.bmp",0,0.29608,0
"674","9.bmp",5,0.3287,2
"675","9.bmp",0,0.37445,0
"676","9.bmp",9,0.26288,5
"677","9.bmp",5,0.34503,2
"678","9.bmp",9,0.44443,5
"679","9.bmp",9,0.49246,5
"680","9.bmp",4,0.26205,8
"681","9.bmp",4,0.41055,8
"682","9.bmp",3,0.19754,6
"683","9.bmp",8,0.5256,3
"684","9.bmp",8,0.54178,3
"685","9.bmp",0,0.21338,0
"686","9.bmp",0,0.37613,0
"687","9.bmp",0,0.3454,0
"688","9.bmp",2,0.21317,9
"689","9.bmp",6,0.34512,4
"690","9.bmp",7,0.31213,7
"691","9.bmp",2,0.40964,9
"692","9.bmp",0,0.41113,0
"693","9.bmp",7,0.0983,7
"694","9.bmp",6,0.24664,4
"695","9.bmp",6,0.47662,4
"696","9.bmp",3,0.52505,6
"697","9.bmp",3,0.39508,6
"698","9.bmp",9,0.06558,5
"699","9.bmp",5,0.44543,2
"700","9.bmp",5,0.49341,2
"701","9.bmp",6,0.39395,4
"702","9.bmp",9,0.31226,5
"703","9.bmp",4,0.16452,8
"704","9.bmp",8,0.21365,3
"705","9.bmp",6,0.90375,4
"706","9.bmp",1,0.19727,1
"707","9.bmp",0,0.26181,0
"708","9.bmp",8,0.28027,3
"709","9.bmp",3,0.04956,6
"710","9.bmp",0,0.42657,0
"711","9.bmp",8,0.23315,3
"712","9.bmp",8,0.2955,3
"713","9.bmp",8,0.47543,3
"714","9.bmp",3,0.22992,6
"715","9.bmp",8,0.26291,3
"716","9.bmp",1,0.34531,1
"717","9.bmp",1,0.34549,1
"718","9.bmp",3,0.78867,6
"719","9.bmp",8,0.62531,3
"720","9.bmp",8,0.72595,3
"721","9.bmp",5,0.19754,2
"722","10.bmp",2,0.29562,7
"723","10.bmp",2,0.37839,7
"724","10.bmp",4,0.21368,5
"725","10.bmp",3,0.29568,3
"726","10.bmp",3,0.26276,3
"727","10.bmp",3,0.52545,3
"728","10.bmp",2,0.26285,7
"729","10.bmp",1,0.22949,8
"730","10.bmp",7,0.19702,1
"731","10.bmp",8,0.23016,2
"732","10.bmp",3,0.1149,3
"733","10.bmp",6,0.24625,4
"734","10.bmp",2,0.19958,7
"735","10.bmp",0,0.27911,0
"736","10.bmp",9,0.19855,9
"737","10.bmp",0,0.24646,0
"738","10.bmp",2,0.36096,7
"739","10.bmp",7,0.29541,1
"740","10.bmp",8,0.31119,2
"741","10.bmp",1,0.44339,8
"742","10.bmp",2,0.34534,7
"743","10.bmp",5,0.23038,6
"744","10.bmp",9,0.2135,9
"745","10.bmp",7,0.34393,1
"746","10.bmp",1,0.24673,8
"747","10.bmp",1,0.21356,8
"748","10.bmp",9,0.04892,9
"749","10.bmp",9,0.54309,9
"750","10.bmp",7,0.64224,1
"751","10.bmp",7,0.3613,1
"752","10.bmp",0,0.27911,0
"753","10.bmp",1,0.47546,8
"754","10.bmp",2,0.21341,7
"755","10.bmp",2,0.6405,7
"756","10.bmp",6,0.21463,4
"757","10.bmp",6,0.32852,4
"758","10.bmp",6,0.60791,4
"759","10.bmp",2,0.3446,7
"760","10.bmp",2,0.49197,7
"761","10.bmp",2,0.39401,7
"762","10.bmp",2,0.36154,7
"763","10.bmp",6,0.3606,4
"764","10.bmp",5,0.24677,6
"765","10.bmp",3,0.29752,3
"766","10.bmp",4,0.24664,5
"767","10.bmp",1,0.3447,8
"768","10.bmp",4,0.32803,5
"769","10.bmp",4,0.32889,5
"770","10.bmp",2,0.21402,7
"771","10.bmp",1,0.14795,8
"772","10.bmp",5,0.23019,6
"773","10.bmp",8,0.21405,2
