"","slide","initalAOI","fixationTime","correctedAOI"
"53","intro.bmp",8,0.24779,8
"54","intro.bmp",7,0.41029,7
"55","intro.bmp",0,0.29337,0
"56","intro.bmp",8,0.44323,8
"57","intro.bmp",5,0.2629,5
"58","intro.bmp",8,0.34509,8
"59","intro.bmp",7,0.69286,7
"60","intro.bmp",0,0.27916,0
"61","intro.bmp",0,0.37816,0
"62","intro.bmp",0,0.56091,0
"63","intro.bmp",5,1.0117,5
"64","intro.bmp",1,0.27889,1
"65","intro.bmp",1,0.42708,1
"66","intro.bmp",2,0.2956,2
"67","intro.bmp",2,0.26303,2
"68","intro.bmp",3,0.27924,3
"69","intro.bmp",6,0.40834,6
"70","intro.bmp",5,0.29565,5
"71","intro.bmp",4,0.24772,4
"72","intro.bmp",7,0.2636,7
"73","intro.bmp",0,0.31226,0
"74","intro.bmp",9,0.27915,9
"75","intro.bmp",8,0.26283,8
"76","intro.bmp",6,0.22946,6
"77","intro.bmp",0,0.34869,0
"78","intro.bmp",3,0.27947,3
"79","intro.bmp",2,0.2627,2
"80","intro.bmp",3,0.44485,3
"81","intro.bmp",6,0.37986,6
"82","intro.bmp",4,0.24774,4
"83","intro.bmp",6,0.21389,6
"84","intro.bmp",6,0.70254,6
"85","intro.bmp",6,0.2806,6
"86","intro.bmp",0,0.26276,0
"87","intro.bmp",4,0.24897,4
"88","0.bmp",5,1.06792,5
"89","0.bmp",3,0.23142,3
"90","0.bmp",6,0.29644,6
"91","0.bmp",8,0.24633,8
"92","0.bmp",5,0.44344,5
"93","0.bmp",5,0.29574,5
"94","0.bmp",3,0.85744,3
"95","0.bmp",6,0.345,6
"96","0.bmp",1,0.36137,1
"97","0.bmp",7,0.41094,7
"98","0.bmp",8,0.27889,8
"99","0.bmp",5,0.34333,5
"100","0.bmp",5,0.46007,5
"101","0.bmp",2,0.26172,2
"102","0.bmp",9,0.19656,9
"103","0.bmp",8,0.24782,8
"104","0.bmp",0,0.33662,0
"105","0.bmp",3,0.36135,3
"106","0.bmp",6,0.31114,6
"107","0.bmp",5,0.28266,5
"108","0.bmp",4,0.21338,4
"109","0.bmp",5,0.26316,5
"110","0.bmp",2,0.27922,2
"111","0.bmp",5,0.42657,5
"112","0.bmp",5,0.36014,5
"113","0.bmp",0,0.19762,0
"114","0.bmp",0,1.2653,0
"115","0.bmp",6,0.29617,6
"116","0.bmp",5,0.32819,5
"117","0.bmp",2,0.2135,2
"118","0.bmp",1,0.22981,1
"119","0.bmp",2,0.60803,2
"120","0.bmp",0,0.36143,0
"121","0.bmp",3,0.54175,3
"122","0.bmp",6,0.47668,6
"123","0.bmp",6,0.64256,6
"124","0.bmp",5,0.27913,5
"125","0.bmp",4,0.53041,4
"126","0.bmp",7,0.6404,7
"127","0.bmp",8,0.7059,8
"128","0.bmp",9,0.60596,9
"129","0.bmp",6,0.3638,6
"130","0.bmp",6,0.32899,6
"131","0.bmp",9,0.42772,9
"132","0.bmp",8,0.3252,8
"133","0.bmp",8,0.32869,8
"134","0.bmp",2,0.35683,2
"135","0.bmp",3,0.72282,3
"136","0.bmp",6,0.62398,6
"137","0.bmp",6,0.67377,6
"138","0.bmp",2,0.80481,2
"139","0.bmp",1,0.29544,1
"140","0.bmp",4,0.27904,4
"141","0.bmp",6,0.26302,6
"142","0.bmp",9,0.50879,9
"143","0.bmp",6,0.70644,6
"144","1.bmp",9,0.29524,9
"145","1.bmp",8,0.25027,8
"146","1.bmp",7,0.24651,4
"147","1.bmp",8,0.72273,8
"148","1.bmp",9,0.26321,9
"149","1.bmp",6,0.39413,7
"150","1.bmp",3,0.33144,5
"151","1.bmp",2,0.59094,2
"152","1.bmp",6,0.27205,7
"153","1.bmp",3,0.44359,5
"154","1.bmp",5,0.3943,1
"155","1.bmp",7,0.24532,4
"156","1.bmp",9,0.40646,9
"157","1.bmp",6,0.39406,7
"158","1.bmp",2,0.36177,2
"159","1.bmp",2,0.31195,2
"160","1.bmp",6,0.21332,7
"161","1.bmp",5,0.26682,1
"162","1.bmp",8,0.32863,8
"163","1.bmp",6,0.34875,7
"164","1.bmp",5,0.22768,1
"165","1.bmp",5,0.27928,1
"166","1.bmp",5,0.85451,1
"167","1.bmp",6,0.60748,7
"168","1.bmp",5,0.36131,1
"169","1.bmp",5,0.57475,1
"170","1.bmp",0,0.21536,0
"171","1.bmp",5,1.15067,1
"172","1.bmp",2,0.24675,2
"173","1.bmp",1,0.3781,6
"174","1.bmp",1,0.50912,6
"175","1.bmp",1,0.36165,6
"176","1.bmp",2,0.14839,2
"177","1.bmp",2,0.52406,2
"178","1.bmp",3,0.42722,5
"179","1.bmp",6,0.6235,7
"180","1.bmp",5,0.73911,1
"181","1.bmp",0,0.62991,0
"182","1.bmp",4,0.44267,3
"183","1.bmp",4,0.44376,3
"184","1.bmp",4,0.93488,3
"185","1.bmp",7,0.36104,4
"186","1.bmp",7,0.67348,4
"187","1.bmp",8,0.2132,8
"188","1.bmp",2,0.44376,2
"189","1.bmp",1,0.24309,6
"190","1.bmp",2,0.22972,2
"191","1.bmp",6,0.26221,7
"192","1.bmp",9,0.22978,9
"193","1.bmp",9,0.67346,9
"194","1.bmp",8,0.19632,8
"195","1.bmp",8,0.67392,8
"196","1.bmp",7,0.21356,4
"197","1.bmp",4,0.24756,3
"198","1.bmp",4,0.26491,3
"199","1.bmp",4,0.44418,3
"200","1.bmp",2,0.2466,2
"201","1.bmp",2,0.37772,2
"202","1.bmp",3,0.21463,5
"203","1.bmp",6,0.21408,7
"204","1.bmp",6,0.26337,7
"205","1.bmp",5,0.51033,1
"206","1.bmp",8,0.23047,8
"207","1.bmp",9,0.42799,9
"208","1.bmp",9,0.31212,9
"209","1.bmp",6,0.24564,7
"210","1.bmp",5,0.32703,1
"211","1.bmp",4,0.29454,3
"212","1.bmp",5,0.29567,1
"213","1.bmp",4,0.22986,3
"214","1.bmp",8,0.34537,8
"215","1.bmp",2,0.36089,2
"216","1.bmp",2,0.29539,2
"217","1.bmp",3,0.22946,5
"218","1.bmp",1,0.2081,6
"219","1.bmp",0,0.34492,0
"220","1.bmp",7,0.31137,4
"221","1.bmp",5,0.59146,1
"222","1.bmp",5,0.49257,1
"223","1.bmp",9,0.21347,9
"224","1.bmp",6,0.34402,7
"225","1.bmp",3,0.44792,5
"226","1.bmp",3,0.37791,5
"227","1.bmp",2,0.32906,2
"228","1.bmp",2,0.7419,2
"229","1.bmp",8,0.1483,8
"230","1.bmp",5,4.42787,1
"231","1.bmp",5,0.32855,1
"232","1.bmp",6,0.54195,7
"233","1.bmp",1,0.21217,6
"234","1.bmp",1,0.2135,6
"235","1.bmp",4,0.21225,3
"236","1.bmp",5,0.39407,1
"237","1.bmp",9,0.27864,9
"238","1.bmp",8,0.57486,8
"239","1.bmp",7,1.23207,4
"240","1.bmp",4,0.40999,3
"241","1.bmp",1,0.36081,6
"242","1.bmp",2,0.27898,2
"243","1.bmp",1,0.26642,6
"244","1.bmp",6,0.23013,7
"245","1.bmp",5,0.37767,1
"246","1.bmp",8,0.39398,8
"247","1.bmp",4,0.26111,3
"248","1.bmp",7,0.26306,4
"249","1.bmp",4,1.13477,3
"250","1.bmp",4,0.29568,3
"251","1.bmp",1,0.2356,6
"252","1.bmp",2,0.23032,2
"253","1.bmp",1,0.27959,6
"254","1.bmp",2,0.22826,2
"255","1.bmp",8,0.39427,8
"256","1.bmp",8,0.36172,8
"257","1.bmp",8,1.24831,8
"258","1.bmp",8,0.51476,8
"259","1.bmp",0,0.2424,0
"260","1.bmp",0,0.16837,0
"261","2.bmp",0,0.18126,0
"262","2.bmp",0,0.08173,0
"263","2.bmp",1,0.08064,3
"264","2.bmp",1,0.7558,3
"265","2.bmp",7,0.24652,4
"266","2.bmp",1,0.26228,3
"267","2.bmp",3,0.22975,1
"268","2.bmp",1,0.26247,3
"269","2.bmp",0,0.31168,0
"270","2.bmp",6,0.35789,5
"271","2.bmp",3,0.31223,1
"272","2.bmp",6,0.46194,5
"273","2.bmp",0,0.31277,0
"274","2.bmp",6,0.31177,5
"275","2.bmp",3,0.36407,1
"276","2.bmp",8,0.21347,2
"277","2.bmp",5,1.77437,9
"278","2.bmp",2,0.2514,7
"279","2.bmp",1,0.2462,3
"280","2.bmp",1,0.3775,3
"281","2.bmp",1,0.39888,3
"282","2.bmp",2,0.73978,7
"283","2.bmp",2,0.69048,7
"284","2.bmp",2,0.6239,7
"285","2.bmp",2,0.67435,7
"286","2.bmp",3,0.42508,1
"287","2.bmp",3,0.09845,1
"288","2.bmp",3,0.50594,1
"289","2.bmp",3,0.68997,1
"290","2.bmp",3,0.26263,1
"291","2.bmp",6,0.21301,5
"292","2.bmp",6,1.10013,5
"293","2.bmp",6,0.41106,5
"294","2.bmp",6,0.41075,5
"295","2.bmp",6,0.3434,5
"296","2.bmp",6,0.38269,5
"297","2.bmp",6,0.49271,5
"298","2.bmp",5,0.24753,9
"299","2.bmp",5,0.57503,9
"300","2.bmp",5,0.16551,9
"301","2.bmp",5,0.31024,9
"302","2.bmp",4,0.90164,8
"303","2.bmp",5,1.299,9
"304","2.bmp",5,0.43379,9
"305","2.bmp",4,0.44363,8
"306","2.bmp",4,0.47044,8
"307","2.bmp",7,0.2627,4
"308","2.bmp",7,0.51303,4
"309","2.bmp",7,0.73415,4
"310","2.bmp",5,0.37814,9
"311","2.bmp",5,0.69031,9
"312","2.bmp",2,0.26242,7
"313","2.bmp",2,0.44411,7
"314","2.bmp",8,0.32813,2
"315","2.bmp",8,1.28169,2
"316","2.bmp",9,0.57411,6
"317","2.bmp",9,0.52577,6
"318","2.bmp",9,0.34378,6
"319","2.bmp",6,0.29544,5
"320","2.bmp",5,0.36214,9
"321","2.bmp",7,0.49393,4
"322","2.bmp",4,2.11928,8
"323","2.bmp",4,0.55801,8
"324","2.bmp",7,0.31352,4
"325","2.bmp",5,0.22981,9
"326","2.bmp",5,0.82143,9
"327","2.bmp",7,0.52765,4
"328","2.bmp",2,0.32553,7
"329","2.bmp",2,0.18039,7
"330","2.bmp",1,0.31197,3
"331","2.bmp",4,0.30309,8
"332","2.bmp",4,0.70624,8
"333","2.bmp",2,0.41051,7
"334","2.bmp",2,0.63814,7
"335","2.bmp",5,0.34514,9
"336","2.bmp",5,0.71967,9
"337","2.bmp",4,0.39224,8
"338","2.bmp",4,0.83783,8
"339","3.bmp",5,0.44432,6
"340","3.bmp",2,0.82138,8
"341","3.bmp",2,0.33334,8
"342","3.bmp",4,0.32858,3
"343","3.bmp",0,0.44411,0
"344","3.bmp",4,0.41071,3
"345","3.bmp",5,0.2462,6
"346","3.bmp",5,1.7249,6
"347","3.bmp",5,1.01852,6
"348","3.bmp",4,0.29597,3
"349","3.bmp",4,0.67255,3
"350","3.bmp",4,0.64044,3
"351","3.bmp",2,0.19742,8
"352","3.bmp",2,0.2795,8
"353","3.bmp",8,0.45966,9
"354","3.bmp",7,0.26462,5
"355","3.bmp",8,0.24631,9
"356","3.bmp",6,1.42917,2
"357","3.bmp",3,0.25708,1
"358","3.bmp",2,0.38434,8
"359","3.bmp",5,0.2627,6
"360","3.bmp",2,0.4924,8
"361","3.bmp",1,0.29562,7
"362","3.bmp",0,0.47668,0
"363","3.bmp",2,0.26581,8
"364","3.bmp",2,0.29507,8
"365","3.bmp",2,1.03522,8
"366","3.bmp",3,0.34894,1
"367","3.bmp",3,0.36591,1
"368","3.bmp",6,0.60251,2
"369","3.bmp",6,0.31232,2
"370","3.bmp",6,0.60748,2
"371","3.bmp",0,0.47931,0
"372","3.bmp",6,0.18033,2
"373","3.bmp",6,0.24643,2
"374","3.bmp",6,0.7724,2
"375","3.bmp",6,0.36093,2
"376","3.bmp",5,0.64197,6
"377","3.bmp",6,0.39395,2
"378","3.bmp",4,1.01834,3
"379","3.bmp",4,0.36127,3
"380","3.bmp",6,0.26303,2
"381","3.bmp",6,0.62399,2
"382","3.bmp",7,0.37781,5
"383","3.bmp",7,0.31223,5
"384","3.bmp",8,0.44354,9
"385","3.bmp",9,0.70621,4
"386","3.bmp",9,0.60767,4
"387","3.bmp",8,0.24652,9
"388","3.bmp",0,0.04932,0
"389","3.bmp",2,0.6084,8
"390","3.bmp",3,0.2421,1
"391","3.bmp",9,0.2793,4
"392","3.bmp",8,0.32977,9
"393","3.bmp",2,0.75449,8
"394","3.bmp",3,0.77216,1
"395","3.bmp",1,0.34558,7
"396","3.bmp",1,0.2793,7
"397","3.bmp",4,0.27945,3
"398","3.bmp",4,0.45981,3
"399","3.bmp",3,0.19724,1
"400","3.bmp",6,0.48962,2
"401","3.bmp",6,0.50879,2
"402","3.bmp",4,0.22958,3
"403","3.bmp",0,0.50977,0
"404","3.bmp",3,0.46014,1
"405","3.bmp",3,0.32574,1
"406","3.bmp",3,0.49341,1
"407","3.bmp",6,0.24567,2
"408","3.bmp",5,0.24634,6
"409","3.bmp",6,0.36139,2
"410","3.bmp",6,0.59326,2
"411","3.bmp",6,0.32922,2
"412","3.bmp",4,0.36078,3
"413","3.bmp",4,0.49167,3
"414","3.bmp",6,0.21136,2
"415","3.bmp",3,0.39682,1
"416","3.bmp",6,0.32834,2
"417","3.bmp",4,0.73941,3
"418","4.bmp",5,0.6409,4
"419","4.bmp",2,0.29108,2
"420","4.bmp",5,0.36111,4
"421","4.bmp",3,0.27933,5
"422","4.bmp",4,0.37814,6
"423","4.bmp",3,1.18262,5
"424","4.bmp",3,0.32959,5
"425","4.bmp",3,0.7392,5
"426","4.bmp",2,0.22952,2
"427","4.bmp",5,0.3273,4
"428","4.bmp",4,0.27814,6
"429","4.bmp",6,0.23007,1
"430","4.bmp",5,0.24933,4
"431","4.bmp",8,0.23096,7
"432","4.bmp",8,0.24692,7
"433","4.bmp",0,0.22971,0
"434","4.bmp",8,1.84042,7
"435","4.bmp",5,0.22849,4
"436","4.bmp",5,0.34488,4
"437","4.bmp",2,0.24579,2
"438","4.bmp",1,0.24637,3
"439","4.bmp",1,0.31113,3
"440","4.bmp",3,0.35892,5
"441","4.bmp",3,0.29041,5
"442","4.bmp",2,0.37778,2
"443","4.bmp",2,0.5235,2
"444","4.bmp",1,0.31232,3
"445","4.bmp",1,0.91989,3
"446","4.bmp",4,0.65588,6
"447","4.bmp",4,0.60751,6
"448","4.bmp",4,0.57629,6
"449","4.bmp",4,0.52545,6
"450","4.bmp",4,0.37677,6
"451","4.bmp",5,0.69009,4
"452","4.bmp",6,0.87082,1
"453","4.bmp",6,0.57587,1
"454","4.bmp",9,0.24606,8
"455","4.bmp",8,0.68893,7
"456","4.bmp",9,0.39413,8
"457","4.bmp",8,1.01843,7
"458","4.bmp",9,0.41058,8
"459","4.bmp",8,0.54123,7
"460","4.bmp",9,0.41071,8
"461","4.bmp",9,0.46008,8
"462","4.bmp",7,0.21396,9
"463","4.bmp",7,0.65704,9
"464","4.bmp",8,0.5853,7
"465","4.bmp",5,0.46631,4
"466","4.bmp",6,0.39481,1
"467","4.bmp",4,0.34503,6
"468","4.bmp",4,0.35672,6
"469","4.bmp",1,0.28458,3
"470","4.bmp",2,0.27921,2
"471","4.bmp",1,0.65829,3
"472","4.bmp",1,0.39395,3
"473","4.bmp",1,0.87021,3
"474","4.bmp",2,1.6264,2
"475","4.bmp",2,0.83743,2
"476","4.bmp",3,0.59158,5
"477","4.bmp",3,0.47614,5
"478","4.bmp",6,1.4292,1
"479","4.bmp",8,0.52618,7
"480","4.bmp",8,0.2952,7
"481","4.bmp",5,0.24649,4
"482","4.bmp",6,0.31351,1
"483","4.bmp",9,0.91946,8
"484","4.bmp",8,0.77194,7
"485","4.bmp",5,0.22995,4
"486","4.bmp",4,0.49225,6
"487","4.bmp",4,3.26913,6
"488","4.bmp",7,1.03754,9
"489","4.bmp",7,0.40561,9
"490","4.bmp",7,0.4101,9
"491","4.bmp",8,0.39554,7
"492","4.bmp",9,0.44376,8
"493","4.bmp",6,0.54236,1
"494","4.bmp",8,0.45999,7
"495","4.bmp",2,0.37723,2
"496","4.bmp",2,0.42542,2
"497","4.bmp",8,0.41098,7
"498","4.bmp",9,0.37808,8
"499","4.bmp",6,0.34131,1
"500","4.bmp",6,0.31213,1
"501","4.bmp",6,0.06418,1
"502","4.bmp",0,0.2674,0
"503","4.bmp",2,0.34286,2
"504","4.bmp",1,0.34259,3
"505","4.bmp",7,0.4118,9
"506","4.bmp",7,0.6734,9
"507","4.bmp",0,0.22989,0
"508","4.bmp",5,0.21094,4
"509","4.bmp",5,0.23016,4
"510","4.bmp",6,0.28049,1
"511","4.bmp",3,0.41013,5
"512","4.bmp",2,0.36118,2
"513","4.bmp",1,0.2301,3
"514","4.bmp",1,1.26535,3
"515","4.bmp",1,0.55853,3
"516","4.bmp",1,0.73911,3
"517","4.bmp",0,0.95294,0
"518","4.bmp",0,0.22888,0
"519","4.bmp",1,0.23056,3
"520","4.bmp",1,0.06586,3
"521","4.bmp",1,0.88742,3
"522","4.bmp",1,0.85361,3
"523","4.bmp",1,0.65707,3
"524","4.bmp",1,0.93591,3
"525","4.bmp",1,0.49255,3
"526","4.bmp",1,0.39551,3
"527","4.bmp",3,0.11487,5
"528","4.bmp",2,0.22998,2
"529","4.bmp",2,1.01813,2
"530","4.bmp",2,0.50897,2
"531","4.bmp",9,0.19733,8
"532","4.bmp",9,0.31583,8
"533","4.bmp",9,0.59088,8
"534","4.bmp",8,0.21442,7
"535","4.bmp",7,0.26285,9
"536","4.bmp",4,0.69046,6
"537","4.bmp",4,0.44327,6
"538","4.bmp",4,0.55872,6
"539","4.bmp",5,0.21396,4
"540","4.bmp",6,0.44888,1
"541","4.bmp",5,0.24655,4
"542","4.bmp",6,0.57211,1
"543","4.bmp",3,0.42706,5
"544","4.bmp",1,0.28604,3
"545","4.bmp",2,0.67288,2
"546","4.bmp",3,0.75949,5
"547","4.bmp",6,0.27951,1
"548","4.bmp",6,0.24631,1
"549","4.bmp",6,0.21445,1
"550","4.bmp",1,0.19666,3
"551","4.bmp",1,0.55246,3
"552","4.bmp",1,0.67368,3
"553","4.bmp",1,0.68979,3
"554","4.bmp",1,0.52206,3
"555","4.bmp",1,0.37802,3
"556","4.bmp",1,0.65741,3
"557","4.bmp",3,0.27902,5
"558","4.bmp",6,0.25729,1
"559","4.bmp",9,0.23627,8
"560","4.bmp",9,0.51517,8
"561","4.bmp",8,1.10092,7
"562","4.bmp",6,0.31207,1
"563","4.bmp",5,0.50797,4
"564","4.bmp",2,0.25027,2
"565","4.bmp",3,0.29675,5
"566","4.bmp",6,0.36572,1
"567","4.bmp",4,0.22943,6
"568","4.bmp",5,0.26334,4
"569","4.bmp",4,0.26181,6
"570","4.bmp",4,0.35944,6
"571","4.bmp",2,0.2142,2
"572","4.bmp",1,0.60602,3
"573","4.bmp",7,0.39435,9
"574","4.bmp",3,0.45901,5
"575","4.bmp",2,0.60791,2
"576","4.bmp",1,0.26321,3
"577","4.bmp",2,0.5257,2
"578","4.bmp",6,0.24643,1
"579","4.bmp",2,0.2464,2
"580","4.bmp",6,0.34448,1
"581","4.bmp",0,0.37598,0
"582","4.bmp",2,0.21304,2
"583","4.bmp",2,0.49286,2
"584","4.bmp",1,0.24695,3
"585","4.bmp",3,0.29648,5
"586","4.bmp",6,0.6076,1
"587","4.bmp",6,0.62555,1
"588","5.bmp",8,0.55865,5
"589","5.bmp",9,0.37558,2
"590","5.bmp",0,0.4274,0
"591","5.bmp",1,0.41168,1
"592","5.bmp",1,0.27328,1
"593","5.bmp",6,0.52533,9
"594","5.bmp",5,0.28232,8
"595","5.bmp",8,0.28552,5
"596","5.bmp",0,0.23026,0
"597","5.bmp",8,0.22354,5
"598","5.bmp",5,0.21329,8
"599","5.bmp",1,0.2627,1
"600","5.bmp",1,1.46173,1
"601","5.bmp",0,0.478,0
"602","5.bmp",3,0.21378,3
"603","5.bmp",2,0.37784,7
"604","5.bmp",1,0.45865,1
"605","5.bmp",8,0.36285,5
"606","5.bmp",5,2.56384,8
"607","5.bmp",0,0.1962,0
"608","5.bmp",1,0.21307,1
"609","5.bmp",1,0.69254,1
"610","5.bmp",1,0.37808,1
"611","5.bmp",2,0.31528,7
"612","5.bmp",1,1.03223,1
"613","5.bmp",2,0.59152,7
"614","5.bmp",3,0.55905,3
"615","5.bmp",3,0.49521,3
"616","5.bmp",3,0.38947,3
"617","5.bmp",3,0.23056,3
"618","5.bmp",0,0.06601,0
"619","5.bmp",6,0.26071,9
"620","5.bmp",6,0.59122,9
"621","5.bmp",6,0.50903,9
"622","5.bmp",6,0.4765,9
"623","5.bmp",5,0.64053,8
"624","5.bmp",5,0.34473,8
"625","5.bmp",5,0.69202,8
"626","5.bmp",4,0.78873,6
"627","5.bmp",4,0.49329,6
"628","5.bmp",4,0.55841,6
"629","5.bmp",4,1.16168,6
"630","5.bmp",4,0.57596,6
"631","5.bmp",4,0.43066,6
"632","5.bmp",4,0.50415,6
"633","5.bmp",7,0.29428,4
"634","5.bmp",7,0.16385,4
"635","5.bmp",8,0.55804,5
"636","5.bmp",8,0.78833,5
"637","5.bmp",8,0.36142,5
"638","5.bmp",8,0.78876,5
"639","5.bmp",8,1.03546,5
"640","5.bmp",8,0.36136,5
"641","5.bmp",7,1.46252,4
"642","5.bmp",9,0.39407,2
"643","5.bmp",9,0.60669,2
"644","5.bmp",9,0.83786,2
"645","5.bmp",5,0.50854,8
"646","5.bmp",2,0.25909,7
"647","5.bmp",2,0.63876,7
"648","5.bmp",1,0.73938,1
"649","5.bmp",1,0.9035,1
"650","5.bmp",3,0.311,3
"651","5.bmp",3,0.73282,3
"652","5.bmp",6,0.30426,9
"653","5.bmp",9,0.09888,2
"654","5.bmp",9,0.38287,2
"655","5.bmp",3,0.75558,3
"656","5.bmp",0,0.21356,0
"657","5.bmp",9,0.06729,2
"658","5.bmp",3,0.08054,3
"659","5.bmp",6,0.11542,9
"660","5.bmp",6,0.31323,9
"661","5.bmp",6,0.42639,9
"662","5.bmp",5,0.78882,8
"663","5.bmp",5,0.54218,8
"664","5.bmp",5,0.55817,8
"665","5.bmp",5,0.26251,8
"666","5.bmp",5,1.08408,8
"667","5.bmp",8,0.23294,5
"668","5.bmp",7,1.1666,4
"669","5.bmp",6,0.22794,9
"670","5.bmp",9,1.13864,2
"671","5.bmp",9,0.55939,2
"672","5.bmp",9,0.72284,2
"673","5.bmp",6,0.19699,9
"674","5.bmp",4,0.21368,6
"675","5.bmp",4,0.50919,6
"676","5.bmp",4,1.4137,6
"677","5.bmp",4,0.70926,6
"678","5.bmp",0,0.73801,0
"679","5.bmp",6,0.19714,9
"680","5.bmp",6,0.44525,9
"681","5.bmp",3,0.95322,3
"682","5.bmp",9,0.11392,2
"683","5.bmp",8,0.67349,5
"684","5.bmp",4,1.64288,6
"685","5.bmp",7,0.33585,4
"686","5.bmp",5,0.4104,8
"687","5.bmp",0,0.57413,0
"688","5.bmp",9,0.13144,2
"689","5.bmp",0,0.23041,0
"690","5.bmp",0,0.08228,0
"691","5.bmp",9,0.24615,2
"692","5.bmp",6,0.44305,9
"693","5.bmp",3,0.06573,3
"694","5.bmp",9,0.44354,2
"695","5.bmp",9,0.32855,2
"696","5.bmp",9,0.70956,2
"697","5.bmp",9,0.427,2
"698","6.bmp",1,0.73978,6
"699","6.bmp",1,0.28152,6
"700","6.bmp",1,0.55789,6
"701","6.bmp",1,0.67578,6
"702","6.bmp",2,0.755,2
"703","6.bmp",3,0.38889,5
"704","6.bmp",6,0.29065,3
"705","6.bmp",9,0.3775,9
"706","6.bmp",1,0.57495,6
"707","6.bmp",1,0.67328,6
"708","6.bmp",1,0.52234,6
"709","6.bmp",1,1.31439,6
"710","6.bmp",8,0.22974,7
"711","6.bmp",0,1.75803,0
"712","6.bmp",1,0.2467,6
"713","6.bmp",8,0.22192,7
"714","6.bmp",0,0.45984,0
"715","6.bmp",4,0.22971,1
"716","6.bmp",1,0.44083,6
"717","6.bmp",0,0.93597,0
"718","6.bmp",1,0.51215,6
"719","6.bmp",1,0.55862,6
"720","6.bmp",2,0.85431,2
"721","6.bmp",2,1.08432,2
"722","6.bmp",2,0.88647,2
"723","6.bmp",2,0.31146,2
"724","6.bmp",2,0.34183,2
"725","6.bmp",2,0.29559,2
"726","6.bmp",3,0.34521,5
"727","6.bmp",6,0.40823,3
"728","6.bmp",6,0.69275,3
"729","6.bmp",6,0.42734,3
"730","6.bmp",5,0.98596,8
"731","6.bmp",5,0.82138,8
"732","6.bmp",5,0.45956,8
"733","6.bmp",4,0.36166,1
"734","6.bmp",4,0.5751,1
"735","6.bmp",4,0.93912,1
"736","6.bmp",7,0.40988,4
"737","6.bmp",8,0.55847,7
"738","6.bmp",8,0.59201,7
"739","6.bmp",9,0.77194,9
"740","6.bmp",9,0.8074,9
"741","6.bmp",6,0.64133,3
"742","6.bmp",8,0.84692,7
"743","6.bmp",8,0.36093,7
"744","6.bmp",8,0.23013,7
"745","6.bmp",5,0.30722,8
"746","6.bmp",8,0.41043,7
"747","6.bmp",1,0.22986,6
"748","6.bmp",1,0.23077,6
"749","6.bmp",8,0.19751,7
"750","6.bmp",5,0.47705,8
"751","6.bmp",2,0.23035,2
"752","6.bmp",1,0.55869,6
"753","6.bmp",1,0.31259,6
"754","6.bmp",4,0.24683,1
"755","6.bmp",8,0.24603,7
"756","6.bmp",8,0.3573,7
"757","6.bmp",5,0.42682,8
"758","6.bmp",7,0.23047,4
"759","6.bmp",7,0.80774,4
"760","6.bmp",4,0.5585,1
"761","6.bmp",3,0.20032,5
"762","6.bmp",3,0.36639,5
"763","6.bmp",3,0.46246,5
"764","6.bmp",0,0.49625,0
"765","6.bmp",0,0.08185,0
"766","6.bmp",2,0.32877,2
"767","6.bmp",6,0.39188,3
"768","6.bmp",2,0.4104,2
"769","6.bmp",2,0.49075,2
