"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"191","2.bmp",3,0.27974,9,"Invalid"
"192","2.bmp",4,0.19473,8,"Meaningful"
"193","2.bmp",1,0.27858,2,"Surface"
"194","2.bmp",5,0.57498,5,"Surface"
"195","2.bmp",2,0.28888,7,"Invalid"
"196","2.bmp",6,0.19713,1,"Surface"
"197","2.bmp",9,1.13286,4,"Surface"
"198","2.bmp",6,0.48669,1,"Surface"
"199","2.bmp",5,0.41048,5,"Invalid"
"200","2.bmp",3,0.26109,9,"Invalid"
"201","2.bmp",5,0.57542,5,"Invalid"
"202","2.bmp",4,0.52522,8,"Surface"
"203","2.bmp",1,0.26239,2,"Surface"
"204","2.bmp",4,0.34508,8,"Surface"
"205","2.bmp",7,0.24617,3,"Invalid"
"206","3.bmp",8,1.1246,2,"Invalid"
"207","3.bmp",3,0.83825,3,"Meaningful"
"208","3.bmp",8,0.3206,2,"Meaningful"
"209","3.bmp",7,3.79437,9,"Invalid"
"210","3.bmp",2,0.26262,6,"Surface"
"211","3.bmp",1,0.23006,5,"Meaningful"
"212","3.bmp",2,0.2135,6,"Meaningful"
"213","3.bmp",3,0.21297,3,"Surface"
"214","3.bmp",8,0.19708,2,"Meaningful"
"215","3.bmp",5,0.06604,4,"Invalid"
"216","3.bmp",4,0.29549,7,"Surface"
"217","3.bmp",5,0.41035,4,"Surface"
"218","3.bmp",6,0.44344,1,"Surface"
"219","3.bmp",8,0.27869,2,"Meaningful"
"220","3.bmp",1,0.37753,5,"Surface"
"221","3.bmp",5,0.26422,4,"Meaningful"
"222","3.bmp",8,0.26323,2,"Invalid"
"223","3.bmp",9,0.29706,8,"Surface"
"224","3.bmp",5,0.2458,4,"Invalid"
"225","3.bmp",4,0.34572,7,"Surface"
"226","3.bmp",8,0.39755,2,"Invalid"
"227","3.bmp",5,0.42746,4,"Invalid"
"228","3.bmp",7,0.42892,9,"Invalid"
"229","3.bmp",8,1.44585,2,"Invalid"
"230","3.bmp",7,0.23183,9,"Invalid"
"231","3.bmp",8,0.83806,2,"Invalid"
"232","3.bmp",1,0.19835,5,"Surface"
"233","3.bmp",5,0.31186,4,"Meaningful"
"234","3.bmp",2,0.19691,6,"Meaningful"
"235","3.bmp",4,0.19659,7,"Invalid"
"236","3.bmp",8,0.21645,2,"Invalid"
"237","3.bmp",9,0.32884,8,"Surface"
"238","3.bmp",8,1.24996,2,"Surface"
"239","3.bmp",9,1.00291,8,"Surface"
"240","3.bmp",8,0.75502,2,"Surface"
"241","3.bmp",9,0.80495,8,"Surface"
"242","3.bmp",5,0.19635,4,"Invalid"
"243","3.bmp",4,0.25394,7,"Surface"
"244","3.bmp",6,0.39464,1,"Surface"
"245","3.bmp",2,0.49307,6,"Invalid"
"246","3.bmp",3,0.34457,3,"Surface"
"247","3.bmp",2,0.21396,6,"Surface"
"248","3.bmp",4,0.48058,7,"Invalid"
"249","3.bmp",7,0.54184,9,"Meaningful"
"250","3.bmp",8,0.48036,2,"Invalid"
"251","3.bmp",4,0.75565,7,"Invalid"
"252","3.bmp",5,0.64029,4,"Surface"
"253","3.bmp",4,0.22906,7,"Surface"
"254","3.bmp",1,0.54205,5,"Invalid"
"255","3.bmp",4,0.77187,7,"Invalid"
"256","4.bmp",6,0.22827,8,"Invalid"
"257","4.bmp",8,0.31212,1,"Invalid"
"258","4.bmp",9,0.44318,5,"Invalid"
"259","4.bmp",8,0.73904,1,"Invalid"
"260","4.bmp",4,0.75539,3,"Meaningful"
"261","4.bmp",9,0.22974,5,"Invalid"
"262","4.bmp",1,0.44616,4,"Meaningful"
"263","4.bmp",3,0.36134,2,"Invalid"
"264","4.bmp",2,0.27985,9,"Invalid"
"265","4.bmp",7,0.41051,7,"Meaningful"
"266","4.bmp",8,0.21223,1,"Surface"
"267","4.bmp",5,1.19934,6,"Invalid"
"268","4.bmp",4,0.26395,3,"Surface"
"269","4.bmp",7,0.2294,7,"Invalid"
"270","4.bmp",8,0.20804,1,"Surface"
"271","4.bmp",9,0.2301,5,"Invalid"
"272","4.bmp",6,0.62466,8,"Surface"
"273","4.bmp",1,0.34477,4,"Invalid"
"274","4.bmp",2,0.95439,9,"Invalid"
"275","4.bmp",7,0.19695,7,"Meaningful"
"276","4.bmp",5,0.47595,6,"Invalid"
"277","4.bmp",1,0.4437,4,"Meaningful"
"278","4.bmp",2,0.36096,9,"Invalid"
"279","4.bmp",3,0.42619,2,"Invalid"
"280","4.bmp",4,0.23233,3,"Meaningful"
"281","4.bmp",7,0.87056,7,"Invalid"
"282","4.bmp",8,0.26292,1,"Surface"
"283","4.bmp",9,0.50919,5,"Invalid"
"284","4.bmp",6,0.32994,8,"Surface"
"285","4.bmp",3,1.06779,2,"Surface"
"286","4.bmp",2,0.52361,9,"Invalid"
"287","4.bmp",7,1.78017,7,"Meaningful"
"288","4.bmp",8,0.2291,1,"Surface"
"289","4.bmp",5,0.49258,6,"Invalid"
"290","4.bmp",9,0.21397,5,"Meaningful"
"291","4.bmp",6,0.19754,8,"Surface"
"292","4.bmp",1,0.19705,4,"Invalid"
"293","4.bmp",6,0.32742,8,"Invalid"
"294","4.bmp",5,1.23305,6,"Invalid"
"295","4.bmp",8,0.21268,1,"Invalid"
"296","4.bmp",9,0.55882,5,"Invalid"
"297","4.bmp",1,0.29558,4,"Meaningful"
"298","4.bmp",9,0.31203,5,"Meaningful"
"299","4.bmp",3,0.29663,2,"Surface"
"300","4.bmp",9,0.22984,5,"Surface"
"301","4.bmp",1,0.31284,4,"Meaningful"
"302","4.bmp",7,0.24658,7,"Surface"
"303","4.bmp",6,0.26291,8,"Meaningful"
"304","4.bmp",3,0.8876,2,"Surface"
"305","4.bmp",6,0.45985,8,"Surface"
"306","4.bmp",2,0.6573,9,"Meaningful"
"307","4.bmp",1,0.27921,4,"Invalid"
"308","4.bmp",4,0.4334,3,"Invalid"
"309","4.bmp",1,0.26332,4,"Invalid"
"310","4.bmp",2,0.27928,9,"Invalid"
"311","4.bmp",6,0.31294,8,"Meaningful"
"312","4.bmp",8,0.19685,1,"Invalid"
"313","4.bmp",7,0.23642,7,"Surface"
"314","4.bmp",8,0.27943,1,"Surface"
"315","4.bmp",4,0.36061,3,"Meaningful"
"316","4.bmp",2,0.46088,9,"Surface"
"317","4.bmp",3,0.32942,2,"Invalid"
"318","4.bmp",1,0.39517,4,"Invalid"
"319","4.bmp",6,0.39496,8,"Invalid"
"320","4.bmp",5,0.50662,6,"Invalid"
"321","4.bmp",4,0.32741,3,"Surface"
"322","4.bmp",8,0.22975,1,"Meaningful"
"323","4.bmp",9,0.26279,5,"Invalid"
"324","4.bmp",7,0.26424,7,"Invalid"
"325","4.bmp",6,0.50943,8,"Meaningful"
"326","4.bmp",3,0.5582,2,"Surface"
"327","4.bmp",2,0.92034,9,"Invalid"
"328","4.bmp",1,0.78699,4,"Invalid"
"329","4.bmp",5,0.4738,6,"Meaningful"
"330","4.bmp",1,0.79587,4,"Meaningful"
"331","4.bmp",5,0.2137,6,"Meaningful"
"332","4.bmp",4,1.62611,3,"Surface"
"333","4.bmp",6,0.29533,8,"Invalid"
"334","4.bmp",9,0.29567,5,"Surface"
"335","4.bmp",8,0.37758,1,"Invalid"
"336","4.bmp",7,0.88621,7,"Surface"
"337","4.bmp",1,0.1967,4,"Surface"
"338","4.bmp",5,0.31407,6,"Meaningful"
"339","4.bmp",4,0.3615,3,"Surface"
"340","4.bmp",6,0.85437,8,"Invalid"
"341","4.bmp",2,0.90284,9,"Meaningful"
"342","4.bmp",3,0.59221,2,"Invalid"
"343","4.bmp",6,0.27888,8,"Surface"
"344","4.bmp",9,0.24632,5,"Surface"
"345","4.bmp",7,0.73929,7,"Invalid"
"346","4.bmp",4,0.32744,3,"Invalid"
"347","4.bmp",7,0.59006,7,"Invalid"
"348","4.bmp",1,0.21339,4,"Surface"
"349","5.bmp",4,0.44363,3,"Invalid"
"350","5.bmp",7,1.51091,7,"Invalid"
"351","5.bmp",1,0.22957,9,"Meaningful"
"352","5.bmp",5,0.27943,8,"Meaningful"
"353","5.bmp",1,0.88327,9,"Meaningful"
"354","5.bmp",5,1.52804,8,"Meaningful"
"355","5.bmp",4,0.59161,3,"Invalid"
"356","5.bmp",5,0.29559,8,"Invalid"
"357","5.bmp",1,1.21558,9,"Meaningful"
"358","5.bmp",5,0.19751,8,"Meaningful"
"359","5.bmp",8,0.60364,6,"Invalid"
"360","5.bmp",2,0.5252,5,"Meaningful"
"361","5.bmp",5,0.41092,8,"Surface"
"362","5.bmp",6,0.36026,1,"Invalid"
"363","5.bmp",8,0.3287,6,"Invalid"
"364","5.bmp",7,0.1976,7,"Invalid"
"365","5.bmp",5,0.31207,8,"Meaningful"
"366","5.bmp",2,0.47723,5,"Surface"
"367","5.bmp",1,0.19727,9,"Invalid"
"368","5.bmp",2,0.427,5,"Invalid"
"369","5.bmp",5,0.345,8,"Surface"
"370","5.bmp",4,2.48908,3,"Invalid"
"371","5.bmp",1,1.31656,9,"Surface"
"372","5.bmp",8,0.85366,6,"Surface"
"373","5.bmp",9,0.23038,4,"Meaningful"
"374","5.bmp",8,0.57559,6,"Meaningful"
"375","5.bmp",9,0.52612,4,"Meaningful"
"376","5.bmp",7,0.77081,7,"Surface"
"377","5.bmp",6,0.39426,1,"Surface"
"378","5.bmp",4,1.67562,3,"Meaningful"
"379","5.bmp",8,0.96882,6,"Surface"
"380","5.bmp",1,3.33677,9,"Surface"
"381","5.bmp",4,0.19711,3,"Surface"
"382","5.bmp",5,0.27914,8,"Invalid"
"383","5.bmp",2,0.31198,5,"Surface"
"384","5.bmp",7,0.24612,7,"Invalid"
"385","5.bmp",4,0.32809,3,"Invalid"
"386","5.bmp",7,0.21329,7,"Invalid"
"387","5.bmp",9,0.60846,4,"Surface"
"388","5.bmp",7,0.19696,7,"Surface"
"389","5.bmp",8,0.95392,6,"Invalid"
"390","6.bmp",5,0.32861,1,"Invalid"
"391","6.bmp",6,0.28052,9,"Invalid"
"392","6.bmp",4,0.23001,7,"Meaningful"
"393","6.bmp",2,0.57587,3,"Invalid"
"394","6.bmp",3,0.27945,2,"Meaningful"
"395","6.bmp",2,0.37674,3,"Meaningful"
"396","6.bmp",1,0.34576,5,"Invalid"
"397","6.bmp",2,0.21341,3,"Invalid"
"398","6.bmp",4,0.50507,7,"Invalid"
"399","6.bmp",5,0.4599,1,"Surface"
"400","6.bmp",7,0.21249,4,"Surface"
"401","6.bmp",8,0.29547,6,"Meaningful"
"402","6.bmp",3,0.31229,2,"Invalid"
"403","6.bmp",1,0.22986,5,"Surface"
"404","6.bmp",4,0.21353,7,"Invalid"
"405","6.bmp",5,0.21344,1,"Surface"
"406","6.bmp",6,0.11914,9,"Invalid"
"407","6.bmp",9,0.27933,8,"Meaningful"
"408","6.bmp",3,0.28036,2,"Surface"
"409","6.bmp",2,0.28641,3,"Meaningful"
"410","6.bmp",1,0.27948,5,"Invalid"
"411","6.bmp",4,0.47757,7,"Invalid"
"412","6.bmp",7,0.36084,4,"Surface"
"413","7.bmp",8,0.24438,1,"Invalid"
"414","7.bmp",7,0.78815,4,"Surface"
"415","7.bmp",5,0.21371,9,"Invalid"
"416","7.bmp",4,0.31293,5,"Invalid"
"417","7.bmp",2,0.54208,8,"Surface"
"418","7.bmp",1,0.79007,7,"Invalid"
"419","7.bmp",2,0.24661,8,"Invalid"
"420","7.bmp",8,1.06845,1,"Invalid"
"421","7.bmp",9,0.22977,2,"Meaningful"
"422","7.bmp",8,0.26093,1,"Meaningful"
"423","7.bmp",6,0.21304,3,"Meaningful"
"424","7.bmp",5,0.34518,9,"Surface"
"425","7.bmp",4,0.59174,5,"Invalid"
"426","7.bmp",5,1.23029,9,"Invalid"
"427","7.bmp",3,1.43127,6,"Surface"
"428","7.bmp",7,1.10009,4,"Invalid"
"429","7.bmp",2,0.22968,8,"Invalid"
"430","7.bmp",1,0.36136,7,"Invalid"
"431","7.bmp",8,2.36749,1,"Surface"
"432","7.bmp",9,0.42667,2,"Meaningful"
"433","7.bmp",5,0.36179,9,"Invalid"
"434","7.bmp",2,0.22952,8,"Invalid"
"435","7.bmp",5,0.72266,9,"Invalid"
"436","7.bmp",7,0.87012,4,"Invalid"
"437","7.bmp",1,0.31094,7,"Surface"
"438","7.bmp",6,0.45221,3,"Invalid"
"439","7.bmp",7,0.59128,4,"Invalid"
"440","7.bmp",1,0.3295,7,"Surface"
"441","7.bmp",2,1.01831,8,"Invalid"
"442","7.bmp",1,1.05215,7,"Invalid"
"443","7.bmp",2,0.49261,8,"Invalid"
"444","7.bmp",3,0.23087,6,"Invalid"
"445","7.bmp",5,0.21356,9,"Surface"
"446","7.bmp",8,0.42728,1,"Invalid"
"447","7.bmp",2,0.32852,8,"Invalid"
"448","7.bmp",4,0.23004,5,"Surface"
"449","7.bmp",1,0.29401,7,"Invalid"
"450","7.bmp",7,0.45987,4,"Surface"
"451","7.bmp",1,0.62869,7,"Surface"
"452","8.bmp",2,0.70685,6,"Invalid"
"453","8.bmp",1,0.2803,7,"Invalid"
"454","8.bmp",2,0.50934,6,"Invalid"
"455","8.bmp",8,0.75608,5,"Meaningful"
"456","8.bmp",2,0.36118,6,"Meaningful"
"457","8.bmp",1,0.39682,7,"Invalid"
"458","8.bmp",2,0.4928,6,"Invalid"
"459","8.bmp",8,1.33096,5,"Meaningful"
"460","8.bmp",2,0.67273,6,"Meaningful"
"461","8.bmp",3,0.8378,3,"Surface"
"462","8.bmp",1,0.27954,7,"Invalid"
"463","8.bmp",6,0.27853,1,"Surface"
"464","8.bmp",8,0.21286,5,"Invalid"
"465","8.bmp",9,0.36148,4,"Meaningful"
"466","8.bmp",3,0.60818,3,"Invalid"
"467","8.bmp",2,0.32797,6,"Surface"
"468","8.bmp",4,0.26279,9,"Surface"
"469","8.bmp",5,0.23004,8,"Meaningful"
"470","8.bmp",8,0.27835,5,"Surface"
"471","8.bmp",7,0.29562,2,"Surface"
"472","8.bmp",5,0.70877,8,"Surface"
"473","8.bmp",8,0.21332,5,"Surface"
"474","8.bmp",7,0.41077,2,"Surface"
"475","8.bmp",4,0.23047,9,"Invalid"
"476","8.bmp",1,0.26279,7,"Meaningful"
"477","8.bmp",6,0.47754,1,"Surface"
"478","8.bmp",3,0.19794,3,"Meaningful"
"479","8.bmp",2,0.62451,6,"Surface"
"480","8.bmp",8,0.21405,5,"Meaningful"
"481","8.bmp",5,1.23246,8,"Surface"
"482","8.bmp",7,0.23325,2,"Surface"
"483","8.bmp",9,0.60776,4,"Invalid"
"484","8.bmp",6,0.32849,1,"Surface"
"485","8.bmp",1,0.27957,7,"Surface"
"486","8.bmp",6,0.65921,1,"Surface"
"487","8.bmp",9,1.31406,4,"Surface"
"488","8.bmp",6,0.22977,1,"Surface"
"489","8.bmp",2,0.64038,6,"Invalid"
"490","8.bmp",1,0.27811,7,"Invalid"
"491","9.bmp",4,0.62396,6,"Invalid"
"492","9.bmp",2,0.7381,4,"Invalid"
"493","9.bmp",5,0.39435,8,"Invalid"
"494","9.bmp",1,0.2627,3,"Invalid"
"495","9.bmp",6,1.0026,7,"Invalid"
"496","9.bmp",2,0.26019,4,"Surface"
"497","9.bmp",4,0.20975,6,"Invalid"
"498","9.bmp",1,0.26294,3,"Surface"
"499","9.bmp",2,0.26254,4,"Invalid"
"500","9.bmp",1,0.2803,3,"Invalid"
"501","9.bmp",6,0.27948,7,"Invalid"
"502","9.bmp",8,0.24704,9,"Surface"
"503","9.bmp",9,0.26318,1,"Invalid"
"504","9.bmp",6,0.34531,7,"Invalid"
"505","9.bmp",5,0.26151,8,"Meaningful"
"506","9.bmp",7,0.23187,2,"Surface"
"507","9.bmp",8,0.2135,9,"Invalid"
"508","9.bmp",2,0.22989,4,"Surface"
"509","9.bmp",3,0.24277,5,"Invalid"
"510","9.bmp",6,0.75803,7,"Invalid"
"511","9.bmp",2,0.19449,4,"Surface"
"512","9.bmp",3,0.65766,5,"Invalid"
"513","9.bmp",5,0.85391,8,"Surface"
"514","9.bmp",2,0.31201,4,"Invalid"
"515","9.bmp",5,0.7551,8,"Invalid"
"516","9.bmp",2,0.41086,4,"Invalid"
"517","9.bmp",5,0.59155,8,"Invalid"
"518","9.bmp",2,0.49277,4,"Invalid"
"519","9.bmp",4,0.23004,6,"Invalid"
"520","9.bmp",5,0.27734,8,"Meaningful"
"521","9.bmp",6,0.24628,7,"Meaningful"
"522","9.bmp",4,0.22992,6,"Meaningful"
"523","9.bmp",5,0.2139,8,"Meaningful"
"524","9.bmp",8,0.22989,9,"Invalid"
"525","9.bmp",9,0.36264,1,"Invalid"
"526","9.bmp",7,0.80506,2,"Invalid"
"527","9.bmp",5,0.41049,8,"Surface"
"528","9.bmp",6,0.263,7,"Meaningful"
"529","9.bmp",2,0.42722,4,"Surface"
"530","9.bmp",4,0.74051,6,"Invalid"
"531","9.bmp",1,0.27948,3,"Surface"
"532","9.bmp",5,1.29727,8,"Invalid"
"533","9.bmp",2,1.72385,4,"Invalid"
"534","9.bmp",5,0.2301,8,"Invalid"
"535","9.bmp",2,1.21487,4,"Invalid"
"536","9.bmp",5,0.22977,8,"Invalid"
"537","9.bmp",6,0.33969,7,"Meaningful"
"538","9.bmp",2,0.72247,4,"Surface"
"539","9.bmp",5,0.22968,8,"Invalid"
"540","9.bmp",4,0.42779,6,"Meaningful"
"541","9.bmp",9,0.22983,1,"Surface"
"542","9.bmp",6,0.24609,7,"Invalid"
"543","9.bmp",2,0.32932,4,"Surface"
"544","9.bmp",6,0.66013,7,"Surface"
"545","9.bmp",8,0.46002,9,"Surface"
"546","9.bmp",5,0.75543,8,"Invalid"
"547","9.bmp",1,0.24631,3,"Invalid"
"548","9.bmp",4,0.31229,6,"Surface"
"549","9.bmp",9,0.36154,1,"Surface"
"550","9.bmp",4,0.45996,6,"Surface"
"551","9.bmp",1,0.34479,3,"Surface"
"552","9.bmp",5,0.19739,8,"Invalid"
"553","9.bmp",6,0.3938,7,"Meaningful"
"554","9.bmp",2,0.23096,4,"Surface"
"555","9.bmp",8,0.31216,9,"Surface"
"556","9.bmp",2,1.03659,4,"Surface"
"557","9.bmp",6,0.37747,7,"Surface"
