"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"55","intro.bmp",6,1.19703,6,"Surface"
"56","intro.bmp",4,0.24897,4,"Surface"
"57","0.bmp",5,1.06792,5,"Invalid"
"58","0.bmp",3,0.23142,3,"Invalid"
"59","0.bmp",6,0.29644,6,"Surface"
"60","0.bmp",8,0.24633,8,"Invalid"
"61","0.bmp",5,0.73918,5,"Surface"
"62","0.bmp",3,0.85744,3,"Invalid"
"63","0.bmp",6,0.345,6,"Surface"
"64","0.bmp",1,0.36137,1,"Invalid"
"65","0.bmp",7,0.41094,7,"Surface"
"66","0.bmp",8,0.27889,8,"Meaningful"
"67","0.bmp",5,0.8034,5,"Surface"
"68","0.bmp",2,0.26172,2,"Surface"
"69","0.bmp",9,0.19656,9,"Invalid"
"70","0.bmp",8,0.24782,8,"Meaningful"
"71","0.bmp",3,0.36135,3,"Invalid"
"72","0.bmp",6,0.31114,6,"Surface"
"73","0.bmp",5,0.28266,5,"Meaningful"
"74","0.bmp",4,0.21338,4,"Meaningful"
"75","0.bmp",5,0.26316,5,"Meaningful"
"76","0.bmp",2,0.27922,2,"Surface"
"77","0.bmp",5,0.78671,5,"Surface"
"78","0.bmp",6,0.29617,6,"Meaningful"
"79","0.bmp",5,0.32819,5,"Meaningful"
"80","0.bmp",2,0.2135,2,"Surface"
"81","0.bmp",1,0.22981,1,"Meaningful"
"82","0.bmp",2,0.60803,2,"Meaningful"
"83","0.bmp",3,0.54175,3,"Meaningful"
"84","0.bmp",6,1.11924,6,"Surface"
"85","0.bmp",5,0.27913,5,"Meaningful"
"86","0.bmp",4,0.53041,4,"Meaningful"
"87","0.bmp",7,0.6404,7,"Surface"
"88","0.bmp",8,0.7059,8,"Meaningful"
"89","0.bmp",9,0.60596,9,"Meaningful"
"90","0.bmp",6,0.69279,6,"Surface"
"91","0.bmp",9,0.42772,9,"Surface"
"92","0.bmp",8,0.65389,8,"Meaningful"
"93","0.bmp",2,0.35683,2,"Surface"
"94","0.bmp",3,0.72282,3,"Meaningful"
"95","0.bmp",6,1.29775,6,"Surface"
"96","0.bmp",2,0.80481,2,"Invalid"
"97","0.bmp",1,0.29544,1,"Meaningful"
"98","0.bmp",4,0.27904,4,"Surface"
"99","0.bmp",6,0.26302,6,"Meaningful"
"100","0.bmp",9,0.50879,9,"Surface"
"101","0.bmp",6,0.70644,6,"Surface"
"102","1.bmp",9,0.29524,9,"Invalid"
"103","1.bmp",8,0.25027,8,"Meaningful"
"104","1.bmp",7,0.24651,4,"Invalid"
"105","1.bmp",8,0.72273,8,"Invalid"
"106","1.bmp",9,0.26321,9,"Meaningful"
"107","1.bmp",6,0.39413,7,"Meaningful"
"108","1.bmp",3,0.33144,5,"Invalid"
"109","1.bmp",2,0.59094,2,"Surface"
"110","1.bmp",6,0.27205,7,"Invalid"
"111","1.bmp",3,0.44359,5,"Invalid"
"112","1.bmp",5,0.3943,1,"Invalid"
"113","1.bmp",7,0.24532,4,"Surface"
"114","1.bmp",9,0.40646,9,"Invalid"
"115","1.bmp",6,0.39406,7,"Meaningful"
"116","1.bmp",2,0.67372,2,"Invalid"
"117","1.bmp",6,0.21332,7,"Invalid"
"118","1.bmp",5,0.26682,1,"Surface"
"119","1.bmp",8,0.32863,8,"Invalid"
"120","1.bmp",6,0.34875,7,"Meaningful"
"121","1.bmp",5,1.36147,1,"Surface"
"122","1.bmp",6,0.60748,7,"Surface"
"123","1.bmp",5,2.08673,1,"Surface"
"124","1.bmp",2,0.24675,2,"Meaningful"
"125","1.bmp",1,1.24887,6,"Invalid"
"126","1.bmp",2,0.67245,2,"Invalid"
"127","1.bmp",3,0.42722,5,"Surface"
"128","1.bmp",6,0.6235,7,"Invalid"
"129","1.bmp",5,0.73911,1,"Surface"
"130","1.bmp",4,1.82131,3,"Meaningful"
"131","1.bmp",7,1.03452,4,"Invalid"
"132","1.bmp",8,0.2132,8,"Invalid"
"133","1.bmp",2,0.44376,2,"Surface"
"134","1.bmp",1,0.24309,6,"Invalid"
"135","1.bmp",2,0.22972,2,"Invalid"
"136","1.bmp",6,0.26221,7,"Invalid"
"137","1.bmp",9,0.90324,9,"Meaningful"
"138","1.bmp",8,0.87024,8,"Meaningful"
"139","1.bmp",7,0.21356,4,"Invalid"
"140","1.bmp",4,0.95665,3,"Invalid"
"141","1.bmp",2,0.62432,2,"Meaningful"
"142","1.bmp",3,0.21463,5,"Surface"
"143","1.bmp",6,0.47745,7,"Invalid"
"144","1.bmp",5,0.51033,1,"Surface"
"145","1.bmp",8,0.23047,8,"Invalid"
"146","1.bmp",9,0.74011,9,"Meaningful"
"147","1.bmp",6,0.24564,7,"Meaningful"
"148","1.bmp",5,0.32703,1,"Surface"
"149","1.bmp",4,0.29454,3,"Meaningful"
"150","1.bmp",5,0.29567,1,"Meaningful"
"151","1.bmp",4,0.22986,3,"Meaningful"
"152","1.bmp",8,0.34537,8,"Invalid"
"153","1.bmp",2,0.65628,2,"Surface"
"154","1.bmp",3,0.22946,5,"Surface"
"155","1.bmp",1,0.2081,6,"Meaningful"
"156","1.bmp",7,0.31137,4,"Meaningful"
"157","1.bmp",5,1.08403,1,"Surface"
"158","1.bmp",9,0.21347,9,"Invalid"
"159","1.bmp",6,0.34402,7,"Meaningful"
"160","1.bmp",3,0.82583,5,"Invalid"
"161","1.bmp",2,1.07096,2,"Surface"
"162","1.bmp",8,0.1483,8,"Surface"
"163","1.bmp",5,4.75642,1,"Invalid"
"164","1.bmp",6,0.54195,7,"Surface"
"165","1.bmp",1,0.42567,6,"Invalid"
"166","1.bmp",4,0.21225,3,"Surface"
"167","1.bmp",5,0.39407,1,"Meaningful"
"168","1.bmp",9,0.27864,9,"Invalid"
"169","1.bmp",8,0.57486,8,"Meaningful"
"170","1.bmp",7,1.23207,4,"Invalid"
"171","1.bmp",4,0.40999,3,"Invalid"
"172","1.bmp",1,0.36081,6,"Surface"
"173","1.bmp",2,0.27898,2,"Invalid"
"174","1.bmp",1,0.26642,6,"Invalid"
"175","1.bmp",6,0.23013,7,"Invalid"
"176","1.bmp",5,0.37767,1,"Surface"
"177","1.bmp",8,0.39398,8,"Invalid"
"178","1.bmp",4,0.26111,3,"Invalid"
"179","1.bmp",7,0.26306,4,"Invalid"
"180","1.bmp",4,1.43045,3,"Invalid"
"181","1.bmp",1,0.2356,6,"Surface"
"182","1.bmp",2,0.23032,2,"Invalid"
"183","1.bmp",1,0.27959,6,"Invalid"
"184","1.bmp",2,0.22826,2,"Invalid"
"185","1.bmp",8,2.51906,8,"Surface"
"186","2.bmp",1,0.83644,3,"Invalid"
"187","2.bmp",7,0.24652,4,"Invalid"
"188","2.bmp",1,0.26228,3,"Invalid"
"189","2.bmp",3,0.22975,1,"Meaningful"
"190","2.bmp",1,0.26247,3,"Meaningful"
"191","2.bmp",6,0.35789,5,"Invalid"
"192","2.bmp",3,0.31223,1,"Invalid"
"193","2.bmp",6,0.77371,5,"Invalid"
"194","2.bmp",3,0.36407,1,"Invalid"
"195","2.bmp",8,0.21347,2,"Meaningful"
"196","2.bmp",5,1.77437,9,"Invalid"
"197","2.bmp",2,0.2514,7,"Meaningful"
"198","2.bmp",1,1.02258,3,"Invalid"
"199","2.bmp",2,2.72851,7,"Invalid"
"200","2.bmp",3,1.98207,1,"Surface"
"201","2.bmp",6,3.35375,5,"Invalid"
"202","2.bmp",5,1.29831,9,"Invalid"
"203","2.bmp",4,0.90164,8,"Meaningful"
"204","2.bmp",5,1.73279,9,"Meaningful"
"205","2.bmp",4,0.91407,8,"Meaningful"
"206","2.bmp",7,1.50988,4,"Invalid"
"207","2.bmp",5,1.06845,9,"Invalid"
"208","2.bmp",2,0.70653,7,"Meaningful"
"209","2.bmp",8,1.60982,2,"Invalid"
"210","2.bmp",9,1.44366,6,"Invalid"
"211","2.bmp",6,0.29544,5,"Meaningful"
"212","2.bmp",5,0.36214,9,"Invalid"
"213","2.bmp",7,0.49393,4,"Invalid"
"214","2.bmp",4,2.67729,8,"Invalid"
"215","2.bmp",7,0.31352,4,"Invalid"
"216","2.bmp",5,1.05124,9,"Invalid"
"217","2.bmp",7,0.52765,4,"Invalid"
"218","2.bmp",2,0.50592,7,"Surface"
"219","2.bmp",1,0.31197,3,"Invalid"
"220","2.bmp",4,1.00933,8,"Invalid"
"221","2.bmp",2,1.04865,7,"Meaningful"
"222","2.bmp",5,1.06481,9,"Meaningful"
"223","2.bmp",4,1.23007,8,"Meaningful"
"224","3.bmp",5,0.44432,6,"Invalid"
"225","3.bmp",2,1.15472,8,"Invalid"
"226","3.bmp",4,0.73929,3,"Invalid"
"227","3.bmp",5,2.98962,6,"Surface"
"228","3.bmp",4,1.60896,3,"Surface"
"229","3.bmp",2,0.47692,8,"Invalid"
"230","3.bmp",8,0.45966,9,"Meaningful"
"231","3.bmp",7,0.26462,5,"Invalid"
"232","3.bmp",8,0.24631,9,"Invalid"
"233","3.bmp",6,1.42917,2,"Invalid"
"234","3.bmp",3,0.25708,1,"Meaningful"
"235","3.bmp",2,0.38434,8,"Invalid"
"236","3.bmp",5,0.2627,6,"Invalid"
"237","3.bmp",2,0.4924,8,"Invalid"
"238","3.bmp",1,0.29562,7,"Meaningful"
"239","3.bmp",2,1.5961,8,"Meaningful"
"240","3.bmp",3,0.71485,1,"Invalid"
"241","3.bmp",6,3.0824,2,"Meaningful"
"242","3.bmp",5,0.64197,6,"Invalid"
"243","3.bmp",6,0.39395,2,"Invalid"
"244","3.bmp",4,1.37961,3,"Meaningful"
"245","3.bmp",6,0.88702,2,"Meaningful"
"246","3.bmp",7,0.69004,5,"Surface"
"247","3.bmp",8,0.44354,9,"Invalid"
"248","3.bmp",9,1.31388,4,"Invalid"
"249","3.bmp",8,0.24652,9,"Invalid"
"250","3.bmp",2,0.6084,8,"Meaningful"
"251","3.bmp",3,0.2421,1,"Invalid"
"252","3.bmp",9,0.2793,4,"Surface"
"253","3.bmp",8,0.32977,9,"Invalid"
"254","3.bmp",2,0.75449,8,"Meaningful"
"255","3.bmp",3,0.77216,1,"Invalid"
"256","3.bmp",1,0.62488,7,"Surface"
"257","3.bmp",4,0.73926,3,"Invalid"
"258","3.bmp",3,0.19724,1,"Meaningful"
"259","3.bmp",6,0.99841,2,"Meaningful"
"260","3.bmp",4,0.22958,3,"Meaningful"
"261","3.bmp",3,1.27929,1,"Meaningful"
"262","3.bmp",6,0.24567,2,"Meaningful"
"263","3.bmp",5,0.24634,6,"Invalid"
"264","3.bmp",6,1.28387,2,"Invalid"
"265","3.bmp",4,0.85245,3,"Meaningful"
"266","3.bmp",6,0.21136,2,"Meaningful"
"267","3.bmp",3,0.39682,1,"Meaningful"
"268","3.bmp",6,0.32834,2,"Meaningful"
"269","3.bmp",4,0.73941,3,"Meaningful"
"270","4.bmp",5,0.6409,4,"Invalid"
"271","4.bmp",2,0.29108,2,"Invalid"
"272","4.bmp",5,0.36111,4,"Invalid"
"273","4.bmp",3,0.27933,5,"Meaningful"
"274","4.bmp",4,0.37814,6,"Meaningful"
"275","4.bmp",3,2.25141,5,"Meaningful"
"276","4.bmp",2,0.22952,2,"Surface"
"277","4.bmp",5,0.3273,4,"Invalid"
"278","4.bmp",4,0.27814,6,"Meaningful"
"279","4.bmp",6,0.23007,1,"Invalid"
"280","4.bmp",5,0.24933,4,"Surface"
"281","4.bmp",8,2.3183,7,"Surface"
"282","4.bmp",5,0.57337,4,"Surface"
"283","4.bmp",2,0.24579,2,"Invalid"
"284","4.bmp",1,0.5575,3,"Meaningful"
"285","4.bmp",3,0.64933,5,"Invalid"
"286","4.bmp",2,0.90128,2,"Surface"
"287","4.bmp",1,1.23221,3,"Meaningful"
"288","4.bmp",4,2.7419,6,"Surface"
"289","4.bmp",5,0.69009,4,"Meaningful"
"290","4.bmp",6,1.44669,1,"Surface"
"291","4.bmp",9,0.24606,8,"Invalid"
"292","4.bmp",8,0.68893,7,"Meaningful"
"293","4.bmp",9,0.39413,8,"Meaningful"
"294","4.bmp",8,1.01843,7,"Meaningful"
"295","4.bmp",9,0.41058,8,"Meaningful"
"296","4.bmp",8,0.54123,7,"Meaningful"
"297","4.bmp",9,0.87079,8,"Meaningful"
"298","4.bmp",7,0.871,9,"Meaningful"
"299","4.bmp",8,0.5853,7,"Meaningful"
"300","4.bmp",5,0.46631,4,"Surface"
"301","4.bmp",6,0.39481,1,"Surface"
"302","4.bmp",4,0.70175,6,"Invalid"
"303","4.bmp",1,0.28458,3,"Surface"
"304","4.bmp",2,0.27921,2,"Meaningful"
"305","4.bmp",1,1.92245,3,"Meaningful"
"306","4.bmp",2,2.46383,2,"Meaningful"
"307","4.bmp",3,1.06772,5,"Surface"
"308","4.bmp",6,1.4292,1,"Invalid"
"309","4.bmp",8,0.82138,7,"Surface"
"310","4.bmp",5,0.24649,4,"Surface"
"311","4.bmp",6,0.31351,1,"Surface"
"312","4.bmp",9,0.91946,8,"Invalid"
"313","4.bmp",8,0.77194,7,"Meaningful"
"314","4.bmp",5,0.22995,4,"Surface"
"315","4.bmp",4,3.76138,6,"Meaningful"
"316","4.bmp",7,1.85325,9,"Surface"
"317","4.bmp",8,0.39554,7,"Meaningful"
"318","4.bmp",9,0.44376,8,"Meaningful"
"319","4.bmp",6,0.54236,1,"Invalid"
"320","4.bmp",8,0.45999,7,"Surface"
"321","4.bmp",2,0.80265,2,"Invalid"
"322","4.bmp",8,0.41098,7,"Invalid"
"323","4.bmp",9,0.37808,8,"Meaningful"
"324","4.bmp",6,0.71762,1,"Invalid"
"325","4.bmp",2,0.34286,2,"Meaningful"
"326","4.bmp",1,0.34259,3,"Meaningful"
"327","4.bmp",7,1.0852,9,"Surface"
"328","4.bmp",5,0.4411,4,"Invalid"
"329","4.bmp",6,0.28049,1,"Surface"
"330","4.bmp",3,0.41013,5,"Invalid"
"331","4.bmp",2,0.36118,2,"Surface"
"332","4.bmp",1,7.31158,3,"Meaningful"
"333","4.bmp",3,0.11487,5,"Invalid"
"334","4.bmp",2,1.75708,2,"Surface"
"335","4.bmp",9,1.10404,8,"Surface"
"336","4.bmp",8,0.21442,7,"Meaningful"
"337","4.bmp",7,0.26285,9,"Meaningful"
"338","4.bmp",4,1.69245,6,"Surface"
"339","4.bmp",5,0.21396,4,"Meaningful"
"340","4.bmp",6,0.44888,1,"Surface"
"341","4.bmp",5,0.24655,4,"Surface"
"342","4.bmp",6,0.57211,1,"Surface"
"343","4.bmp",3,0.42706,5,"Invalid"
"344","4.bmp",1,0.28604,3,"Invalid"
"345","4.bmp",2,0.67288,2,"Meaningful"
"346","4.bmp",3,0.75949,5,"Surface"
"347","4.bmp",6,0.74027,1,"Invalid"
"348","4.bmp",1,3.67008,3,"Meaningful"
"349","4.bmp",3,0.27902,5,"Invalid"
"350","4.bmp",6,0.25729,1,"Invalid"
"351","4.bmp",9,0.75144,8,"Invalid"
"352","4.bmp",8,1.10092,7,"Meaningful"
"353","4.bmp",6,0.31207,1,"Surface"
"354","4.bmp",5,0.50797,4,"Surface"
"355","4.bmp",2,0.25027,2,"Invalid"
"356","4.bmp",3,0.29675,5,"Surface"
"357","4.bmp",6,0.36572,1,"Invalid"
"358","4.bmp",4,0.22943,6,"Invalid"
"359","4.bmp",5,0.26334,4,"Meaningful"
"360","4.bmp",4,0.62125,6,"Meaningful"
"361","4.bmp",2,0.2142,2,"Invalid"
"362","4.bmp",1,0.60602,3,"Meaningful"
"363","4.bmp",7,0.39435,9,"Surface"
"364","4.bmp",3,0.45901,5,"Invalid"
"365","4.bmp",2,0.60791,2,"Surface"
"366","4.bmp",1,0.26321,3,"Meaningful"
"367","4.bmp",2,0.5257,2,"Meaningful"
"368","4.bmp",6,0.24643,1,"Meaningful"
"369","4.bmp",2,0.2464,2,"Meaningful"
"370","4.bmp",6,0.34448,1,"Meaningful"
"371","4.bmp",2,0.7059,2,"Meaningful"
"372","4.bmp",1,0.24695,3,"Meaningful"
"373","4.bmp",3,0.29648,5,"Invalid"
"374","4.bmp",6,1.23315,1,"Invalid"
"375","5.bmp",8,0.55865,5,"Invalid"
"376","5.bmp",9,0.37558,2,"Surface"
"377","5.bmp",1,0.68496,1,"Meaningful"
"378","5.bmp",6,0.52533,9,"Invalid"
"379","5.bmp",5,0.28232,8,"Meaningful"
"380","5.bmp",8,0.50906,5,"Surface"
"381","5.bmp",5,0.21329,8,"Surface"
"382","5.bmp",1,1.72443,1,"Invalid"
"383","5.bmp",3,0.21378,3,"Meaningful"
"384","5.bmp",2,0.37784,7,"Invalid"
"385","5.bmp",1,0.45865,1,"Surface"
"386","5.bmp",8,0.36285,5,"Invalid"
"387","5.bmp",5,2.56384,8,"Surface"
"388","5.bmp",1,1.28369,1,"Invalid"
"389","5.bmp",2,0.31528,7,"Surface"
"390","5.bmp",1,1.03223,1,"Surface"
"391","5.bmp",2,0.59152,7,"Surface"
"392","5.bmp",3,1.67429,3,"Invalid"
"393","5.bmp",6,1.83746,9,"Surface"
"394","5.bmp",5,1.67728,8,"Meaningful"
"395","5.bmp",4,4.51288,6,"Invalid"
"396","5.bmp",7,0.45813,4,"Meaningful"
"397","5.bmp",8,3.89337,5,"Meaningful"
"398","5.bmp",7,1.46252,4,"Meaningful"
"399","5.bmp",9,1.83862,2,"Invalid"
"400","5.bmp",5,0.50854,8,"Surface"
"401","5.bmp",2,0.89785,7,"Meaningful"
"402","5.bmp",1,1.64288,1,"Surface"
"403","5.bmp",3,1.04382,3,"Meaningful"
"404","5.bmp",6,0.30426,9,"Surface"
"405","5.bmp",9,0.48175,2,"Invalid"
"406","5.bmp",3,0.75558,3,"Meaningful"
"407","5.bmp",9,0.06729,2,"Meaningful"
"408","5.bmp",3,0.08054,3,"Meaningful"
"409","5.bmp",6,0.85504,9,"Surface"
"410","5.bmp",5,3.23576,8,"Meaningful"
"411","5.bmp",8,0.23294,5,"Surface"
"412","5.bmp",7,1.1666,4,"Meaningful"
"413","5.bmp",6,0.22794,9,"Invalid"
"414","5.bmp",9,2.42087,2,"Invalid"
"415","5.bmp",6,0.19699,9,"Invalid"
"416","5.bmp",4,2.84583,6,"Surface"
"417","5.bmp",6,0.64239,9,"Surface"
"418","5.bmp",3,0.95322,3,"Surface"
"419","5.bmp",9,0.11392,2,"Meaningful"
"420","5.bmp",8,0.67349,5,"Surface"
"421","5.bmp",4,1.64288,6,"Meaningful"
"422","5.bmp",7,0.33585,4,"Meaningful"
"423","5.bmp",5,0.4104,8,"Invalid"
"424","5.bmp",9,0.37759,2,"Surface"
"425","5.bmp",6,0.44305,9,"Invalid"
"426","5.bmp",3,0.06573,3,"Surface"
"427","5.bmp",9,1.90865,2,"Meaningful"
"428","6.bmp",1,2.25497,6,"Invalid"
"429","6.bmp",2,0.755,2,"Invalid"
"430","6.bmp",3,0.38889,5,"Surface"
"431","6.bmp",6,0.29065,3,"Invalid"
"432","6.bmp",9,0.3775,9,"Surface"
"433","6.bmp",1,3.08496,6,"Surface"
"434","6.bmp",8,0.22974,7,"Invalid"
"435","6.bmp",1,0.2467,6,"Invalid"
"436","6.bmp",8,0.22192,7,"Invalid"
"437","6.bmp",4,0.22971,1,"Surface"
"438","6.bmp",1,1.5116,6,"Invalid"
"439","6.bmp",2,3.77398,2,"Invalid"
"440","6.bmp",3,0.34521,5,"Surface"
"441","6.bmp",6,1.52832,3,"Invalid"
"442","6.bmp",5,2.2669,8,"Invalid"
"443","6.bmp",4,1.87588,1,"Invalid"
"444","6.bmp",7,0.40988,4,"Surface"
"445","6.bmp",8,1.15048,7,"Surface"
"446","6.bmp",9,1.57934,9,"Meaningful"
"447","6.bmp",6,0.64133,3,"Surface"
"448","6.bmp",8,1.43798,7,"Invalid"
"449","6.bmp",5,0.30722,8,"Meaningful"
"450","6.bmp",8,0.41043,7,"Meaningful"
"451","6.bmp",1,0.46063,6,"Invalid"
"452","6.bmp",8,0.19751,7,"Invalid"
"453","6.bmp",5,0.47705,8,"Meaningful"
"454","6.bmp",2,0.23035,2,"Surface"
"455","6.bmp",1,0.87128,6,"Invalid"
"456","6.bmp",4,0.24683,1,"Invalid"
"457","6.bmp",8,0.60333,7,"Surface"
"458","6.bmp",5,0.42682,8,"Meaningful"
"459","6.bmp",7,1.03821,4,"Invalid"
"460","6.bmp",4,0.5585,1,"Surface"
"461","6.bmp",3,1.02917,5,"Invalid"
"462","6.bmp",2,0.32877,2,"Surface"
"463","6.bmp",6,0.39188,3,"Meaningful"
"464","6.bmp",2,0.90115,2,"Meaningful"
"465","6.bmp",5,0.41019,8,"Surface"
"466","6.bmp",8,0.4274,7,"Meaningful"
"467","6.bmp",9,0.93622,9,"Meaningful"
"468","6.bmp",6,0.2428,3,"Surface"
"469","6.bmp",5,1.34534,8,"Invalid"
"470","6.bmp",8,0.49215,7,"Meaningful"
"471","6.bmp",9,1.05041,9,"Meaningful"
"472","7.bmp",5,1.55045,3,"Invalid"
"473","7.bmp",9,0.69019,1,"Meaningful"
"474","7.bmp",6,1.18213,9,"Invalid"
"475","7.bmp",9,0.3139,1,"Invalid"
"476","7.bmp",5,1.07062,3,"Meaningful"
"477","7.bmp",2,1.19977,2,"Meaningful"
"478","7.bmp",3,0.29572,6,"Invalid"
"479","7.bmp",5,0.21356,3,"Surface"
"480","7.bmp",8,0.32825,5,"Invalid"
"481","7.bmp",5,2.61169,3,"Invalid"
"482","7.bmp",1,1.62653,7,"Invalid"
"483","7.bmp",6,4.46373,9,"Invalid"
"484","7.bmp",8,1.23272,5,"Invalid"
"485","7.bmp",6,0.75635,9,"Invalid"
"486","7.bmp",9,1.70984,1,"Invalid"
"487","7.bmp",8,4.36335,5,"Invalid"
"488","7.bmp",7,4.02985,4,"Invalid"
"489","7.bmp",4,2.03718,8,"Invalid"
"490","7.bmp",5,4.3404,3,"Invalid"
"491","7.bmp",8,0.21198,5,"Invalid"
"492","7.bmp",9,0.23071,1,"Invalid"
"493","7.bmp",6,4.20545,9,"Invalid"
"494","7.bmp",3,1.63672,6,"Surface"
"495","7.bmp",4,0.08221,8,"Invalid"
"496","7.bmp",5,0.75568,3,"Invalid"
"497","7.bmp",9,0.55958,1,"Meaningful"
"498","7.bmp",5,0.24652,3,"Meaningful"
"499","7.bmp",4,0.21344,8,"Invalid"
"500","7.bmp",7,0.31268,4,"Invalid"
"501","7.bmp",5,0.34448,3,"Invalid"
"502","7.bmp",4,0.24683,8,"Invalid"
"503","7.bmp",5,0.69421,3,"Invalid"
"504","7.bmp",9,1.90613,1,"Meaningful"
"505","7.bmp",5,0.73914,3,"Meaningful"
"506","7.bmp",7,0.24786,4,"Invalid"
"507","7.bmp",6,0.55841,9,"Invalid"
"508","7.bmp",8,0.37793,5,"Invalid"
"509","7.bmp",4,0.23053,8,"Surface"
"510","7.bmp",1,0.29535,7,"Invalid"
"511","7.bmp",8,0.65717,5,"Invalid"
"512","7.bmp",6,1.21619,9,"Invalid"
"513","7.bmp",9,0.65729,1,"Invalid"
"514","7.bmp",6,0.68994,9,"Invalid"
"515","7.bmp",9,0.28033,1,"Invalid"
"516","7.bmp",6,1.48614,9,"Invalid"
"517","7.bmp",5,0.44379,3,"Surface"
"518","7.bmp",2,0.86829,2,"Meaningful"
"519","7.bmp",5,0.06525,3,"Meaningful"
"520","8.bmp",2,0.77172,3,"Invalid"
"521","8.bmp",5,0.34564,9,"Surface"
"522","8.bmp",9,0.2301,4,"Invalid"
"523","8.bmp",2,2.20935,3,"Invalid"
"524","8.bmp",5,0.82196,9,"Surface"
"525","8.bmp",2,1.28119,3,"Surface"
"526","8.bmp",5,1.87311,9,"Surface"
"527","8.bmp",1,0.26355,1,"Invalid"
"528","8.bmp",3,0.44287,6,"Invalid"
"529","8.bmp",6,0.90411,8,"Invalid"
"530","8.bmp",3,0.5921,6,"Invalid"
"531","8.bmp",2,0.42712,3,"Surface"
"532","8.bmp",6,4.00421,8,"Invalid"
"533","8.bmp",5,2.41413,9,"Meaningful"
"534","8.bmp",4,2.42908,2,"Invalid"
"535","8.bmp",6,1.57904,8,"Surface"
"536","8.bmp",4,0.36237,2,"Surface"
"537","8.bmp",7,2.25092,5,"Surface"
"538","8.bmp",4,0.21362,2,"Surface"
"539","8.bmp",8,1.59375,7,"Invalid"
"540","8.bmp",1,0.4436,1,"Surface"
"541","8.bmp",8,0.92035,7,"Surface"
"542","8.bmp",9,1.81672,4,"Surface"
"543","8.bmp",6,0.21356,8,"Invalid"
"544","8.bmp",9,0.36127,4,"Invalid"
"545","8.bmp",8,0.34485,7,"Surface"
"546","8.bmp",5,0.63269,9,"Meaningful"
"547","8.bmp",2,0.5423,3,"Surface"
"548","8.bmp",3,1.95496,6,"Surface"
"549","8.bmp",5,1.14636,9,"Surface"
"550","8.bmp",6,1.20404,8,"Meaningful"
"551","8.bmp",5,0.21478,9,"Meaningful"
"552","8.bmp",6,1.19861,8,"Meaningful"
"553","8.bmp",8,0.39355,7,"Meaningful"
"554","8.bmp",5,1.00397,9,"Meaningful"
