"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"60","intro.bmp",1,0.60776,1,"Invalid"
"61","intro.bmp",7,1.18237,7,"Meaningful"
"62","intro.bmp",8,0.21362,8,"Surface"
"63","intro.bmp",6,0.36115,6,"Invalid"
"64","intro.bmp",2,0.26291,2,"Invalid"
"65","intro.bmp",1,0.26156,1,"Surface"
"66","intro.bmp",2,0.22896,2,"Surface"
"67","intro.bmp",3,0.37863,3,"Surface"
"68","intro.bmp",7,0.19621,7,"Invalid"
"69","intro.bmp",4,0.23016,4,"Meaningful"
"70","intro.bmp",8,0.23011,8,"Invalid"
"71","intro.bmp",6,0.52511,6,"Invalid"
"72","intro.bmp",3,1.18466,3,"Meaningful"
"73","intro.bmp",8,0.60813,8,"Invalid"
"74","intro.bmp",7,1.74081,7,"Surface"
"75","0.bmp",8,0.36149,8,"Invalid"
"76","0.bmp",3,0.77414,3,"Invalid"
"77","0.bmp",2,1.00131,2,"Meaningful"
"78","0.bmp",7,0.11521,7,"Invalid"
"79","0.bmp",8,0.54579,8,"Meaningful"
"80","0.bmp",6,0.60674,6,"Invalid"
"81","0.bmp",2,0.36138,2,"Invalid"
"82","0.bmp",8,0.19685,8,"Surface"
"83","0.bmp",2,1.44452,2,"Surface"
"84","0.bmp",3,0.26292,3,"Meaningful"
"85","0.bmp",1,0.2135,1,"Meaningful"
"86","0.bmp",4,0.24644,4,"Surface"
"87","0.bmp",5,0.24728,5,"Meaningful"
"88","0.bmp",6,0.34483,6,"Meaningful"
"89","0.bmp",2,0.2794,2,"Invalid"
"90","0.bmp",1,0.3285,1,"Meaningful"
"91","0.bmp",2,0.3279,2,"Meaningful"
"92","0.bmp",4,0.21268,4,"Invalid"
"93","0.bmp",9,0.78714,9,"Invalid"
"94","0.bmp",2,0.06584,2,"Invalid"
"95","0.bmp",1,0.32872,1,"Meaningful"
"96","0.bmp",4,0.21357,4,"Surface"
"97","0.bmp",9,0.83769,9,"Invalid"
"98","0.bmp",1,0.24611,1,"Invalid"
"99","0.bmp",2,0.28261,2,"Meaningful"
"100","0.bmp",1,0.31328,1,"Meaningful"
"101","0.bmp",7,0.21512,7,"Surface"
"102","0.bmp",5,0.31215,5,"Invalid"
"103","0.bmp",1,0.20035,1,"Invalid"
"104","0.bmp",4,0.60609,4,"Surface"
"105","0.bmp",9,1.2157,9,"Invalid"
"106","1.bmp",4,0.78911,2,"Invalid"
"107","1.bmp",1,0.85479,5,"Surface"
"108","1.bmp",4,1.38028,2,"Surface"
"109","1.bmp",9,0.29349,1,"Meaningful"
"110","1.bmp",4,0.29538,2,"Meaningful"
"111","1.bmp",1,1.71713,5,"Surface"
"112","1.bmp",9,0.94536,1,"Invalid"
"113","1.bmp",6,0.82118,7,"Surface"
"114","1.bmp",3,0.29565,6,"Invalid"
"115","1.bmp",2,0.21432,8,"Invalid"
"116","1.bmp",8,0.22968,3,"Invalid"
"117","1.bmp",2,1.69261,8,"Invalid"
"118","1.bmp",1,0.23007,5,"Surface"
"119","1.bmp",4,0.21323,2,"Surface"
"120","1.bmp",2,0.23068,8,"Surface"
"121","1.bmp",6,0.37358,7,"Meaningful"
"122","1.bmp",9,0.40945,1,"Surface"
"123","1.bmp",7,0.24736,4,"Surface"
"124","1.bmp",6,0.23004,7,"Surface"
"125","1.bmp",3,0.2137,6,"Invalid"
"126","1.bmp",8,0.19493,3,"Surface"
"127","1.bmp",6,0.28055,7,"Invalid"
"128","1.bmp",9,0.42747,1,"Surface"
"129","1.bmp",7,1.00209,4,"Surface"
"130","2.bmp",6,0.6735,4,"Invalid"
"131","2.bmp",8,0.04962,9,"Invalid"
"132","2.bmp",5,0.24623,3,"Surface"
"133","2.bmp",2,0.22829,1,"Meaningful"
"134","2.bmp",6,1.31354,4,"Surface"
"135","2.bmp",5,0.88739,3,"Invalid"
"136","2.bmp",9,0.78835,8,"Invalid"
"137","2.bmp",8,0.2146,9,"Meaningful"
"138","2.bmp",5,0.26265,3,"Surface"
"139","2.bmp",7,0.5745,6,"Surface"
"140","2.bmp",8,0.27946,9,"Surface"
"141","2.bmp",9,0.2464,8,"Meaningful"
"142","2.bmp",7,0.21362,6,"Invalid"
"143","2.bmp",8,0.87045,9,"Surface"
"144","2.bmp",6,0.46804,4,"Invalid"
"145","2.bmp",9,0.22977,8,"Invalid"
"146","2.bmp",8,0.32832,9,"Meaningful"
"147","2.bmp",5,0.34505,3,"Surface"
"148","2.bmp",2,0.26328,1,"Meaningful"
"149","2.bmp",3,0.26292,7,"Surface"
"150","2.bmp",8,0.21339,9,"Meaningful"
"151","2.bmp",9,0.22978,8,"Meaningful"
"152","2.bmp",8,0.21355,9,"Meaningful"
"153","2.bmp",2,0.24702,1,"Invalid"
"154","2.bmp",1,0.24249,5,"Invalid"
"155","2.bmp",4,0.21429,2,"Surface"
"156","2.bmp",5,0.24631,3,"Meaningful"
"157","2.bmp",8,0.26311,9,"Surface"
"158","2.bmp",1,0.2299,5,"Invalid"
"159","2.bmp",3,0.1976,7,"Invalid"
"160","2.bmp",9,0.21394,8,"Meaningful"
"161","2.bmp",8,0.24609,9,"Meaningful"
"162","2.bmp",7,0.2627,6,"Surface"
"163","2.bmp",5,0.21379,3,"Surface"
"164","2.bmp",8,0.326,9,"Surface"
"165","2.bmp",7,0.24632,6,"Surface"
"166","2.bmp",8,0.36157,9,"Surface"
"167","2.bmp",3,0.21396,7,"Meaningful"
"168","2.bmp",5,0.27927,3,"Invalid"
"169","3.bmp",8,0.62407,7,"Invalid"
"170","3.bmp",5,1.28143,1,"Surface"
"171","3.bmp",1,0.28134,6,"Invalid"
"172","3.bmp",9,0.52524,5,"Meaningful"
"173","3.bmp",6,0.21277,4,"Meaningful"
"174","3.bmp",3,0.27911,2,"Invalid"
"175","3.bmp",8,0.52562,7,"Invalid"
"176","3.bmp",5,0.47646,1,"Surface"
"177","3.bmp",2,0.29453,3,"Meaningful"
"178","3.bmp",1,0.27876,6,"Surface"
"179","3.bmp",3,0.50742,2,"Invalid"
"180","3.bmp",6,0.40984,4,"Invalid"
"181","3.bmp",8,0.22725,7,"Surface"
"182","3.bmp",9,0.32837,5,"Invalid"
"183","3.bmp",7,0.32858,8,"Surface"
"184","3.bmp",2,0.1973,3,"Invalid"
"185","3.bmp",5,0.24663,1,"Meaningful"
"186","3.bmp",8,0.42755,7,"Surface"
"187","3.bmp",6,0.47522,4,"Surface"
"188","4.bmp",5,0.39445,5,"Invalid"
"189","4.bmp",8,0.45831,2,"Surface"
"190","4.bmp",9,0.41844,3,"Meaningful"
"191","4.bmp",6,0.23009,6,"Surface"
"192","4.bmp",5,0.32761,5,"Meaningful"
"193","4.bmp",8,1.12255,2,"Surface"
"194","4.bmp",2,0.43982,4,"Invalid"
"195","4.bmp",8,1.47956,2,"Invalid"
"196","4.bmp",5,0.57462,5,"Surface"
"197","4.bmp",2,0.22287,4,"Meaningful"
"198","4.bmp",4,0.29419,7,"Surface"
"199","4.bmp",6,0.23079,6,"Invalid"
"200","4.bmp",8,0.3615,2,"Invalid"
"201","4.bmp",2,0.24661,4,"Invalid"
"202","4.bmp",1,0.26292,1,"Surface"
"203","4.bmp",4,0.21223,7,"Surface"
"204","4.bmp",2,0.26271,4,"Surface"
"205","4.bmp",3,0.55867,8,"Invalid"
"206","4.bmp",6,0.36133,6,"Invalid"
"207","4.bmp",9,0.2137,3,"Surface"
"208","4.bmp",4,0.21333,7,"Invalid"
"209","4.bmp",1,0.54086,1,"Surface"
"210","4.bmp",5,0.21379,5,"Invalid"
"211","4.bmp",3,0.31242,8,"Surface"
"212","4.bmp",2,0.26294,4,"Invalid"
"213","4.bmp",4,0.24683,7,"Surface"
"214","4.bmp",3,0.34499,8,"Meaningful"
"215","4.bmp",6,0.29675,6,"Invalid"
"216","4.bmp",8,0.42763,2,"Invalid"
"217","4.bmp",7,0.24289,9,"Invalid"
"218","4.bmp",9,0.2325,3,"Surface"
"219","4.bmp",6,0.24628,6,"Surface"
"220","4.bmp",3,0.31192,8,"Invalid"
"221","4.bmp",5,0.44449,5,"Surface"
"222","4.bmp",8,0.44362,2,"Surface"
"223","4.bmp",4,0.20143,7,"Invalid"
"224","4.bmp",1,0.30956,1,"Surface"
"225","4.bmp",2,0.37755,4,"Surface"
"226","5.bmp",5,0.57417,1,"Invalid"
"227","5.bmp",8,0.26286,5,"Invalid"
"228","5.bmp",4,0.75523,7,"Invalid"
"229","5.bmp",1,0.21362,6,"Invalid"
"230","5.bmp",4,0.29556,7,"Invalid"
"231","5.bmp",8,0.45973,5,"Invalid"
"232","5.bmp",2,0.65764,2,"Surface"
"233","5.bmp",5,0.29596,1,"Meaningful"
"234","5.bmp",1,0.23035,6,"Invalid"
"235","5.bmp",2,0.23039,2,"Invalid"
"236","5.bmp",4,0.41075,7,"Invalid"
"237","5.bmp",5,0.27931,1,"Surface"
"238","5.bmp",1,0.4436,6,"Invalid"
"239","5.bmp",2,0.22977,2,"Invalid"
"240","5.bmp",4,0.34482,7,"Invalid"
"241","5.bmp",5,0.55861,1,"Surface"
"242","5.bmp",6,0.26326,8,"Invalid"
"243","5.bmp",9,0.37869,3,"Invalid"
"244","5.bmp",8,0.34497,5,"Invalid"
"245","5.bmp",6,0.36116,8,"Surface"
"246","5.bmp",4,0.31262,7,"Meaningful"
"247","5.bmp",1,0.19725,6,"Invalid"
"248","5.bmp",7,0.27921,9,"Surface"
"249","5.bmp",8,0.21327,5,"Invalid"
"250","5.bmp",9,0.24632,3,"Invalid"
"251","5.bmp",6,0.27994,8,"Invalid"
"252","5.bmp",1,0.23009,6,"Invalid"
"253","5.bmp",2,0.26283,2,"Invalid"
"254","5.bmp",3,0.26259,4,"Invalid"
"255","5.bmp",1,0.22995,6,"Meaningful"
"256","5.bmp",7,0.34195,9,"Surface"
"257","5.bmp",8,0.87088,5,"Invalid"
"258","5.bmp",6,0.21223,8,"Surface"
"259","6.bmp",9,0.34538,2,"Invalid"
"260","6.bmp",1,0.74765,8,"Surface"
"261","6.bmp",7,0.85323,9,"Meaningful"
"262","6.bmp",8,2.09956,3,"Surface"
"263","6.bmp",6,0.25925,4,"Invalid"
"264","6.bmp",9,0.58968,2,"Invalid"
"265","6.bmp",8,1.03516,3,"Meaningful"
"266","6.bmp",2,0.93724,6,"Surface"
"267","6.bmp",3,0.24388,1,"Invalid"
"268","6.bmp",6,0.21355,4,"Surface"
"269","6.bmp",4,0.1972,7,"Surface"
"270","6.bmp",6,0.23033,4,"Surface"
"271","6.bmp",1,0.24631,8,"Invalid"
"272","6.bmp",8,0.19734,3,"Invalid"
"273","6.bmp",4,0.54396,7,"Invalid"
"274","6.bmp",6,0.45988,4,"Surface"
"275","6.bmp",3,0.59012,1,"Surface"
"276","7.bmp",6,0.60776,8,"Invalid"
"277","7.bmp",4,0.21367,1,"Invalid"
"278","7.bmp",5,2.95931,6,"Invalid"
"279","7.bmp",4,0.23029,1,"Invalid"
"280","7.bmp",7,0.55751,4,"Surface"
"281","7.bmp",8,1.89074,5,"Invalid"
"282","7.bmp",5,0.37749,6,"Invalid"
"283","7.bmp",2,0.31248,2,"Invalid"
"284","7.bmp",3,0.24675,3,"Meaningful"
"285","7.bmp",5,0.19724,6,"Surface"
"286","7.bmp",4,0.23015,1,"Invalid"
"287","7.bmp",1,0.2303,7,"Surface"
"288","7.bmp",6,0.34782,8,"Invalid"
"289","7.bmp",8,0.39421,5,"Surface"
"290","7.bmp",4,0.26286,1,"Invalid"
"291","7.bmp",1,0.10329,7,"Surface"
"292","7.bmp",2,0.37814,2,"Invalid"
"293","7.bmp",4,0.50718,1,"Meaningful"
"294","7.bmp",6,0.29601,8,"Invalid"
"295","7.bmp",1,0.32906,7,"Invalid"
"296","8.bmp",4,0.40755,7,"Invalid"
"297","8.bmp",6,0.21356,8,"Meaningful"
"298","8.bmp",1,0.2135,5,"Surface"
"299","8.bmp",4,0.22995,7,"Invalid"
"300","8.bmp",8,0.29539,3,"Invalid"
"301","8.bmp",5,0.26271,9,"Surface"
"302","8.bmp",2,0.21364,1,"Invalid"
"303","8.bmp",8,0.29674,3,"Meaningful"
"304","8.bmp",5,0.16896,9,"Surface"
"305","8.bmp",1,0.67326,5,"Invalid"
"306","8.bmp",5,0.2303,9,"Invalid"
"307","8.bmp",8,0.23012,3,"Surface"
"308","8.bmp",5,0.50951,9,"Surface"
"309","8.bmp",4,0.23027,7,"Meaningful"
"310","8.bmp",7,0.21346,6,"Invalid"
"311","8.bmp",8,0.93541,3,"Surface"
"312","8.bmp",2,0.55994,1,"Meaningful"
"313","8.bmp",6,0.19899,8,"Invalid"
"314","8.bmp",5,0.23151,9,"Meaningful"
"315","8.bmp",1,0.19737,5,"Invalid"
"316","8.bmp",6,0.19717,8,"Surface"
"317","8.bmp",9,0.49304,2,"Surface"
"318","8.bmp",6,1.54336,8,"Surface"
"319","8.bmp",2,0.32864,1,"Invalid"
"320","8.bmp",1,0.24657,5,"Invalid"
"321","8.bmp",6,1.70834,8,"Surface"
"322","8.bmp",9,0.60815,2,"Surface"
"323","9.bmp",6,0.54247,8,"Invalid"
"324","9.bmp",8,0.24631,4,"Invalid"
"325","9.bmp",6,0.31226,8,"Invalid"
"326","9.bmp",9,0.75562,5,"Surface"
"327","9.bmp",5,0.34109,7,"Invalid"
"328","9.bmp",1,0.23093,2,"Invalid"
"329","9.bmp",8,0.19901,4,"Invalid"
"330","9.bmp",6,0.2305,8,"Invalid"
"331","9.bmp",2,0.21368,3,"Invalid"
"332","9.bmp",4,0.24606,1,"Surface"
"333","9.bmp",3,0.08218,9,"Invalid"
"334","9.bmp",6,0.85425,8,"Invalid"
"335","9.bmp",1,0.427,2,"Surface"
"336","9.bmp",5,0.40994,7,"Invalid"
"337","9.bmp",2,0.37823,3,"Invalid"
"338","9.bmp",6,0.2612,8,"Invalid"
"339","9.bmp",5,0.22766,7,"Meaningful"
"340","9.bmp",3,0.24609,9,"Surface"
"341","9.bmp",8,0.24622,4,"Surface"
"342","9.bmp",4,0.19614,1,"Invalid"
"343","9.bmp",2,0.26282,3,"Surface"
"344","9.bmp",7,1.00659,6,"Surface"
"345","9.bmp",4,1.00027,1,"Surface"
"346","9.bmp",2,0.95349,3,"Surface"
"347","10.bmp",4,0.23029,6,"Invalid"
"348","10.bmp",7,1.18277,5,"Surface"
"349","10.bmp",4,0.29562,6,"Surface"
"350","10.bmp",2,0.26276,4,"Invalid"
"351","10.bmp",4,0.62427,6,"Invalid"
"352","10.bmp",7,0.32904,5,"Surface"
"353","10.bmp",6,0.29257,3,"Surface"
"354","10.bmp",8,0.48627,1,"Invalid"
"355","10.bmp",1,0.23169,2,"Invalid"
"356","10.bmp",2,0.26639,4,"Surface"
"357","10.bmp",5,2.01572,9,"Invalid"
"358","10.bmp",8,0.55865,1,"Surface"
"359","10.bmp",2,0.99267,4,"Invalid"
"360","10.bmp",4,0.26291,6,"Invalid"
"361","10.bmp",9,0.2291,7,"Invalid"
"362","10.bmp",5,0.21381,9,"Invalid"
"363","10.bmp",2,0.19675,4,"Invalid"
"364","10.bmp",1,0.37619,2,"Surface"
"365","10.bmp",8,0.21414,1,"Invalid"
"366","10.bmp",6,0.24664,3,"Invalid"
"367","10.bmp",9,0.19696,7,"Invalid"
"368","10.bmp",1,0.13126,2,"Surface"
"369","10.bmp",2,0.36133,4,"Surface"
"370","10.bmp",1,0.88662,2,"Surface"
"371","10.bmp",2,0.26175,4,"Surface"
"372","10.bmp",6,0.90265,3,"Invalid"
"373","10.bmp",9,0.26312,7,"Invalid"
"374","11.bmp",5,0.54184,7,"Invalid"
"375","11.bmp",8,0.57587,9,"Invalid"
"376","11.bmp",1,0.21341,3,"Invalid"
"377","11.bmp",2,0.50796,8,"Surface"
"378","11.bmp",5,0.37769,7,"Invalid"
"379","11.bmp",9,0.19727,5,"Invalid"
"380","11.bmp",2,0.26294,8,"Invalid"
"381","11.bmp",3,0.4595,6,"Invalid"
"382","11.bmp",2,0.21262,8,"Invalid"
"383","11.bmp",5,0.21359,7,"Invalid"
"384","11.bmp",6,0.23199,1,"Surface"
"385","11.bmp",9,0.21368,5,"Invalid"
"386","11.bmp",8,0.21255,9,"Surface"
"387","11.bmp",3,0.19638,6,"Surface"
"388","11.bmp",1,0.24646,3,"Invalid"
"389","11.bmp",7,0.24643,4,"Surface"
"390","11.bmp",5,0.37759,7,"Invalid"
"391","11.bmp",6,0.34473,1,"Surface"
"392","11.bmp",2,0.2139,8,"Invalid"
"393","11.bmp",1,0.70542,3,"Surface"
"394","11.bmp",2,0.44363,8,"Surface"
"395","11.bmp",4,0.44333,2,"Invalid"
"396","11.bmp",5,0.31177,7,"Surface"
"397","11.bmp",1,0.29562,3,"Invalid"
"398","11.bmp",2,0.4411,8,"Surface"
"399","11.bmp",5,0.24838,7,"Invalid"
"400","11.bmp",2,0.55933,8,"Invalid"
"401","11.bmp",7,0.19711,4,"Surface"
"402","11.bmp",8,0.83951,9,"Invalid"
"403","11.bmp",4,0.29605,2,"Invalid"
"404","11.bmp",2,0.2467,8,"Invalid"
"405","11.bmp",5,0.39426,7,"Invalid"
"406","11.bmp",9,0.57535,5,"Invalid"
"407","11.bmp",5,0.2623,7,"Invalid"
"408","11.bmp",2,0.24667,8,"Invalid"
"409","11.bmp",5,0.46152,7,"Invalid"
"410","11.bmp",2,0.41071,8,"Invalid"
"411","11.bmp",5,0.32965,7,"Invalid"
"412","11.bmp",3,0.45025,6,"Invalid"
"413","11.bmp",8,0.40979,9,"Surface"
"414","11.bmp",5,0.45959,7,"Invalid"
"415","11.bmp",2,0.52588,8,"Invalid"
"416","11.bmp",9,0.6854,5,"Invalid"
"417","11.bmp",5,0.21405,7,"Invalid"
"418","11.bmp",7,0.1972,4,"Invalid"
"419","11.bmp",1,0.27893,3,"Surface"
"420","11.bmp",2,0.43118,8,"Surface"
