"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"99","2.bmp",2,0.64039,7,"Meaningful"
"100","2.bmp",1,0.68961,6,"Invalid"
"101","2.bmp",2,2.13573,7,"Invalid"
"102","2.bmp",5,0.4272,3,"Invalid"
"103","2.bmp",6,0.47652,5,"Invalid"
"104","2.bmp",3,0.2299,9,"Invalid"
"105","2.bmp",2,0.26311,7,"Meaningful"
"106","2.bmp",3,0.28009,9,"Meaningful"
"107","2.bmp",2,0.44344,7,"Meaningful"
"108","2.bmp",8,0.65669,2,"Invalid"
"109","2.bmp",5,0.22678,3,"Meaningful"
"110","2.bmp",8,0.19696,2,"Meaningful"
"111","2.bmp",9,0.4435,1,"Meaningful"
"112","2.bmp",2,0.73961,7,"Surface"
"113","2.bmp",4,0.44402,8,"Meaningful"
"114","2.bmp",7,0.3447,4,"Invalid"
"115","2.bmp",4,0.34383,8,"Invalid"
"116","2.bmp",7,0.42833,4,"Invalid"
"117","2.bmp",1,1.1668,6,"Meaningful"
"118","2.bmp",5,0.42747,3,"Surface"
"119","2.bmp",8,0.42728,2,"Meaningful"
"120","2.bmp",1,0.78882,6,"Invalid"
"121","2.bmp",6,0.6906,5,"Meaningful"
"122","2.bmp",3,0.31206,9,"Invalid"
"123","2.bmp",2,0.31218,7,"Meaningful"
"124","2.bmp",1,0.22977,6,"Invalid"
"125","2.bmp",9,0.44479,1,"Invalid"
"126","2.bmp",1,0.83904,6,"Invalid"
"127","2.bmp",2,0.85426,7,"Invalid"
"128","2.bmp",4,0.27942,8,"Meaningful"
"129","2.bmp",2,0.67488,7,"Meaningful"
"130","2.bmp",6,0.23015,5,"Invalid"
"131","2.bmp",3,0.64053,9,"Invalid"
"132","2.bmp",2,0.26167,7,"Meaningful"
"133","2.bmp",6,0.24637,5,"Invalid"
"134","2.bmp",3,0.57535,9,"Invalid"
"135","2.bmp",5,0.24754,3,"Surface"
"136","2.bmp",4,0.47711,8,"Invalid"
"137","2.bmp",7,0.24652,4,"Invalid"
"138","2.bmp",4,0.62416,8,"Invalid"
"139","2.bmp",5,0.26276,3,"Invalid"
"140","2.bmp",4,0.36125,8,"Invalid"
"141","2.bmp",5,1.18254,3,"Invalid"
"142","2.bmp",8,0.2802,2,"Meaningful"
"143","2.bmp",1,0.24615,6,"Invalid"
"144","2.bmp",9,0.24715,1,"Invalid"
"145","2.bmp",1,1.542,6,"Invalid"
"146","2.bmp",2,0.54178,7,"Invalid"
"147","3.bmp",8,1.05118,5,"Invalid"
"148","3.bmp",7,0.41124,3,"Invalid"
"149","3.bmp",4,0.21342,1,"Meaningful"
"150","3.bmp",1,0.49191,8,"Invalid"
"151","3.bmp",2,0.24625,7,"Meaningful"
"152","3.bmp",3,0.21346,4,"Surface"
"153","3.bmp",2,0.66227,7,"Surface"
"154","3.bmp",5,0.52601,9,"Meaningful"
"155","3.bmp",4,0.22404,1,"Invalid"
"156","3.bmp",5,0.64055,9,"Invalid"
"157","3.bmp",4,1.51193,1,"Invalid"
"158","3.bmp",5,0.36125,9,"Invalid"
"159","3.bmp",4,0.96881,1,"Invalid"
"160","3.bmp",6,0.60646,6,"Invalid"
"161","3.bmp",5,0.34467,9,"Surface"
"162","3.bmp",6,0.2133,6,"Surface"
"163","3.bmp",4,0.89583,1,"Invalid"
"164","3.bmp",2,0.57467,7,"Surface"
"165","3.bmp",1,0.69014,8,"Meaningful"
"166","3.bmp",2,1.16981,7,"Meaningful"
"167","3.bmp",4,2.75732,1,"Surface"
"168","3.bmp",7,0.32849,3,"Meaningful"
"169","3.bmp",5,0.22942,9,"Surface"
"170","3.bmp",4,0.93647,1,"Invalid"
"171","3.bmp",1,1.67171,8,"Invalid"
"172","3.bmp",2,0.2457,7,"Meaningful"
"173","3.bmp",1,0.27914,8,"Meaningful"
"174","3.bmp",3,1.97098,4,"Invalid"
"175","3.bmp",2,0.21201,7,"Surface"
"176","3.bmp",3,0.80456,4,"Surface"
"177","3.bmp",2,0.41113,7,"Surface"
"178","3.bmp",7,0.2468,3,"Invalid"
"179","3.bmp",6,0.52713,6,"Surface"
"180","3.bmp",3,0.09837,4,"Meaningful"
"181","3.bmp",2,0.34528,7,"Surface"
"182","3.bmp",3,0.29565,4,"Surface"
"183","3.bmp",2,0.62718,7,"Surface"
"184","3.bmp",5,0.52536,9,"Meaningful"
"185","3.bmp",1,0.34547,8,"Meaningful"
"186","3.bmp",2,0.29515,7,"Meaningful"
"187","3.bmp",3,0.36089,4,"Surface"
"188","3.bmp",1,0.21515,8,"Invalid"
"189","3.bmp",4,0.6568,1,"Invalid"
"190","3.bmp",5,0.23004,9,"Invalid"
"191","3.bmp",2,0.5585,7,"Meaningful"
"192","3.bmp",4,0.29532,1,"Surface"
"193","3.bmp",7,1.08425,3,"Meaningful"
"194","3.bmp",8,0.27922,5,"Invalid"
"195","3.bmp",7,0.57505,3,"Invalid"
"196","3.bmp",5,0.83815,9,"Surface"
"197","3.bmp",1,0.2133,8,"Meaningful"
"198","3.bmp",2,0.31215,7,"Meaningful"
"199","3.bmp",8,0.21057,5,"Invalid"
"200","3.bmp",2,0.24699,7,"Invalid"
"201","3.bmp",5,0.82192,9,"Meaningful"
"202","3.bmp",2,0.67621,7,"Meaningful"
"203","3.bmp",1,0.32809,8,"Meaningful"
"204","3.bmp",3,0.23035,4,"Invalid"
"205","3.bmp",2,0.75664,7,"Surface"
"206","3.bmp",5,0.50919,9,"Meaningful"
"207","3.bmp",2,0.23253,7,"Meaningful"
"208","3.bmp",1,0.22421,8,"Meaningful"
"209","3.bmp",4,0.31232,1,"Invalid"
"210","3.bmp",5,0.57443,9,"Invalid"
"211","3.bmp",4,1.38025,1,"Invalid"
"212","3.bmp",2,0.80539,7,"Surface"
"213","3.bmp",1,1.26465,8,"Meaningful"
"214","4.bmp",5,0.229,1,"Invalid"
"215","4.bmp",1,0.2464,5,"Invalid"
"216","4.bmp",4,0.46027,3,"Invalid"
"217","4.bmp",6,0.47782,8,"Invalid"
"218","4.bmp",5,0.14795,1,"Invalid"
"219","4.bmp",4,0.38162,3,"Meaningful"
"220","4.bmp",7,0.21384,9,"Surface"
"221","4.bmp",8,0.31882,2,"Invalid"
"222","4.bmp",4,0.22995,3,"Meaningful"
"223","4.bmp",5,0.33926,1,"Meaningful"
"224","4.bmp",6,0.59246,8,"Invalid"
"225","4.bmp",5,0.24704,1,"Invalid"
"226","4.bmp",4,0.47663,3,"Meaningful"
"227","4.bmp",8,0.19717,2,"Meaningful"
"228","4.bmp",4,0.24619,3,"Meaningful"
"229","4.bmp",1,0.5914,5,"Invalid"
"230","4.bmp",2,0.39178,6,"Meaningful"
"231","4.bmp",1,0.55878,5,"Meaningful"
"232","4.bmp",7,0.89298,9,"Invalid"
"233","4.bmp",4,0.21481,3,"Surface"
"234","4.bmp",8,0.21368,2,"Meaningful"
"235","4.bmp",7,0.62552,9,"Invalid"
"236","4.bmp",8,0.95196,2,"Invalid"
"237","4.bmp",4,0.45953,3,"Meaningful"
"238","4.bmp",1,0.52527,5,"Invalid"
"239","4.bmp",2,0.64056,6,"Meaningful"
"240","4.bmp",1,0.36136,5,"Meaningful"
"241","4.bmp",4,0.37766,3,"Invalid"
"242","4.bmp",1,0.27255,5,"Invalid"
"243","4.bmp",7,0.22977,9,"Invalid"
"244","4.bmp",4,0.7875,3,"Surface"
"245","4.bmp",5,1.26599,1,"Meaningful"
"246","4.bmp",4,1.38669,3,"Meaningful"
"247","4.bmp",5,1.2323,1,"Meaningful"
"248","4.bmp",3,0.27863,7,"Surface"
"249","4.bmp",6,0.21326,8,"Meaningful"
"250","4.bmp",5,1.4285,1,"Invalid"
"251","4.bmp",2,0.5426,6,"Invalid"
"252","4.bmp",6,0.52591,8,"Invalid"
"253","4.bmp",3,0.32794,7,"Meaningful"
"254","4.bmp",2,0.26172,6,"Invalid"
"255","4.bmp",3,0.62439,7,"Invalid"
"256","4.bmp",2,0.54242,6,"Invalid"
"257","4.bmp",3,0.27911,7,"Invalid"
"258","4.bmp",1,0.47595,5,"Invalid"
"259","4.bmp",2,0.41037,6,"Meaningful"
"260","4.bmp",1,0.88654,5,"Meaningful"
"261","4.bmp",4,0.52597,3,"Invalid"
"262","4.bmp",5,0.5257,1,"Meaningful"
"263","4.bmp",1,0.21118,5,"Invalid"
"264","4.bmp",4,0.22928,3,"Invalid"
"265","4.bmp",2,0.19687,6,"Surface"
"266","4.bmp",4,0.57486,3,"Surface"
"267","4.bmp",8,0.69604,2,"Meaningful"
"268","4.bmp",6,0.22961,8,"Surface"
"269","4.bmp",3,0.36157,7,"Meaningful"
"270","4.bmp",2,1.84223,6,"Invalid"
"271","4.bmp",1,0.6077,5,"Meaningful"
"272","4.bmp",4,0.64096,3,"Invalid"
"273","4.bmp",5,0.32675,1,"Meaningful"
"274","4.bmp",8,0.22983,2,"Meaningful"
"275","4.bmp",7,0.52622,9,"Invalid"
"276","4.bmp",4,0.52573,3,"Surface"
"277","4.bmp",8,0.49274,2,"Meaningful"
"278","4.bmp",5,0.29361,1,"Meaningful"
"279","4.bmp",6,0.41116,8,"Invalid"
"280","4.bmp",8,0.49271,2,"Surface"
"281","4.bmp",5,0.22992,1,"Meaningful"
"282","4.bmp",4,0.5917,3,"Meaningful"
"283","4.bmp",8,0.44333,2,"Meaningful"
"284","4.bmp",7,0.29553,9,"Invalid"
"285","4.bmp",8,0.44351,2,"Invalid"
"286","4.bmp",2,0.64072,6,"Invalid"
"287","4.bmp",1,0.28989,5,"Meaningful"
"288","4.bmp",4,0.2963,3,"Invalid"
"289","4.bmp",7,0.46005,9,"Surface"
"290","4.bmp",5,0.2131,1,"Invalid"
"291","4.bmp",6,1.31723,8,"Invalid"
"292","4.bmp",2,0.3447,6,"Invalid"
"293","4.bmp",5,0.27917,1,"Invalid"
"294","4.bmp",6,0.93655,8,"Invalid"
"295","4.bmp",3,1.16392,7,"Meaningful"
"296","4.bmp",2,0.62454,6,"Invalid"
"297","4.bmp",4,0.19714,3,"Surface"
"298","4.bmp",5,0.31244,1,"Meaningful"
"299","4.bmp",4,1.23136,3,"Meaningful"
"300","4.bmp",9,0.83847,4,"Invalid"
"301","4.bmp",6,0.36142,8,"Invalid"
"302","4.bmp",2,0.73907,6,"Invalid"
"303","4.bmp",1,0.45959,5,"Meaningful"
"304","4.bmp",9,0.19748,4,"Meaningful"
"305","4.bmp",5,0.26614,1,"Surface"
"306","4.bmp",4,0.19696,3,"Meaningful"
"307","4.bmp",2,0.49252,6,"Surface"
"308","4.bmp",1,0.39343,5,"Meaningful"
"309","4.bmp",2,0.19705,6,"Meaningful"
"310","4.bmp",9,0.19672,4,"Meaningful"
"311","4.bmp",2,0.60647,6,"Meaningful"
"312","4.bmp",1,0.46005,5,"Meaningful"
"313","4.bmp",6,0.4769,8,"Surface"
"314","4.bmp",3,0.24652,7,"Meaningful"
"315","4.bmp",6,0.2139,8,"Meaningful"
"316","4.bmp",9,0.75546,4,"Invalid"
"317","4.bmp",6,0.49283,8,"Invalid"
"318","4.bmp",5,0.64044,1,"Invalid"
"319","4.bmp",6,1.3801,8,"Invalid"
"320","4.bmp",5,0.29642,1,"Invalid"
"321","4.bmp",3,0.24664,7,"Surface"
"322","4.bmp",2,0.31277,6,"Invalid"
"323","5.bmp",3,0.29587,7,"Invalid"
"324","5.bmp",1,0.31271,3,"Invalid"
"325","5.bmp",8,0.263,9,"Surface"
"326","5.bmp",7,0.62278,5,"Invalid"
"327","5.bmp",1,0.04965,3,"Invalid"
"328","5.bmp",7,0.34503,5,"Invalid"
"329","5.bmp",4,0.36115,1,"Invalid"
"330","5.bmp",1,0.31207,3,"Meaningful"
"331","5.bmp",2,0.24561,6,"Surface"
"332","5.bmp",3,0.21359,7,"Invalid"
"333","5.bmp",1,4.98014,3,"Invalid"
"334","5.bmp",2,0.81979,6,"Surface"
"335","5.bmp",4,0.77493,1,"Invalid"
"336","5.bmp",1,0.2301,3,"Meaningful"
"337","5.bmp",3,0.39301,7,"Invalid"
"338","5.bmp",2,1.26386,6,"Invalid"
"339","5.bmp",1,0.37827,3,"Surface"
"340","5.bmp",2,0.23001,6,"Surface"
"341","5.bmp",1,1.98791,3,"Surface"
"342","5.bmp",2,0.90564,6,"Surface"
"343","5.bmp",4,0.22583,1,"Invalid"
"344","5.bmp",5,0.29611,2,"Meaningful"
"345","5.bmp",4,2.13568,1,"Meaningful"
"346","5.bmp",5,0.91608,2,"Meaningful"
"347","5.bmp",2,0.45862,6,"Invalid"
"348","5.bmp",4,1.08364,1,"Invalid"
"349","5.bmp",1,1.21603,3,"Meaningful"
"350","5.bmp",2,0.34457,6,"Surface"
"351","5.bmp",5,0.47675,2,"Invalid"
"352","5.bmp",1,0.24612,3,"Meaningful"
"353","5.bmp",4,0.5415,1,"Meaningful"
"354","5.bmp",5,0.59063,2,"Meaningful"
"355","5.bmp",1,1.08463,3,"Meaningful"
"356","5.bmp",4,0.62445,1,"Meaningful"
"357","5.bmp",2,0.64191,6,"Invalid"
"358","5.bmp",5,0.46054,2,"Invalid"
"359","5.bmp",4,1.24933,1,"Meaningful"
"360","5.bmp",1,0.59106,3,"Meaningful"
"361","5.bmp",5,0.23004,2,"Meaningful"
"362","5.bmp",8,1.87168,9,"Invalid"
"363","5.bmp",2,0.27945,6,"Surface"
"364","5.bmp",4,1.47924,1,"Invalid"
"365","5.bmp",8,0.75561,9,"Invalid"
"366","5.bmp",2,0.91879,6,"Surface"
"367","5.bmp",6,0.19708,4,"Meaningful"
"368","5.bmp",1,0.19196,3,"Invalid"
"369","5.bmp",7,1.11713,5,"Invalid"
"370","5.bmp",5,0.06577,2,"Surface"
"371","5.bmp",7,0.3233,5,"Surface"
"372","5.bmp",2,2.02646,6,"Meaningful"
"373","5.bmp",6,0.19778,4,"Meaningful"
"374","5.bmp",1,0.19614,3,"Invalid"
"375","5.bmp",2,0.42664,6,"Surface"
"376","5.bmp",1,0.54221,3,"Surface"
"377","5.bmp",2,0.92114,6,"Surface"
"378","5.bmp",6,0.1972,4,"Meaningful"
"379","6.bmp",8,0.31232,2,"Invalid"
"380","6.bmp",7,0.85575,5,"Surface"
"381","6.bmp",8,0.73846,2,"Surface"
"382","6.bmp",1,0.42804,7,"Invalid"
"383","6.bmp",2,0.47623,8,"Meaningful"
"384","6.bmp",4,0.26233,1,"Invalid"
"385","6.bmp",2,0.26392,8,"Invalid"
"386","6.bmp",1,0.26251,7,"Meaningful"
"387","6.bmp",5,0.3443,4,"Surface"
"388","6.bmp",2,0.23007,8,"Invalid"
"389","6.bmp",1,0.24576,7,"Meaningful"
"390","6.bmp",2,0.84827,8,"Meaningful"
"391","6.bmp",1,0.6731,7,"Meaningful"
"392","6.bmp",2,0.29535,8,"Meaningful"
"393","6.bmp",1,0.32828,7,"Meaningful"
"394","6.bmp",2,1.17944,8,"Meaningful"
"395","6.bmp",3,0.29578,3,"Invalid"
"396","6.bmp",4,0.27835,1,"Meaningful"
"397","6.bmp",1,0.34592,7,"Surface"
"398","6.bmp",4,0.31174,1,"Surface"
"399","6.bmp",7,0.93899,5,"Invalid"
"400","6.bmp",1,0.34439,7,"Invalid"
"401","6.bmp",4,0.50934,1,"Surface"
"402","6.bmp",7,0.28058,5,"Invalid"
"403","6.bmp",4,0.36115,1,"Invalid"
"404","6.bmp",1,0.98578,7,"Surface"
"405","6.bmp",5,0.44388,4,"Surface"
"406","6.bmp",7,3.41672,5,"Meaningful"
"407","6.bmp",8,0.67352,2,"Surface"
"408","6.bmp",7,0.45081,5,"Surface"
"409","6.bmp",8,2.62826,2,"Surface"
"410","6.bmp",5,0.29651,4,"Invalid"
"411","6.bmp",1,0.83807,7,"Surface"
"412","6.bmp",5,0.21387,4,"Surface"
"413","6.bmp",4,0.30667,1,"Surface"
"414","6.bmp",7,0.31232,5,"Invalid"
"415","6.bmp",8,1.24893,2,"Surface"
"416","6.bmp",4,0.43042,1,"Meaningful"
"417","6.bmp",2,0.29605,8,"Invalid"
"418","6.bmp",4,0.82141,1,"Invalid"
"419","6.bmp",2,0.2301,8,"Invalid"
"420","6.bmp",5,0.953,4,"Invalid"
"421","6.bmp",4,0.78937,1,"Surface"
"422","6.bmp",7,0.37775,5,"Invalid"
"423","6.bmp",2,1.09042,8,"Surface"
"424","6.bmp",7,0.83725,5,"Surface"
"425","6.bmp",8,1.89038,2,"Surface"
"426","6.bmp",5,0.21387,4,"Invalid"
"427","6.bmp",6,0.34216,9,"Invalid"
"428","7.bmp",5,0.42676,9,"Invalid"
"429","7.bmp",8,0.29575,1,"Invalid"
"430","7.bmp",1,1.23239,4,"Surface"
"431","7.bmp",2,0.45981,6,"Invalid"
"432","7.bmp",5,0.41077,9,"Surface"
"433","7.bmp",6,0.23041,8,"Invalid"
"434","7.bmp",5,0.23013,9,"Invalid"
"435","7.bmp",4,0.82223,5,"Invalid"
"436","7.bmp",7,0.43689,3,"Invalid"
"437","7.bmp",4,0.23007,5,"Invalid"
"438","7.bmp",1,0.27927,4,"Invalid"
"439","7.bmp",4,0.48855,5,"Invalid"
"440","7.bmp",7,0.39395,3,"Invalid"
"441","7.bmp",1,0.21335,4,"Invalid"
"442","7.bmp",2,0.49328,6,"Invalid"
"443","7.bmp",4,0.57694,5,"Invalid"
"444","7.bmp",9,0.59134,7,"Invalid"
"445","7.bmp",8,0.21411,1,"Surface"
"446","7.bmp",5,0.46011,9,"Invalid"
"447","7.bmp",7,0.77143,3,"Surface"
"448","7.bmp",8,0.2298,1,"Meaningful"
"449","7.bmp",7,0.34457,3,"Meaningful"
"450","7.bmp",8,0.37735,1,"Meaningful"
"451","7.bmp",3,0.22906,2,"Meaningful"
"452","7.bmp",2,0.70798,6,"Invalid"
"453","7.bmp",1,0.80539,4,"Invalid"
"454","7.bmp",2,1.32894,6,"Invalid"
"455","7.bmp",1,0.45944,4,"Invalid"
"456","7.bmp",2,2.99188,6,"Invalid"
"457","7.bmp",5,0.29581,9,"Surface"
"458","7.bmp",2,2.06894,6,"Surface"
"459","7.bmp",6,0.98581,8,"Invalid"
"460","7.bmp",4,0.49234,5,"Surface"
"461","7.bmp",5,0.39276,9,"Invalid"
"462","7.bmp",7,2.11926,3,"Surface"
"463","7.bmp",8,0.37784,1,"Meaningful"
"464","7.bmp",5,0.92486,9,"Invalid"
"465","7.bmp",7,0.78839,3,"Surface"
"466","7.bmp",8,0.29422,1,"Meaningful"
"467","8.bmp",9,0.34442,5,"Invalid"
"468","8.bmp",7,0.50794,9,"Invalid"
"469","8.bmp",5,0.34482,7,"Meaningful"
"470","8.bmp",1,0.29578,4,"Surface"
"471","8.bmp",2,0.77081,2,"Invalid"
"472","8.bmp",5,0.24628,7,"Invalid"
"473","8.bmp",6,0.34445,8,"Meaningful"
"474","8.bmp",5,0.44989,7,"Meaningful"
"475","8.bmp",7,0.37781,9,"Meaningful"
"476","8.bmp",4,1.28164,1,"Invalid"
"477","8.bmp",2,0.55896,2,"Meaningful"
"478","8.bmp",3,0.45956,3,"Meaningful"
"479","8.bmp",5,0.26373,7,"Invalid"
"480","8.bmp",2,1.03799,2,"Invalid"
"481","8.bmp",6,1.1496,8,"Surface"
"482","8.bmp",5,0.46039,7,"Meaningful"
"483","8.bmp",6,0.24646,8,"Meaningful"
"484","8.bmp",9,0.27957,5,"Surface"
"485","8.bmp",6,0.19705,8,"Surface"
"486","8.bmp",4,0.31226,1,"Invalid"
"487","8.bmp",3,1.46168,3,"Meaningful"
"488","8.bmp",5,3.89857,7,"Invalid"
"489","8.bmp",7,0.63928,9,"Meaningful"
"490","8.bmp",4,0.42761,1,"Invalid"
"491","8.bmp",1,0.24567,4,"Surface"
"492","8.bmp",4,0.22968,1,"Surface"
"493","8.bmp",5,0.67297,7,"Surface"
"494","8.bmp",8,0.22974,6,"Invalid"
"495","8.bmp",7,0.70666,9,"Surface"
"496","8.bmp",8,0.32861,6,"Surface"
"497","8.bmp",2,0.21326,2,"Invalid"
"498","8.bmp",6,0.34521,8,"Surface"
"499","8.bmp",4,0.92023,1,"Invalid"
"500","8.bmp",1,0.26263,4,"Surface"
"501","8.bmp",5,0.4104,7,"Surface"
"502","8.bmp",2,0.92096,2,"Invalid"
"503","8.bmp",1,0.98651,4,"Invalid"
"504","8.bmp",4,0.32867,1,"Surface"
"505","8.bmp",1,0.78778,4,"Surface"
"506","8.bmp",5,1.69196,7,"Surface"
"507","8.bmp",2,1.67584,2,"Invalid"
"508","8.bmp",6,0.50769,8,"Surface"
"509","8.bmp",5,0.49274,7,"Meaningful"
"510","8.bmp",2,1.34637,2,"Invalid"
"511","8.bmp",5,0.5083,7,"Invalid"
"512","8.bmp",4,0.23047,1,"Surface"
"513","8.bmp",5,0.26172,7,"Surface"
"514","8.bmp",1,0.36237,4,"Surface"
"515","9.bmp",6,0.263,4,"Invalid"
"516","9.bmp",2,0.24628,2,"Invalid"
"517","9.bmp",8,1.28522,3,"Invalid"
"518","9.bmp",9,0.42676,5,"Invalid"
"519","9.bmp",1,0.57446,8,"Surface"
"520","9.bmp",6,0.21344,4,"Invalid"
"521","9.bmp",4,1.71979,9,"Surface"
"522","9.bmp",1,0.18115,8,"Invalid"
"523","9.bmp",4,2.54375,9,"Invalid"
"524","9.bmp",6,0.38031,4,"Surface"
"525","9.bmp",4,2.32934,9,"Surface"
"526","9.bmp",5,0.83887,6,"Invalid"
"527","9.bmp",1,0.2793,8,"Meaningful"
"528","9.bmp",7,0.23004,7,"Meaningful"
"529","9.bmp",6,0.26782,4,"Surface"
"530","9.bmp",3,0.42804,1,"Invalid"
"531","9.bmp",6,0.47638,4,"Invalid"
"532","9.bmp",7,0.31238,7,"Surface"
"533","9.bmp",4,0.21381,9,"Surface"
"534","9.bmp",5,0.34534,6,"Invalid"
"535","9.bmp",4,0.62445,9,"Invalid"
"536","9.bmp",5,0.36145,6,"Invalid"
"537","9.bmp",4,1.80724,9,"Invalid"
"538","9.bmp",5,0.78937,6,"Invalid"
"539","9.bmp",6,0.24719,4,"Invalid"
"540","9.bmp",1,0.45716,8,"Invalid"
"541","9.bmp",8,0.22943,3,"Invalid"
"542","9.bmp",4,1.18426,9,"Invalid"
"543","9.bmp",1,0.42712,8,"Invalid"
"544","9.bmp",2,0.42725,2,"Surface"
"545","9.bmp",5,0.31232,6,"Invalid"
"546","9.bmp",4,0.44391,9,"Invalid"
"547","9.bmp",5,0.23041,6,"Invalid"
"548","9.bmp",4,0.21393,9,"Invalid"
"549","9.bmp",1,0.21344,8,"Invalid"
"550","9.bmp",5,0.92126,6,"Meaningful"
"551","9.bmp",1,0.42712,8,"Meaningful"
"552","9.bmp",5,0.39453,6,"Meaningful"
"553","9.bmp",6,0.59045,4,"Invalid"
"554","9.bmp",1,0.62219,8,"Invalid"
"555","9.bmp",7,0.60559,7,"Meaningful"
