"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"1","fruit.bmp",2,0.06558,2,"Invalid"
"2","fruit.bmp",4,0.36146,4,"Invalid"
"3","fruit.bmp",5,0.31202,5,"Surface"
"4","fruit.bmp",3,0.29574,3,"Invalid"
"5","fruit.bmp",2,1.0354,2,"Surface"
"6","fruit.bmp",6,0.2132,6,"Invalid"
"7","fruit.bmp",9,0.19675,9,"Meaningful"
"8","fruit.bmp",6,0.50986,6,"Meaningful"
"9","fruit.bmp",1,0.75467,1,"Invalid"
"10","fruit.bmp",3,0.26291,3,"Surface"
"11","fruit.bmp",4,0.60739,4,"Invalid"
"12","fruit.bmp",5,0.45713,5,"Surface"
"13","fruit.bmp",9,0.06564,9,"Invalid"
"14","fruit.bmp",2,0.64136,2,"Invalid"
"15","fruit.bmp",4,0.19672,4,"Invalid"
"16","fruit.bmp",3,0.26323,3,"Invalid"
"17","fruit.bmp",2,0.29591,2,"Surface"
"18","fruit.bmp",5,0.6246,5,"Meaningful"
"19","fruit.bmp",8,0.24669,8,"Meaningful"
"20","fruit.bmp",7,0.23281,7,"Surface"
"21","fruit.bmp",6,0.24652,6,"Invalid"
"22","fruit.bmp",9,0.28029,9,"Meaningful"
"23","fruit.bmp",3,0.22997,3,"Meaningful"
"24","fruit.bmp",1,2.48003,1,"Surface"
"25","fruit.bmp",2,0.54236,2,"Surface"
"26","fruit.bmp",5,0.60732,5,"Meaningful"
"27","fruit.bmp",3,0.6067,3,"Invalid"
"28","fruit.bmp",9,0.26575,9,"Meaningful"
"29","fruit.bmp",4,0.42793,4,"Invalid"
"30","fruit.bmp",5,0.36108,5,"Surface"
"31","fruit.bmp",6,0.3448,6,"Surface"
"32","fruit.bmp",5,0.19715,5,"Surface"
"33","fruit.bmp",2,0.41049,2,"Meaningful"
"34","fruit.bmp",1,0.7295,1,"Surface"
"35","fruit.bmp",4,0.21346,4,"Meaningful"
"36","fruit.bmp",5,0.21344,5,"Surface"
"37","fruit.bmp",4,0.24579,4,"Surface"
"38","fruit.bmp",5,0.44347,5,"Surface"
"39","fruit.bmp",4,0.54176,4,"Surface"
"40","fruit.bmp",7,0.23096,7,"Meaningful"
"41","fruit.bmp",9,0.36306,9,"Surface"
"42","fruit.bmp",7,0.59142,7,"Surface"
"43","fruit.bmp",9,1.23335,9,"Surface"
"44","fruit.bmp",1,0.32903,1,"Invalid"
"45","fruit.bmp",7,0.477,7,"Meaningful"
"46","fruit.bmp",9,2.49851,9,"Surface"
"47","fruit.bmp",1,1.13326,1,"Invalid"
"48","fruit.bmp",6,0.72323,6,"Invalid"
"49","fruit.bmp",1,1.33126,1,"Invalid"
"50","fruit.bmp",3,0.23015,3,"Surface"
"51","fruit.bmp",1,0.89274,1,"Surface"
"52","fruit.bmp",2,0.39441,2,"Surface"
"53","fruit.bmp",5,0.22972,5,"Meaningful"
"54","fruit.bmp",4,0.29342,4,"Surface"
"55","fruit.bmp",9,0.24519,9,"Invalid"
"56","fruit.bmp",1,0.7881,1,"Invalid"
"57","fruit.bmp",6,0.19752,6,"Invalid"
"58","fruit.bmp",9,0.22978,9,"Meaningful"
"59","fruit.bmp",5,0.80566,5,"Invalid"
"60","fruit.bmp",6,0.69029,6,"Surface"
"61","fruit.bmp",1,0.22972,1,"Invalid"
"62","fruit.bmp",6,0.21384,6,"Invalid"
"63","fruit.bmp",9,0.21402,9,"Meaningful"
"64","fruit.bmp",1,0.21321,1,"Invalid"
"65","fruit.bmp",2,0.44328,2,"Surface"
"66","fruit.bmp",4,0.26279,4,"Invalid"
"67","intro.bmp",5,0.24634,5,"Invalid"
"68","intro.bmp",8,0.2625,8,"Meaningful"
"69","intro.bmp",7,0.21349,7,"Surface"
"70","intro.bmp",8,0.21365,8,"Surface"
"71","intro.bmp",2,0.29512,2,"Meaningful"
"72","intro.bmp",4,0.64066,4,"Invalid"
"73","intro.bmp",1,0.75597,1,"Meaningful"
"74","intro.bmp",8,0.19721,8,"Invalid"
"75","intro.bmp",5,0.24567,5,"Meaningful"
"76","intro.bmp",3,0.06601,3,"Invalid"
"77","intro.bmp",4,0.34496,4,"Invalid"
"78","intro.bmp",7,0.24554,7,"Meaningful"
"79","intro.bmp",3,1.08305,3,"Invalid"
"80","intro.bmp",2,0.27945,2,"Surface"
"81","intro.bmp",1,0.24629,1,"Surface"
"82","intro.bmp",2,0.37797,2,"Surface"
"83","intro.bmp",5,1.2649,5,"Meaningful"
"84","intro.bmp",2,0.22581,2,"Meaningful"
"85","intro.bmp",6,0.26297,6,"Invalid"
"86","intro.bmp",9,0.41084,9,"Meaningful"
"87","intro.bmp",1,0.19701,1,"Invalid"
"88","intro.bmp",6,1.11182,6,"Invalid"
"89","intro.bmp",2,0.29557,2,"Invalid"
"90","intro.bmp",3,0.24636,3,"Surface"
"91","intro.bmp",6,0.21332,6,"Meaningful"
"92","intro.bmp",9,0.23267,9,"Meaningful"
"93","intro.bmp",6,3.58305,6,"Meaningful"
"94","intro.bmp",1,0.41041,1,"Invalid"
"95","intro.bmp",6,0.41245,6,"Invalid"
"96","intro.bmp",1,0.3122,1,"Invalid"
"97","intro.bmp",6,0.31162,6,"Invalid"
"98","intro.bmp",2,0.37775,2,"Invalid"
"99","intro.bmp",5,1.13489,5,"Meaningful"
"100","intro.bmp",6,0.24787,6,"Surface"
"101","intro.bmp",5,0.19656,5,"Surface"
"102","intro.bmp",2,0.24632,2,"Meaningful"
"103","intro.bmp",5,0.21336,5,"Meaningful"
"104","intro.bmp",7,0.39324,7,"Invalid"
"105","intro.bmp",8,0.24684,8,"Surface"
"106","intro.bmp",4,0.21293,4,"Invalid"
"107","intro.bmp",3,0.78822,3,"Invalid"
"108","intro.bmp",7,0.32243,7,"Invalid"
"109","intro.bmp",8,0.34449,8,"Surface"
"110","intro.bmp",4,0.19721,4,"Invalid"
"111","intro.bmp",3,0.72299,3,"Invalid"
"112","intro.bmp",2,0.26311,2,"Surface"
"113","intro.bmp",3,0.25119,3,"Surface"
"114","intro.bmp",1,0.35884,1,"Surface"
"115","intro.bmp",3,0.26286,3,"Surface"
"116","intro.bmp",6,0.36148,6,"Meaningful"
"117","intro.bmp",3,0.24629,3,"Meaningful"
"118","intro.bmp",2,0.31252,2,"Surface"
"119","intro.bmp",5,0.3614,5,"Meaningful"
"120","intro.bmp",4,0.55834,4,"Surface"
"121","intro.bmp",6,0.70636,6,"Surface"
"122","intro.bmp",4,0.21359,4,"Surface"
"123","intro.bmp",9,0.21391,9,"Invalid"
"124","intro.bmp",8,0.29596,8,"Surface"
"125","intro.bmp",7,0.29546,7,"Surface"
"126","intro.bmp",2,0.47653,2,"Invalid"
"127","intro.bmp",9,0.19754,9,"Invalid"
"128","intro.bmp",3,0.20689,3,"Meaningful"
"129","intro.bmp",1,0.75307,1,"Surface"
"130","intro.bmp",7,2.66177,7,"Meaningful"
"131","intro.bmp",2,0.53717,2,"Invalid"
"132","intro.bmp",7,0.2798,7,"Invalid"
"133","intro.bmp",8,0.26321,8,"Surface"
"134","intro.bmp",4,0.24625,4,"Invalid"
"135","intro.bmp",5,0.34479,5,"Surface"
"136","intro.bmp",1,0.98536,1,"Invalid"
"137","0.bmp",3,0.41113,3,"Invalid"
"138","0.bmp",6,0.25378,6,"Surface"
"139","0.bmp",5,0.3119,5,"Meaningful"
"140","0.bmp",2,0.55829,2,"Surface"
"141","0.bmp",1,0.21315,1,"Meaningful"
"142","0.bmp",5,0.68974,5,"Invalid"
"143","0.bmp",8,1.24926,8,"Surface"
"144","0.bmp",1,0.26277,1,"Invalid"
"145","0.bmp",2,0.39445,2,"Meaningful"
"146","0.bmp",7,0.44551,7,"Invalid"
"147","0.bmp",1,0.27882,1,"Surface"
"148","0.bmp",2,0.3288,2,"Meaningful"
"149","0.bmp",8,0.19829,8,"Surface"
"150","0.bmp",1,0.3618,1,"Invalid"
"151","0.bmp",5,0.19724,5,"Invalid"
"152","0.bmp",1,2.54782,1,"Invalid"
"153","0.bmp",4,0.36166,4,"Surface"
"154","0.bmp",9,0.95456,9,"Invalid"
"155","0.bmp",3,0.44299,3,"Surface"
"156","0.bmp",1,0.70993,1,"Meaningful"
"157","0.bmp",3,0.31071,3,"Meaningful"
"158","0.bmp",9,0.36159,9,"Surface"
"159","0.bmp",6,0.2319,6,"Surface"
"160","0.bmp",5,0.37746,5,"Meaningful"
"161","0.bmp",8,0.27776,8,"Surface"
"162","0.bmp",4,0.21352,4,"Invalid"
"163","0.bmp",9,0.19704,9,"Invalid"
"164","0.bmp",2,0.3017,2,"Invalid"
"165","0.bmp",1,0.37794,1,"Meaningful"
"166","0.bmp",2,0.34323,2,"Meaningful"
"167","1.bmp",6,1.03403,1,"Invalid"
"168","1.bmp",4,0.59065,8,"Invalid"
"169","1.bmp",1,0.21333,9,"Meaningful"
"170","1.bmp",9,0.2476,5,"Invalid"
"171","1.bmp",4,0.64032,8,"Surface"
"172","1.bmp",8,0.23041,3,"Invalid"
"173","1.bmp",7,0.21385,7,"Invalid"
"174","1.bmp",3,0.65715,2,"Invalid"
"175","1.bmp",6,0.23016,1,"Meaningful"
"176","1.bmp",3,0.31442,2,"Meaningful"
"177","1.bmp",5,0.45981,4,"Invalid"
"178","1.bmp",1,0.26323,9,"Invalid"
"179","1.bmp",2,0.39427,6,"Surface"
"180","1.bmp",5,0.24623,4,"Meaningful"
"181","1.bmp",4,0.36098,8,"Invalid"
"182","1.bmp",8,0.9887,3,"Invalid"
"183","1.bmp",1,1.01986,9,"Surface"
"184","1.bmp",2,0.60935,6,"Surface"
"185","1.bmp",1,0.16734,9,"Surface"
"186","1.bmp",2,0.55838,6,"Surface"
"187","1.bmp",3,0.29565,2,"Invalid"
"188","1.bmp",5,0.23013,4,"Invalid"
"189","1.bmp",8,1.08396,3,"Invalid"
"190","1.bmp",5,0.45979,4,"Invalid"
"191","1.bmp",1,0.36133,9,"Invalid"
"192","1.bmp",8,1.03516,3,"Surface"
"193","1.bmp",4,0.19772,8,"Invalid"
"194","1.bmp",1,0.24605,9,"Meaningful"
"195","1.bmp",9,0.21397,5,"Invalid"
"196","1.bmp",3,0.21346,2,"Surface"
"197","1.bmp",4,0.26305,8,"Surface"
"198","1.bmp",5,0.77229,4,"Invalid"
"199","1.bmp",1,0.31157,9,"Invalid"
"200","1.bmp",4,0.31174,8,"Meaningful"
"201","1.bmp",3,0.19701,2,"Surface"
"202","1.bmp",5,0.22986,4,"Invalid"
"203","1.bmp",3,0.38023,2,"Invalid"
"204","1.bmp",9,1.49535,5,"Surface"
"205","1.bmp",3,0.39439,2,"Surface"
"206","2.bmp",9,0.98456,2,"Invalid"
"207","2.bmp",6,0.54259,6,"Invalid"
"208","2.bmp",5,0.04973,8,"Invalid"
"209","2.bmp",8,0.29553,3,"Invalid"
"210","2.bmp",4,0.19756,5,"Invalid"
"211","2.bmp",7,0.21358,9,"Invalid"
"212","2.bmp",4,0.24606,5,"Invalid"
"213","2.bmp",6,0.29613,6,"Meaningful"
"214","2.bmp",5,0.27924,8,"Invalid"
"215","2.bmp",9,0.64084,2,"Surface"
"216","2.bmp",3,0.80527,1,"Meaningful"
"217","2.bmp",4,0.85382,5,"Invalid"
"218","2.bmp",1,0.5077,4,"Meaningful"
"219","2.bmp",8,0.67308,3,"Invalid"
"220","2.bmp",2,0.24649,7,"Invalid"
"221","2.bmp",4,0.32869,5,"Invalid"
"222","2.bmp",6,0.29575,6,"Meaningful"
"223","2.bmp",4,0.2135,5,"Meaningful"
"224","2.bmp",7,0.93441,9,"Invalid"
"225","2.bmp",5,0.24661,8,"Meaningful"
"226","2.bmp",2,0.29549,7,"Meaningful"
"227","2.bmp",7,0.21272,9,"Meaningful"
"228","2.bmp",5,0.24652,8,"Meaningful"
"229","2.bmp",6,0.90357,6,"Invalid"
"230","3.bmp",8,0.44313,1,"Invalid"
"231","3.bmp",7,0.82154,7,"Surface"
"232","3.bmp",6,0.34477,2,"Invalid"
"233","3.bmp",5,0.2133,5,"Surface"
"234","3.bmp",6,1.49218,2,"Surface"
"235","3.bmp",3,0.47823,9,"Invalid"
"236","3.bmp",4,0.32901,8,"Meaningful"
"237","3.bmp",8,0.2457,1,"Invalid"
"238","3.bmp",9,0.59025,3,"Meaningful"
"239","3.bmp",8,0.24892,1,"Meaningful"
"240","3.bmp",7,0.21371,7,"Surface"
"241","3.bmp",8,0.53873,1,"Surface"
"242","3.bmp",4,0.1971,8,"Invalid"
"243","3.bmp",1,0.24619,4,"Invalid"
"244","3.bmp",2,0.22997,6,"Meaningful"
"245","3.bmp",3,0.41031,9,"Surface"
"246","3.bmp",2,0.91966,6,"Surface"
"247","3.bmp",3,0.42776,9,"Surface"
"248","3.bmp",9,1.10047,3,"Surface"
"249","3.bmp",6,0.3938,2,"Meaningful"
"250","3.bmp",4,0.27922,8,"Surface"
"251","3.bmp",1,0.24588,4,"Invalid"
"252","3.bmp",2,0.22917,6,"Meaningful"
"253","3.bmp",6,0.23094,2,"Invalid"
"254","3.bmp",3,0.23003,9,"Invalid"
"255","3.bmp",2,0.65904,6,"Surface"
