"","slide","initialAOI","fixationTime","correctedAOI","Transition"
"49","0.bmp",8,0.42697,8,"Meaningful"
"50","0.bmp",9,0.27915,9,"Meaningful"
"51","0.bmp",6,0.21443,6,"Surface"
"52","0.bmp",2,0.39378,2,"Invalid"
"53","0.bmp",7,0.19711,7,"Invalid"
"54","0.bmp",1,0.85414,1,"Surface"
"55","0.bmp",3,0.21343,3,"Meaningful"
"56","0.bmp",5,0.41054,5,"Invalid"
"57","0.bmp",1,0.9704,1,"Invalid"
"58","0.bmp",3,0.19683,3,"Meaningful"
"59","0.bmp",6,0.31223,6,"Surface"
"60","0.bmp",8,0.42668,8,"Invalid"
"61","0.bmp",5,0.29571,5,"Surface"
"62","0.bmp",1,0.19708,1,"Invalid"
"63","0.bmp",5,0.67308,5,"Invalid"
"64","0.bmp",1,0.19757,1,"Invalid"
"65","0.bmp",2,0.256,2,"Meaningful"
"66","0.bmp",3,0.21332,3,"Meaningful"
"67","0.bmp",5,0.24714,5,"Invalid"
"68","0.bmp",4,0.21429,4,"Meaningful"
"69","0.bmp",7,0.21399,7,"Surface"
"70","0.bmp",9,0.22914,9,"Meaningful"
"71","0.bmp",5,0.21358,5,"Invalid"
"72","0.bmp",6,0.24617,6,"Meaningful"
"73","0.bmp",3,0.2631,3,"Surface"
"74","0.bmp",2,0.21383,2,"Meaningful"
"75","0.bmp",4,0.2293,4,"Invalid"
"76","0.bmp",1,0.29555,1,"Surface"
"77","0.bmp",2,0.37686,2,"Meaningful"
"78","0.bmp",6,0.27309,6,"Invalid"
"79","0.bmp",3,0.37766,3,"Surface"
"80","0.bmp",5,0.22932,5,"Invalid"
"81","0.bmp",7,0.47685,7,"Invalid"
"82","0.bmp",8,0.22955,8,"Meaningful"
"83","0.bmp",7,0.21291,7,"Meaningful"
"84","0.bmp",4,0.19836,4,"Surface"
"85","0.bmp",8,0.23015,8,"Invalid"
"86","0.bmp",3,0.2792,3,"Invalid"
"87","0.bmp",2,0.34506,2,"Meaningful"
"88","0.bmp",5,0.28017,5,"Surface"
"89","0.bmp",8,0.85473,8,"Surface"
"90","0.bmp",9,0.27907,9,"Meaningful"
"91","0.bmp",6,0.11461,6,"Surface"
"92","0.bmp",4,0.19731,4,"Meaningful"
"93","0.bmp",1,0.23584,1,"Surface"
"94","0.bmp",3,0.11526,3,"Meaningful"
"95","0.bmp",4,0.08221,4,"Invalid"
"96","0.bmp",1,0.24637,1,"Surface"
"97","0.bmp",4,0.42728,4,"Surface"
"98","0.bmp",9,0.31237,9,"Invalid"
"99","0.bmp",3,0.64106,3,"Surface"
"100","0.bmp",6,0.32888,6,"Surface"
"101","0.bmp",7,0.26315,7,"Invalid"
"102","0.bmp",5,0.24628,5,"Invalid"
"103","0.bmp",6,0.21418,6,"Meaningful"
"104","0.bmp",2,0.37628,2,"Invalid"
"105","0.bmp",4,0.37765,4,"Invalid"
"106","0.bmp",1,0.57159,1,"Surface"
"107","1.bmp",9,0.57472,9,"Invalid"
"108","1.bmp",4,0.60678,4,"Invalid"
"109","1.bmp",9,0.4592,9,"Invalid"
"110","1.bmp",5,0.26303,8,"Meaningful"
"111","1.bmp",9,0.21243,9,"Meaningful"
"112","1.bmp",2,0.19707,6,"Surface"
"113","1.bmp",1,0.22989,7,"Invalid"
"114","1.bmp",3,0.19719,3,"Invalid"
"115","1.bmp",9,1.33907,9,"Surface"
"116","1.bmp",4,0.24638,4,"Invalid"
"117","1.bmp",1,0.85556,7,"Surface"
"118","1.bmp",4,0.47212,4,"Surface"
"119","1.bmp",9,0.19732,9,"Invalid"
"120","1.bmp",2,0.26285,6,"Surface"
"121","1.bmp",1,0.24841,7,"Invalid"
"122","1.bmp",9,0.37819,9,"Meaningful"
"123","1.bmp",1,0.67178,7,"Meaningful"
"124","1.bmp",2,0.22984,6,"Invalid"
"125","1.bmp",3,0.21797,3,"Surface"
"126","1.bmp",8,0.21526,2,"Meaningful"
"127","1.bmp",5,0.22974,8,"Surface"
"128","1.bmp",8,0.27912,2,"Surface"
"129","1.bmp",9,0.26163,9,"Invalid"
"130","1.bmp",7,0.19711,1,"Invalid"
"131","1.bmp",4,0.21359,4,"Surface"
"132","1.bmp",1,0.21349,7,"Surface"
"133","1.bmp",4,0.73905,4,"Surface"
"134","1.bmp",3,0.18043,3,"Invalid"
"135","1.bmp",2,0.21394,6,"Surface"
"136","1.bmp",5,0.345,8,"Invalid"
"137","1.bmp",6,0.24637,5,"Surface"
"138","1.bmp",5,0.23041,8,"Surface"
"139","1.bmp",8,0.21355,2,"Surface"
"140","1.bmp",6,0.3287,5,"Surface"
"141","1.bmp",5,0.36134,8,"Surface"
"142","1.bmp",8,0.492,2,"Surface"
"143","1.bmp",5,0.36133,8,"Surface"
"144","1.bmp",6,0.31064,5,"Surface"
"145","2.bmp",3,0.30226,6,"Invalid"
"146","2.bmp",5,0.2442,9,"Surface"
"147","2.bmp",6,0.4931,5,"Invalid"
"148","2.bmp",8,0.1969,8,"Surface"
"149","2.bmp",9,0.39523,4,"Invalid"
"150","2.bmp",6,0.39497,5,"Meaningful"
"151","2.bmp",2,0.27882,3,"Invalid"
"152","2.bmp",1,0.3125,2,"Meaningful"
"153","2.bmp",5,0.19659,9,"Invalid"
"154","2.bmp",1,0.21405,2,"Invalid"
"155","2.bmp",6,0.21252,5,"Surface"
"156","2.bmp",3,0.21193,6,"Meaningful"
"157","2.bmp",5,0.23039,9,"Surface"
"158","2.bmp",4,0.36276,7,"Meaningful"
"159","2.bmp",7,0.21808,1,"Surface"
"160","2.bmp",8,0.21376,8,"Invalid"
"161","2.bmp",6,0.19783,5,"Surface"
"162","2.bmp",9,0.21352,4,"Meaningful"
"163","2.bmp",7,0.22971,1,"Surface"
"164","2.bmp",4,0.29605,7,"Surface"
"165","2.bmp",9,0.27921,4,"Surface"
"166","2.bmp",1,0.3136,2,"Invalid"
"167","2.bmp",4,0.3264,7,"Invalid"
"168","2.bmp",7,0.2141,1,"Surface"
"169","2.bmp",1,0.37775,2,"Meaningful"
"170","2.bmp",2,0.37808,3,"Meaningful"
"171","2.bmp",6,0.27937,5,"Invalid"
"172","2.bmp",4,0.23036,7,"Invalid"
"173","2.bmp",7,1.49845,1,"Surface"
"174","2.bmp",4,0.44395,7,"Surface"
"175","3.bmp",9,0.75573,9,"Invalid"
"176","3.bmp",4,0.46257,2,"Invalid"
"177","3.bmp",9,0.64254,9,"Invalid"
"178","3.bmp",4,0.72339,2,"Invalid"
"179","3.bmp",6,0.19664,5,"Surface"
"180","3.bmp",9,0.36314,9,"Invalid"
"181","3.bmp",8,0.22949,1,"Invalid"
"182","3.bmp",5,0.1971,6,"Invalid"
"183","3.bmp",7,0.21339,8,"Invalid"
"184","3.bmp",8,0.285,1,"Invalid"
"185","3.bmp",1,0.22955,3,"Meaningful"
"186","3.bmp",3,0.19708,7,"Invalid"
"187","3.bmp",6,0.19701,5,"Invalid"
"188","3.bmp",5,0.21115,6,"Meaningful"
"189","3.bmp",9,0.23006,9,"Surface"
"190","3.bmp",4,0.44376,2,"Invalid"
"191","3.bmp",6,0.08272,5,"Surface"
"192","3.bmp",8,0.21359,1,"Invalid"
"193","3.bmp",2,0.29584,4,"Surface"
"194","3.bmp",3,0.24692,7,"Surface"
"195","3.bmp",2,0.22638,4,"Surface"
"196","3.bmp",8,0.50966,1,"Surface"
"197","3.bmp",2,0.21312,4,"Surface"
"198","4.bmp",3,1.59521,1,"Invalid"
"199","4.bmp",2,0.64049,5,"Invalid"
"200","4.bmp",1,0.2299,7,"Invalid"
"201","4.bmp",3,0.21352,1,"Surface"
"202","4.bmp",6,0.21396,2,"Meaningful"
"203","4.bmp",8,0.21327,3,"Meaningful"
"204","4.bmp",5,0.27919,4,"Invalid"
"205","4.bmp",2,0.22824,5,"Meaningful"
"206","4.bmp",1,0.21381,7,"Invalid"
"207","4.bmp",5,0.58997,4,"Surface"
"208","4.bmp",2,0.33129,5,"Meaningful"
"209","4.bmp",4,0.1972,9,"Invalid"
"210","4.bmp",7,0.21326,8,"Meaningful"
"211","4.bmp",1,0.19785,7,"Meaningful"
"212","4.bmp",2,0.82104,5,"Invalid"
"213","4.bmp",1,0.59108,7,"Invalid"
"214","4.bmp",6,0.21404,2,"Invalid"
"215","4.bmp",4,0.23061,9,"Invalid"
"216","4.bmp",7,0.23027,8,"Meaningful"
"217","4.bmp",8,0.26308,3,"Invalid"
"218","4.bmp",9,0.21594,6,"Surface"
"219","4.bmp",6,0.23003,2,"Invalid"
"220","4.bmp",4,0.22951,9,"Invalid"
"221","4.bmp",7,0.82135,8,"Meaningful"
"222","4.bmp",6,0.19724,2,"Surface"
"223","4.bmp",2,0.19614,5,"Surface"
"224","4.bmp",3,0.26299,1,"Invalid"
"225","4.bmp",5,0.37753,4,"Surface"
"226","4.bmp",8,0.29509,3,"Invalid"
"227","4.bmp",9,0.22992,6,"Surface"
"228","4.bmp",8,0.36113,3,"Surface"
"229","4.bmp",4,0.21434,9,"Surface"
"230","4.bmp",9,0.3286,6,"Surface"
"231","4.bmp",8,0.37711,3,"Surface"
"232","4.bmp",5,0.62489,4,"Invalid"
"233","4.bmp",9,0.24521,6,"Meaningful"
"234","4.bmp",8,0.23091,3,"Surface"
"235","4.bmp",4,0.47649,9,"Surface"
"236","5.bmp",5,0.75644,9,"Invalid"
"237","5.bmp",4,0.22916,3,"Surface"
"238","5.bmp",9,0.29469,1,"Meaningful"
"239","5.bmp",6,0.36037,7,"Surface"
"240","5.bmp",5,0.43246,9,"Meaningful"
"241","5.bmp",7,0.31184,5,"Invalid"
"242","5.bmp",5,0.21352,9,"Invalid"
"243","5.bmp",1,0.27817,2,"Invalid"
"244","5.bmp",3,0.19765,4,"Invalid"
"245","5.bmp",6,0.19725,7,"Surface"
"246","5.bmp",9,0.2139,1,"Surface"
"247","5.bmp",8,0.2299,8,"Invalid"
"248","5.bmp",7,0.21338,5,"Surface"
"249","5.bmp",4,0.21364,3,"Invalid"
"250","5.bmp",5,0.22972,9,"Surface"
"251","5.bmp",2,0.42736,6,"Surface"
"252","5.bmp",5,0.24527,9,"Surface"
"253","5.bmp",4,0.31335,3,"Surface"
"254","5.bmp",1,0.26271,2,"Meaningful"
"255","5.bmp",6,0.19836,7,"Invalid"
"256","5.bmp",3,0.24638,4,"Surface"
"257","5.bmp",9,0.21391,1,"Surface"
"258","5.bmp",3,0.38565,4,"Surface"
"259","5.bmp",1,0.32854,2,"Invalid"
"260","5.bmp",3,0.54293,4,"Invalid"
"261","5.bmp",6,0.47632,7,"Surface"
"262","5.bmp",3,0.88713,4,"Surface"
"263","6.bmp",9,0.47653,1,"Invalid"
"264","6.bmp",8,0.31201,8,"Invalid"
"265","6.bmp",1,0.5424,5,"Surface"
"266","6.bmp",5,0.65617,4,"Meaningful"
"267","6.bmp",9,0.19624,1,"Surface"
"268","6.bmp",4,0.21751,7,"Surface"
"269","6.bmp",5,0.27971,4,"Surface"
"270","6.bmp",9,0.36084,1,"Surface"
"271","6.bmp",8,0.55893,8,"Invalid"
"272","6.bmp",9,0.24649,1,"Invalid"
"273","6.bmp",4,0.75525,7,"Surface"
"274","7.bmp",6,0.37691,9,"Invalid"
"275","7.bmp",2,0.55845,5,"Invalid"
"276","7.bmp",5,0.29576,1,"Invalid"
"277","7.bmp",4,0.21333,6,"Invalid"
"278","7.bmp",5,0.23654,1,"Invalid"
"279","7.bmp",6,0.22993,9,"Invalid"
"280","7.bmp",9,0.21243,2,"Invalid"
"281","7.bmp",2,0.20091,5,"Surface"
"282","7.bmp",9,0.41017,2,"Surface"
"283","7.bmp",6,0.21362,9,"Invalid"
"284","7.bmp",3,0.22992,4,"Invalid"
"285","7.bmp",1,0.29553,3,"Invalid"
"286","7.bmp",4,0.3781,6,"Surface"
"287","7.bmp",6,0.21367,9,"Surface"
"288","7.bmp",8,0.24818,7,"Invalid"
"289","7.bmp",7,0.08209,8,"Invalid"
"290","7.bmp",8,1.05052,7,"Invalid"
"291","7.bmp",5,0.21487,1,"Surface"
"292","7.bmp",2,0.24672,5,"Invalid"
"293","7.bmp",7,0.25835,8,"Surface"
"294","7.bmp",8,0.45993,7,"Invalid"
"295","7.bmp",5,0.4272,1,"Surface"
"296","7.bmp",7,0.21344,8,"Invalid"
"297","7.bmp",8,0.37779,7,"Invalid"
"298","7.bmp",5,0.21346,1,"Surface"
"299","7.bmp",7,0.65631,8,"Invalid"
"300","8.bmp",4,0.4438,9,"Invalid"
"301","8.bmp",7,0.29659,3,"Surface"
"302","8.bmp",9,0.22964,1,"Meaningful"
"303","8.bmp",5,0.21384,2,"Meaningful"
"304","8.bmp",9,0.32896,1,"Meaningful"
"305","8.bmp",1,0.47633,4,"Surface"
"306","8.bmp",3,0.21346,8,"Invalid"
"307","8.bmp",9,0.24805,1,"Invalid"
"308","8.bmp",8,0.22975,7,"Surface"
"309","8.bmp",5,0.2139,2,"Invalid"
"310","8.bmp",3,0.21367,8,"Surface"
"311","8.bmp",6,0.24597,5,"Surface"
"312","8.bmp",3,0.26268,8,"Surface"
"313","8.bmp",4,0.19733,9,"Meaningful"
"314","8.bmp",7,0.21353,3,"Surface"
"315","8.bmp",2,0.21327,6,"Surface"
"316","8.bmp",4,0.67364,9,"Surface"
"317","8.bmp",7,0.52421,3,"Surface"
"318","8.bmp",4,0.34692,9,"Surface"
"319","8.bmp",2,0.75847,6,"Surface"
"320","8.bmp",4,0.24744,9,"Surface"
"321","8.bmp",7,0.49322,3,"Surface"
"322","8.bmp",4,0.85442,9,"Surface"
"323","9.bmp",2,0.6579,5,"Invalid"
"324","9.bmp",7,0.47652,8,"Surface"
"325","9.bmp",4,0.78638,7,"Meaningful"
"326","9.bmp",2,0.19693,5,"Invalid"
"327","9.bmp",1,0.24606,2,"Surface"
"328","9.bmp",5,0.24625,4,"Invalid"
"329","9.bmp",3,0.29594,6,"Invalid"
"330","9.bmp",2,0.27881,5,"Invalid"
"331","9.bmp",5,0.19658,4,"Invalid"
"332","9.bmp",8,0.26984,1,"Invalid"
"333","9.bmp",9,0.21355,3,"Surface"
"334","9.bmp",4,0.21344,7,"Invalid"
"335","9.bmp",5,0.32771,4,"Surface"
"336","9.bmp",6,0.24721,9,"Surface"
"337","9.bmp",5,0.3783,4,"Surface"
"338","9.bmp",4,0.21465,7,"Surface"
"339","9.bmp",7,0.29596,8,"Meaningful"
"340","9.bmp",4,0.3288,7,"Meaningful"
"341","9.bmp",1,0.31245,2,"Invalid"
"342","9.bmp",2,0.32877,5,"Surface"
"343","9.bmp",1,0.3284,2,"Surface"
"344","9.bmp",5,0.2299,4,"Invalid"
"345","9.bmp",6,0.24577,9,"Surface"
"346","9.bmp",5,0.41093,4,"Surface"
"347","9.bmp",6,0.82224,9,"Surface"
"348","9.bmp",5,0.29559,4,"Surface"
"349","10.bmp",4,0.41113,3,"Invalid"
"350","10.bmp",5,0.32684,6,"Surface"
"351","10.bmp",6,0.41054,7,"Invalid"
"352","10.bmp",4,0.49283,3,"Invalid"
"353","10.bmp",5,0.41051,6,"Surface"
"354","10.bmp",4,0.27905,3,"Surface"
"355","10.bmp",2,0.22977,5,"Surface"
"356","10.bmp",4,0.27985,3,"Surface"
"357","10.bmp",5,0.49797,6,"Surface"
"358","10.bmp",4,0.23021,3,"Surface"
"359","10.bmp",5,0.4928,6,"Surface"
"360","11.bmp",2,0.29556,8,"Invalid"
"361","11.bmp",8,0.36127,2,"Invalid"
"362","11.bmp",1,0.26297,6,"Invalid"
"363","11.bmp",6,0.47639,9,"Surface"
"364","11.bmp",8,0.21342,2,"Invalid"
"365","11.bmp",7,0.23067,4,"Invalid"
"366","11.bmp",4,0.21387,1,"Invalid"
"367","11.bmp",2,0.24669,8,"Invalid"
"368","11.bmp",3,0.21358,7,"Invalid"
"369","11.bmp",2,0.21376,8,"Invalid"
"370","11.bmp",6,0.21312,9,"Invalid"
"371","11.bmp",5,0.31139,3,"Invalid"
"372","11.bmp",1,0.27931,6,"Invalid"
"373","11.bmp",9,0.23029,5,"Surface"
"374","11.bmp",8,0.44374,2,"Invalid"
"375","11.bmp",6,0.21353,9,"Invalid"
"376","11.bmp",3,0.22845,7,"Invalid"
"377","11.bmp",9,0.19705,5,"Invalid"
"378","11.bmp",8,0.32848,2,"Invalid"
"379","11.bmp",4,0.21744,1,"Surface"
"380","11.bmp",2,0.21463,8,"Invalid"
"381","11.bmp",3,0.19734,7,"Invalid"
"382","11.bmp",4,0.19719,1,"Surface"
"383","11.bmp",8,0.229,2,"Surface"
"384","11.bmp",5,0.36122,3,"Invalid"
"385","11.bmp",2,0.21344,8,"Surface"
"386","11.bmp",7,0.22963,4,"Surface"
"387","11.bmp",2,0.21529,8,"Surface"
"388","11.bmp",1,0.24667,6,"Invalid"
"389","11.bmp",6,0.21426,9,"Surface"
"390","11.bmp",9,0.69346,5,"Surface"
"391","11.bmp",6,0.26344,9,"Surface"
"392","11.bmp",3,0.214,7,"Invalid"
"393","11.bmp",6,0.23122,9,"Invalid"
"394","11.bmp",3,0.26462,7,"Invalid"
"395","11.bmp",2,0.27927,8,"Invalid"
"396","11.bmp",8,0.19702,2,"Invalid"
"397","11.bmp",4,0.24661,1,"Surface"
"398","11.bmp",5,0.18001,3,"Invalid"
"399","11.bmp",2,0.2466,8,"Surface"
"400","11.bmp",5,0.27905,3,"Surface"
"401","11.bmp",2,0.2283,8,"Surface"
"402","11.bmp",4,0.47678,1,"Invalid"
"403","11.bmp",8,0.24826,2,"Surface"
"404","11.bmp",3,0.19708,7,"Surface"
"405","11.bmp",4,0.26085,1,"Surface"
"406","11.bmp",8,0.229,2,"Surface"
"407","11.bmp",4,1.00164,1,"Surface"
"408","11.bmp",8,0.31143,2,"Surface"
"409","11.bmp",4,0.57268,1,"Surface"
"410","11.bmp",3,0.39394,7,"Surface"
"411","11.bmp",8,0.3118,2,"Surface"
"412","11.bmp",2,0.09767,8,"Invalid"
"413","11.bmp",1,0.27937,6,"Invalid"
"414","11.bmp",2,0.28064,8,"Invalid"
"415","11.bmp",3,0.24652,7,"Invalid"
"416","11.bmp",2,0.23018,8,"Invalid"
"417","11.bmp",4,0.29582,1,"Invalid"
"418","11.bmp",9,0.2137,5,"Invalid"
"419","11.bmp",6,0.3284,9,"Surface"
"420","11.bmp",1,0.19684,6,"Surface"
"421","11.bmp",2,0.26305,8,"Invalid"
"422","11.bmp",7,0.37892,4,"Surface"
"423","11.bmp",5,0.11539,3,"Surface"
"424","11.bmp",9,0.22998,5,"Invalid"
"425","11.bmp",7,0.36142,4,"Invalid"
"426","11.bmp",2,0.22943,8,"Surface"
"427","11.bmp",3,0.21402,7,"Invalid"
"428","11.bmp",6,0.47672,9,"Invalid"
"429","11.bmp",8,0.21396,2,"Invalid"
"430","11.bmp",6,0.26285,9,"Invalid"
"431","11.bmp",9,0.24548,5,"Surface"
