"","slide","initialAOI","fixationTime","correctedAOI"
"58","0.bmp",10,0.33369,10
"59","0.bmp",8,0.2629,8
"60","0.bmp",4,0.19698,4
"61","0.bmp",6,0.34765,6
"62","0.bmp",6,0.39825,6
"63","0.bmp",10,0.29518,10
"64","0.bmp",0,0.4436,0
"65","0.bmp",10,0.19825,10
"66","0.bmp",10,0.64098,10
"67","0.bmp",5,0.34496,5
"68","0.bmp",1,0.1148,1
"69","0.bmp",1,0.28337,1
"70","0.bmp",2,0.214,2
"71","0.bmp",3,0.26936,3
"72","0.bmp",6,0.2602,6
"73","0.bmp",5,0.24651,5
"74","0.bmp",4,0.20903,4
"75","0.bmp",7,0.29485,7
"76","0.bmp",9,0.26289,9
"77","0.bmp",8,0.31227,8
"78","0.bmp",2,0.20308,2
"79","0.bmp",1,0.21313,1
"80","0.bmp",1,0.45905,1
"81","0.bmp",4,0.2134,4
"82","0.bmp",1,0.23029,1
"83","0.bmp",2,0.23021,2
"84","0.bmp",1,0.21442,1
"85","0.bmp",4,0.45954,4
"86","0.bmp",9,0.47636,9
"87","0.bmp",3,0.42631,3
"88","1.bmp",2,0.21298,2
"89","1.bmp",7,0.31262,8
"90","1.bmp",9,0.24706,7
"91","1.bmp",5,0.21321,5
"92","1.bmp",1,0.34483,6
"93","1.bmp",1,0.45425,6
"94","1.bmp",4,0.22973,9
"95","1.bmp",6,0.23141,1
"96","1.bmp",9,0.21412,7
"97","1.bmp",1,0.32871,6
"98","1.bmp",1,0.55911,6
"99","1.bmp",6,0.18079,1
"100","1.bmp",7,0.32878,8
"101","1.bmp",3,0.31293,3
"102","1.bmp",5,0.34012,5
"103","1.bmp",2,0.31198,2
"104","1.bmp",5,0.39427,5
"105","1.bmp",8,0.18038,4
"106","1.bmp",8,0.36165,4
"107","1.bmp",10,0.49268,10
"108","1.bmp",8,0.54208,4
"109","1.bmp",0,0.32895,0
"110","1.bmp",8,0.22971,4
"111","1.bmp",10,0.31207,10
"112","1.bmp",2,0.4435,2
"113","1.bmp",2,0.34553,2
"114","1.bmp",1,0.29563,6
"115","1.bmp",1,0.2302,6
"116","1.bmp",2,0.19737,2
"117","1.bmp",3,0.23589,3
"118","1.bmp",6,0.34486,1
"119","1.bmp",4,0.21293,9
"120","1.bmp",0,0.26307,0
"121","1.bmp",8,0.2465,4
"122","1.bmp",1,0.04937,6
"123","1.bmp",1,0.39439,6
"124","1.bmp",1,0.44173,6
"125","1.bmp",3,0.4108,3
"126","2.bmp",3,0.60759,1
"127","2.bmp",3,0.36205,1
"128","2.bmp",1,0.19708,2
"129","2.bmp",2,0.24638,9
"130","2.bmp",5,0.22987,4
"131","2.bmp",7,0.22971,8
"132","2.bmp",6,0.21392,7
"133","2.bmp",8,0.26418,6
"134","2.bmp",4,0.22931,3
"135","2.bmp",1,0.44368,2
"136","2.bmp",9,0.21554,5
"137","2.bmp",8,0.23006,6
"138","2.bmp",5,0.31211,4
"139","2.bmp",6,0.42651,7
"140","2.bmp",6,0.41068,7
"141","2.bmp",5,0.21288,4
"142","2.bmp",8,0.47567,6
"143","2.bmp",9,0.24667,5
"144","2.bmp",8,0.29594,6
"145","2.bmp",5,0.1485,4
"146","2.bmp",5,0.44338,4
"147","2.bmp",8,0.45972,6
"148","2.bmp",8,0.44344,6
"149","2.bmp",9,0.23,5
"150","2.bmp",8,0.26244,6
"151","2.bmp",8,0.22962,6
"152","2.bmp",2,0.65664,9
"153","2.bmp",1,0.30386,2
"154","2.bmp",1,0.29573,2
"155","2.bmp",2,0.21384,9
"156","2.bmp",3,0.2306,1
"157","2.bmp",3,0.29576,1
"158","2.bmp",6,0.21341,7
"159","2.bmp",5,0.21391,4
"160","2.bmp",4,0.22726,3
"161","2.bmp",7,0.22936,8
"162","2.bmp",8,0.21368,6
"163","2.bmp",9,0.26319,5
"164","2.bmp",8,0.24653,6
"165","2.bmp",4,0.44316,3
"166","2.bmp",2,0.58662,9
"167","3.bmp",2,0.52588,2
"168","3.bmp",3,0.31247,4
"169","3.bmp",5,0.24579,5
"170","3.bmp",2,0.24673,2
"171","3.bmp",2,0.32885,2
"172","3.bmp",4,0.23013,9
"173","3.bmp",8,0.37801,7
"174","3.bmp",8,0.27946,7
"175","3.bmp",9,0.2632,1
"176","3.bmp",8,0.24235,7
"177","3.bmp",6,0.11542,3
"178","3.bmp",5,0.2465,5
"179","3.bmp",3,0.31208,4
"180","3.bmp",3,0.26334,4
"181","3.bmp",1,0.21299,8
"182","3.bmp",9,0.27924,1
"183","3.bmp",9,0.41183,1
"184","3.bmp",9,0.83738,1
"185","3.bmp",8,0.2465,7
"186","3.bmp",5,0.23017,5
"187","3.bmp",6,0.27924,3
"188","3.bmp",8,0.36389,7
"189","3.bmp",8,0.21402,7
"190","3.bmp",8,0.47649,7
"191","3.bmp",1,0.69408,8
"192","3.bmp",2,0.47646,2
"193","3.bmp",3,0.31287,4
"194","3.bmp",6,0.23032,3
"195","3.bmp",4,0.23038,9
"196","3.bmp",7,0.32895,6
"197","3.bmp",9,0.21368,1
"198","3.bmp",9,0.34479,1
"199","3.bmp",4,0.21327,9
"200","3.bmp",7,0.60782,6
"201","3.bmp",6,0.42729,3
"202","4.bmp",6,0.85375,3
"203","4.bmp",4,0.24653,4
"204","4.bmp",7,0.3947,8
"205","4.bmp",9,0.32807,7
"206","4.bmp",6,0.26639,3
"207","4.bmp",2,0.27921,6
"208","4.bmp",5,0.36131,1
"209","4.bmp",4,0.26249,4
"210","4.bmp",9,0.19706,7
"211","4.bmp",8,0.35319,9
"212","4.bmp",3,0.37683,5
"213","4.bmp",3,0.59097,5
"214","4.bmp",2,0.22999,6
"215","4.bmp",2,0.26278,6
"216","4.bmp",4,0.31144,4
"217","4.bmp",2,0.24689,6
"218","4.bmp",5,0.27881,1
"219","4.bmp",4,0.32862,4
"220","4.bmp",8,0.21378,9
"221","4.bmp",8,0.65691,9
"222","4.bmp",10,0.37768,10
"223","4.bmp",2,0.06443,6
"224","4.bmp",1,0.39559,2
"225","4.bmp",2,0.29389,6
"226","4.bmp",3,0.24822,5
"227","4.bmp",6,0.24606,3
"228","4.bmp",5,0.27942,1
"229","4.bmp",4,0.22942,4
"230","4.bmp",7,0.21382,8
"231","4.bmp",0,0.23,0
"232","4.bmp",9,0.26344,7
"233","4.bmp",8,0.27979,9
"234","4.bmp",6,0.50943,3
"235","4.bmp",2,0.47723,6
"236","5.bmp",2,0.33841,5
"237","5.bmp",2,0.64111,5
"238","5.bmp",2,0.36104,5
"239","5.bmp",3,0.21365,8
"240","5.bmp",6,0.0488,2
"241","5.bmp",9,0.26256,9
"242","5.bmp",6,0.24654,2
"243","5.bmp",5,0.23059,4
"244","5.bmp",4,0.24619,3
"245","5.bmp",4,0.41037,3
"246","5.bmp",9,0.19716,9
"247","5.bmp",0,0.24661,0
"248","5.bmp",1,0.22963,7
"249","5.bmp",4,0.27803,3
"250","5.bmp",1,0.22974,7
"251","5.bmp",5,0.22591,4
"252","5.bmp",2,0.25996,5
"253","5.bmp",4,0.19734,3
"254","5.bmp",8,0.27554,6
"255","5.bmp",8,0.21365,6
"256","5.bmp",8,0.34502,6
"257","5.bmp",2,0.51073,5
"258","5.bmp",1,0.34485,7
"259","5.bmp",2,0.50829,5
"260","5.bmp",3,0.34477,8
"261","5.bmp",6,0.26247,2
"262","5.bmp",5,0.24634,4
"263","5.bmp",4,0.263,3
"264","5.bmp",7,0.36116,1
"265","5.bmp",8,0.22963,6
"266","5.bmp",9,0.23044,9
"267","5.bmp",8,0.88696,6
"268","5.bmp",4,0.55872,3
"269","6.bmp",4,0.42715,5
"270","6.bmp",2,0.22954,4
"271","6.bmp",3,0.24677,9
"272","6.bmp",10,0.19736,10
"273","6.bmp",7,0.34558,8
"274","6.bmp",0,0.28088,0
"275","6.bmp",6,0.32838,2
"276","6.bmp",5,0.34518,6
"277","6.bmp",3,0.07256,9
"278","6.bmp",2,0.36197,4
"279","6.bmp",6,0.24696,2
"280","6.bmp",5,0.23007,6
"281","6.bmp",4,0.19695,5
"282","6.bmp",7,0.41068,8
"283","6.bmp",1,0.23119,7
"284","6.bmp",0,0.32808,0
"285","6.bmp",5,0.75549,6
"286","6.bmp",2,0.23001,4
"287","6.bmp",3,0.34123,9
"288","6.bmp",8,0.06514,1
"289","6.bmp",8,0.36165,1
"290","6.bmp",2,0.26302,4
"291","6.bmp",1,0.32907,7
"292","6.bmp",2,0.34462,4
"293","6.bmp",3,0.24631,9
"294","6.bmp",6,0.22997,2
"295","6.bmp",5,0.24648,6
"296","6.bmp",4,0.21825,5
"297","6.bmp",7,0.19772,8
"298","6.bmp",9,0.19745,3
"299","6.bmp",8,0.26158,1
"300","6.bmp",8,0.2627,1
"301","6.bmp",2,0.19757,4
"302","6.bmp",1,0.54358,7
"303","7.bmp",2,0.55795,2
"304","7.bmp",5,0.21413,8
"305","7.bmp",6,0.2137,9
"306","7.bmp",9,0.21375,3
"307","7.bmp",5,0.31281,8
"308","7.bmp",3,0.32794,1
"309","7.bmp",3,0.29587,1
"310","7.bmp",2,0.2625,2
"311","7.bmp",0,0.23016,0
"312","7.bmp",4,0.50989,7
"313","7.bmp",6,0.21608,9
"314","7.bmp",3,0.21585,1
"315","7.bmp",2,0.24637,2
"316","7.bmp",8,0.21349,5
"317","7.bmp",8,0.21346,5
"318","7.bmp",0,0.19745,0
"319","7.bmp",0,0.05078,0
"320","7.bmp",2,0.04956,2
"321","7.bmp",1,0.3994,4
"322","7.bmp",2,0.29533,2
"323","7.bmp",3,0.24655,1
"324","7.bmp",6,0.29573,9
"325","7.bmp",5,0.23128,8
"326","7.bmp",1,0.21303,4
"327","7.bmp",4,0.22923,7
"328","7.bmp",8,0.28258,5
"329","7.bmp",9,0.26308,3
"330","7.bmp",0,0.47684,0
"331","7.bmp",1,0.22763,4
"332","7.bmp",2,0.22969,2
"333","7.bmp",3,0.37791,1
"334","7.bmp",3,0.41127,1
"335","7.bmp",6,0.19476,9
"336","7.bmp",4,0.29565,7
"337","7.bmp",5,0.39418,8
"338","7.bmp",6,0.85423,9
"339","7.bmp",2,0.45044,2
"340","7.bmp",8,0.21382,5
"341","8.bmp",2,0.32823,9
"342","8.bmp",2,0.64111,9
"343","8.bmp",2,0.19708,9
"344","8.bmp",6,0.19724,6
"345","8.bmp",2,0.44344,9
"346","8.bmp",2,0.29518,9
"347","8.bmp",6,0.31232,6
"348","8.bmp",6,0.37825,6
"349","8.bmp",8,0.32904,2
"350","8.bmp",8,0.36111,2
"351","8.bmp",3,0.27441,8
"352","8.bmp",5,0.3773,7
"353","8.bmp",1,0.26315,4
"354","8.bmp",4,0.6066,5
"355","8.bmp",7,0.29552,3
"356","8.bmp",9,0.49284,1
"357","8.bmp",9,0.26529,1
"358","8.bmp",5,0.19571,7
"359","8.bmp",8,0.23029,2
"360","8.bmp",10,0.65726,10
"361","8.bmp",2,0.476,9
"362","8.bmp",1,0.2627,4
"363","8.bmp",2,0.2796,9
"364","8.bmp",6,0.32834,6
"365","8.bmp",4,0.52382,5
"366","8.bmp",7,0.24361,3
"367","8.bmp",9,0.21359,1
"368","8.bmp",7,0.19748,3
"369","8.bmp",6,0.47717,6
"370","8.bmp",6,0.32869,6
"371","8.bmp",2,0.22984,9
"372","9.bmp",6,0.69002,7
"373","9.bmp",7,0.69017,3
"374","9.bmp",7,0.3147,3
"375","9.bmp",2,0.21381,6
"376","9.bmp",2,0.36125,6
"377","9.bmp",1,0.22977,4
"378","9.bmp",4,0.3795,1
"379","9.bmp",2,0.34471,6
"380","9.bmp",1,0.2141,4
"381","9.bmp",0,0.21329,0
"382","9.bmp",9,0.1476,9
"383","9.bmp",5,0.38626,8
"384","9.bmp",0,0.24577,0
"385","9.bmp",2,0.2267,6
"386","9.bmp",0,0.2132,0
"387","9.bmp",10,0.24617,10
"388","9.bmp",4,0.72127,1
"389","9.bmp",1,0.26572,4
"390","9.bmp",1,0.3288,4
"391","9.bmp",2,0.29556,6
"392","9.bmp",3,0.26273,2
"393","9.bmp",6,0.24632,7
"394","9.bmp",5,0.23029,8
"395","9.bmp",4,0.2135,1
"396","9.bmp",7,0.23064,3
"397","9.bmp",9,0.26256,9
"398","9.bmp",8,0.23016,5
"399","9.bmp",0,0.295,0
"400","9.bmp",5,0.26233,8
"401","9.bmp",5,0.34492,8
"402","9.bmp",3,0.21272,2
"403","10.bmp",3,0.68979,2
"404","10.bmp",2,0.21552,7
"405","10.bmp",6,0.21405,1
"406","10.bmp",9,0.2664,6
"407","10.bmp",7,0.19685,4
"408","10.bmp",2,0.36211,7
"409","10.bmp",2,0.44188,7
"410","10.bmp",6,0.19669,1
"411","10.bmp",2,0.19669,7
"412","10.bmp",4,0.26212,9
"413","10.bmp",0,0.23634,0
"414","10.bmp",8,0.36292,8
"415","10.bmp",0,0.2489,0
"416","10.bmp",6,0.27913,1
"417","10.bmp",6,0.25047,1
"418","10.bmp",6,0.27899,1
"419","10.bmp",1,0.24728,5
"420","10.bmp",2,0.39494,7
"421","10.bmp",3,0.21312,2
"422","10.bmp",0,0.1478,0
"423","10.bmp",0,0.11499,0
"424","10.bmp",10,0.27893,10
"425","10.bmp",10,0.35754,10
"426","10.bmp",2,0.21501,7
"427","10.bmp",1,0.31212,5
"428","10.bmp",2,0.21362,7
"429","10.bmp",3,0.24641,2
"430","10.bmp",6,0.44298,1
"431","10.bmp",4,0.45952,9
"432","10.bmp",7,0.50894,4
"433","10.bmp",8,0.24673,8
"434","10.bmp",8,0.32892,8
"435","10.bmp",4,0.48849,9
"436","10.bmp",4,0.34187,9
"437","10.bmp",5,0.21323,3
"438","11.bmp",6,0.24667,3
"439","11.bmp",8,0.55954,9
"440","11.bmp",10,0.26358,10
"441","11.bmp",7,0.21309,6
"442","11.bmp",9,0.19739,2
"443","11.bmp",5,0.21486,7
"444","11.bmp",4,0.22749,4
"445","11.bmp",0,0.50917,0
"446","11.bmp",6,0.29582,3
"447","11.bmp",6,0.39513,3
"448","11.bmp",4,0.41058,4
"449","11.bmp",4,0.62395,4
"450","11.bmp",8,0.31221,9
"451","11.bmp",0,0.68987,0
"452","11.bmp",6,0.32849,3
"453","11.bmp",6,0.32672,3
"454","11.bmp",6,0.29616,3
"455","11.bmp",2,0.24649,5
"456","11.bmp",2,0.26299,5
"457","11.bmp",9,0.19487,2
"458","11.bmp",8,0.1978,9
"459","11.bmp",2,0.7066,5
"460","11.bmp",2,0.34662,5
"461","11.bmp",1,0.3119,8
"462","11.bmp",1,0.39407,8
"463","11.bmp",2,0.19739,5
"464","11.bmp",3,0.26001,1
"465","11.bmp",6,0.33646,3
"466","11.bmp",5,0.24686,7
"467","11.bmp",4,0.23059,4
"468","11.bmp",5,0.36929,7
"469","11.bmp",7,0.21356,6
"470","11.bmp",9,0.19676,2
"471","11.bmp",3,0.19662,1
"472","11.bmp",9,0.24603,2
"473","11.bmp",9,0.37823,2
"474","11.bmp",5,0.26314,7
"475","11.bmp",3,0.47621,1
"476","11.bmp",3,0.65709,1
"477","11.bmp",9,0.19757,2
"478","11.bmp",8,0.24638,9
"479","11.bmp",7,0.24657,6
"480","11.bmp",5,0.2178,7
"481","11.bmp",0,0.31215,0
"482","11.bmp",0,0.19736,0
"483","11.bmp",3,0.19688,1
"484","11.bmp",0,0.23035,0
"485","11.bmp",5,0.22903,7
"486","11.bmp",9,0.19717,2
"487","11.bmp",6,0.24603,3
"488","11.bmp",6,0.24594,3
"489","11.bmp",8,0.24641,9
"490","11.bmp",8,0.29587,9
"491","11.bmp",4,0.25359,4
"492","11.bmp",1,0.31224,8
"493","11.bmp",1,0.22989,8
"494","11.bmp",3,0.23041,1
"495","11.bmp",0,0.06102,0
"496","11.bmp",0,0.11494,0
"497","11.bmp",6,0.25066,3
"498","11.bmp",0,0.4101,0
"499","11.bmp",5,0.14799,7
"500","11.bmp",4,0.24608,4
"501","11.bmp",7,0.2455,6
"502","11.bmp",0,0.1973,0
"503","11.bmp",2,0.19708,5
"504","11.bmp",0,0.21356,0
