"","slide","initialAOI","fixationTime","correctedAOI"
"1365","11.bmp",2,0.72162,2
"1366","11.bmp",0,0.80511,0
"1367","11.bmp",4,0.24524,5
"1368","11.bmp",7,0.39404,3
"1369","11.bmp",0,0.36157,0
"1370","11.bmp",4,0.26074,5
"1371","11.bmp",8,0.39392,9
"1372","11.bmp",4,0.49213,5
"1373","11.bmp",5,0.60779,7
"1374","11.bmp",0,0.3941,0
"1375","11.bmp",0,0.7561,0
"1376","11.bmp",0,0.59174,0
"1377","11.bmp",0,0.88739,0
"1378","11.bmp",0,0.50922,0
"1379","11.bmp",1,0.4762,8
"1380","11.bmp",0,0.62427,0
"1381","11.bmp",0,0.67365,0
"1382","11.bmp",4,0.34473,5
"1383","11.bmp",0,0.42657,0
"1384","11.bmp",1,0.24634,8
"1385","11.bmp",4,0.85443,5
"1386","11.bmp",1,0.42676,8
"1387","11.bmp",3,0.24664,1
"1388","11.bmp",0,0.31201,0
"1389","11.bmp",7,0.27936,3
"1390","11.bmp",5,0.42493,7
"1391","11.bmp",6,0.27954,6
"1392","11.bmp",0,0.21362,0
"1393","11.bmp",0,0.37738,0
"1394","11.bmp",0,0.49249,0
"1395","11.bmp",0,0.52582,0
"1396","11.bmp",0,0.63971,0
"1397","11.bmp",0,0.24634,0
"1398","11.bmp",4,0.65741,5
"1399","11.bmp",1,0.32837,8
"1400","11.bmp",1,0.34546,8
"1401","11.bmp",0,0.60767,0
"1402","11.bmp",0,0.78894,0
"1403","11.bmp",4,0.75598,5
"1404","11.bmp",4,0.32874,5
"1405","11.bmp",0,0.34497,0
"1406","11.bmp",2,0.34497,2
"1407","11.bmp",5,0.41034,7
"1408","11.bmp",1,0.29565,8
"1409","11.bmp",0,0.59174,0
"1410","11.bmp",0,0.5249,0
"1411","11.bmp",0,0.64001,0
"1412","11.bmp",4,0.42706,5
"1413","11.bmp",8,0.26355,9
"1414","11.bmp",7,0.34485,3
"1415","11.bmp",5,0.22955,7
"1416","11.bmp",1,0.29559,8
"1417","11.bmp",4,0.3125,5
"1418","11.bmp",4,0.4762,5
"1419","11.bmp",4,0.46008,5
"1420","11.bmp",4,0.32874,5
"1421","11.bmp",4,0.49127,5
"1422","11.bmp",8,0.29596,9
"1423","11.bmp",5,0.26276,7
"1424","11.bmp",5,0.11469,7
"1425","11.bmp",4,0.263,5
"1426","11.bmp",4,0.4104,5
"1427","11.bmp",4,0.47589,5
"1428","11.bmp",5,0.87048,7
"1429","11.bmp",8,0.2627,9
"1430","11.bmp",4,0.23175,5
"1431","11.bmp",5,0.09875,7
"1432","11.bmp",4,0.09839,5
"1433","11.bmp",1,0.2663,8
"1434","11.bmp",0,0.2467,0
"1435","11.bmp",0,0.24683,0
"1436","11.bmp",0,0.22986,0
"1437","11.bmp",0,0.08173,0
"1438","11.bmp",0,0.2467,0
"1439","11.bmp",0,0.2135,0
"1440","11.bmp",0,0.37799,0
