"","slide","initialAOI","fixationTime","correctedAOI"
"248","2.bmp",9,0.31215,4
"249","2.bmp",9,0.4283,4
"250","2.bmp",5,0.45996,7
"251","2.bmp",1,0.6245,8
"252","2.bmp",1,0.34703,8
"253","2.bmp",2,0.21336,2
"254","2.bmp",3,0.24661,5
"255","2.bmp",6,0.27962,6
"256","2.bmp",4,0.55925,9
"257","2.bmp",4,0.31239,9
"258","2.bmp",4,0.3129,9
"259","2.bmp",0,0.83791,0
"260","2.bmp",5,0.57523,7
"261","2.bmp",8,0.37886,3
"262","2.bmp",4,0.44389,9
"263","2.bmp",5,0.21332,7
"264","2.bmp",5,0.57506,7
"265","2.bmp",0,0.54218,0
"266","2.bmp",5,0.27916,7
"267","2.bmp",0,1.11739,0
"268","2.bmp",5,0.45992,7
"269","2.bmp",8,0.19067,3
"270","2.bmp",8,0.50912,3
"271","2.bmp",6,0.24747,6
"272","2.bmp",6,0.95317,6
"273","2.bmp",9,0.23109,4
"274","2.bmp",9,0.82144,4
"275","2.bmp",5,0.39383,7
"276","2.bmp",0,0.41101,0
"277","2.bmp",4,0.21559,9
"278","3.bmp",5,0.70627,7
"279","3.bmp",5,0.44418,7
"280","3.bmp",5,0.4106,7
"281","3.bmp",5,0.22974,7
"282","3.bmp",0,0.26286,0
"283","3.bmp",9,0.31201,8
"284","3.bmp",5,0.5616,7
"285","3.bmp",4,0.34521,9
"286","3.bmp",4,0.2628,9
"287","3.bmp",8,0.77448,2
"288","3.bmp",8,0.28143,2
"289","3.bmp",8,0.95274,2
"290","3.bmp",7,0.24646,3
"291","3.bmp",0,0.52559,0
"292","3.bmp",4,0.29604,9
"293","3.bmp",1,0.23015,5
"294","3.bmp",4,0.28412,9
"295","3.bmp",1,0.24263,5
"296","3.bmp",8,0.2462,2
"297","3.bmp",9,0.42688,8
"298","3.bmp",6,0.4272,6
"299","3.bmp",8,0.3447,2
"300","3.bmp",7,0.59161,3
"301","3.bmp",7,0.36075,3
"302","3.bmp",6,0.24586,6
"303","3.bmp",5,0.44333,7
"304","3.bmp",2,0.36136,4
"305","3.bmp",3,0.34496,1
"306","3.bmp",3,0.64029,1
"307","3.bmp",3,0.59164,1
"308","3.bmp",5,0.21246,7
"309","3.bmp",2,0.19685,4
"310","3.bmp",8,0.21338,2
"311","3.bmp",5,0.34492,7
"312","3.bmp",8,0.23116,2
"313","3.bmp",8,0.04901,2
"314","3.bmp",2,0.19809,4
"315","3.bmp",7,0.23749,3
"316","3.bmp",8,0.19717,2
"317","3.bmp",2,0.06554,4
"318","3.bmp",8,0.27975,2
"319","3.bmp",5,0.2468,7
"320","4.bmp",2,0.24719,3
"321","4.bmp",3,0.26256,1
"322","4.bmp",6,0.44353,6
"323","4.bmp",6,0.41074,6
"324","4.bmp",8,0.75557,2
"325","4.bmp",8,0.9039,2
"326","4.bmp",8,0.36079,2
"327","4.bmp",8,0.21341,2
"328","4.bmp",6,0.18317,6
"329","4.bmp",8,0.21652,2
"330","4.bmp",8,0.2798,2
"331","4.bmp",8,0.57794,2
"332","4.bmp",5,0.23032,7
"333","4.bmp",2,0.37708,3
"334","4.bmp",1,0.24667,4
"335","4.bmp",4,0.2468,5
"336","4.bmp",0,0.59143,0
"337","4.bmp",9,0.31897,8
"338","4.bmp",6,0.27957,6
"339","4.bmp",6,0.41078,6
"340","4.bmp",5,0.24673,7
"341","4.bmp",0,0.42726,0
"342","4.bmp",9,0.20291,8
"343","4.bmp",8,0.59152,2
"344","4.bmp",7,0.45953,9
"345","4.bmp",7,0.6601,9
"346","4.bmp",4,0.37784,5
"347","4.bmp",1,0.20323,4
"348","4.bmp",1,0.4436,4
"349","4.bmp",2,0.19696,3
"350","4.bmp",5,0.11331,7
"351","4.bmp",2,0.21263,3
"352","4.bmp",4,0.05049,5
"353","4.bmp",8,0.27956,2
"354","4.bmp",2,0.06505,3
"355","4.bmp",2,0.27914,3
"356","4.bmp",0,0.29579,0
"357","4.bmp",8,0.2305,2
"358","4.bmp",4,0.6729,5
"359","4.bmp",6,0.57507,6
"360","4.bmp",6,0.39424,6
"361","4.bmp",5,0.36319,7
"362","4.bmp",4,0.29588,5
"363","4.bmp",4,0.39308,5
"364","5.bmp",0,0.36111,0
"365","5.bmp",5,0.76836,7
"366","5.bmp",3,0.27901,5
"367","5.bmp",3,0.23015,5
"368","5.bmp",8,0.27995,2
"369","5.bmp",5,1.00136,7
"370","5.bmp",0,0.19734,0
"371","5.bmp",5,0.23003,7
"372","5.bmp",3,0.31169,5
"373","5.bmp",1,0.36118,9
"374","5.bmp",1,0.32884,9
"375","5.bmp",7,0.19681,3
"376","5.bmp",8,0.3616,2
"377","5.bmp",0,0.2789,0
"378","5.bmp",5,0.20435,7
"379","5.bmp",2,0.37785,1
"380","5.bmp",5,0.33246,7
"381","5.bmp",4,0.27907,6
"382","5.bmp",1,0.444,9
"383","5.bmp",1,0.49252,9
"384","5.bmp",1,0.25285,9
"385","5.bmp",3,0.42725,5
"386","5.bmp",0,0.04811,0
"387","5.bmp",0,0.2298,0
"388","5.bmp",8,0.27898,2
"389","5.bmp",6,0.23021,8
"390","5.bmp",10,0.55853,10
"391","5.bmp",8,0.04944,2
"392","5.bmp",8,0.80511,2
"393","5.bmp",7,0.31197,3
"394","5.bmp",7,0.78897,3
"395","5.bmp",4,0.62393,6
"396","5.bmp",4,0.5791,6
"397","5.bmp",6,0.34552,8
"398","5.bmp",6,0.36166,8
"399","5.bmp",3,0.57471,5
"400","5.bmp",3,0.23026,5
"401","5.bmp",3,0.80045,5
"402","5.bmp",6,0.27884,8
"403","6.bmp",5,0.22922,4
"404","6.bmp",6,0.31403,2
"405","6.bmp",8,0.23013,8
"406","6.bmp",5,0.2142,4
"407","6.bmp",6,0.22971,2
"408","6.bmp",2,0.42722,6
"409","6.bmp",1,0.47626,7
"410","6.bmp",8,0.22656,8
"411","6.bmp",10,0.72354,10
"412","6.bmp",9,0.41092,3
"413","6.bmp",4,0.24585,5
"414","6.bmp",1,0.22784,7
"415","6.bmp",5,0.24615,4
"416","6.bmp",2,0.34491,6
"417","6.bmp",2,0.24686,6
"418","6.bmp",2,0.39383,6
"419","6.bmp",4,0.24683,5
"420","6.bmp",8,0.37827,8
"421","6.bmp",7,0.42685,9
"422","6.bmp",5,0.31198,4
"423","6.bmp",6,0.24472,2
"424","6.bmp",2,0.37518,6
"425","6.bmp",2,0.24728,6
"426","6.bmp",1,0.27899,7
"427","6.bmp",2,0.21344,6
"428","6.bmp",4,0.32819,5
"429","6.bmp",0,0.55731,0
"430","6.bmp",8,0.39456,8
"431","6.bmp",0,0.60782,0
"432","6.bmp",4,0.28049,5
"433","6.bmp",4,0.44318,5
"434","6.bmp",7,0.78876,9
"435","6.bmp",7,0.41052,9
"436","6.bmp",9,0.3569,3
"437","6.bmp",6,0.28003,2
"438","6.bmp",0,0.41098,0
"439","6.bmp",3,0.39468,1
"440","6.bmp",9,0.41098,3
"441","6.bmp",4,0.50916,5
"442","6.bmp",4,0.31207,5
"443","7.bmp",0,1.46216,0
"444","7.bmp",2,0.21417,9
"445","7.bmp",1,0.36221,5
"446","7.bmp",5,0.22964,6
"447","7.bmp",4,0.60864,7
"448","7.bmp",3,0.19696,4
"449","7.bmp",6,0.23239,8
"450","7.bmp",6,0.40997,8
"451","7.bmp",8,0.22998,2
"452","7.bmp",8,0.26282,2
"453","7.bmp",4,0.47757,7
"454","7.bmp",8,0.42719,2
"455","7.bmp",5,0.60788,6
"456","7.bmp",2,0.24609,9
"457","7.bmp",1,0.21335,5
"458","7.bmp",2,0.23056,9
"459","7.bmp",1,0.36115,5
"460","7.bmp",5,0.24646,6
"461","7.bmp",1,0.26334,5
"462","7.bmp",4,0.09848,7
"463","7.bmp",3,0.27914,4
"464","7.bmp",0,0.39349,0
"465","7.bmp",0,0.22995,0
"466","7.bmp",7,0.19763,3
"467","7.bmp",8,0.23099,2
"468","7.bmp",7,0.3291,3
"469","7.bmp",5,0.65701,6
"470","7.bmp",5,0.34485,6
"471","7.bmp",5,0.5257,6
"472","7.bmp",5,0.50955,6
"473","7.bmp",8,0.39417,2
"474","7.bmp",2,0.29526,9
"475","7.bmp",2,0.36124,9
"476","7.bmp",3,0.21353,4
"477","7.bmp",0,0.23767,0
"478","7.bmp",3,0.09839,4
"479","7.bmp",3,0.42743,4
"480","7.bmp",6,0.24661,8
"481","7.bmp",6,0.21344,8
"482","8.bmp",9,0.21347,3
"483","8.bmp",4,0.19763,9
"484","8.bmp",4,0.2637,9
"485","8.bmp",1,0.2471,2
"486","8.bmp",2,0.27917,7
"487","8.bmp",0,0.42734,0
"488","8.bmp",6,0.04959,6
"489","8.bmp",8,0.21356,8
"490","8.bmp",9,0.27917,3
"491","8.bmp",8,0.21365,8
"492","8.bmp",8,0.52579,8
"493","8.bmp",1,0.41077,2
"494","8.bmp",1,0.24646,2
"495","8.bmp",2,0.29495,7
"496","8.bmp",4,0.27902,9
"497","8.bmp",0,0.57458,0
"498","8.bmp",0,0.27863,0
"499","8.bmp",0,0.19727,0
"500","8.bmp",0,0.19763,0
"501","8.bmp",4,0.19705,9
"502","8.bmp",4,0.41055,9
"503","8.bmp",4,0.65729,9
"504","8.bmp",0,0.19681,0
"505","8.bmp",0,0.10165,0
"506","8.bmp",10,0.2955,10
"507","8.bmp",5,0.31107,4
"508","8.bmp",6,0.26312,6
"509","8.bmp",0,0.0816,0
"510","8.bmp",6,0.19778,6
"511","8.bmp",9,0.04913,3
"512","8.bmp",0,0.2135,0
"513","8.bmp",4,0.04938,9
"514","8.bmp",4,0.22983,9
"515","8.bmp",4,0.21368,9
"516","9.bmp",5,0.54184,7
"517","9.bmp",5,0.37808,7
"518","9.bmp",8,0.04999,6
"519","9.bmp",8,0.27914,6
"520","9.bmp",7,0.26291,4
"521","9.bmp",10,0.27896,10
"522","9.bmp",8,1.03482,6
"523","9.bmp",7,0.26776,4
"524","9.bmp",1,0.23001,2
"525","9.bmp",2,0.37982,3
"526","9.bmp",3,0.2131,8
"527","9.bmp",2,0.2131,3
"528","9.bmp",0,0.11453,0
"529","9.bmp",5,0.35809,7
"530","9.bmp",7,0.21252,4
"531","9.bmp",4,0.1969,5
"532","9.bmp",1,0.21359,2
"533","9.bmp",3,0.26239,8
"534","9.bmp",0,0.27893,0
"535","9.bmp",8,0.2131,6
"536","9.bmp",0,0.27881,0
"537","9.bmp",0,0.19775,0
"538","9.bmp",0,0.04959,0
"539","9.bmp",8,0.21375,6
"540","9.bmp",7,0.21313,4
"541","9.bmp",8,0.21451,6
"542","9.bmp",9,0.37817,1
"543","9.bmp",2,0.31229,3
"544","9.bmp",2,0.32852,3
"545","9.bmp",0,0.18042,0
"546","9.bmp",0,0.21429,0
"547","9.bmp",5,0.21359,7
"548","9.bmp",7,0.23035,4
"549","9.bmp",0,0.09882,0
"550","9.bmp",0,0.24756,0
"551","9.bmp",4,0.08261,5
"552","9.bmp",8,0.13156,6
"553","9.bmp",6,0.27783,9
"554","9.bmp",5,0.62463,7
"555","9.bmp",4,0.77203,5
"556","9.bmp",6,0.19736,9
"557","9.bmp",4,0.36148,5
"558","9.bmp",0,0.38132,0
"559","9.bmp",5,0.04932,7
"560","9.bmp",7,0.88748,4
"561","9.bmp",7,0.54208,4
"562","9.bmp",5,0.21271,7
"563","9.bmp",3,0.23044,8
"564","9.bmp",4,0.27927,5
"565","9.bmp",8,0.05121,6
"566","9.bmp",5,0.27817,7
"567","9.bmp",0,0.22964,0
"568","9.bmp",7,0.04916,4
"569","9.bmp",7,0.27893,4
"570","9.bmp",4,0.31216,5
"571","10.bmp",4,0.3287,1
"572","10.bmp",1,0.22888,7
"573","10.bmp",3,0.39386,3
"574","10.bmp",0,0.22961,0
"575","10.bmp",10,0.16412,10
"576","10.bmp",10,0.75543,10
"577","10.bmp",5,0.29526,6
"578","10.bmp",2,0.21255,9
"579","10.bmp",1,0.49261,7
"580","10.bmp",5,0.29663,6
"581","10.bmp",2,0.34476,9
"582","10.bmp",1,0.23123,7
"583","10.bmp",2,0.26312,9
"584","10.bmp",6,0.26047,4
"585","10.bmp",7,0.25989,2
"586","10.bmp",7,0.24597,2
"587","10.bmp",6,0.49344,4
"588","10.bmp",1,0.37775,7
"589","10.bmp",1,1.19965,7
"590","10.bmp",1,0.73874,7
"591","10.bmp",0,0.19696,0
"592","10.bmp",0,0.2124,0
"593","10.bmp",9,0.19739,8
"594","10.bmp",8,0.34497,5
"595","10.bmp",0,0.29654,0
"596","10.bmp",3,0.2128,3
"597","10.bmp",2,0.37738,9
"598","10.bmp",5,0.34778,6
"599","10.bmp",4,0.51321,1
"600","10.bmp",2,0.52557,9
"601","10.bmp",2,0.08377,9
"602","10.bmp",10,0.08224,10
"603","10.bmp",0,0.23041,0
"604","10.bmp",9,0.19714,8
"605","10.bmp",7,0.39383,2
"606","10.bmp",7,0.52573,2
"607","10.bmp",6,1.3801,4
"608","10.bmp",6,0.65732,4
"609","10.bmp",1,0.27899,7
"610","10.bmp",1,0.26154,7
"611","10.bmp",1,0.44308,7
"612","11.bmp",1,1.65897,7
"613","11.bmp",1,0.37805,7
"614","11.bmp",8,0.31201,2
"615","11.bmp",5,0.0484,6
"616","11.bmp",10,0.31168,10
"617","11.bmp",5,1.60983,6
"618","11.bmp",2,0.23373,4
"619","11.bmp",2,0.26193,4
"620","11.bmp",0,0.22986,0
"621","11.bmp",1,0.5423,7
"622","11.bmp",0,0.27979,0
"623","11.bmp",0,0.36194,0
"624","11.bmp",10,0.19727,10
"625","11.bmp",0,0.21371,0
"626","11.bmp",0,0.19684,0
"627","11.bmp",0,0.23032,0
"628","11.bmp",0,0.23053,0
"629","11.bmp",0,0.47702,0
"630","11.bmp",7,0.19708,9
"631","11.bmp",7,0.1962,9
"632","11.bmp",8,0.31265,2
"633","11.bmp",8,0.3941,2
"634","11.bmp",4,0.19745,5
"635","11.bmp",1,0.70627,7
"636","11.bmp",0,0.50891,0
"637","11.bmp",0,0.246,0
"638","11.bmp",0,0.11478,0
"639","11.bmp",7,0.04904,9
"640","11.bmp",7,0.06552,9
"641","11.bmp",5,0.21338,6
"642","11.bmp",9,0.20831,3
"643","11.bmp",6,0.57504,8
"644","11.bmp",2,0.19666,4
"645","11.bmp",0,0.34488,0
"646","11.bmp",6,0.22961,8
"647","11.bmp",0,0.69046,0
"648","11.bmp",0,0.04874,0
"649","11.bmp",0,0.13126,0
"650","11.bmp",9,0.0499,3
"651","11.bmp",10,0.19611,10
"652","11.bmp",8,0.19818,2
"653","11.bmp",7,0.21362,9
"654","11.bmp",4,0.65695,5
"655","11.bmp",1,0.41064,7
"656","11.bmp",1,0.39417,7
"657","11.bmp",0,0.39743,0
"658","11.bmp",0,0.26352,0
"659","11.bmp",0,0.21341,0
"660","11.bmp",0,0.21356,0
"661","11.bmp",0,0.3121,0
"662","11.bmp",1,0.04947,7
"663","11.bmp",0,0.19675,0
"664","11.bmp",0,0.04938,0
"665","11.bmp",8,0.23267,2
"666","11.bmp",8,0.21313,2
"667","11.bmp",8,0.22992,2
"668","11.bmp",5,0.6915,6
"669","11.bmp",5,0.39355,6
"670","11.bmp",4,0.22995,5
"671","11.bmp",4,1.13312,5
"672","11.bmp",5,0.83749,6
"673","11.bmp",5,0.44351,6
"674","11.bmp",0,0.29584,0
"675","11.bmp",7,0.59192,9
"676","11.bmp",4,0.2464,5
"677","11.bmp",5,0.82111,6
"678","11.bmp",4,0.82141,5
"679","11.bmp",7,0.06586,9
"680","11.bmp",4,0.42743,5
"681","11.bmp",2,0.97037,4
"682","11.bmp",3,0.34512,1
"683","11.bmp",6,0.26324,8
"684","11.bmp",8,0.26273,2
"685","11.bmp",8,0.34482,2
"686","11.bmp",8,0.69174,2
"687","11.bmp",8,0.31226,2
"688","11.bmp",8,0.31262,2
"689","11.bmp",5,0.22964,6
"690","11.bmp",4,0.22992,5
"691","11.bmp",6,0.19708,8
"692","11.bmp",5,0.22955,6
"693","11.bmp",5,0.04929,6
"694","11.bmp",1,0.21362,7
"695","11.bmp",0,0.11548,0
"696","11.bmp",0,0.67325,0
"697","11.bmp",0,0.27942,0
"698","11.bmp",10,0.6586,10
"699","11.bmp",5,0.24695,6
"700","11.bmp",8,0.0845,2
"701","11.bmp",5,0.34174,6
"702","11.bmp",0,0.22998,0
"703","11.bmp",4,0.21329,5
"704","11.bmp",8,0.16403,2
"705","11.bmp",5,0.27908,6
"706","11.bmp",8,0.34509,2
"707","11.bmp",8,0.29605,2
"708","11.bmp",7,0.21375,9
