"","slide","initialAOI","fixationTime","correctedAOI"
"483","3.bmp",1,0.21204,2
"484","3.bmp",3,0.45865,8
"485","3.bmp",3,0.54187,8
"486","3.bmp",4,0.19662,4
"487","3.bmp",6,0.36127,3
"488","3.bmp",6,0.36142,3
"489","3.bmp",3,0.21286,8
"490","3.bmp",3,0.36157,8
"491","3.bmp",0,0.23355,0
"492","3.bmp",10,0.24661,10
"493","3.bmp",10,0.75601,10
"494","3.bmp",2,0.46066,6
"495","3.bmp",2,0.36243,6
"496","3.bmp",2,0.21405,6
"497","3.bmp",2,0.24716,6
"498","3.bmp",1,0.47632,2
"499","3.bmp",4,0.29901,4
"500","3.bmp",4,0.59109,4
"501","3.bmp",0,0.44296,0
"502","3.bmp",7,0.24619,7
"503","3.bmp",7,0.49142,7
"504","3.bmp",8,0.31201,5
"505","3.bmp",5,0.93616,9
"506","3.bmp",7,0.19717,7
"507","3.bmp",7,0.27942,7
"508","3.bmp",0,0.23035,0
"509","3.bmp",9,0.19745,1
"510","3.bmp",6,0.21341,3
"511","3.bmp",2,0.23001,6
"512","3.bmp",3,0.3284,8
"513","3.bmp",6,0.49326,3
"514","3.bmp",6,0.7561,3
"515","3.bmp",9,0.0983,1
"516","3.bmp",6,0.29559,3
"517","3.bmp",5,0.27893,9
"518","3.bmp",5,0.62421,9
"519","3.bmp",8,0.55914,5
"520","3.bmp",4,0.37775,4
"521","3.bmp",4,0.59186,4
"522","3.bmp",7,0.13113,7
"523","3.bmp",8,0.50925,5
"524","3.bmp",0,0.64059,0
"525","3.bmp",8,0.57455,5
"526","3.bmp",4,0.05463,4
"527","3.bmp",1,0.21341,2
"528","3.bmp",0,0.24603,0
"529","3.bmp",2,0.31204,6
"530","3.bmp",2,0.57504,6
"531","3.bmp",4,0.26315,4
"532","3.bmp",4,0.36163,4
"533","3.bmp",5,0.31293,9
"534","3.bmp",6,0.18097,3
"535","3.bmp",9,0.21423,1
"536","3.bmp",6,0.21335,3
"537","3.bmp",3,0.39398,8
"538","3.bmp",3,0.41064,8
"539","3.bmp",3,0.37744,8
"540","3.bmp",6,0.36182,3
"541","3.bmp",6,0.47083,3
"542","3.bmp",6,0.77316,3
"543","3.bmp",9,0.21353,1
"544","3.bmp",5,0.29544,9
"545","3.bmp",3,0.69327,8
"546","3.bmp",3,0.44385,8
"547","3.bmp",5,0.36179,9
"548","3.bmp",1,0.4761,2
"549","3.bmp",8,0.3945,5
"550","3.bmp",5,0.73932,9
"551","3.bmp",7,0.29611,7
"552","3.bmp",5,0.34488,9
"553","3.bmp",4,0.50909,4
"554","3.bmp",2,0.25729,6
"555","3.bmp",2,0.57315,6
"556","3.bmp",3,0.22974,8
"557","3.bmp",5,0.24622,9
"558","3.bmp",7,0.36169,7
"559","3.bmp",8,0.32703,5
"560","3.bmp",8,0.47632,5
"561","3.bmp",8,0.54199,5
"562","3.bmp",5,0.62369,9
"563","3.bmp",5,0.55847,9
"564","3.bmp",6,0.24551,3
"565","3.bmp",3,0.24667,8
"566","3.bmp",3,0.26331,8
"567","3.bmp",0,0.31271,0
"568","3.bmp",4,0.41049,4
"569","3.bmp",5,0.44363,9
"570","3.bmp",9,0.0495,1
"571","3.bmp",9,0.47684,1
"572","3.bmp",4,0.14771,4
"573","3.bmp",4,0.59155,4
"574","3.bmp",5,0.22971,9
"575","3.bmp",8,0.26138,5
"576","3.bmp",4,0.2789,4
"577","3.bmp",4,0.36124,4
"578","3.bmp",5,0.29544,9
"579","3.bmp",0,0.36151,0
"580","3.bmp",1,0.21585,2
"581","4.bmp",4,0.62457,3
"582","4.bmp",5,0.31226,1
"583","4.bmp",5,0.31247,1
"584","4.bmp",7,0.19705,9
"585","4.bmp",5,0.3942,1
"586","4.bmp",5,0.27917,1
"587","4.bmp",5,0.09885,1
"588","4.bmp",6,0.34448,8
"589","4.bmp",6,0.46002,8
"590","4.bmp",5,0.29538,1
"591","4.bmp",5,0.27994,1
"592","4.bmp",3,0.0675,5
"593","4.bmp",0,0.147,0
"594","4.bmp",3,0.08258,5
"595","4.bmp",5,0.24805,1
"596","4.bmp",5,0.29471,1
"597","4.bmp",3,0.13144,5
"598","4.bmp",0,0.26257,0
"599","4.bmp",0,0.21246,0
"600","4.bmp",5,0.52585,1
"601","4.bmp",2,0.3783,2
"602","4.bmp",2,0.27921,2
"603","4.bmp",2,0.16559,2
"604","4.bmp",5,0.21353,1
"605","4.bmp",5,0.75488,1
"606","4.bmp",0,0.14774,0
"607","4.bmp",5,0.6076,1
"608","4.bmp",0,0.21426,0
"609","4.bmp",5,0.26379,1
"610","4.bmp",5,0.50919,1
"611","4.bmp",5,0.16412,1
"612","4.bmp",0,0.22745,0
"613","4.bmp",3,0.29608,5
"614","4.bmp",3,0.57147,5
"615","4.bmp",3,0.34604,5
"616","4.bmp",0,0.24664,0
"617","4.bmp",3,0.19714,5
"618","4.bmp",1,0.22986,7
"619","4.bmp",3,0.49234,5
"620","4.bmp",3,0.28464,5
"621","4.bmp",6,0.1922,8
"622","4.bmp",6,0.47672,8
"623","4.bmp",3,0.26285,5
"624","4.bmp",2,0.23224,2
"625","4.bmp",3,0.26312,5
"626","4.bmp",1,0.2627,7
"627","4.bmp",5,0.41083,1
"628","4.bmp",1,0.2464,7
"629","4.bmp",7,0.19696,9
"630","4.bmp",7,0.7561,9
"631","4.bmp",9,0.18073,4
"632","4.bmp",9,0.29581,4
"633","4.bmp",4,0.39273,3
"634","4.bmp",8,0.72263,6
"635","4.bmp",1,0.24713,7
"636","4.bmp",4,0.39426,3
"637","4.bmp",5,0.27988,1
"638","4.bmp",5,0.59259,1
"639","4.bmp",9,0.57657,4
"640","4.bmp",6,0.57495,8
"641","4.bmp",6,0.32852,8
"642","4.bmp",4,0.19785,3
"643","4.bmp",0,0.26526,0
"644","4.bmp",7,0.08109,9
"645","4.bmp",10,0.49432,10
"646","4.bmp",9,0.59204,4
"647","4.bmp",4,0.34402,3
"648","4.bmp",1,0.26199,7
"649","4.bmp",1,0.93628,7
"650","4.bmp",4,0.16589,3
"651","4.bmp",5,0.21445,1
"652","4.bmp",0,0.31116,0
"653","4.bmp",1,0.2644,7
"654","4.bmp",0,0.37793,0
"655","4.bmp",2,0.19711,2
"656","4.bmp",2,0.27942,2
"657","4.bmp",4,0.22897,3
"658","4.bmp",5,0.37878,1
"659","4.bmp",5,0.46112,1
"660","4.bmp",2,0.19727,2
"661","4.bmp",0,0.36142,0
"662","4.bmp",8,0.19708,6
"663","4.bmp",7,0.44357,9
"664","4.bmp",4,0.38022,3
"665","4.bmp",4,0.27823,3
"666","4.bmp",2,0.21356,2
"667","4.bmp",9,0.08228,4
"668","4.bmp",0,0.34485,0
"669","4.bmp",9,0.60751,4
"670","4.bmp",8,0.116,6
"671","4.bmp",8,0.40973,6
"672","4.bmp",9,0.06601,4
"673","4.bmp",8,0.87048,6
"674","4.bmp",7,0.41071,9
"675","4.bmp",8,0.31219,6
"676","4.bmp",8,1.00543,6
"677","4.bmp",0,0.63986,0
"678","4.bmp",8,0.32788,6
"679","4.bmp",8,0.34433,6
"680","4.bmp",9,0.22983,4
"681","4.bmp",5,0.24637,1
"682","4.bmp",4,0.36237,3
"683","4.bmp",4,0.67554,3
"684","4.bmp",7,0.32718,9
"685","4.bmp",2,0.41034,2
"686","4.bmp",2,0.39502,2
"687","4.bmp",4,0.19669,3
"688","4.bmp",8,0.19653,6
"689","4.bmp",8,0.44479,6
"690","4.bmp",8,0.24655,6
"691","4.bmp",7,0.32687,9
"692","4.bmp",7,0.27838,9
"693","4.bmp",1,0.36142,7
"694","4.bmp",6,0.14749,8
"695","4.bmp",0,0.46021,0
"696","4.bmp",6,0.29578,8
"697","4.bmp",0,0.0495,0
"698","4.bmp",7,0.09976,9
"699","4.bmp",7,0.77173,9
"700","4.bmp",8,0.36099,6
"701","4.bmp",0,0.72281,0
"702","4.bmp",5,0.49387,1
"703","4.bmp",0,0.36194,0
"704","5.bmp",7,0.16553,9
"705","5.bmp",10,0.23019,10
"706","5.bmp",8,0.27942,1
"707","5.bmp",10,0.24701,10
"708","5.bmp",2,1.13364,3
"709","5.bmp",5,0.32803,8
"710","5.bmp",5,0.39413,8
"711","5.bmp",10,0.05002,10
"712","5.bmp",9,0.29492,7
"713","5.bmp",8,0.2796,1
"714","5.bmp",4,0.56061,2
"715","5.bmp",0,0.19727,0
"716","5.bmp",0,0.27902,0
"717","5.bmp",0,0.42297,0
"718","5.bmp",7,0.39285,9
"719","5.bmp",0,0.29474,0
"720","5.bmp",0,0.14743,0
"721","5.bmp",0,0.26056,0
"722","5.bmp",10,0.19699,10
"723","5.bmp",8,0.22974,1
"724","5.bmp",5,0.21136,8
"725","5.bmp",0,0.52567,0
"726","5.bmp",9,0.19873,7
"727","5.bmp",3,0.19522,6
"728","5.bmp",3,0.29526,6
"729","5.bmp",3,0.21313,6
"730","5.bmp",5,0.1998,8
"731","5.bmp",0,0.29529,0
"732","5.bmp",10,0.24603,10
"733","5.bmp",2,1.23199,3
"734","5.bmp",2,0.21881,3
"735","5.bmp",1,0.21393,5
"736","5.bmp",3,0.22882,6
"737","5.bmp",3,0.41196,6
"738","5.bmp",3,0.08167,6
"739","5.bmp",0,0.41086,0
"740","5.bmp",0,0.29575,0
"741","5.bmp",9,0.2142,7
"742","5.bmp",9,0.63666,7
"743","5.bmp",3,0.22818,6
"744","5.bmp",3,0.54135,6
"745","5.bmp",1,0.26331,5
"746","5.bmp",1,0.69119,5
"747","5.bmp",8,0.19745,1
"748","5.bmp",10,0.22794,10
"749","5.bmp",10,0.39462,10
"750","5.bmp",10,0.52481,10
"751","5.bmp",2,0.77167,3
"752","5.bmp",1,0.34546,5
"753","5.bmp",1,0.2785,5
"754","5.bmp",2,0.11475,3
"755","5.bmp",2,0.27933,3
"756","5.bmp",1,0.19763,5
"757","5.bmp",3,0.28085,6
"758","5.bmp",3,0.34491,6
"759","5.bmp",5,0.37802,8
"760","5.bmp",4,0.4436,2
"761","5.bmp",4,0.46054,2
"762","5.bmp",5,0.35242,8
"763","5.bmp",6,0.26398,4
"764","5.bmp",6,0.41028,4
"765","5.bmp",0,0.67368,0
"766","5.bmp",3,0.2467,6
"767","5.bmp",6,0.27924,4
"768","5.bmp",9,0.2493,7
