"","slide","initialAOI","fixationTime","correctedAOI"
"163","2.bmp",6,0.24672,4
"164","2.bmp",4,0.08199,1
"165","2.bmp",7,0.47751,7
"166","2.bmp",6,0.37887,4
"167","2.bmp",7,0.37814,7
"168","2.bmp",4,0.26305,1
"169","2.bmp",1,0.32858,2
"170","2.bmp",4,0.31235,1
"171","3.bmp",4,0.41174,5
"172","3.bmp",6,0.55886,6
"173","3.bmp",9,0.52573,4
"174","3.bmp",7,0.2619,8
"175","3.bmp",4,0.24611,5
"176","3.bmp",6,0.34361,6
"177","3.bmp",7,0.5748,8
"178","3.bmp",7,0.27994,8
"179","3.bmp",4,0.34593,5
"180","3.bmp",4,0.6407,5
"181","3.bmp",0,0.29596,0
"182","3.bmp",2,0.09784,2
"183","3.bmp",0,0.26276,0
"184","3.bmp",10,0.23015,10
"185","3.bmp",9,0.29611,4
"186","3.bmp",10,0.29575,10
"187","3.bmp",1,0.52592,3
"188","3.bmp",0,0.22997,0
"189","3.bmp",0,0.29558,0
"190","3.bmp",5,0.11499,1
"191","3.bmp",1,0.28293,3
"192","3.bmp",3,0.20392,9
"193","3.bmp",2,0.29604,2
"194","3.bmp",2,0.28062,2
"195","3.bmp",4,0.24724,5
"196","3.bmp",0,0.23094,0
"197","3.bmp",9,0.26268,4
"198","3.bmp",5,0.2453,1
"199","3.bmp",4,0.2317,5
"200","3.bmp",1,0.21568,3
"201","3.bmp",2,0.21361,2
"202","3.bmp",7,0.47617,8
"203","3.bmp",4,0.26328,5
"204","3.bmp",5,0.24835,1
"205","3.bmp",4,0.21698,5
"206","4.bmp",7,0.2301,1
"207","4.bmp",5,0.21344,3
"208","4.bmp",6,0.21359,4
"209","4.bmp",6,0.19669,4
"210","4.bmp",4,0.22729,2
"211","4.bmp",2,0.27792,7
"212","4.bmp",7,0.22986,1
"213","4.bmp",10,0.27682,10
"214","4.bmp",4,0.75587,2
"215","4.bmp",5,0.29169,3
"216","4.bmp",3,0.21239,5
"217","4.bmp",5,0.23007,3
"218","4.bmp",10,0.24539,10
"219","4.bmp",8,0.32849,8
"220","4.bmp",9,0.37758,9
"221","4.bmp",6,0.46013,4
"222","4.bmp",5,0.24756,3
"223","4.bmp",2,0.42838,7
"224","4.bmp",3,0.24672,5
"225","4.bmp",6,0.22983,4
"226","4.bmp",2,0.22914,7
"227","4.bmp",1,0.23088,6
"228","4.bmp",4,0.31505,2
"229","4.bmp",8,0.23044,8
"230","4.bmp",7,0.31172,1
"231","4.bmp",8,0.29573,8
"232","4.bmp",5,0.21889,3
"233","4.bmp",1,0.29553,6
"234","4.bmp",8,0.19641,8
"235","4.bmp",4,0.2784,2
"236","4.bmp",9,0.2133,9
"237","4.bmp",6,0.29591,4
"238","4.bmp",5,0.26328,3
"239","4.bmp",2,0.23009,7
"240","4.bmp",7,0.21402,1
"241","4.bmp",2,0.24669,7
"242","4.bmp",3,0.24727,5
"243","4.bmp",8,0.24556,8
"244","4.bmp",4,0.32858,2
"245","4.bmp",8,0.32893,8
"246","4.bmp",4,0.27968,2
"247","4.bmp",3,0.19829,5
"248","4.bmp",2,0.29489,7
"249","5.bmp",8,0.09808,3
"250","5.bmp",4,0.24641,6
"251","5.bmp",8,0.39459,3
"252","5.bmp",3,0.27925,5
"253","5.bmp",3,0.39392,5
"254","5.bmp",8,0.37758,3
"255","5.bmp",4,0.46986,6
"256","5.bmp",3,0.33337,5
"257","5.bmp",1,0.2623,2
"258","5.bmp",8,0.26424,3
"259","5.bmp",8,0.27942,3
"260","5.bmp",4,0.23001,6
"261","5.bmp",3,0.29274,5
"262","5.bmp",8,0.27899,3
"263","5.bmp",8,0.47627,3
"264","5.bmp",5,0.29645,8
"265","5.bmp",9,0.26416,1
"266","5.bmp",10,0.24634,10
"267","5.bmp",8,0.26094,3
"268","5.bmp",9,0.04897,1
"269","5.bmp",1,0.312,2
"270","5.bmp",6,0.26364,7
"271","5.bmp",6,0.24565,7
"272","5.bmp",0,0.19716,0
"273","5.bmp",10,0.20073,10
"274","5.bmp",7,0.26274,4
"275","5.bmp",8,0.24663,3
"276","5.bmp",5,0.24643,8
"277","5.bmp",0,0.59206,0
"278","5.bmp",0,0.34503,0
"279","5.bmp",6,0.22984,7
"280","5.bmp",4,0.21286,6
"281","5.bmp",0,0.21341,0
"282","5.bmp",5,0.19795,8
"283","5.bmp",9,0.19786,1
"284","5.bmp",9,0.50786,1
"285","5.bmp",7,0.1969,4
"286","5.bmp",9,0.42702,1
"287","5.bmp",6,0.21143,7
"288","5.bmp",5,0.34517,8
"289","5.bmp",4,0.22993,6
"290","6.bmp",7,0.21367,5
"291","6.bmp",10,0.27905,10
"292","6.bmp",4,0.23001,8
"293","6.bmp",3,0.29556,4
"294","6.bmp",6,0.2296,9
"295","6.bmp",9,0.22961,6
"296","6.bmp",6,0.27904,9
"297","6.bmp",7,0.19308,5
"298","6.bmp",9,0.19693,6
"299","6.bmp",0,0.31175,0
"300","6.bmp",0,0.16409,0
"301","6.bmp",5,0.29601,7
"302","6.bmp",4,0.2162,8
"303","6.bmp",0,0.19675,0
"304","6.bmp",6,0.50917,9
"305","6.bmp",0,0.31189,0
"306","6.bmp",0,0.37811,0
"307","6.bmp",10,0.3291,10
"308","6.bmp",0,0.21303,0
"309","6.bmp",4,0.22992,8
"310","6.bmp",5,0.24681,7
"311","6.bmp",0,0.27701,0
"312","6.bmp",9,0.32848,6
"313","6.bmp",5,0.22993,7
"314","6.bmp",5,0.26228,7
"315","6.bmp",2,0.37805,1
"316","6.bmp",6,0.34494,9
"317","6.bmp",6,0.26263,9
"318","6.bmp",9,0.3118,6
"319","6.bmp",9,0.24641,6
"320","6.bmp",8,0.21342,2
"321","6.bmp",6,0.22902,9
"322","6.bmp",1,0.24475,3
"323","6.bmp",0,0.42706,0
"324","7.bmp",1,0.34441,3
"325","7.bmp",6,0.37852,7
"326","7.bmp",6,0.29556,7
"327","7.bmp",9,0.20992,4
"328","7.bmp",9,0.27983,4
"329","7.bmp",9,0.41119,4
"330","7.bmp",7,0.21358,6
"331","7.bmp",4,0.26241,8
"332","7.bmp",8,0.21376,1
"333","7.bmp",6,0.21349,7
"334","7.bmp",3,0.23251,2
"335","7.bmp",6,0.26389,7
"336","7.bmp",8,0.23021,1
"337","7.bmp",6,0.37779,7
"338","7.bmp",6,0.36104,7
"339","7.bmp",6,0.26285,7
"340","7.bmp",9,0.21346,4
"341","7.bmp",8,0.31209,1
"342","7.bmp",10,0.2148,10
"343","7.bmp",4,0.24597,8
"344","7.bmp",5,0.49207,5
"345","7.bmp",0,0.2146,0
"346","7.bmp",8,0.18977,1
"347","7.bmp",4,0.36177,8
"348","7.bmp",0,0.24623,0
"349","7.bmp",6,0.22975,7
"350","7.bmp",6,0.47328,7
"351","7.bmp",8,0.19759,1
"352","7.bmp",4,0.21352,8
"353","7.bmp",4,0.55843,8
"354","8.bmp",6,0.29562,9
"355","8.bmp",5,0.21376,3
"356","8.bmp",0,0.23087,0
"357","8.bmp",9,0.10034,4
"358","8.bmp",8,0.22879,7
"359","8.bmp",7,0.27939,1
"360","8.bmp",6,0.19646,9
"361","8.bmp",6,0.50868,9
"362","8.bmp",8,0.24739,7
"363","8.bmp",4,0.32776,6
"364","8.bmp",4,0.62411,6
"365","8.bmp",5,0.23,3
"366","8.bmp",9,0.22939,4
"367","8.bmp",7,0.21471,1
"368","8.bmp",4,0.21394,6
"369","8.bmp",2,0.26277,2
"370","8.bmp",3,0.26314,8
"371","8.bmp",0,0.19693,0
"372","8.bmp",0,0.24728,0
"373","8.bmp",0,0.23007,0
"374","8.bmp",10,0.2466,10
"375","8.bmp",7,0.24648,1
"376","8.bmp",0,0.34314,0
"377","8.bmp",0,0.21397,0
"378","8.bmp",9,0.44368,4
"379","8.bmp",7,0.31133,1
"380","8.bmp",9,0.2467,4
"381","8.bmp",7,0.21327,1
"382","8.bmp",5,0.26237,3
"383","8.bmp",1,0.24687,5
"384","8.bmp",4,0.3277,6
"385","8.bmp",2,0.2679,2
"386","8.bmp",5,0.2272,3
"387","8.bmp",8,0.24712,7
"388","8.bmp",5,0.21333,3
"389","8.bmp",4,0.21306,6
"390","8.bmp",6,0.21317,9
"391","8.bmp",8,0.24527,7
"392","8.bmp",7,0.19696,1
"393","8.bmp",9,0.23001,4
"394","8.bmp",5,0.21376,3
"395","8.bmp",6,0.47595,9
"396","8.bmp",6,0.25919,9
"397","9.bmp",3,0.4402,8
"398","9.bmp",5,0.23001,5
"399","9.bmp",4,0.1971,7
"400","9.bmp",5,0.31201,5
"401","9.bmp",6,0.37746,9
"402","9.bmp",6,0.31233,9
"403","9.bmp",3,0.36166,8
"404","9.bmp",0,0.29652,0
"405","9.bmp",1,0.22975,1
"406","9.bmp",0,0.21358,0
"407","9.bmp",0,0.27885,0
"408","9.bmp",5,0.22981,5
"409","9.bmp",4,0.36076,7
"410","9.bmp",7,0.24617,3
"411","9.bmp",8,0.26341,4
"412","9.bmp",10,0.24638,10
"413","9.bmp",9,0.22992,2
"414","9.bmp",0,0.29576,0
"415","9.bmp",5,0.31218,5
"416","9.bmp",10,0.32863,10
"417","9.bmp",5,0.41228,5
"418","9.bmp",2,0.34541,6
"419","9.bmp",6,0.19745,9
"420","9.bmp",0,0.2627,0
"421","9.bmp",8,0.22937,4
"422","9.bmp",4,0.21489,7
"423","9.bmp",1,0.21271,1
"424","9.bmp",2,0.23199,6
"425","9.bmp",6,0.22945,9
"426","9.bmp",0,0.14766,0
"427","9.bmp",5,0.21359,5
"428","9.bmp",2,0.21371,6
"429","9.bmp",4,0.24625,7
"430","9.bmp",7,0.19699,3
"431","9.bmp",4,0.24464,7
"432","9.bmp",5,0.34532,5
"433","9.bmp",6,0.21376,9
"434","9.bmp",8,0.21378,4
"435","9.bmp",4,0.21333,7
"436","9.bmp",6,0.19699,9
"437","9.bmp",8,0.27873,4
"438","9.bmp",5,0.32935,5
"439","9.bmp",4,0.35872,7
"440","10.bmp",8,0.55826,1
"441","10.bmp",6,0.2309,5
"442","10.bmp",0,0.32828,0
"443","10.bmp",8,0.1983,1
"444","10.bmp",6,0.27902,5
"445","10.bmp",6,0.26181,5
"446","10.bmp",8,0.24619,1
"447","10.bmp",9,0.42694,2
"448","10.bmp",5,0.22997,7
"449","10.bmp",0,0.21318,0
"450","10.bmp",2,0.24767,4
"451","10.bmp",8,0.45621,1
"452","10.bmp",0,0.22954,0
"453","10.bmp",4,0.21573,3
"454","10.bmp",6,0.3121,5
"455","10.bmp",8,0.32901,1
"456","10.bmp",5,0.21344,7
"457","10.bmp",7,0.1973,9
"458","10.bmp",2,0.54245,4
"459","10.bmp",6,0.24646,5
"460","10.bmp",5,0.19681,7
"461","10.bmp",5,0.24644,7
"462","10.bmp",4,0.32837,3
"463","10.bmp",9,0.19716,2
"464","10.bmp",9,0.27948,2
"465","10.bmp",10,0.23026,10
"466","10.bmp",10,0.26317,10
"467","10.bmp",9,0.37827,2
"468","10.bmp",0,0.29398,0
"469","10.bmp",5,0.34401,7
"470","10.bmp",5,0.3942,7
"471","10.bmp",8,0.27782,1
"472","10.bmp",5,0.19753,7
"473","10.bmp",0,0.21513,0
"474","10.bmp",8,0.26268,1
"475","10.bmp",1,0.21381,8
"476","10.bmp",0,0.23129,0
"477","10.bmp",9,0.22864,2
"478","10.bmp",9,0.22997,2
"479","11.bmp",8,0.4249,3
"480","11.bmp",10,0.26288,10
"481","11.bmp",0,0.23041,0
"482","11.bmp",3,0.09982,9
"483","11.bmp",2,0.32867,7
"484","11.bmp",9,0.22998,1
"485","11.bmp",0,0.32825,0
"486","11.bmp",5,0.31163,2
"487","11.bmp",2,0.21278,7
"488","11.bmp",8,0.31093,3
"489","11.bmp",5,0.32825,2
"490","11.bmp",0,0.19661,0
"491","11.bmp",4,0.2784,5
"492","11.bmp",1,0.31148,6
"493","11.bmp",5,0.31229,2
"494","11.bmp",4,0.21645,5
"495","11.bmp",0,0.2139,0
"496","11.bmp",4,0.54265,5
"497","11.bmp",5,0.20528,2
"498","11.bmp",6,0.22972,4
"499","11.bmp",6,0.41031,4
"500","11.bmp",6,0.22972,4
"501","11.bmp",9,0.21178,1
"502","11.bmp",6,0.04846,4
"503","11.bmp",5,0.2793,2
"504","11.bmp",8,0.24152,3
"505","11.bmp",9,0.36124,1
"506","11.bmp",8,0.23036,3
"507","11.bmp",7,0.36095,8
"508","11.bmp",7,0.26286,8
"509","11.bmp",6,0.21327,4
"510","11.bmp",6,0.21338,4
"511","11.bmp",5,0.19818,2
"512","11.bmp",1,0.06801,6
"513","11.bmp",0,0.23041,0
"514","11.bmp",4,0.21234,5
"515","11.bmp",6,0.19725,4
"516","11.bmp",6,0.42757,4
"517","11.bmp",6,0.36136,4
"518","11.bmp",4,0.19684,5
"519","11.bmp",4,0.32813,5
"520","11.bmp",7,0.21371,8
"521","11.bmp",4,0.26178,5
"522","11.bmp",7,0.41077,8
"523","11.bmp",6,0.21767,4
"524","11.bmp",6,0.27957,4
"525","11.bmp",4,0.27913,5
"526","11.bmp",1,0.27902,6
"527","11.bmp",6,0.22919,4
"528","11.bmp",3,0.47623,9
"529","11.bmp",4,0.28021,5
"530","11.bmp",4,0.24768,5
"531","11.bmp",0,0.2583,0
"532","11.bmp",4,0.21326,5
"533","11.bmp",0,0.26271,0
"534","11.bmp",5,0.18083,2
"535","11.bmp",6,0.21338,4
"536","11.bmp",5,0.23056,2
"537","11.bmp",6,0.32903,4
"538","11.bmp",9,0.59169,1
"539","11.bmp",9,0.44328,1
"540","11.bmp",6,0.20961,4
"541","11.bmp",5,0.26315,2
"542","11.bmp",8,0.39359,3
"543","11.bmp",7,0.29573,8
"544","11.bmp",1,0.19763,6
"545","11.bmp",6,0.26268,4
"546","11.bmp",6,0.29562,4
"547","11.bmp",6,0.46063,4
"548","11.bmp",5,0.23007,2
"549","11.bmp",4,0.23015,5
