"","slide","initialAOI","fixationTime","correctedAOI"
"96","0.bmp",4,0.2947,4
"97","0.bmp",9,0.50954,9
"98","0.bmp",8,0.39407,8
"99","0.bmp",8,0.5424,8
"100","0.bmp",3,0.29485,3
"101","0.bmp",2,0.4765,2
"102","0.bmp",8,0.24601,8
"103","0.bmp",7,0.22988,7
"104","0.bmp",10,0.21319,10
"105","0.bmp",10,0.57518,10
"106","0.bmp",8,0.1982,8
"107","0.bmp",4,0.24521,4
"108","0.bmp",10,0.22977,10
"109","0.bmp",0,0.19347,0
"110","0.bmp",2,0.72397,2
"111","0.bmp",1,0.22966,1
"112","0.bmp",4,0.29604,4
"113","0.bmp",5,0.3285,5
"114","0.bmp",8,0.22935,8
"115","0.bmp",8,0.24626,8
"116","0.bmp",3,0.2141,3
"117","0.bmp",6,0.32848,6
"118","0.bmp",0,0.19682,0
"119","0.bmp",0,0.19827,0
"120","0.bmp",5,0.65753,5
"121","0.bmp",3,0.36172,3
"122","0.bmp",2,0.26059,2
"123","0.bmp",1,0.23011,1
"124","0.bmp",4,0.04922,4
"125","0.bmp",7,0.3614,7
"126","0.bmp",8,0.25819,8
"127","0.bmp",8,0.34489,8
"128","0.bmp",6,0.32895,6
"129","0.bmp",2,0.22971,2
"130","0.bmp",2,0.39109,2
"131","0.bmp",1,0.55853,1
"132","0.bmp",1,0.50903,1
"133","0.bmp",4,0.39439,4
"134","0.bmp",7,0.4599,7
"135","0.bmp",6,0.50922,6
"136","0.bmp",3,0.49264,3
"137","0.bmp",5,0.24735,5
"138","0.bmp",8,0.22998,8
"139","0.bmp",9,0.27914,9
"140","0.bmp",9,1.0022,9
"141","0.bmp",8,0.67481,8
"142","0.bmp",3,0.2963,3
"143","0.bmp",3,0.39404,3
"144","0.bmp",5,0.42661,5
"145","0.bmp",8,1.31471,8
"146","0.bmp",5,0.52581,5
"147","0.bmp",4,0.36155,4
"148","0.bmp",3,0.3447,3
"149","1.bmp",6,0.44732,4
"150","1.bmp",2,0.50923,5
"151","1.bmp",3,0.80513,2
"152","1.bmp",0,0.26228,0
"153","1.bmp",3,0.27949,2
"154","1.bmp",2,0.2135,5
"155","1.bmp",1,0.25549,9
"156","1.bmp",3,0.1973,2
"157","1.bmp",6,0.28949,4
"158","1.bmp",9,0.2469,6
"159","1.bmp",3,0.46007,2
"160","1.bmp",3,0.47652,2
"161","1.bmp",5,0.24663,3
"162","1.bmp",5,0.45966,3
"163","1.bmp",8,0.39429,8
"164","1.bmp",10,0.22771,10
"165","1.bmp",1,0.26262,9
"166","1.bmp",1,0.27942,9
"167","1.bmp",4,0.21378,7
"168","1.bmp",7,0.26292,1
"169","1.bmp",2,0.50919,5
"170","1.bmp",2,0.32864,5
"171","1.bmp",2,0.23145,5
"172","1.bmp",3,0.24747,2
"173","1.bmp",8,0.2467,8
"174","1.bmp",2,0.62318,5
"175","1.bmp",4,0.42216,7
"176","1.bmp",6,0.78839,4
"177","1.bmp",7,0.42706,1
"178","1.bmp",7,0.4104,1
"179","1.bmp",4,0.21335,7
"180","1.bmp",6,0.70662,4
"181","1.bmp",9,0.21582,6
"182","1.bmp",1,0.24657,9
"183","1.bmp",5,0.38799,3
"184","1.bmp",5,0.68954,3
"185","1.bmp",8,0.51021,8
"186","1.bmp",9,0.32822,6
"187","1.bmp",2,0.21349,5
"188","1.bmp",3,0.55815,2
"189","1.bmp",3,0.50926,2
"190","1.bmp",5,0.27925,3
"191","1.bmp",4,0.22995,7
"192","1.bmp",7,0.2308,1
"193","1.bmp",6,0.23085,4
"194","1.bmp",2,0.39418,5
"195","1.bmp",3,0.47852,2
"196","1.bmp",4,0.75558,7
"197","1.bmp",8,0.37886,8
"198","1.bmp",2,0.45993,5
"199","1.bmp",1,0.22586,9
"200","1.bmp",5,0.2139,3
"201","1.bmp",6,0.21349,4
"202","1.bmp",4,0.97182,7
"203","1.bmp",7,0.26511,1
"204","1.bmp",1,0.65689,9
"205","1.bmp",0,0.21463,0
"206","1.bmp",5,0.26305,3
"207","1.bmp",8,0.27934,8
"208","2.bmp",5,1.08444,5
"209","2.bmp",2,0.21657,7
"210","2.bmp",2,0.47617,7
"211","2.bmp",3,0.21344,9
"212","2.bmp",2,1.06709,7
"213","2.bmp",2,0.8,7
"214","2.bmp",2,0.59163,7
"215","2.bmp",3,0.50868,9
"216","2.bmp",8,0.49179,6
"217","2.bmp",4,0.42703,8
"218","2.bmp",2,0.33128,7
"219","2.bmp",1,0.27908,2
"220","2.bmp",5,0.21368,5
"221","2.bmp",1,0.27937,2
"222","2.bmp",2,0.2301,7
"223","2.bmp",8,0.06627,6
"224","2.bmp",8,1.00308,6
"225","2.bmp",10,0.23012,10
"226","2.bmp",2,0.1971,7
"227","2.bmp",4,0.21468,8
"228","2.bmp",1,0.31239,2
"229","2.bmp",2,0.2621,7
"230","2.bmp",2,0.34526,7
"231","2.bmp",3,0.29579,9
"232","2.bmp",6,0.26254,1
"233","2.bmp",5,0.2957,5
"234","2.bmp",8,0.2028,6
"235","2.bmp",7,0.59117,3
"236","2.bmp",7,0.32912,3
"237","2.bmp",3,0.21269,9
"238","2.bmp",5,0.21352,5
"239","2.bmp",2,0.3286,7
"240","2.bmp",6,0.23093,1
"241","2.bmp",3,0.27974,9
"242","2.bmp",4,0.19473,8
"243","2.bmp",1,0.27858,2
"244","2.bmp",5,0.57498,5
"245","2.bmp",2,0.28888,7
"246","2.bmp",6,0.19713,1
"247","2.bmp",9,0.47601,4
"248","2.bmp",9,0.65685,4
"249","2.bmp",6,0.48669,1
"250","2.bmp",5,0.41048,5
"251","2.bmp",3,0.26109,9
"252","2.bmp",5,0.31279,5
"253","2.bmp",5,0.26263,5
"254","2.bmp",4,0.52522,8
"255","2.bmp",1,0.26239,2
"256","2.bmp",4,0.34508,8
"257","2.bmp",7,0.24617,3
"258","3.bmp",8,0.3448,2
"259","3.bmp",8,0.41064,2
"260","3.bmp",8,0.36916,2
"261","3.bmp",3,0.19711,3
"262","3.bmp",3,0.64114,3
"263","3.bmp",8,0.3206,2
"264","3.bmp",7,0.46062,9
"265","3.bmp",7,0.5757,9
"266","3.bmp",7,0.49101,9
"267","3.bmp",7,0.72261,9
"268","3.bmp",7,0.41151,9
"269","3.bmp",7,0.28058,9
"270","3.bmp",7,0.37706,9
"271","3.bmp",7,0.47528,9
"272","3.bmp",2,0.26262,6
"273","3.bmp",1,0.23006,5
"274","3.bmp",2,0.2135,6
"275","3.bmp",3,0.21297,3
"276","3.bmp",8,0.19708,2
"277","3.bmp",5,0.06604,4
"278","3.bmp",4,0.29549,7
"279","3.bmp",5,0.41035,4
"280","3.bmp",6,0.44344,1
"281","3.bmp",8,0.27869,2
"282","3.bmp",1,0.37753,5
"283","3.bmp",5,0.26422,4
"284","3.bmp",8,0.26323,2
"285","3.bmp",9,0.29706,8
"286","3.bmp",5,0.2458,4
"287","3.bmp",4,0.34572,7
"288","3.bmp",8,0.39755,2
"289","3.bmp",5,0.42746,4
"290","3.bmp",7,0.42892,9
"291","3.bmp",8,0.87073,2
"292","3.bmp",8,0.57512,2
"293","3.bmp",7,0.23183,9
"294","3.bmp",8,0.83806,2
"295","3.bmp",1,0.19835,5
"296","3.bmp",5,0.31186,4
"297","3.bmp",2,0.19691,6
"298","3.bmp",4,0.19659,7
"299","3.bmp",8,0.21645,2
"300","3.bmp",9,0.32884,8
"301","3.bmp",8,0.70778,2
"302","3.bmp",8,0.54218,2
"303","3.bmp",9,0.3945,8
"304","3.bmp",9,0.60841,8
"305","3.bmp",8,0.24664,2
"306","3.bmp",8,0.50838,2
"307","3.bmp",9,0.3613,8
"308","3.bmp",9,0.44365,8
"309","3.bmp",5,0.19635,4
"310","3.bmp",4,0.25394,7
"311","3.bmp",6,0.39464,1
"312","3.bmp",2,0.49307,6
"313","3.bmp",3,0.34457,3
"314","3.bmp",2,0.21396,6
"315","3.bmp",4,0.48058,7
"316","3.bmp",7,0.54184,9
"317","3.bmp",8,0.48036,2
"318","3.bmp",0,0.29506,0
"319","3.bmp",4,0.26291,7
"320","3.bmp",4,0.49274,7
"321","3.bmp",5,0.26265,4
"322","3.bmp",5,0.37764,4
"323","3.bmp",4,0.22906,7
"324","3.bmp",1,0.54205,5
"325","3.bmp",4,0.26294,7
"326","4.bmp",4,0.50893,3
"327","4.bmp",6,0.22827,8
"328","4.bmp",8,0.31212,1
"329","4.bmp",9,0.44318,5
"330","4.bmp",8,0.73904,1
"331","4.bmp",4,0.75539,3
"332","4.bmp",9,0.22974,5
"333","4.bmp",10,0.39412,10
"334","4.bmp",1,0.21378,4
"335","4.bmp",1,0.23238,4
"336","4.bmp",3,0.36134,2
"337","4.bmp",2,0.27985,9
"338","4.bmp",7,0.19699,7
"339","4.bmp",10,0.27916,10
"340","4.bmp",7,0.21352,7
"341","4.bmp",8,0.21223,1
"342","4.bmp",0,0.23007,0
"343","4.bmp",5,0.29597,6
"344","4.bmp",5,0.90337,6
"345","4.bmp",4,0.26395,3
"346","4.bmp",0,0.26291,0
"347","4.bmp",7,0.2294,7
"348","4.bmp",8,0.20804,1
"349","4.bmp",9,0.2301,5
"350","4.bmp",6,0.21373,8
"351","4.bmp",6,0.41093,8
"352","4.bmp",1,0.34477,4
"353","4.bmp",2,0.95439,9
"354","4.bmp",7,0.19695,7
"355","4.bmp",0,0.27998,0
"356","4.bmp",5,0.47595,6
"357","4.bmp",1,0.4437,4
"358","4.bmp",2,0.36096,9
"359","4.bmp",3,0.42619,2
"360","4.bmp",4,0.23233,3
"361","4.bmp",7,0.87056,7
"362","4.bmp",8,0.26292,1
"363","4.bmp",9,0.50919,5
"364","4.bmp",6,0.32994,8
"365","4.bmp",3,1.06779,2
"366","4.bmp",2,0.52361,9
"367","4.bmp",7,0.72978,7
"368","4.bmp",7,0.54224,7
"369","4.bmp",7,0.50815,7
"370","4.bmp",8,0.2291,1
"371","4.bmp",5,0.49258,6
"372","4.bmp",9,0.21397,5
"373","4.bmp",6,0.19754,8
"374","4.bmp",1,0.19705,4
"375","4.bmp",6,0.32742,8
"376","4.bmp",5,0.65787,6
"377","4.bmp",5,0.57518,6
"378","4.bmp",8,0.21268,1
"379","4.bmp",9,0.55882,5
"380","4.bmp",1,0.29558,4
"381","4.bmp",9,0.31203,5
"382","4.bmp",3,0.29663,2
"383","4.bmp",9,0.22984,5
"384","4.bmp",1,0.31284,4
"385","4.bmp",7,0.24658,7
"386","4.bmp",6,0.26291,8
"387","4.bmp",3,0.23018,2
"388","4.bmp",3,0.65742,2
"389","4.bmp",6,0.45985,8
"390","4.bmp",2,0.24611,9
"391","4.bmp",2,0.41119,9
"392","4.bmp",1,0.27921,4
"393","4.bmp",4,0.4334,3
"394","4.bmp",1,0.26332,4
"395","4.bmp",2,0.27928,9
"396","4.bmp",6,0.31294,8
"397","4.bmp",8,0.19685,1
"398","4.bmp",7,0.23642,7
"399","4.bmp",8,0.27943,1
"400","4.bmp",4,0.36061,3
"401","4.bmp",2,0.46088,9
"402","4.bmp",3,0.32942,2
"403","4.bmp",1,0.39517,4
"404","4.bmp",6,0.39496,8
"405","4.bmp",5,0.21342,6
"406","4.bmp",5,0.2932,6
"407","4.bmp",4,0.32741,3
"408","4.bmp",8,0.22975,1
"409","4.bmp",9,0.26279,5
"410","4.bmp",7,0.26424,7
"411","4.bmp",6,0.50943,8
"412","4.bmp",3,0.5582,2
"413","4.bmp",2,0.32828,9
"414","4.bmp",2,0.59206,9
"415","4.bmp",1,0.24609,4
"416","4.bmp",1,0.26137,4
"417","4.bmp",1,0.27953,4
"418","4.bmp",5,0.4738,6
"419","4.bmp",1,0.36832,4
"420","4.bmp",1,0.42755,4
"421","4.bmp",5,0.2137,6
"422","4.bmp",4,1.62611,3
"423","4.bmp",6,0.29533,8
"424","4.bmp",9,0.29567,5
"425","4.bmp",8,0.37758,1
"426","4.bmp",7,0.21353,7
"427","4.bmp",7,0.67268,7
"428","4.bmp",1,0.1967,4
"429","4.bmp",5,0.31407,6
"430","4.bmp",4,0.3615,3
"431","4.bmp",6,0.85437,8
"432","4.bmp",2,0.62379,9
"433","4.bmp",2,0.27905,9
"434","4.bmp",3,0.21379,2
"435","4.bmp",3,0.37842,2
"436","4.bmp",6,0.27888,8
"437","4.bmp",9,0.24632,5
"438","4.bmp",7,0.22978,7
"439","4.bmp",7,0.50951,7
"440","4.bmp",4,0.32744,3
"441","4.bmp",7,0.59006,7
"442","4.bmp",1,0.21339,4
"443","5.bmp",4,0.44363,3
"444","5.bmp",7,0.31091,7
"445","5.bmp",7,0.82187,7
"446","5.bmp",7,0.37813,7
"447","5.bmp",1,0.22957,9
"448","5.bmp",5,0.27943,8
"449","5.bmp",0,0.27893,0
"450","5.bmp",1,0.22516,9
"451","5.bmp",1,0.36203,9
"452","5.bmp",1,0.29608,9
"453","5.bmp",5,0.4436,8
"454","5.bmp",5,0.41104,8
"455","5.bmp",5,0.6734,8
"456","5.bmp",4,0.59161,3
"457","5.bmp",5,0.29559,8
"458","5.bmp",1,1.00214,9
"459","5.bmp",10,0.91986,10
"460","5.bmp",0,0.3808,0
"461","5.bmp",0,0.37735,0
"462","5.bmp",1,0.21344,9
"463","5.bmp",5,0.19751,8
"464","5.bmp",8,0.22586,6
"465","5.bmp",8,0.37778,6
"466","5.bmp",2,0.19714,5
"467","5.bmp",2,0.32806,5
"468","5.bmp",5,0.41092,8
"469","5.bmp",6,0.36026,1
"470","5.bmp",8,0.3287,6
"471","5.bmp",0,0.29514,0
"472","5.bmp",7,0.1976,7
"473","5.bmp",5,0.31207,8
"474","5.bmp",2,0.2464,5
"475","5.bmp",2,0.23083,5
"476","5.bmp",1,0.19727,9
"477","5.bmp",2,0.427,5
"478","5.bmp",5,0.345,8
"479","5.bmp",4,0.23508,3
"480","5.bmp",4,0.77197,3
"481","5.bmp",4,0.37766,3
"482","5.bmp",4,1.10437,3
"483","5.bmp",1,0.44342,9
"484","5.bmp",1,0.42917,9
"485","5.bmp",1,0.44397,9
"486","5.bmp",8,0.32864,6
"487","5.bmp",8,0.52502,6
"488","5.bmp",9,0.23038,4
"489","5.bmp",8,0.26346,6
"490","5.bmp",8,0.31213,6
"491","5.bmp",9,0.52612,4
"492","5.bmp",7,0.39352,7
"493","5.bmp",7,0.37729,7
"494","5.bmp",6,0.39426,1
"495","5.bmp",4,0.92004,3
"496","5.bmp",4,0.75558,3
"497","5.bmp",8,0.21317,6
"498","5.bmp",8,0.75565,6
"499","5.bmp",1,0.65735,9
"500","5.bmp",1,0.98465,9
"501","5.bmp",1,0.6073,9
"502","5.bmp",1,0.34531,9
"503","5.bmp",1,0.74216,9
"504","5.bmp",4,0.19711,3
"505","5.bmp",5,0.27914,8
"506","5.bmp",2,0.31198,5
"507","5.bmp",7,0.24612,7
"508","5.bmp",4,0.32809,3
"509","5.bmp",7,0.21329,7
"510","5.bmp",9,0.29608,4
"511","5.bmp",9,0.31238,4
"512","5.bmp",7,0.19696,7
"513","5.bmp",8,0.59116,6
"514","6.bmp",8,0.36276,6
"515","6.bmp",5,0.32861,1
"516","6.bmp",10,0.27936,10
"517","6.bmp",6,0.28052,9
"518","6.bmp",4,0.23001,7
"519","6.bmp",2,0.57587,3
"520","6.bmp",3,0.27945,2
"521","6.bmp",2,0.37674,3
"522","6.bmp",1,0.34576,5
"523","6.bmp",2,0.21341,3
"524","6.bmp",4,0.50507,7
"525","6.bmp",5,0.4599,1
"526","6.bmp",7,0.21249,4
"527","6.bmp",8,0.29547,6
"528","6.bmp",3,0.31229,2
"529","6.bmp",1,0.22986,5
"530","6.bmp",4,0.21353,7
"531","6.bmp",5,0.21344,1
"532","6.bmp",6,0.11914,9
"533","6.bmp",9,0.27933,8
"534","6.bmp",3,0.28036,2
"535","6.bmp",2,0.28641,3
"536","6.bmp",1,0.27948,5
"537","6.bmp",4,0.21405,7
"538","6.bmp",4,0.26352,7
"539","6.bmp",7,0.36084,4
"540","7.bmp",8,0.24438,1
"541","7.bmp",7,0.23065,4
"542","7.bmp",7,0.5575,4
"543","7.bmp",10,0.32831,10
"544","7.bmp",5,0.21371,9
"545","7.bmp",4,0.31293,5
"546","7.bmp",2,0.54208,8
"547","7.bmp",1,0.26309,7
"548","7.bmp",1,0.52698,7
"549","7.bmp",2,0.24661,8
"550","7.bmp",8,0.42841,1
"551","7.bmp",8,0.31137,1
"552","7.bmp",8,0.32867,1
"553","7.bmp",9,0.22977,2
"554","7.bmp",8,0.26093,1
"555","7.bmp",6,0.21304,3
"556","7.bmp",5,0.34518,9
"557","7.bmp",4,0.59174,5
"558","7.bmp",5,0.5242,9
"559","7.bmp",5,0.70609,9
"560","7.bmp",3,0.19702,6
"561","7.bmp",3,0.54437,6
"562","7.bmp",0,0.29657,0
"563","7.bmp",0,0.36188,0
"564","7.bmp",3,0.46027,6
"565","7.bmp",0,0.2298,0
"566","7.bmp",3,0.22961,6
"567","7.bmp",7,0.31143,4
"568","7.bmp",7,0.31201,4
"569","7.bmp",7,0.47665,4
"570","7.bmp",2,0.22968,8
"571","7.bmp",1,0.36136,7
"572","7.bmp",8,0.78903,1
"573","7.bmp",8,0.34476,1
"574","7.bmp",8,0.60779,1
"575","7.bmp",8,0.49368,1
"576","7.bmp",8,0.13223,1
"577","7.bmp",9,0.42667,2
"578","7.bmp",5,0.36179,9
"579","7.bmp",2,0.22952,8
"580","7.bmp",5,0.72266,9
"581","7.bmp",7,0.22977,4
"582","7.bmp",7,0.31213,4
"583","7.bmp",7,0.32822,4
"584","7.bmp",1,0.31094,7
"585","7.bmp",6,0.45221,3
"586","7.bmp",7,0.59128,4
"587","7.bmp",1,0.3295,7
"588","7.bmp",2,0.52585,8
"589","7.bmp",2,0.49246,8
"590","7.bmp",1,1.05215,7
"591","7.bmp",2,0.49261,8
"592","7.bmp",3,0.23087,6
"593","7.bmp",5,0.21356,9
"594","7.bmp",8,0.42728,1
"595","7.bmp",2,0.32852,8
"596","7.bmp",4,0.23004,5
"597","7.bmp",1,0.29401,7
"598","7.bmp",7,0.21362,4
"599","7.bmp",7,0.24625,4
"600","7.bmp",1,0.27975,7
"601","8.bmp",1,0.34894,7
"602","8.bmp",2,0.2301,6
"603","8.bmp",2,0.47675,6
"604","8.bmp",1,0.2803,7
"605","8.bmp",2,0.50934,6
"606","8.bmp",8,0.23041,5
"607","8.bmp",8,0.52567,5
"608","8.bmp",2,0.36118,6
"609","8.bmp",1,0.39682,7
"610","8.bmp",2,0.4928,6
"611","8.bmp",8,0.49301,5
"612","8.bmp",8,0.45984,5
"613","8.bmp",8,0.37811,5
"614","8.bmp",2,0.27945,6
"615","8.bmp",2,0.39328,6
"616","8.bmp",3,0.22992,3
"617","8.bmp",0,0.83829,0
"618","8.bmp",3,0.41074,3
"619","8.bmp",3,0.19714,3
"620","8.bmp",0,0.54208,0
"621","8.bmp",1,0.27954,7
"622","8.bmp",6,0.27853,1
"623","8.bmp",8,0.21286,5
"624","8.bmp",9,0.36148,4
"625","8.bmp",3,0.60818,3
"626","8.bmp",2,0.32797,6
"627","8.bmp",4,0.26279,9
"628","8.bmp",5,0.23004,8
"629","8.bmp",8,0.27835,5
"630","8.bmp",7,0.29562,2
"631","8.bmp",5,0.34479,8
"632","8.bmp",5,0.36398,8
"633","8.bmp",8,0.21332,5
"634","8.bmp",7,0.41077,2
"635","8.bmp",4,0.23047,9
"636","8.bmp",1,0.26279,7
"637","8.bmp",6,0.47754,1
"638","8.bmp",3,0.19794,3
"639","8.bmp",2,0.29562,6
"640","8.bmp",2,0.32889,6
"641","8.bmp",8,0.21405,5
"642","8.bmp",5,0.80518,8
"643","8.bmp",5,0.42728,8
"644","8.bmp",7,0.23325,2
"645","8.bmp",9,0.34494,4
"646","8.bmp",9,0.26282,4
"647","8.bmp",6,0.32849,1
"648","8.bmp",1,0.27957,7
"649","8.bmp",6,0.65921,1
"650","8.bmp",9,0.50986,4
"651","8.bmp",9,0.50882,4
"652","8.bmp",9,0.29538,4
"653","8.bmp",6,0.22977,1
"654","8.bmp",2,0.64038,6
"655","8.bmp",1,0.27811,7
"656","9.bmp",4,0.62396,6
"657","9.bmp",2,0.7381,4
"658","9.bmp",10,0.29596,10
"659","9.bmp",5,0.39435,8
"660","9.bmp",1,0.2627,3
"661","9.bmp",6,0.51044,7
"662","9.bmp",6,0.49216,7
"663","9.bmp",2,0.26019,4
"664","9.bmp",4,0.20975,6
"665","9.bmp",1,0.26294,3
"666","9.bmp",2,0.26254,4
"667","9.bmp",1,0.2803,3
"668","9.bmp",6,0.27948,7
"669","9.bmp",8,0.24704,9
"670","9.bmp",9,0.26318,1
"671","9.bmp",6,0.34531,7
"672","9.bmp",5,0.26151,8
"673","9.bmp",0,0.2627,0
"674","9.bmp",7,0.23187,2
"675","9.bmp",8,0.2135,9
"676","9.bmp",2,0.22989,4
"677","9.bmp",3,0.24277,5
"678","9.bmp",6,0.34482,7
"679","9.bmp",6,0.41321,7
"680","9.bmp",2,0.19449,4
"681","9.bmp",3,0.23044,5
"682","9.bmp",3,0.42722,5
"683","9.bmp",5,0.26208,8
"684","9.bmp",5,0.59183,8
"685","9.bmp",2,0.31201,4
"686","9.bmp",5,0.31171,8
"687","9.bmp",5,0.44339,8
"688","9.bmp",2,0.41086,4
"689","9.bmp",5,0.59155,8
"690","9.bmp",2,0.49277,4
"691","9.bmp",4,0.23004,6
"692","9.bmp",5,0.27734,8
"693","9.bmp",6,0.24628,7
"694","9.bmp",4,0.22992,6
"695","9.bmp",5,0.2139,8
"696","9.bmp",8,0.22989,9
"697","9.bmp",9,0.36264,1
"698","9.bmp",7,0.2139,2
"699","9.bmp",7,0.59116,2
"700","9.bmp",5,0.41049,8
"701","9.bmp",6,0.263,7
"702","9.bmp",0,0.47656,0
"703","9.bmp",2,0.42722,4
"704","9.bmp",4,0.21356,6
"705","9.bmp",4,0.52695,6
"706","9.bmp",1,0.27948,3
"707","9.bmp",5,0.54227,8
"708","9.bmp",5,0.34451,8
"709","9.bmp",5,0.41049,8
"710","9.bmp",2,0.44315,4
"711","9.bmp",2,0.34445,4
"712","9.bmp",2,0.62442,4
"713","9.bmp",2,0.31183,4
"714","9.bmp",5,0.2301,8
"715","9.bmp",2,0.62384,4
"716","9.bmp",2,0.59103,4
"717","9.bmp",5,0.22977,8
"718","9.bmp",6,0.33969,7
"719","9.bmp",2,0.72247,4
"720","9.bmp",5,0.22968,8
"721","9.bmp",4,0.23083,6
"722","9.bmp",4,0.19696,6
"723","9.bmp",9,0.22983,1
"724","9.bmp",6,0.24609,7
"725","9.bmp",2,0.32932,4
"726","9.bmp",6,0.66013,7
"727","9.bmp",8,0.46002,9
"728","9.bmp",5,0.75543,8
"729","9.bmp",1,0.24631,3
"730","9.bmp",4,0.31229,6
"731","9.bmp",9,0.36154,1
"732","9.bmp",4,0.45996,6
"733","9.bmp",1,0.34479,3
"734","9.bmp",5,0.19739,8
"735","9.bmp",6,0.3938,7
"736","9.bmp",2,0.23096,4
"737","9.bmp",8,0.31216,9
"738","9.bmp",2,0.27924,4
"739","9.bmp",2,0.75735,4
"740","9.bmp",6,0.37747,7
"741","9.bmp",5,0.45969,8
"742","9.bmp",5,0.55914,8
"743","9.bmp",2,0.33054,4
"744","10.bmp",8,0.60779,4
"745","10.bmp",10,0.263,10
"746","10.bmp",8,0.23004,4
"747","10.bmp",5,0.21481,5
"748","10.bmp",2,0.32809,6
"749","10.bmp",2,0.29614,6
"750","10.bmp",6,0.47653,3
"751","10.bmp",6,0.44342,3
"752","10.bmp",2,0.21335,6
"753","10.bmp",1,0.23157,1
"754","10.bmp",4,0.21353,2
"755","10.bmp",1,0.2608,1
"756","10.bmp",4,0.22986,2
"757","10.bmp",8,0.34512,4
"758","10.bmp",7,0.26273,9
"759","10.bmp",4,0.24493,2
"760","10.bmp",3,0.19733,7
"761","10.bmp",5,0.46008,5
"762","10.bmp",6,0.62387,3
"763","10.bmp",8,0.24765,4
"764","10.bmp",5,0.27838,5
"765","10.bmp",3,0.21332,7
"766","10.bmp",8,0.3938,4
"767","10.bmp",4,0.55942,2
"768","10.bmp",4,0.65753,2
"769","10.bmp",7,0.22964,9
