"","slide","initialAOI","fixationTime","correctedAOI"
"124","2.bmp",8,0.50946,9
"125","2.bmp",6,0.13503,6
"126","2.bmp",9,0.24604,2
"127","2.bmp",7,0.22955,5
"128","2.bmp",1,0.19687,7
"129","2.bmp",1,0.29505,7
"130","2.bmp",0,0.26093,0
"131","2.bmp",3,0.31142,8
"132","2.bmp",9,0.26267,2
"133","2.bmp",7,0.29588,5
"134","2.bmp",4,0.36153,4
"135","2.bmp",1,0.36876,7
"136","2.bmp",5,0.2296,1
"137","2.bmp",6,0.31177,6
"138","2.bmp",8,0.34517,9
"139","2.bmp",5,0.41094,1
"140","2.bmp",2,0.23038,3
"141","2.bmp",2,0.44206,3
"142","2.bmp",6,0.7061,6
"143","2.bmp",3,0.34502,8
"144","2.bmp",6,0.34499,6
"145","2.bmp",6,0.214,6
"146","2.bmp",8,0.22948,9
"147","3.bmp",7,0.52509,4
"148","3.bmp",10,0.36119,10
"149","3.bmp",8,0.83747,1
"150","3.bmp",5,0.21379,5
"151","3.bmp",0,0.45654,0
"152","3.bmp",5,0.26296,5
"153","3.bmp",8,0.49249,1
"154","3.bmp",2,0.23008,3
"155","3.bmp",1,0.40971,6
"156","3.bmp",2,0.29587,3
"157","3.bmp",6,0.21358,9
"158","3.bmp",5,0.39233,5
"159","3.bmp",3,0.21358,2
"160","3.bmp",8,0.22978,1
"161","3.bmp",7,0.24692,4
"162","3.bmp",9,0.31195,7
"163","3.bmp",9,0.29568,7
"164","3.bmp",8,0.23013,1
"165","3.bmp",7,0.24561,4
"166","3.bmp",9,0.21313,7
"167","3.bmp",8,0.32817,1
"168","3.bmp",9,0.44366,7
"169","3.bmp",7,0.70676,4
"170","4.bmp",4,0.24634,3
"171","4.bmp",8,0.27715,4
"172","4.bmp",10,0.3611,10
"173","4.bmp",5,0.55891,6
"174","4.bmp",6,0.26237,8
"175","4.bmp",2,0.22983,1
"176","4.bmp",2,0.26282,1
"177","4.bmp",10,0.19702,10
"178","4.bmp",5,0.4106,6
"179","4.bmp",1,0.28127,5
"180","4.bmp",2,0.54193,1
"181","4.bmp",5,0.26328,6
"182","4.bmp",2,0.34543,1
"183","4.bmp",3,0.244,7
"184","4.bmp",8,0.29822,4
"185","4.bmp",7,0.47687,2
"186","4.bmp",4,0.26279,3
"187","4.bmp",5,0.32826,6
"188","4.bmp",9,0.2464,9
"189","4.bmp",6,0.29533,8
"190","4.bmp",1,0.36162,5
"191","4.bmp",4,0.44353,3
"192","4.bmp",8,0.29549,4
"193","4.bmp",2,0.42696,1
"194","4.bmp",3,0.36163,7
"195","4.bmp",8,0.44351,4
"196","4.bmp",8,0.29617,4
"197","4.bmp",0,0.27933,0
"198","4.bmp",7,0.24673,2
"199","4.bmp",7,0.50949,2
"200","4.bmp",9,0.19676,9
"201","4.bmp",4,0.19672,3
"202","4.bmp",4,0.64073,3
"203","4.bmp",5,0.21312,6
"204","4.bmp",5,0.29527,6
"205","4.bmp",5,0.34935,6
"206","4.bmp",9,0.21452,9
"207","4.bmp",6,0.42706,8
"208","5.bmp",9,0.36179,2
"209","5.bmp",10,0.22935,10
"210","5.bmp",9,0.36079,2
"211","5.bmp",5,0.44327,9
"212","5.bmp",5,0.78937,9
"213","5.bmp",4,0.26283,3
"214","5.bmp",4,0.37785,3
"215","5.bmp",1,0.1976,6
"216","5.bmp",5,0.19736,9
"217","5.bmp",4,0.57472,3
"218","5.bmp",1,0.24615,6
"219","5.bmp",3,0.44356,5
"220","5.bmp",9,0.26323,2
"221","5.bmp",7,0.22958,8
"222","5.bmp",5,0.41063,9
"223","5.bmp",6,0.2617,1
"224","5.bmp",2,0.19313,7
"225","5.bmp",1,0.21364,6
"226","5.bmp",4,0.57626,3
"227","6.bmp",4,0.90343,9
"228","6.bmp",1,0.19672,5
"229","6.bmp",5,0.31206,1
"230","6.bmp",6,0.70607,8
"231","6.bmp",8,0.26395,7
"232","6.bmp",10,0.21356,10
"233","6.bmp",8,0.24664,7
"234","6.bmp",0,0.23013,0
"235","6.bmp",0,0.23021,0
"236","6.bmp",0,0.32628,0
"237","6.bmp",1,0.19748,5
"238","6.bmp",4,0.22676,9
"239","6.bmp",4,0.32916,9
"240","6.bmp",8,0.04947,7
"241","6.bmp",7,0.21362,3
"242","6.bmp",0,0.21368,0
"243","6.bmp",5,0.2961,1
"244","6.bmp",5,0.32846,1
"245","6.bmp",9,0.10008,4
"246","6.bmp",0,0.49275,0
"247","6.bmp",8,0.27885,7
"248","6.bmp",5,0.24661,1
"249","6.bmp",6,0.39439,8
"250","6.bmp",2,0.23021,6
"251","6.bmp",4,0.31219,9
"252","6.bmp",4,0.68951,9
"253","6.bmp",2,0.52254,6
"254","6.bmp",3,0.2298,2
"255","7.bmp",6,0.21346,4
"256","7.bmp",10,0.2959,10
"257","7.bmp",2,0.88669,1
"258","7.bmp",5,0.39427,5
"259","7.bmp",5,0.27928,5
"260","7.bmp",5,0.50874,5
"261","7.bmp",4,0.26276,9
"262","7.bmp",2,0.24698,1
"263","7.bmp",3,0.29663,8
"264","7.bmp",6,0.24692,4
"265","7.bmp",9,0.20973,3
"266","7.bmp",1,0.27951,6
"267","7.bmp",1,0.31314,6
"268","7.bmp",1,0.75575,6
"269","7.bmp",4,0.21347,9
"270","7.bmp",1,0.21332,6
"271","7.bmp",6,0.57495,4
"272","7.bmp",5,0.36133,5
"273","7.bmp",7,0.213,2
"274","7.bmp",8,0.24666,7
"275","8.bmp",9,0.19719,4
"276","8.bmp",10,0.36172,10
"277","8.bmp",9,0.37767,4
"278","8.bmp",0,0.42706,0
"279","8.bmp",5,0.34622,2
"280","8.bmp",0,0.29552,0
"281","8.bmp",5,0.24631,2
"282","8.bmp",0,0.44341,0
"283","8.bmp",8,0.26302,8
"284","8.bmp",3,0.19711,5
"285","8.bmp",5,0.2296,2
"286","8.bmp",8,0.39427,8
"287","8.bmp",5,0.6731,2
"288","8.bmp",5,0.72281,2
"289","8.bmp",3,0.29576,5
"290","8.bmp",0,0.55812,0
"291","8.bmp",2,0.27924,6
"292","9.bmp",3,0.26289,6
"293","9.bmp",5,0.24641,8
"294","9.bmp",6,0.37851,1
"295","9.bmp",5,0.22998,8
"296","9.bmp",7,0.19818,4
"297","9.bmp",10,0.24652,10
"298","9.bmp",0,0.41074,0
"299","9.bmp",4,0.24623,9
"300","9.bmp",9,0.2433,2
"301","9.bmp",9,0.54442,2
"302","9.bmp",0,0.27882,0
"303","9.bmp",7,0.2135,4
"304","9.bmp",4,0.34583,9
"305","9.bmp",1,0.36124,3
"306","9.bmp",2,0.27934,5
"307","9.bmp",5,0.23045,8
"308","9.bmp",9,0.24525,2
"309","9.bmp",6,0.21327,1
"310","9.bmp",3,0.19699,6
"311","9.bmp",1,0.22987,3
"312","9.bmp",3,0.59138,6
"313","9.bmp",6,0.26321,1
"314","9.bmp",4,0.19702,9
"315","9.bmp",7,0.23425,4
"316","9.bmp",8,0.42693,7
"317","9.bmp",7,0.41028,4
"318","9.bmp",4,0.21375,9
"319","9.bmp",8,0.37772,7
"320","10.bmp",8,0.47638,1
"321","10.bmp",0,0.77191,0
"322","10.bmp",10,0.233,10
"323","10.bmp",5,0.41048,2
"324","10.bmp",5,1.08405,2
"325","10.bmp",4,0.24596,8
"326","10.bmp",1,0.21338,4
"327","10.bmp",3,0.19724,7
"328","10.bmp",5,0.411,2
"329","10.bmp",8,0.32883,1
"330","10.bmp",9,0.22905,9
"331","10.bmp",4,0.2303,8
"332","10.bmp",1,0.34499,4
"333","10.bmp",2,0.47624,5
"334","10.bmp",6,0.21376,6
"335","10.bmp",7,0.19751,3
"336","10.bmp",5,0.29544,2
"337","10.bmp",3,0.50908,7
"338","11.bmp",5,0.72301,7
"339","11.bmp",10,0.36096,10
"340","11.bmp",8,0.8871,1
"341","11.bmp",4,0.21306,4
"342","11.bmp",4,0.65514,4
"343","11.bmp",2,0.26218,3
"344","11.bmp",5,0.06578,7
"345","11.bmp",5,0.19614,7
"346","11.bmp",8,0.21359,1
"347","11.bmp",1,0.21352,2
"348","11.bmp",7,0.26268,8
"349","11.bmp",6,0.23021,6
"350","11.bmp",9,0.36153,9
"351","11.bmp",3,0.19681,5
"352","11.bmp",3,0.5746,5
"353","11.bmp",2,0.31157,3
"354","11.bmp",4,0.345,4
"355","11.bmp",5,0.28574,7
"356","11.bmp",8,0.24667,1
"357","11.bmp",1,0.24693,2
"358","11.bmp",1,1.06725,2
"359","11.bmp",1,0.32826,2
"360","11.bmp",1,0.29578,2
"361","11.bmp",5,0.21326,7
"362","11.bmp",8,0.32864,1
"363","11.bmp",8,0.47603,1
"364","11.bmp",7,0.60793,8
"365","11.bmp",10,0.27875,10
"366","11.bmp",9,0.22998,9
"367","11.bmp",0,0.22995,0
"368","11.bmp",0,0.31183,0
"369","11.bmp",2,0.5587,3
"370","11.bmp",2,0.27911,3
"371","11.bmp",2,0.68979,3
"372","11.bmp",4,0.32886,4
"373","11.bmp",2,0.21353,3
"374","11.bmp",2,0.98558,3
"375","11.bmp",9,0.44321,9
"376","11.bmp",2,0.62457,3
"377","11.bmp",9,0.21355,9
"378","11.bmp",1,0.19751,2
"379","11.bmp",0,0.19736,0
"380","11.bmp",0,0.55838,0
"381","11.bmp",1,0.19676,2
"382","11.bmp",1,0.21365,2
"383","11.bmp",0,0.13098,0
"384","11.bmp",0,0.19768,0
"385","11.bmp",0,0.41035,0
