"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"196","1.bmp",6,0.57513,4,"Invalid","Invalid"
"197","1.bmp",5,0.21335,3,"Invalid","Invalid"
"198","1.bmp",4,0.61204,1,"Meaningful","Meaningful"
"199","1.bmp",5,0.67405,3,"Meaningful","Meaningful"
"200","1.bmp",4,0.22368,1,"Meaningful","Meaningful"
"201","1.bmp",2,0.37883,8,"Invalid","Invalid"
"202","1.bmp",6,0.44151,4,"Invalid","Invalid"
"203","1.bmp",9,0.24707,6,"Meaningful","Meaningful"
"204","1.bmp",6,0.24658,4,"Meaningful","Meaningful"
"205","1.bmp",3,0.34488,2,"Invalid","Invalid"
"206","1.bmp",9,0.31184,6,"Invalid","Invalid"
"207","1.bmp",6,0.2766,4,"Meaningful","Meaningful"
"208","1.bmp",9,0.70648,6,"Meaningful","Meaningful"
"209","1.bmp",3,0.77234,2,"Invalid","Invalid"
"210","1.bmp",2,0.36501,8,"Surface","Surface"
"211","1.bmp",1,1.3475,5,"Surface","Surface"
"212","2.bmp",0,0.44368,0,"Invalid","Invalid"
"213","2.bmp",5,0.21353,9,"Invalid","Invalid"
"214","2.bmp",6,0.21423,8,"Meaningful","Meaningful"
"215","2.bmp",3,0.27982,5,"Surface","Surface"
"216","2.bmp",0,0.19687,0,"Invalid","Invalid"
"217","2.bmp",8,0.5409,1,"Invalid","Invalid"
"218","2.bmp",5,0.2291,9,"Invalid","Invalid"
"219","2.bmp",0,0.18182,0,"Invalid","Invalid"
"220","2.bmp",2,0.26262,4,"Invalid","Invalid"
"221","2.bmp",1,0.31194,3,"Invalid","Invalid"
"222","2.bmp",4,0.29544,2,"Meaningful","Meaningful"
"223","2.bmp",2,0.24649,4,"Invalid","Invalid"
"224","2.bmp",0,1.04712,0,"Invalid","Invalid"
"225","2.bmp",1,0.55844,3,"Invalid","Invalid"
"226","2.bmp",2,0.36049,4,"Invalid","Invalid"
"227","2.bmp",1,0.41115,3,"Invalid","Invalid"
"228","2.bmp",5,0.55469,9,"Surface","Surface"
"229","2.bmp",2,0.64105,4,"Invalid","Invalid"
"230","2.bmp",6,0.4408,8,"Invalid","Invalid"
"231","2.bmp",1,0.21443,3,"Invalid","Invalid"
"232","2.bmp",2,0.24654,4,"Invalid","Invalid"
"233","2.bmp",7,0.19711,6,"Meaningful","Meaningful"
"234","2.bmp",3,0.67352,5,"Meaningful","Meaningful"
"235","2.bmp",2,0.64117,4,"Meaningful","Meaningful"
"236","2.bmp",5,0.27919,9,"Invalid","Invalid"
"237","2.bmp",8,0.29553,1,"Invalid","Invalid"
"238","2.bmp",5,0.41077,9,"Invalid","Invalid"
"239","2.bmp",2,0.53907,4,"Invalid","Invalid"
"240","2.bmp",1,0.42752,3,"Invalid","Invalid"
"241","2.bmp",3,0.89126,5,"Invalid","Invalid"
"242","2.bmp",6,0.21304,8,"Surface","Surface"
"243","2.bmp",9,0.21341,7,"Meaningful","Meaningful"
"244","2.bmp",6,0.24593,8,"Meaningful","Meaningful"
"245","2.bmp",3,0.24776,5,"Surface","Surface"
"246","2.bmp",2,0.62648,4,"Meaningful","Meaningful"
"247","2.bmp",1,0.19743,3,"Invalid","Invalid"
"248","2.bmp",2,1.41286,4,"Invalid","Invalid"
"249","2.bmp",3,0.83931,5,"Meaningful","Meaningful"
"250","2.bmp",6,0.26344,8,"Surface","Surface"
"251","2.bmp",0,0.31244,0,"Invalid","Invalid"
"252","2.bmp",1,0.21341,3,"Invalid","Invalid"
"253","2.bmp",2,0.39441,4,"Invalid","Invalid"
"254","2.bmp",5,0.27924,9,"Invalid","Invalid"
"255","2.bmp",9,0.19653,7,"Meaningful","Meaningful"
"256","2.bmp",6,0.29488,8,"Meaningful","Meaningful"
"257","2.bmp",3,0.19797,5,"Surface","Surface"
"258","2.bmp",2,0.77109,4,"Meaningful","Meaningful"
"259","2.bmp",0,0.19797,0,"Invalid","Invalid"
"260","2.bmp",10,0.21338,10,"Invalid","Invalid"
"261","2.bmp",9,0.22995,7,"Invalid","Invalid"
"262","2.bmp",10,0.19823,10,"Invalid","Invalid"
"263","2.bmp",8,0.96933,1,"Invalid","Invalid"
"264","2.bmp",6,0.49706,8,"Invalid","Invalid"
"265","2.bmp",9,0.21382,7,"Meaningful","Meaningful"
"266","2.bmp",0,0.24684,0,"Invalid","Invalid"
"267","2.bmp",3,1.06772,5,"Invalid","Invalid"
"268","2.bmp",2,0.45958,4,"Meaningful","Meaningful"
"269","2.bmp",0,0.21156,0,"Invalid","Invalid"
"270","2.bmp",1,0.31303,3,"Invalid","Invalid"
"271","2.bmp",0,0.4769,0,"Invalid","Invalid"
"272","2.bmp",2,0.43279,4,"Invalid","Invalid"
"273","2.bmp",0,0.24628,0,"Invalid","Invalid"
"274","2.bmp",2,0.77229,4,"Invalid","Invalid"
"275","2.bmp",5,0.22993,9,"Invalid","Invalid"
"276","2.bmp",3,0.55802,5,"Invalid","Invalid"
"277","2.bmp",4,0.90381,2,"Surface","Surface"
"278","2.bmp",5,0.77166,9,"Invalid","Invalid"
"279","2.bmp",6,0.21379,8,"Meaningful","Meaningful"
"280","2.bmp",8,0.74151,1,"Invalid","Invalid"
"281","2.bmp",9,1.92358,7,"Surface","Surface"
"282","2.bmp",6,1.15029,8,"Meaningful","Meaningful"
"283","2.bmp",3,3.25203,5,"Surface","Surface"
"284","2.bmp",2,0.22922,4,"Meaningful","Meaningful"
"285","2.bmp",5,1.28367,9,"Invalid","Invalid"
"286","2.bmp",8,0.73816,1,"Invalid","Invalid"
"287","2.bmp",7,2.02089,6,"Invalid","Invalid"
"288","2.bmp",4,1.56499,2,"Invalid","Invalid"
"289","2.bmp",5,0.24666,9,"Invalid","Invalid"
"290","2.bmp",1,0.80409,3,"Surface","Surface"
"291","2.bmp",4,0.14774,2,"Meaningful","Meaningful"
"292","2.bmp",3,1.33049,5,"Surface","Surface"
"293","2.bmp",6,1.1153,8,"Surface","Surface"
"294","2.bmp",5,0.34442,9,"Meaningful","Meaningful"
"295","2.bmp",7,0.31126,6,"Surface","Surface"
"296","2.bmp",5,0.88752,9,"Surface","Surface"
"297","2.bmp",6,1.02083,8,"Meaningful","Meaningful"
"298","2.bmp",5,0.65804,9,"Meaningful","Meaningful"
"299","2.bmp",3,0.22989,5,"Invalid","Invalid"
"300","2.bmp",2,0.31227,4,"Meaningful","Meaningful"
"301","2.bmp",9,0.52402,7,"Surface","Surface"
"302","2.bmp",0,0.27943,0,"Invalid","Invalid"
"303","2.bmp",6,0.70599,8,"Invalid","Invalid"
"304","3.bmp",5,1.38109,9,"Invalid","Invalid"
"305","3.bmp",8,0.57463,5,"Invalid","Invalid"
"306","3.bmp",9,0.23053,1,"Invalid","Invalid"
"307","3.bmp",6,0.06554,3,"Meaningful","Meaningful"
"308","3.bmp",5,0.55843,9,"Surface","Surface"
"309","3.bmp",6,0.64066,3,"Surface","Surface"
"310","3.bmp",9,0.36879,1,"Meaningful","Meaningful"
"311","3.bmp",6,0.41057,3,"Meaningful","Meaningful"
"312","3.bmp",0,0.2455,0,"Invalid","Invalid"
"313","3.bmp",6,0.57265,3,"Invalid","Invalid"
"314","3.bmp",8,0.214,5,"Invalid","Invalid"
"315","3.bmp",5,1.23261,9,"Invalid","Invalid"
"316","3.bmp",0,0.57568,0,"Invalid","Invalid"
"317","3.bmp",2,1.0182,6,"Invalid","Invalid"
"318","3.bmp",9,0.49329,1,"Invalid","Invalid"
"319","3.bmp",5,0.73884,9,"Invalid","Invalid"
"320","3.bmp",2,0.32874,6,"Surface","Surface"
"321","3.bmp",5,0.3779,9,"Surface","Surface"
"322","3.bmp",0,0.06659,0,"Invalid","Invalid"
"323","3.bmp",6,1.5279,3,"Invalid","Invalid"
"324","3.bmp",5,0.24669,9,"Surface","Surface"
"325","3.bmp",6,0.34547,3,"Surface","Surface"
"326","3.bmp",0,0.26196,0,"Invalid","Invalid"
"327","3.bmp",3,0.27902,8,"Invalid","Invalid"
"328","3.bmp",5,0.44356,9,"Meaningful","Meaningful"
"329","3.bmp",9,0.32883,1,"Invalid","Invalid"
"330","3.bmp",6,1.13487,3,"Meaningful","Meaningful"
"331","3.bmp",9,0.24583,1,"Meaningful","Meaningful"
"332","3.bmp",6,0.31187,3,"Meaningful","Meaningful"
"333","3.bmp",9,0.21393,1,"Meaningful","Meaningful"
"334","3.bmp",0,0.69099,0,"Invalid","Invalid"
"335","3.bmp",9,0.93727,1,"Invalid","Invalid"
"336","3.bmp",8,0.55811,5,"Invalid","Invalid"
"337","3.bmp",9,0.6412,1,"Invalid","Invalid"
"338","3.bmp",7,0.21346,7,"Surface","Surface"
"339","3.bmp",3,0.38286,8,"Meaningful","Meaningful"
"340","3.bmp",4,0.77152,4,"Invalid","Invalid"
"341","3.bmp",1,0.91944,2,"Invalid","Invalid"
"342","3.bmp",8,0.39533,5,"Surface","Surface"
"343","3.bmp",0,0.21344,0,"Invalid","Invalid"
"344","3.bmp",4,0.80505,4,"Invalid","Invalid"
"345","3.bmp",5,0.3447,9,"Invalid","Invalid"
"346","3.bmp",7,0.36136,7,"Meaningful","Meaningful"
"347","3.bmp",1,2.10279,2,"Invalid","Invalid"
"348","3.bmp",0,0.5582,0,"Invalid","Invalid"
"349","3.bmp",4,0.50842,4,"Invalid","Invalid"
"350","3.bmp",5,0.37817,9,"Invalid","Invalid"
"351","3.bmp",3,0.55749,8,"Meaningful","Meaningful"
"352","3.bmp",7,0.11459,7,"Meaningful","Meaningful"
"353","3.bmp",4,2.47873,4,"Surface","Surface"
"354","3.bmp",1,0.21204,2,"Invalid","Invalid"
"355","3.bmp",3,1.00052,8,"Surface","Surface"
"356","3.bmp",4,0.19662,4,"Invalid","Invalid"
"357","3.bmp",6,0.72269,3,"Invalid","Invalid"
"358","3.bmp",3,0.57443,8,"Invalid","Invalid"
"359","3.bmp",0,0.23355,0,"Invalid","Invalid"
"360","3.bmp",10,1.00262,10,"Invalid","Invalid"
"361","3.bmp",2,1.2843,6,"Invalid","Invalid"
