"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"48","0.bmp",4,0.26523,4,"Invalid","Invalid"
"49","0.bmp",0,0.3615,0,"Invalid","Invalid"
"50","0.bmp",3,0.19715,3,"Invalid","Invalid"
"51","0.bmp",2,0.2793,2,"Meaningful","Meaningful"
"52","0.bmp",0,0.39523,0,"Invalid","Invalid"
"53","0.bmp",2,0.47676,2,"Invalid","Invalid"
"54","0.bmp",1,0.21341,1,"Meaningful","Meaningful"
"55","0.bmp",4,0.78811,4,"Surface","Surface"
"56","0.bmp",7,0.21095,7,"Surface","Surface"
"57","0.bmp",0,0.24613,0,"Invalid","Invalid"
"58","0.bmp",5,0.23047,5,"Invalid","Invalid"
"59","0.bmp",6,0.22829,6,"Meaningful","Meaningful"
"60","0.bmp",9,0.23046,9,"Surface","Surface"
"61","0.bmp",2,0.41112,2,"Invalid","Invalid"
"62","0.bmp",1,0.42711,1,"Meaningful","Meaningful"
"63","0.bmp",4,0.26255,4,"Surface","Surface"
"64","0.bmp",2,0.50954,2,"Invalid","Invalid"
"65","0.bmp",9,0.34528,9,"Invalid","Invalid"
"66","0.bmp",1,0.35808,1,"Invalid","Invalid"
"67","0.bmp",2,0.47651,2,"Meaningful","Meaningful"
"68","0.bmp",7,0.23007,7,"Invalid","Invalid"
"69","0.bmp",1,0.29678,1,"Surface","Surface"
"70","0.bmp",4,0.79002,4,"Surface","Surface"
"71","0.bmp",9,2.06985,9,"Invalid","Invalid"
"72","1.bmp",5,0.2953,5,"Invalid","Invalid"
"73","1.bmp",6,0.52583,4,"Meaningful","Meaningful"
"74","1.bmp",9,1.00283,7,"Surface","Surface"
"75","1.bmp",10,0.21314,10,"Invalid","Invalid"
"76","1.bmp",8,0.29573,1,"Invalid","Invalid"
"77","1.bmp",4,0.23002,8,"Invalid","Invalid"
"78","1.bmp",2,0.32803,2,"Surface","Surface"
"79","1.bmp",1,0.32865,3,"Meaningful","Meaningful"
"80","1.bmp",0,0.21365,0,"Invalid","Invalid"
"81","1.bmp",2,0.27988,2,"Invalid","Invalid"
"82","1.bmp",3,0.24629,9,"Invalid","Invalid"
"83","1.bmp",4,0.24689,8,"Meaningful","Meaningful"
"84","1.bmp",5,0.26279,5,"Surface","Surface"
"85","1.bmp",2,0.33123,2,"Surface","Surface"
"86","1.bmp",4,0.26282,8,"Surface","Surface"
"87","1.bmp",5,0.36094,5,"Surface","Surface"
"88","1.bmp",8,0.26345,1,"Invalid","Invalid"
"89","1.bmp",6,0.23019,4,"Surface","Surface"
"90","1.bmp",2,0.21364,2,"Invalid","Invalid"
"91","1.bmp",4,0.25941,8,"Surface","Surface"
"92","1.bmp",1,0.34518,3,"Invalid","Invalid"
"93","1.bmp",4,0.23025,8,"Invalid","Invalid"
"94","1.bmp",5,0.36131,5,"Surface","Surface"
"95","1.bmp",8,0.51002,1,"Invalid","Invalid"
"96","1.bmp",9,0.24972,7,"Surface","Surface"
"97","1.bmp",4,0.26316,8,"Meaningful","Meaningful"
"98","1.bmp",5,0.47643,5,"Surface","Surface"
"99","1.bmp",2,0.49263,2,"Surface","Surface"
"100","1.bmp",5,0.44356,5,"Surface","Surface"
"101","1.bmp",4,0.49274,8,"Surface","Surface"
"102","2.bmp",6,0.27966,6,"Invalid","Invalid"
"103","2.bmp",8,0.24612,9,"Surface","Surface"
"104","2.bmp",2,0.19692,3,"Surface","Surface"
"105","2.bmp",4,0.29578,4,"Invalid","Invalid"
"106","2.bmp",10,0.57495,10,"Invalid","Invalid"
"107","2.bmp",8,0.50946,9,"Invalid","Invalid"
"108","2.bmp",6,0.13503,6,"Surface","Surface"
"109","2.bmp",9,0.24604,2,"Invalid","Invalid"
"110","2.bmp",7,0.22955,5,"Surface","Surface"
"111","2.bmp",1,0.49192,7,"Invalid","Invalid"
"112","2.bmp",0,0.26093,0,"Invalid","Invalid"
"113","2.bmp",3,0.31142,8,"Invalid","Invalid"
"114","2.bmp",9,0.26267,2,"Surface","Surface"
"115","2.bmp",7,0.29588,5,"Surface","Surface"
"116","2.bmp",4,0.36153,4,"Meaningful","Meaningful"
"117","2.bmp",1,0.36876,7,"Surface","Surface"
"118","2.bmp",5,0.2296,1,"Surface","Surface"
"119","2.bmp",6,0.31177,6,"Invalid","Invalid"
"120","2.bmp",8,0.34517,9,"Surface","Surface"
"121","2.bmp",5,0.41094,1,"Invalid","Invalid"
"122","2.bmp",2,0.67244,3,"Meaningful","Meaningful"
"123","2.bmp",6,0.7061,6,"Surface","Surface"
"124","2.bmp",3,0.34502,8,"Invalid","Invalid"
"125","2.bmp",6,0.55899,6,"Invalid","Invalid"
"126","2.bmp",8,0.22948,9,"Surface","Surface"
"127","3.bmp",7,0.52509,4,"Invalid","Invalid"
"128","3.bmp",10,0.36119,10,"Invalid","Invalid"
"129","3.bmp",8,0.83747,1,"Invalid","Invalid"
"130","3.bmp",5,0.21379,5,"Invalid","Invalid"
"131","3.bmp",0,0.45654,0,"Invalid","Invalid"
"132","3.bmp",5,0.26296,5,"Invalid","Invalid"
"133","3.bmp",8,0.49249,1,"Invalid","Invalid"
"134","3.bmp",2,0.23008,3,"Meaningful","Meaningful"
"135","3.bmp",1,0.40971,6,"Surface","Surface"
"136","3.bmp",2,0.29587,3,"Surface","Surface"
"137","3.bmp",6,0.21358,9,"Surface","Surface"
"138","3.bmp",5,0.39233,5,"Invalid","Invalid"
"139","3.bmp",3,0.21358,2,"Surface","Surface"
"140","3.bmp",8,0.22978,1,"Meaningful","Meaningful"
"141","3.bmp",7,0.24692,4,"Surface","Surface"
"142","3.bmp",9,0.60763,7,"Surface","Surface"
"143","3.bmp",8,0.23013,1,"Surface","Surface"
"144","3.bmp",7,0.24561,4,"Surface","Surface"
"145","3.bmp",9,0.21313,7,"Surface","Surface"
"146","3.bmp",8,0.32817,1,"Surface","Surface"
"147","3.bmp",9,0.44366,7,"Surface","Surface"
"148","3.bmp",7,0.70676,4,"Surface","Surface"
"149","4.bmp",4,0.24634,3,"Invalid","Invalid"
"150","4.bmp",8,0.27715,4,"Invalid","Invalid"
"151","4.bmp",10,0.3611,10,"Invalid","Invalid"
"152","4.bmp",5,0.55891,6,"Invalid","Invalid"
"153","4.bmp",6,0.26237,8,"Invalid","Invalid"
"154","4.bmp",2,0.49265,1,"Invalid","Invalid"
"155","4.bmp",10,0.19702,10,"Invalid","Invalid"
"156","4.bmp",5,0.4106,6,"Invalid","Invalid"
"157","4.bmp",1,0.28127,5,"Meaningful","Meaningful"
"158","4.bmp",2,0.54193,1,"Invalid","Invalid"
"159","4.bmp",5,0.26328,6,"Invalid","Invalid"
"160","4.bmp",2,0.34543,1,"Invalid","Invalid"
"161","4.bmp",3,0.244,7,"Surface","Surface"
"162","4.bmp",8,0.29822,4,"Surface","Surface"
"163","4.bmp",7,0.47687,2,"Invalid","Invalid"
"164","4.bmp",4,0.26279,3,"Meaningful","Meaningful"
"165","4.bmp",5,0.32826,6,"Surface","Surface"
"166","4.bmp",9,0.2464,9,"Surface","Surface"
"167","4.bmp",6,0.29533,8,"Meaningful","Meaningful"
"168","4.bmp",1,0.36162,5,"Surface","Surface"
"169","4.bmp",4,0.44353,3,"Invalid","Invalid"
"170","4.bmp",8,0.29549,4,"Invalid","Invalid"
"171","4.bmp",2,0.42696,1,"Surface","Surface"
"172","4.bmp",3,0.36163,7,"Surface","Surface"
"173","4.bmp",8,0.73968,4,"Surface","Surface"
"174","4.bmp",0,0.27933,0,"Invalid","Invalid"
"175","4.bmp",7,0.75622,2,"Invalid","Invalid"
"176","4.bmp",9,0.19676,9,"Invalid","Invalid"
"177","4.bmp",4,0.83745,3,"Surface","Surface"
"178","4.bmp",5,0.85774,6,"Surface","Surface"
"179","4.bmp",9,0.21452,9,"Surface","Surface"
"180","4.bmp",6,0.42706,8,"Meaningful","Meaningful"
"181","5.bmp",9,0.36179,2,"Invalid","Invalid"
"182","5.bmp",10,0.22935,10,"Invalid","Invalid"
"183","5.bmp",9,0.36079,2,"Invalid","Invalid"
"184","5.bmp",5,1.23264,9,"Invalid","Invalid"
"185","5.bmp",4,0.64068,3,"Surface","Surface"
"186","5.bmp",1,0.1976,6,"Surface","Surface"
"187","5.bmp",5,0.19736,9,"Surface","Surface"
"188","5.bmp",4,0.57472,3,"Surface","Surface"
"189","5.bmp",1,0.24615,6,"Surface","Surface"
"190","5.bmp",3,0.44356,5,"Meaningful","Meaningful"
"191","5.bmp",9,0.26323,2,"Surface","Surface"
"192","5.bmp",7,0.22958,8,"Surface","Surface"
"193","5.bmp",5,0.41063,9,"Meaningful","Meaningful"
"194","5.bmp",6,0.2617,1,"Invalid","Invalid"
"195","5.bmp",2,0.19313,7,"Surface","Surface"
"196","5.bmp",1,0.21364,6,"Invalid","Invalid"
"197","5.bmp",4,1.47969,3,"Surface","Surface"
"198","6.bmp",1,0.19672,5,"Invalid","Invalid"
"199","6.bmp",5,0.31206,1,"Invalid","Invalid"
"200","6.bmp",6,0.70607,8,"Invalid","Invalid"
"201","6.bmp",8,0.26395,7,"Meaningful","Meaningful"
"202","6.bmp",10,0.21356,10,"Invalid","Invalid"
"203","6.bmp",8,0.24664,7,"Invalid","Invalid"
"204","6.bmp",0,0.78662,0,"Invalid","Invalid"
"205","6.bmp",1,0.19748,5,"Invalid","Invalid"
"206","6.bmp",4,0.55592,9,"Invalid","Invalid"
"207","6.bmp",8,0.04947,7,"Meaningful","Meaningful"
"208","6.bmp",7,0.21362,3,"Invalid","Invalid"
"209","6.bmp",0,0.21368,0,"Invalid","Invalid"
"210","6.bmp",5,0.62456,1,"Invalid","Invalid"
"211","6.bmp",9,0.10008,4,"Surface","Surface"
"212","6.bmp",0,0.49275,0,"Invalid","Invalid"
"213","6.bmp",8,0.27885,7,"Invalid","Invalid"
"214","6.bmp",5,0.24661,1,"Surface","Surface"
"215","6.bmp",6,0.39439,8,"Invalid","Invalid"
"216","6.bmp",2,0.23021,6,"Invalid","Invalid"
"217","6.bmp",4,1.0017,9,"Surface","Surface"
"218","6.bmp",2,0.52254,6,"Surface","Surface"
"219","6.bmp",3,0.2298,2,"Invalid","Invalid"
"220","7.bmp",6,0.21346,4,"Invalid","Invalid"
"221","7.bmp",10,0.2959,10,"Invalid","Invalid"
"222","7.bmp",2,0.88669,1,"Invalid","Invalid"
"223","7.bmp",5,1.18229,5,"Invalid","Invalid"
"224","7.bmp",4,0.26276,9,"Invalid","Invalid"
"225","7.bmp",2,0.24698,1,"Invalid","Invalid"
"226","7.bmp",3,0.29663,8,"Invalid","Invalid"
"227","7.bmp",6,0.24692,4,"Invalid","Invalid"
"228","7.bmp",9,0.20973,3,"Invalid","Invalid"
"229","7.bmp",1,1.3484,6,"Surface","Surface"
"230","7.bmp",4,0.21347,9,"Surface","Surface"
"231","7.bmp",1,0.21332,6,"Surface","Surface"
"232","7.bmp",6,0.57495,4,"Invalid","Invalid"
"233","7.bmp",5,0.36133,5,"Invalid","Invalid"
"234","7.bmp",7,0.213,2,"Surface","Surface"
"235","7.bmp",8,0.24666,7,"Invalid","Invalid"
"236","8.bmp",9,0.19719,4,"Invalid","Invalid"
"237","8.bmp",10,0.36172,10,"Invalid","Invalid"
"238","8.bmp",9,0.37767,4,"Invalid","Invalid"
"239","8.bmp",0,0.42706,0,"Invalid","Invalid"
"240","8.bmp",5,0.34622,2,"Invalid","Invalid"
"241","8.bmp",0,0.29552,0,"Invalid","Invalid"
"242","8.bmp",5,0.24631,2,"Invalid","Invalid"
"243","8.bmp",0,0.44341,0,"Invalid","Invalid"
"244","8.bmp",8,0.26302,8,"Invalid","Invalid"
"245","8.bmp",3,0.19711,5,"Surface","Surface"
"246","8.bmp",5,0.2296,2,"Surface","Surface"
"247","8.bmp",8,0.39427,8,"Surface","Surface"
"248","8.bmp",5,1.39591,2,"Surface","Surface"
"249","8.bmp",3,0.29576,5,"Surface","Surface"
"250","8.bmp",0,0.55812,0,"Invalid","Invalid"
"251","8.bmp",2,0.27924,6,"Invalid","Invalid"
"252","9.bmp",3,0.26289,6,"Invalid","Invalid"
"253","9.bmp",5,0.24641,8,"Meaningful","Meaningful"
"254","9.bmp",6,0.37851,1,"Invalid","Invalid"
"255","9.bmp",5,0.22998,8,"Invalid","Invalid"
"256","9.bmp",7,0.19818,4,"Invalid","Invalid"
"257","9.bmp",10,0.24652,10,"Invalid","Invalid"
"258","9.bmp",0,0.41074,0,"Invalid","Invalid"
"259","9.bmp",4,0.24623,9,"Invalid","Invalid"
"260","9.bmp",9,0.78772,2,"Invalid","Invalid"
"261","9.bmp",0,0.27882,0,"Invalid","Invalid"
"262","9.bmp",7,0.2135,4,"Invalid","Invalid"
"263","9.bmp",4,0.34583,9,"Surface","Surface"
"264","9.bmp",1,0.36124,3,"Invalid","Invalid"
"265","9.bmp",2,0.27934,5,"Invalid","Invalid"
"266","9.bmp",5,0.23045,8,"Surface","Surface"
"267","9.bmp",9,0.24525,2,"Surface","Surface"
"268","9.bmp",6,0.21327,1,"Invalid","Invalid"
"269","9.bmp",3,0.19699,6,"Surface","Surface"
"270","9.bmp",1,0.22987,3,"Surface","Surface"
"271","9.bmp",3,0.59138,6,"Surface","Surface"
"272","9.bmp",6,0.26321,1,"Surface","Surface"
"273","9.bmp",4,0.19702,9,"Invalid","Invalid"
"274","9.bmp",7,0.23425,4,"Surface","Surface"
"275","9.bmp",8,0.42693,7,"Surface","Surface"
"276","9.bmp",7,0.41028,4,"Surface","Surface"
"277","9.bmp",4,0.21375,9,"Surface","Surface"
"278","9.bmp",8,0.8541,7,"Surface","Surface"
"279","10.bmp",0,0.77191,0,"Invalid","Invalid"
"280","10.bmp",10,0.233,10,"Invalid","Invalid"
"281","10.bmp",5,1.49453,2,"Invalid","Invalid"
"282","10.bmp",4,0.24596,8,"Invalid","Invalid"
"283","10.bmp",1,0.21338,4,"Invalid","Invalid"
"284","10.bmp",3,0.19724,7,"Surface","Surface"
"285","10.bmp",5,0.411,2,"Surface","Surface"
"286","10.bmp",8,0.32883,1,"Invalid","Invalid"
"287","10.bmp",9,0.22905,9,"Surface","Surface"
"288","10.bmp",4,0.2303,8,"Surface","Surface"
"289","10.bmp",1,0.34499,4,"Invalid","Invalid"
"290","10.bmp",2,0.47624,5,"Invalid","Invalid"
"291","10.bmp",6,0.21376,6,"Surface","Surface"
"292","10.bmp",7,0.19751,3,"Surface","Surface"
"293","10.bmp",5,0.29544,2,"Invalid","Invalid"
"294","10.bmp",3,0.50908,7,"Surface","Surface"
"295","11.bmp",5,0.72301,7,"Invalid","Invalid"
"296","11.bmp",10,0.36096,10,"Invalid","Invalid"
"297","11.bmp",8,0.8871,1,"Invalid","Invalid"
"298","11.bmp",4,0.8682,4,"Invalid","Invalid"
"299","11.bmp",2,0.26218,3,"Surface","Surface"
"300","11.bmp",5,0.26192,7,"Invalid","Invalid"
"301","11.bmp",8,0.21359,1,"Surface","Surface"
"302","11.bmp",1,0.21352,2,"Surface","Surface"
"303","11.bmp",7,0.26268,8,"Invalid","Invalid"
"304","11.bmp",6,0.23021,6,"Invalid","Invalid"
"305","11.bmp",9,0.36153,9,"Surface","Surface"
"306","11.bmp",3,0.77141,5,"Surface","Surface"
"307","11.bmp",2,0.31157,3,"Invalid","Invalid"
"308","11.bmp",4,0.345,4,"Surface","Surface"
"309","11.bmp",5,0.28574,7,"Invalid","Invalid"
"310","11.bmp",8,0.24667,1,"Surface","Surface"
"311","11.bmp",1,1.93822,2,"Surface","Surface"
"312","11.bmp",5,0.21326,7,"Surface","Surface"
"313","11.bmp",8,0.80467,1,"Surface","Surface"
"314","11.bmp",7,0.60793,8,"Invalid","Invalid"
"315","11.bmp",10,0.27875,10,"Invalid","Invalid"
"316","11.bmp",9,0.22998,9,"Invalid","Invalid"
"317","11.bmp",0,0.54178,0,"Invalid","Invalid"
"318","11.bmp",2,1.5276,3,"Invalid","Invalid"
"319","11.bmp",4,0.32886,4,"Surface","Surface"
"320","11.bmp",2,1.19911,3,"Surface","Surface"
"321","11.bmp",9,0.44321,9,"Invalid","Invalid"
"322","11.bmp",2,0.62457,3,"Invalid","Invalid"
"323","11.bmp",9,0.21355,9,"Invalid","Invalid"
"324","11.bmp",1,0.19751,2,"Invalid","Invalid"
"325","11.bmp",0,0.75574,0,"Invalid","Invalid"
"326","11.bmp",1,0.41041,2,"Invalid","Invalid"
"327","11.bmp",0,0.73901,0,"Invalid","Invalid"
