"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"1","fruit.bmp",5,0.29588,5,"Invalid","Invalid"
"2","fruit.bmp",0,1.31295,0,"Invalid","Invalid"
"3","fruit.bmp",5,0.21343,5,"Invalid","Invalid"
"4","fruit.bmp",2,0.45971,2,"Meaningful","Meaningful"
"5","fruit.bmp",0,0.14583,0,"Invalid","Invalid"
"6","fruit.bmp",2,0.31233,2,"Invalid","Invalid"
"7","fruit.bmp",5,0.32853,5,"Meaningful","Meaningful"
"8","fruit.bmp",4,0.26305,4,"Surface","Surface"
"9","fruit.bmp",2,0.21366,2,"Invalid","Invalid"
"10","fruit.bmp",3,0.31242,3,"Surface","Surface"
"11","fruit.bmp",5,0.1981,5,"Invalid","Invalid"
"12","fruit.bmp",7,0.1935,7,"Invalid","Invalid"
"13","fruit.bmp",6,0.49262,6,"Invalid","Invalid"
"14","fruit.bmp",9,0.24207,9,"Meaningful","Meaningful"
"15","fruit.bmp",1,0.13139,1,"Invalid","Invalid"
"16","fruit.bmp",2,0.27899,2,"Surface","Surface"
"17","fruit.bmp",3,0.26273,3,"Surface","Surface"
"18","fruit.bmp",4,0.19727,4,"Invalid","Invalid"
"19","fruit.bmp",2,0.24695,2,"Invalid","Invalid"
"20","fruit.bmp",0,0.4269,0,"Invalid","Invalid"
"21","fruit.bmp",2,0.62775,2,"Invalid","Invalid"
"22","fruit.bmp",9,0.2134,9,"Invalid","Invalid"
"23","fruit.bmp",6,0.6235,6,"Meaningful","Meaningful"
"24","fruit.bmp",0,0.19711,0,"Invalid","Invalid"
"25","fruit.bmp",2,0.21371,2,"Invalid","Invalid"
"26","fruit.bmp",5,0.32666,5,"Meaningful","Meaningful"
"27","fruit.bmp",2,0.55869,2,"Meaningful","Meaningful"
"28","fruit.bmp",6,0.23,6,"Invalid","Invalid"
"29","fruit.bmp",1,0.443,1,"Invalid","Invalid"
"30","fruit.bmp",9,0.39413,9,"Invalid","Invalid"
"31","fruit.bmp",7,0.32805,7,"Surface","Surface"
"32","fruit.bmp",3,0.37801,3,"Invalid","Invalid"
"33","fruit.bmp",0,0.29586,0,"Invalid","Invalid"
"34","intro.bmp",2,0.44333,2,"Invalid","Invalid"
"35","intro.bmp",0,0.87344,0,"Invalid","Invalid"
"36","intro.bmp",8,0.72257,8,"Invalid","Invalid"
"37","intro.bmp",0,0.09846,0,"Invalid","Invalid"
"38","intro.bmp",9,0.21308,9,"Invalid","Invalid"
