"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"61","0.bmp",6,0.42732,6,"Invalid","Invalid"
"62","0.bmp",0,0.24587,0,"Invalid","Invalid"
"63","0.bmp",4,0.2971,4,"Invalid","Invalid"
"64","0.bmp",0,0.27932,0,"Invalid","Invalid"
"65","0.bmp",9,0.81942,9,"Invalid","Invalid"
"66","0.bmp",5,0.21384,5,"Invalid","Invalid"
"67","0.bmp",0,0.21385,0,"Invalid","Invalid"
"68","0.bmp",3,0.06572,3,"Invalid","Invalid"
"69","0.bmp",9,1.51093,9,"Surface","Surface"
"70","0.bmp",3,0.70563,3,"Surface","Surface"
"71","0.bmp",5,0.05029,5,"Invalid","Invalid"
"72","0.bmp",7,0.31298,7,"Invalid","Invalid"
"73","0.bmp",4,0.29651,4,"Surface","Surface"
"74","0.bmp",7,0.36099,7,"Surface","Surface"
"75","0.bmp",6,0.27814,6,"Invalid","Invalid"
"76","0.bmp",3,0.32912,3,"Surface","Surface"
"77","0.bmp",0,0.52966,0,"Invalid","Invalid"
"78","0.bmp",1,0.24619,1,"Invalid","Invalid"
"79","0.bmp",2,0.66079,2,"Meaningful","Meaningful"
"80","0.bmp",5,0.22878,5,"Surface","Surface"
"81","0.bmp",8,0.21361,8,"Surface","Surface"
"82","0.bmp",3,1.26563,3,"Invalid","Invalid"
"83","0.bmp",9,0.64062,9,"Surface","Surface"
"84","0.bmp",5,0.55819,5,"Invalid","Invalid"
"85","0.bmp",1,0.57291,1,"Invalid","Invalid"
"86","0.bmp",5,1.52739,5,"Invalid","Invalid"
"87","0.bmp",4,0.21344,4,"Meaningful","Meaningful"
"88","0.bmp",7,0.34443,7,"Surface","Surface"
"89","0.bmp",8,0.49257,8,"Meaningful","Meaningful"
"90","0.bmp",2,0.2301,2,"Surface","Surface"
"91","0.bmp",0,0.2959,0,"Invalid","Invalid"
"92","0.bmp",2,0.2485,2,"Invalid","Invalid"
"93","0.bmp",0,0.32814,0,"Invalid","Invalid"
"94","0.bmp",2,0.36142,2,"Invalid","Invalid"
"95","0.bmp",0,0.23035,0,"Invalid","Invalid"
"96","0.bmp",4,0.90967,4,"Invalid","Invalid"
"97","0.bmp",6,0.26253,6,"Meaningful","Meaningful"
"98","0.bmp",0,0.2142,0,"Invalid","Invalid"
"99","0.bmp",3,0.32889,3,"Invalid","Invalid"
"100","0.bmp",7,0.21364,7,"Invalid","Invalid"
"101","0.bmp",8,0.93609,8,"Meaningful","Meaningful"
"102","0.bmp",2,0.3275,2,"Surface","Surface"
"103","0.bmp",0,1.31556,0,"Invalid","Invalid"
"104","0.bmp",2,0.2623,2,"Invalid","Invalid"
"105","0.bmp",7,0.88759,7,"Invalid","Invalid"
"106","0.bmp",10,0.54213,10,"Invalid","Invalid"
"107","0.bmp",8,0.68831,8,"Invalid","Invalid"
"108","1.bmp",5,0.57494,7,"Invalid","Invalid"
"109","1.bmp",1,0.24637,5,"Invalid","Invalid"
"110","1.bmp",2,0.27902,6,"Meaningful","Meaningful"
"111","1.bmp",3,0.14783,9,"Surface","Surface"
"112","1.bmp",4,0.37114,3,"Surface","Surface"
"113","1.bmp",8,0.36197,8,"Invalid","Invalid"
"114","1.bmp",9,0.32857,4,"Invalid","Invalid"
"115","1.bmp",8,0.36105,8,"Invalid","Invalid"
"116","1.bmp",1,0.22977,5,"Surface","Surface"
"117","1.bmp",6,0.19681,2,"Surface","Surface"
"118","1.bmp",8,0.26247,8,"Surface","Surface"
"119","1.bmp",5,0.83825,7,"Meaningful","Meaningful"
"120","1.bmp",2,0.2299,6,"Invalid","Invalid"
"121","1.bmp",3,0.44354,9,"Surface","Surface"
"122","1.bmp",4,0.73869,3,"Surface","Surface"
"123","1.bmp",7,0.655,1,"Meaningful","Meaningful"
"124","1.bmp",9,0.3576,4,"Surface","Surface"
"125","1.bmp",8,0.59209,8,"Invalid","Invalid"
"126","1.bmp",2,0.2957,6,"Invalid","Invalid"
"127","1.bmp",1,0.575,5,"Meaningful","Meaningful"
"128","1.bmp",6,0.21245,2,"Surface","Surface"
"129","1.bmp",8,0.46033,8,"Surface","Surface"
"130","1.bmp",4,0.5414,3,"Invalid","Invalid"
"131","1.bmp",2,0.29547,6,"Surface","Surface"
"132","1.bmp",4,0.32903,3,"Surface","Surface"
"133","1.bmp",3,0.50999,9,"Surface","Surface"
"134","1.bmp",5,0.54169,7,"Meaningful","Meaningful"
"135","1.bmp",8,0.22992,8,"Meaningful","Meaningful"
"136","1.bmp",6,0.28629,2,"Surface","Surface"
"137","1.bmp",1,0.09883,5,"Surface","Surface"
"138","1.bmp",5,0.49316,7,"Invalid","Invalid"
"139","1.bmp",7,0.64493,1,"Surface","Surface"
"140","1.bmp",9,0.31441,4,"Surface","Surface"
"141","1.bmp",3,0.6904,9,"Invalid","Invalid"
"142","1.bmp",9,0.19739,4,"Invalid","Invalid"
"143","1.bmp",8,0.36177,8,"Invalid","Invalid"
"144","1.bmp",7,0.24631,1,"Invalid","Invalid"
"145","1.bmp",4,0.29469,3,"Meaningful","Meaningful"
"146","1.bmp",8,1.10823,8,"Invalid","Invalid"
"147","1.bmp",5,0.68905,7,"Meaningful","Meaningful"
"148","1.bmp",2,0.2458,6,"Invalid","Invalid"
"149","1.bmp",1,0.23141,5,"Meaningful","Meaningful"
"150","1.bmp",6,0.2618,2,"Surface","Surface"
"151","1.bmp",5,0.27902,7,"Invalid","Invalid"
"152","1.bmp",6,0.21249,2,"Invalid","Invalid"
"153","1.bmp",8,0.19669,8,"Surface","Surface"
"154","1.bmp",1,1.18178,5,"Surface","Surface"
"155","1.bmp",6,0.31235,2,"Surface","Surface"
"156","1.bmp",2,0.62463,6,"Invalid","Invalid"
"157","1.bmp",4,0.6248,3,"Surface","Surface"
"158","1.bmp",2,0.21346,6,"Surface","Surface"
"159","1.bmp",0,0.8212,0,"Invalid","Invalid"
"160","1.bmp",1,0.21236,5,"Invalid","Invalid"
"161","1.bmp",6,0.26338,2,"Surface","Surface"
"162","1.bmp",8,0.26253,8,"Surface","Surface"
"163","1.bmp",5,0.23027,7,"Meaningful","Meaningful"
"164","1.bmp",1,0.21284,5,"Invalid","Invalid"
"165","1.bmp",6,0.42641,2,"Surface","Surface"
"166","1.bmp",5,0.64069,7,"Invalid","Invalid"
"167","1.bmp",8,0.29544,8,"Meaningful","Meaningful"
"168","1.bmp",7,0.55899,1,"Invalid","Invalid"
"169","1.bmp",4,0.39307,3,"Meaningful","Meaningful"
"170","1.bmp",2,0.22957,6,"Surface","Surface"
"171","1.bmp",5,0.31203,7,"Invalid","Invalid"
"172","1.bmp",9,0.2298,4,"Surface","Surface"
"173","1.bmp",10,0.23047,10,"Invalid","Invalid"
"174","1.bmp",8,2.06481,8,"Invalid","Invalid"
"175","2.bmp",2,0.26144,6,"Invalid","Invalid"
"176","2.bmp",5,0.2626,8,"Invalid","Invalid"
"177","2.bmp",8,0.21382,1,"Invalid","Invalid"
"178","2.bmp",7,0.34573,4,"Surface","Surface"
"179","2.bmp",6,0.63564,7,"Surface","Surface"
"180","2.bmp",8,0.19748,1,"Surface","Surface"
"181","2.bmp",3,0.36145,5,"Invalid","Invalid"
"182","2.bmp",2,0.27936,6,"Meaningful","Meaningful"
"183","2.bmp",1,0.65672,9,"Surface","Surface"
"184","2.bmp",4,0.29549,3,"Surface","Surface"
"185","2.bmp",2,1.41008,6,"Surface","Surface"
"186","2.bmp",1,0.72266,9,"Surface","Surface"
"187","2.bmp",4,0.50752,3,"Surface","Surface"
"188","2.bmp",9,0.11647,2,"Meaningful","Meaningful"
"189","2.bmp",8,0.27925,1,"Meaningful","Meaningful"
"190","2.bmp",7,0.87086,4,"Surface","Surface"
"191","2.bmp",6,0.81946,7,"Surface","Surface"
"192","2.bmp",5,0.27942,8,"Meaningful","Meaningful"
"193","2.bmp",8,0.26224,1,"Invalid","Invalid"
"194","2.bmp",3,0.49232,5,"Invalid","Invalid"
"195","2.bmp",9,0.3613,2,"Surface","Surface"
"196","2.bmp",8,0.29553,1,"Meaningful","Meaningful"
"197","2.bmp",9,0.86687,2,"Meaningful","Meaningful"
"198","2.bmp",5,0.37793,8,"Surface","Surface"
"199","2.bmp",3,0.22983,5,"Surface","Surface"
"200","2.bmp",0,0.60817,0,"Invalid","Invalid"
"201","2.bmp",5,0.83697,8,"Invalid","Invalid"
"202","2.bmp",8,0.24614,1,"Invalid","Invalid"
"203","2.bmp",7,0.29565,4,"Surface","Surface"
"204","2.bmp",6,0.40919,7,"Surface","Surface"
"205","2.bmp",7,0.27829,4,"Surface","Surface"
"206","2.bmp",8,0.57555,1,"Surface","Surface"
"207","2.bmp",10,0.41075,10,"Invalid","Invalid"
"208","2.bmp",0,0.50862,0,"Invalid","Invalid"
"209","2.bmp",4,0.17731,3,"Invalid","Invalid"
"210","2.bmp",0,0.31509,0,"Invalid","Invalid"
"211","2.bmp",5,0.39417,8,"Invalid","Invalid"
"212","2.bmp",2,1.89256,6,"Invalid","Invalid"
"213","2.bmp",1,0.5936,9,"Surface","Surface"
"214","2.bmp",4,0.37779,3,"Surface","Surface"
"215","2.bmp",3,1.58497,5,"Invalid","Invalid"
"216","2.bmp",5,0.2148,8,"Surface","Surface"
"217","2.bmp",9,0.18079,2,"Surface","Surface"
"218","2.bmp",5,0.85458,8,"Surface","Surface"
"219","2.bmp",8,0.24492,1,"Invalid","Invalid"
"220","2.bmp",0,0.37825,0,"Invalid","Invalid"
"221","2.bmp",4,0.75544,3,"Invalid","Invalid"
"222","2.bmp",7,0.62443,4,"Invalid","Invalid"
"223","2.bmp",6,0.19676,7,"Surface","Surface"
"224","2.bmp",8,1.20265,1,"Surface","Surface"
"225","2.bmp",6,0.36464,7,"Surface","Surface"
"226","2.bmp",10,0.47601,10,"Invalid","Invalid"
"227","2.bmp",8,1.10055,1,"Invalid","Invalid"
"228","2.bmp",5,0.04959,8,"Invalid","Invalid"
"229","2.bmp",4,0.26395,3,"Invalid","Invalid"
"230","3.bmp",2,0.38937,2,"Invalid","Invalid"
"231","3.bmp",1,0.2639,9,"Invalid","Invalid"
"232","3.bmp",5,0.27925,7,"Meaningful","Meaningful"
"233","3.bmp",8,0.31201,1,"Surface","Surface"
"234","3.bmp",7,0.18062,6,"Invalid","Invalid"
"235","3.bmp",4,0.37796,3,"Surface","Surface"
"236","3.bmp",1,0.50882,9,"Surface","Surface"
"237","3.bmp",3,0.31187,8,"Meaningful","Meaningful"
"238","3.bmp",2,0.36124,2,"Surface","Surface"
"239","3.bmp",5,0.27917,7,"Invalid","Invalid"
"240","3.bmp",6,0.46111,5,"Invalid","Invalid"
"241","3.bmp",3,0.29536,8,"Surface","Surface"
"242","3.bmp",2,0.26237,2,"Surface","Surface"
"243","3.bmp",8,0.46031,1,"Meaningful","Meaningful"
"244","3.bmp",9,0.42686,4,"Surface","Surface"
"245","3.bmp",5,0.21385,7,"Surface","Surface"
"246","3.bmp",8,0.6571,1,"Surface","Surface"
"247","3.bmp",4,0.2141,3,"Meaningful","Meaningful"
"248","3.bmp",1,0.54237,9,"Surface","Surface"
"249","3.bmp",7,0.26266,6,"Surface","Surface"
"250","3.bmp",4,0.41061,3,"Surface","Surface"
"251","3.bmp",0,0.31223,0,"Invalid","Invalid"
"252","3.bmp",5,0.44287,7,"Invalid","Invalid"
"253","3.bmp",4,0.2301,3,"Invalid","Invalid"
"254","3.bmp",7,0.19679,6,"Surface","Surface"
"255","3.bmp",1,0.19795,9,"Surface","Surface"
"256","3.bmp",2,0.47646,2,"Invalid","Invalid"
"257","3.bmp",4,0.14783,3,"Meaningful","Meaningful"
"258","3.bmp",6,0.32887,5,"Invalid","Invalid"
"259","3.bmp",2,0.23094,2,"Surface","Surface"
"260","3.bmp",1,0.44395,9,"Invalid","Invalid"
"261","3.bmp",2,0.60837,2,"Invalid","Invalid"
"262","3.bmp",6,0.5919,5,"Surface","Surface"
"263","3.bmp",3,0.67287,8,"Surface","Surface"
"264","3.bmp",0,0.62361,0,"Invalid","Invalid"
"265","3.bmp",4,0.37802,3,"Invalid","Invalid"
"266","3.bmp",2,0.27945,2,"Meaningful","Meaningful"
"267","3.bmp",9,0.41005,4,"Invalid","Invalid"
"268","3.bmp",5,0.26276,7,"Surface","Surface"
"269","3.bmp",1,0.26262,9,"Meaningful","Meaningful"
"270","3.bmp",3,0.43019,8,"Meaningful","Meaningful"
"271","3.bmp",5,0.26279,7,"Meaningful","Meaningful"
"272","3.bmp",4,0.34518,3,"Invalid","Invalid"
"273","3.bmp",2,0.39436,2,"Meaningful","Meaningful"
"274","3.bmp",3,0.77275,8,"Surface","Surface"
"275","3.bmp",6,0.23009,5,"Surface","Surface"
"276","3.bmp",8,0.21333,1,"Invalid","Invalid"
"277","3.bmp",1,0.37775,9,"Invalid","Invalid"
"278","3.bmp",4,0.65654,3,"Surface","Surface"
"279","3.bmp",5,0.26306,7,"Invalid","Invalid"
"280","3.bmp",9,0.24599,4,"Surface","Surface"
"281","3.bmp",7,0.72346,6,"Meaningful","Meaningful"
"282","3.bmp",8,0.67212,1,"Invalid","Invalid"
"283","3.bmp",6,0.23141,5,"Invalid","Invalid"
"284","3.bmp",2,0.22667,2,"Surface","Surface"
"285","3.bmp",7,0.44327,6,"Invalid","Invalid"
"286","3.bmp",6,0.72308,5,"Meaningful","Meaningful"
"287","3.bmp",3,0.50818,8,"Surface","Surface"
"288","3.bmp",5,0.62617,7,"Meaningful","Meaningful"
"289","3.bmp",8,0.50899,1,"Surface","Surface"
"290","3.bmp",6,1.29749,5,"Invalid","Invalid"
"291","3.bmp",7,0.52629,6,"Meaningful","Meaningful"
"292","3.bmp",4,0.59204,3,"Surface","Surface"
"293","3.bmp",5,0.24654,7,"Invalid","Invalid"
"294","3.bmp",10,0.27928,10,"Invalid","Invalid"
"295","3.bmp",8,0.29422,1,"Invalid","Invalid"
"296","3.bmp",9,0.36043,4,"Surface","Surface"
"297","3.bmp",8,0.29384,1,"Surface","Surface"
"298","3.bmp",10,0.32858,10,"Invalid","Invalid"
"299","3.bmp",6,0.69863,5,"Invalid","Invalid"
"300","3.bmp",0,0.21355,0,"Invalid","Invalid"
"301","4.bmp",2,0.63144,3,"Invalid","Invalid"
"302","4.bmp",5,0.16414,7,"Invalid","Invalid"
"303","4.bmp",8,0.25388,8,"Meaningful","Meaningful"
"304","4.bmp",9,0.31223,1,"Invalid","Invalid"
"305","4.bmp",4,0.21303,4,"Surface","Surface"
"306","4.bmp",7,0.68977,6,"Meaningful","Meaningful"
"307","4.bmp",8,0.37753,8,"Invalid","Invalid"
"308","4.bmp",6,0.14771,5,"Surface","Surface"
"309","4.bmp",3,0.32497,2,"Surface","Surface"
"310","4.bmp",2,0.32858,3,"Meaningful","Meaningful"
"311","4.bmp",0,0.32878,0,"Invalid","Invalid"
"312","4.bmp",1,0.52542,9,"Invalid","Invalid"
"313","4.bmp",2,0.42648,3,"Surface","Surface"
"314","4.bmp",4,0.09862,4,"Invalid","Invalid"
"315","4.bmp",1,0.29909,9,"Invalid","Invalid"
"316","4.bmp",0,0.16455,0,"Invalid","Invalid"
"317","4.bmp",1,0.29585,9,"Invalid","Invalid"
"318","4.bmp",2,0.4934,3,"Surface","Surface"
"319","4.bmp",8,0.22978,8,"Invalid","Invalid"
"320","4.bmp",0,0.34491,0,"Invalid","Invalid"
"321","4.bmp",5,0.27988,7,"Invalid","Invalid"
"322","4.bmp",7,0.41071,6,"Invalid","Invalid"
"323","4.bmp",2,1.18329,3,"Surface","Surface"
"324","4.bmp",3,0.27924,2,"Meaningful","Meaningful"
"325","4.bmp",4,0.60866,4,"Invalid","Invalid"
"326","4.bmp",5,0.44437,7,"Surface","Surface"
"327","4.bmp",6,0.4924,5,"Invalid","Invalid"
"328","4.bmp",9,0.21408,1,"Invalid","Invalid"
"329","4.bmp",6,0.54068,5,"Invalid","Invalid"
"330","4.bmp",8,2.19363,8,"Surface","Surface"
"331","4.bmp",6,0.60751,5,"Surface","Surface"
"332","4.bmp",2,0.23065,3,"Invalid","Invalid"
"333","4.bmp",1,0.64087,9,"Surface","Surface"
"334","4.bmp",3,0.91928,2,"Invalid","Invalid"
"335","4.bmp",8,0.39343,8,"Surface","Surface"
"336","4.bmp",6,0.6405,5,"Surface","Surface"
"337","4.bmp",7,2.34799,6,"Meaningful","Meaningful"
"338","4.bmp",1,0.26328,9,"Surface","Surface"
"339","4.bmp",0,0.39423,0,"Invalid","Invalid"
"340","4.bmp",1,0.75556,9,"Invalid","Invalid"
"341","4.bmp",0,0.13229,0,"Invalid","Invalid"
"342","4.bmp",2,0.4928,3,"Invalid","Invalid"
"343","4.bmp",3,0.23004,2,"Meaningful","Meaningful"
"344","4.bmp",8,0.39413,8,"Surface","Surface"
"345","4.bmp",6,0.60754,5,"Surface","Surface"
"346","4.bmp",5,0.4762,7,"Invalid","Invalid"
"347","4.bmp",4,0.57495,4,"Surface","Surface"
"348","4.bmp",5,0.31229,7,"Surface","Surface"
"349","4.bmp",0,0.39288,0,"Invalid","Invalid"
"350","4.bmp",3,0.24628,2,"Invalid","Invalid"
"351","4.bmp",8,0.21301,8,"Surface","Surface"
"352","4.bmp",5,0.57486,7,"Meaningful","Meaningful"
"353","4.bmp",8,0.24637,8,"Meaningful","Meaningful"
"354","4.bmp",2,0.444,3,"Invalid","Invalid"
"355","4.bmp",3,0.31223,2,"Meaningful","Meaningful"
"356","4.bmp",8,0.59122,8,"Surface","Surface"
"357","4.bmp",1,0.2471,9,"Meaningful","Meaningful"
"358","4.bmp",2,0.3945,3,"Surface","Surface"
"359","4.bmp",7,0.85363,6,"Surface","Surface"
"360","4.bmp",2,0.80438,3,"Surface","Surface"
"361","4.bmp",8,0.19717,8,"Invalid","Invalid"
"362","4.bmp",0,0.31296,0,"Invalid","Invalid"
"363","4.bmp",3,0.26276,2,"Invalid","Invalid"
"364","4.bmp",2,0.49286,3,"Meaningful","Meaningful"
"365","4.bmp",0,0.36176,0,"Invalid","Invalid"
"366","4.bmp",1,0.52612,9,"Invalid","Invalid"
"367","4.bmp",2,0.26291,3,"Surface","Surface"
"368","4.bmp",5,0.24667,7,"Invalid","Invalid"
"369","4.bmp",9,0.27798,1,"Surface","Surface"
"370","4.bmp",8,0.19699,8,"Invalid","Invalid"
"371","4.bmp",5,1.24869,7,"Meaningful","Meaningful"
"372","5.bmp",10,0.19708,10,"Invalid","Invalid"
"373","5.bmp",2,0.54074,8,"Invalid","Invalid"
"374","5.bmp",3,0.19751,6,"Invalid","Invalid"
"375","5.bmp",6,0.2959,4,"Meaningful","Meaningful"
"376","5.bmp",8,0.2785,7,"Surface","Surface"
"377","5.bmp",5,0.86786,1,"Surface","Surface"
"378","5.bmp",6,0.59171,4,"Surface","Surface"
"379","5.bmp",0,0.21295,0,"Invalid","Invalid"
"380","5.bmp",8,0.24567,7,"Invalid","Invalid"
"381","5.bmp",5,0.29599,1,"Surface","Surface"
"382","5.bmp",6,0.52621,4,"Surface","Surface"
"383","5.bmp",8,0.95035,7,"Surface","Surface"
"384","5.bmp",2,0.55988,8,"Meaningful","Meaningful"
"385","6.bmp",7,0.57697,4,"Invalid","Invalid"
"386","6.bmp",9,0.22998,7,"Surface","Surface"
"387","6.bmp",7,0.27933,4,"Surface","Surface"
"388","6.bmp",2,0.21057,1,"Surface","Surface"
"389","6.bmp",6,0.29517,6,"Invalid","Invalid"
"390","6.bmp",8,0.26306,5,"Meaningful","Meaningful"
"391","6.bmp",5,0.21481,8,"Surface","Surface"
"392","6.bmp",1,0.23019,2,"Surface","Surface"
"393","6.bmp",9,0.24612,7,"Invalid","Invalid"
"394","6.bmp",7,1.10025,4,"Surface","Surface"
"395","6.bmp",2,0.37885,1,"Surface","Surface"
"396","6.bmp",7,1.33673,4,"Surface","Surface"
"397","6.bmp",9,0.29593,7,"Surface","Surface"
"398","6.bmp",6,0.36038,6,"Invalid","Invalid"
"399","6.bmp",8,0.21283,5,"Meaningful","Meaningful"
"400","6.bmp",10,0.23013,10,"Invalid","Invalid"
"401","7.bmp",0,1.04535,0,"Invalid","Invalid"
"402","7.bmp",6,0.57523,1,"Invalid","Invalid"
"403","7.bmp",2,0.2464,8,"Invalid","Invalid"
"404","7.bmp",1,0.34543,7,"Invalid","Invalid"
"405","7.bmp",4,0.78921,5,"Invalid","Invalid"
"406","7.bmp",7,0.21368,6,"Invalid","Invalid"
"407","7.bmp",8,0.29541,3,"Surface","Surface"
"408","7.bmp",3,0.18262,4,"Invalid","Invalid"
"409","7.bmp",5,0.32846,9,"Invalid","Invalid"
"410","7.bmp",8,0.4921,3,"Surface","Surface"
"411","7.bmp",9,0.23218,2,"Meaningful","Meaningful"
"412","7.bmp",4,0.64081,5,"Surface","Surface"
"413","7.bmp",0,0.18222,0,"Invalid","Invalid"
"414","7.bmp",3,1.51043,4,"Invalid","Invalid"
"415","7.bmp",2,0.19763,8,"Invalid","Invalid"
"416","7.bmp",6,0.96994,1,"Invalid","Invalid"
"417","7.bmp",1,0.34824,7,"Surface","Surface"
"418","7.bmp",0,0.72306,0,"Invalid","Invalid"
"419","7.bmp",7,1.04885,6,"Invalid","Invalid"
"420","7.bmp",8,0.57562,3,"Surface","Surface"
"421","7.bmp",5,0.62726,9,"Surface","Surface"
"422","7.bmp",9,2.75863,2,"Invalid","Invalid"
"423","7.bmp",5,1.70807,9,"Invalid","Invalid"
"424","7.bmp",4,0.41064,5,"Invalid","Invalid"
"425","7.bmp",9,0.54153,2,"Surface","Surface"
"426","7.bmp",5,0.56207,9,"Invalid","Invalid"
"427","7.bmp",9,0.62344,2,"Invalid","Invalid"
"428","7.bmp",0,0.41043,0,"Invalid","Invalid"
"429","7.bmp",2,0.2428,8,"Invalid","Invalid"
"430","7.bmp",6,2.88959,1,"Invalid","Invalid"
"431","7.bmp",0,0.22974,0,"Invalid","Invalid"
"432","7.bmp",3,0.31177,4,"Invalid","Invalid"
"433","7.bmp",1,0.28192,7,"Surface","Surface"
"434","7.bmp",3,0.70508,4,"Surface","Surface"
"435","7.bmp",6,0.3609,1,"Surface","Surface"
"436","7.bmp",1,0.72254,7,"Surface","Surface"
"437","7.bmp",2,0.27798,8,"Invalid","Invalid"
"438","7.bmp",6,0.3779,1,"Invalid","Invalid"
"439","7.bmp",8,0.29532,3,"Meaningful","Meaningful"
"440","7.bmp",9,0.41043,2,"Meaningful","Meaningful"
"441","7.bmp",5,0.29938,9,"Invalid","Invalid"
"442","7.bmp",2,0.89035,8,"Invalid","Invalid"
"443","7.bmp",4,0.06775,5,"Surface","Surface"
"444","7.bmp",7,2.31827,6,"Invalid","Invalid"
"445","7.bmp",0,0.44308,0,"Invalid","Invalid"
"446","7.bmp",7,2.51847,6,"Invalid","Invalid"
"447","7.bmp",8,1.92182,3,"Surface","Surface"
"448","7.bmp",3,0.42657,4,"Invalid","Invalid"
"449","7.bmp",2,0.72355,8,"Invalid","Invalid"
"450","7.bmp",1,0.24673,7,"Invalid","Invalid"
"451","7.bmp",4,0.29654,5,"Invalid","Invalid"
"452","7.bmp",5,0.19745,9,"Invalid","Invalid"
"453","7.bmp",6,0.22986,1,"Invalid","Invalid"
"454","7.bmp",9,0.43875,2,"Meaningful","Meaningful"
"455","7.bmp",5,0.44177,9,"Invalid","Invalid"
"456","7.bmp",4,0.2471,5,"Invalid","Invalid"
"457","7.bmp",5,1.15174,9,"Invalid","Invalid"
"458","7.bmp",4,0.23016,5,"Invalid","Invalid"
"459","7.bmp",9,0.44324,2,"Surface","Surface"
"460","7.bmp",6,0.32846,1,"Meaningful","Meaningful"
"461","7.bmp",8,0.27905,3,"Meaningful","Meaningful"
"462","7.bmp",9,1.03521,2,"Meaningful","Meaningful"
"463","7.bmp",5,0.24609,9,"Invalid","Invalid"
"464","7.bmp",4,1.2157,5,"Invalid","Invalid"
"465","7.bmp",7,0.26178,6,"Invalid","Invalid"
"466","7.bmp",10,0.85449,10,"Invalid","Invalid"
"467","7.bmp",5,0.19794,9,"Invalid","Invalid"
"468","8.bmp",2,0.75616,6,"Invalid","Invalid"
"469","8.bmp",0,0.14859,0,"Invalid","Invalid"
