"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"73","0.bmp",8,0.2466,8,"Meaningful","Meaningful"
"74","0.bmp",9,0.18081,9,"Meaningful","Meaningful"
"75","0.bmp",5,0.52567,5,"Invalid","Invalid"
"76","0.bmp",2,0.19685,2,"Surface","Surface"
"77","0.bmp",8,0.77131,8,"Surface","Surface"
"78","0.bmp",6,0.32891,6,"Invalid","Invalid"
"79","0.bmp",1,0.26292,1,"Invalid","Invalid"
"80","0.bmp",4,0.27891,4,"Surface","Surface"
"81","0.bmp",10,0.21321,10,"Invalid","Invalid"
"82","0.bmp",7,0.55886,7,"Invalid","Invalid"
"83","0.bmp",3,0.36116,3,"Invalid","Invalid"
"84","0.bmp",6,0.58003,6,"Surface","Surface"
"85","0.bmp",4,0.21772,4,"Meaningful","Meaningful"
"86","0.bmp",2,0.23107,2,"Invalid","Invalid"
"87","0.bmp",1,0.7572,1,"Meaningful","Meaningful"
"88","0.bmp",2,0.21682,2,"Meaningful","Meaningful"
"89","0.bmp",3,0.29336,3,"Meaningful","Meaningful"
"90","0.bmp",6,0.2466,6,"Surface","Surface"
"91","0.bmp",9,0.21355,9,"Surface","Surface"
"92","0.bmp",6,0.29774,6,"Surface","Surface"
"93","0.bmp",9,0.18107,9,"Surface","Surface"
"94","0.bmp",7,0.24693,7,"Meaningful","Meaningful"
"95","0.bmp",3,0.21351,3,"Invalid","Invalid"
"96","0.bmp",1,0.23028,1,"Meaningful","Meaningful"
"97","0.bmp",5,0.24651,5,"Invalid","Invalid"
"98","0.bmp",8,0.19707,8,"Surface","Surface"
"99","0.bmp",1,0.21343,1,"Invalid","Invalid"
"100","0.bmp",7,0.29635,7,"Surface","Surface"
"101","0.bmp",2,0.47639,2,"Invalid","Invalid"
"102","0.bmp",6,0.3615,6,"Invalid","Invalid"
"103","0.bmp",1,0.68738,1,"Invalid","Invalid"
"104","0.bmp",4,0.23452,4,"Surface","Surface"
"105","0.bmp",5,0.22955,5,"Meaningful","Meaningful"
"106","0.bmp",3,0.27955,3,"Invalid","Invalid"
"107","0.bmp",0,0.31834,0,"Invalid","Invalid"
"108","0.bmp",9,0.37778,9,"Invalid","Invalid"
"109","0.bmp",3,0.53148,3,"Surface","Surface"
"110","0.bmp",6,0.2153,6,"Surface","Surface"
"111","0.bmp",8,0.49344,8,"Invalid","Invalid"
"112","0.bmp",0,0.85479,0,"Invalid","Invalid"
"113","0.bmp",5,0.60735,5,"Invalid","Invalid"
"114","0.bmp",6,0.21375,6,"Meaningful","Meaningful"
"115","0.bmp",7,0.378,7,"Invalid","Invalid"
"116","0.bmp",4,0.52558,4,"Surface","Surface"
"117","0.bmp",5,0.19729,5,"Meaningful","Meaningful"
"118","0.bmp",2,0.4274,2,"Surface","Surface"
"119","0.bmp",1,0.8548,1,"Meaningful","Meaningful"
"120","0.bmp",2,0.19694,2,"Meaningful","Meaningful"
"121","0.bmp",6,0.41071,6,"Invalid","Invalid"
"122","0.bmp",3,0.32867,3,"Surface","Surface"
"123","0.bmp",5,0.68694,5,"Invalid","Invalid"
"124","0.bmp",0,0.47607,0,"Invalid","Invalid"
"125","0.bmp",7,0.57603,7,"Invalid","Invalid"
"126","0.bmp",4,0.29567,4,"Surface","Surface"
"127","0.bmp",5,0.04926,5,"Meaningful","Meaningful"
"128","0.bmp",6,0.5582,6,"Meaningful","Meaningful"
"129","1.bmp",9,0.22988,1,"Invalid","Invalid"
"130","1.bmp",3,0.49262,8,"Invalid","Invalid"
"131","1.bmp",8,0.68975,3,"Invalid","Invalid"
"132","1.bmp",9,0.27872,1,"Meaningful","Meaningful"
"133","1.bmp",8,0.23038,3,"Meaningful","Meaningful"
"134","1.bmp",4,0.22992,4,"Invalid","Invalid"
"135","1.bmp",6,0.21358,5,"Meaningful","Meaningful"
"136","1.bmp",8,0.21373,3,"Invalid","Invalid"
"137","1.bmp",6,0.24677,5,"Invalid","Invalid"
"138","1.bmp",3,0.42712,8,"Surface","Surface"
"139","1.bmp",1,0.36111,9,"Meaningful","Meaningful"
"140","1.bmp",10,0.20088,10,"Invalid","Invalid"
"141","1.bmp",8,0.62462,3,"Invalid","Invalid"
"142","1.bmp",10,0.42725,10,"Invalid","Invalid"
"143","1.bmp",2,0.77525,2,"Invalid","Invalid"
"144","1.bmp",8,0.96254,3,"Meaningful","Meaningful"
"145","1.bmp",2,0.30968,2,"Meaningful","Meaningful"
"146","1.bmp",1,0.23012,9,"Invalid","Invalid"
"147","1.bmp",5,0.22911,6,"Surface","Surface"
"148","1.bmp",3,0.29552,8,"Invalid","Invalid"
"149","1.bmp",2,0.26245,2,"Surface","Surface"
"150","1.bmp",4,0.24457,4,"Invalid","Invalid"
"151","1.bmp",9,0.23022,1,"Surface","Surface"
"152","1.bmp",7,0.57651,7,"Surface","Surface"
"153","1.bmp",2,0.2274,2,"Invalid","Invalid"
"154","1.bmp",1,0.8869,9,"Invalid","Invalid"
"155","1.bmp",7,0.21346,7,"Meaningful","Meaningful"
"156","1.bmp",4,0.36182,4,"Surface","Surface"
"157","1.bmp",2,0.20325,2,"Invalid","Invalid"
"158","1.bmp",3,0.21715,8,"Surface","Surface"
"159","1.bmp",0,0.27937,0,"Invalid","Invalid"
"160","1.bmp",5,0.32864,6,"Invalid","Invalid"
"161","1.bmp",4,0.8048,4,"Meaningful","Meaningful"
"162","1.bmp",9,0.29515,1,"Surface","Surface"
"163","1.bmp",8,0.62389,3,"Meaningful","Meaningful"
"164","1.bmp",6,0.21249,5,"Invalid","Invalid"
"165","1.bmp",3,0.19722,8,"Surface","Surface"
"166","1.bmp",0,0.21335,0,"Invalid","Invalid"
"167","1.bmp",4,0.37758,4,"Invalid","Invalid"
"168","1.bmp",9,0.34497,1,"Surface","Surface"
"169","1.bmp",8,0.29558,3,"Meaningful","Meaningful"
"170","1.bmp",6,0.36166,5,"Invalid","Invalid"
"171","1.bmp",2,0.44374,2,"Surface","Surface"
"172","1.bmp",6,0.32834,5,"Surface","Surface"
"173","1.bmp",3,0.55934,8,"Surface","Surface"
"174","1.bmp",1,0.33812,9,"Meaningful","Meaningful"
"175","1.bmp",6,0.09822,5,"Invalid","Invalid"
"176","1.bmp",9,0.26295,1,"Invalid","Invalid"
"177","1.bmp",6,0.44354,5,"Invalid","Invalid"
"178","1.bmp",8,1.98718,3,"Invalid","Invalid"
"179","1.bmp",6,1.18262,5,"Invalid","Invalid"
"180","1.bmp",0,0.26271,0,"Invalid","Invalid"
"181","1.bmp",4,0.31223,4,"Invalid","Invalid"
"182","1.bmp",6,0.23001,5,"Meaningful","Meaningful"
"183","1.bmp",2,0.72318,2,"Surface","Surface"
"184","2.bmp",6,0.67287,4,"Invalid","Invalid"
"185","2.bmp",7,0.2139,7,"Surface","Surface"
"186","2.bmp",1,0.34497,9,"Meaningful","Meaningful"
"187","2.bmp",5,0.3616,8,"Meaningful","Meaningful"
"188","2.bmp",0,0.31261,0,"Invalid","Invalid"
"189","2.bmp",5,0.62384,8,"Invalid","Invalid"
"190","2.bmp",4,0.24664,6,"Invalid","Invalid"
"191","2.bmp",8,1.59576,5,"Meaningful","Meaningful"
"192","2.bmp",2,0.55795,3,"Invalid","Invalid"
"193","2.bmp",0,0.65395,0,"Invalid","Invalid"
"194","2.bmp",3,0.26279,1,"Invalid","Invalid"
"195","2.bmp",6,0.26328,4,"Surface","Surface"
"196","2.bmp",9,0.04913,2,"Invalid","Invalid"
"197","2.bmp",8,0.969,5,"Surface","Surface"
"198","2.bmp",7,0.77189,7,"Invalid","Invalid"
"199","2.bmp",5,0.22989,8,"Meaningful","Meaningful"
"200","2.bmp",7,0.24632,7,"Meaningful","Meaningful"
"201","2.bmp",5,0.57498,8,"Meaningful","Meaningful"
"202","2.bmp",7,1.08549,7,"Meaningful","Meaningful"
"203","2.bmp",6,0.78838,4,"Surface","Surface"
"204","2.bmp",9,0.29282,2,"Invalid","Invalid"
"205","2.bmp",5,0.29556,8,"Surface","Surface"
"206","2.bmp",8,0.21382,5,"Surface","Surface"
"207","2.bmp",5,0.21385,8,"Surface","Surface"
"208","2.bmp",4,0.21149,6,"Invalid","Invalid"
"209","2.bmp",0,1.14487,0,"Invalid","Invalid"
"210","2.bmp",2,0.24615,3,"Invalid","Invalid"
"211","2.bmp",1,0.80425,9,"Surface","Surface"
"212","2.bmp",5,1.44623,8,"Meaningful","Meaningful"
"213","2.bmp",3,0.27798,1,"Invalid","Invalid"
"214","2.bmp",6,0.3448,4,"Surface","Surface"
"215","2.bmp",9,0.29543,2,"Invalid","Invalid"
"216","2.bmp",8,0.87073,5,"Surface","Surface"
"217","2.bmp",2,0.19762,3,"Invalid","Invalid"
"218","2.bmp",5,0.26303,8,"Invalid","Invalid"
"219","2.bmp",2,0.24648,3,"Invalid","Invalid"
"220","2.bmp",6,0.67386,4,"Invalid","Invalid"
"221","2.bmp",3,1.03447,1,"Surface","Surface"
"222","2.bmp",4,0.19681,6,"Invalid","Invalid"
"223","2.bmp",0,0.39476,0,"Invalid","Invalid"
"224","2.bmp",4,0.29587,6,"Invalid","Invalid"
"225","2.bmp",5,0.78158,8,"Invalid","Invalid"
"226","2.bmp",9,0.19714,2,"Surface","Surface"
"227","2.bmp",8,0.27916,5,"Surface","Surface"
"228","3.bmp",5,0.55859,4,"Invalid","Invalid"
"229","3.bmp",8,0.23035,5,"Meaningful","Meaningful"
"230","3.bmp",1,0.21301,2,"Surface","Surface"
"231","3.bmp",0,0.4437,0,"Invalid","Invalid"
"232","3.bmp",7,0.90247,6,"Invalid","Invalid"
"233","3.bmp",5,0.70429,4,"Meaningful","Meaningful"
"234","3.bmp",9,0.19688,9,"Invalid","Invalid"
"235","3.bmp",6,0.29587,1,"Invalid","Invalid"
"236","3.bmp",5,0.34526,4,"Surface","Surface"
"237","3.bmp",8,1.16529,5,"Meaningful","Meaningful"
"238","3.bmp",5,0.41043,4,"Meaningful","Meaningful"
"239","3.bmp",8,0.27925,5,"Meaningful","Meaningful"
"240","3.bmp",10,0.32793,10,"Invalid","Invalid"
"241","3.bmp",8,1.10058,5,"Invalid","Invalid"
"242","3.bmp",5,0.59131,4,"Meaningful","Meaningful"
"243","3.bmp",8,0.80466,5,"Meaningful","Meaningful"
"244","3.bmp",7,0.44135,6,"Meaningful","Meaningful"
"245","3.bmp",4,0.21448,3,"Surface","Surface"
"246","3.bmp",1,0.22987,2,"Meaningful","Meaningful"
"247","3.bmp",9,0.22966,9,"Invalid","Invalid"
"248","3.bmp",0,0.24687,0,"Invalid","Invalid"
"249","3.bmp",6,0.21227,1,"Invalid","Invalid"
"250","3.bmp",3,0.2972,7,"Surface","Surface"
"251","3.bmp",2,0.26262,8,"Meaningful","Meaningful"
"252","3.bmp",4,0.31204,3,"Invalid","Invalid"
"253","3.bmp",7,0.14795,6,"Surface","Surface"
"254","3.bmp",9,0.26616,9,"Surface","Surface"
"255","3.bmp",5,0.82204,4,"Invalid","Invalid"
"256","3.bmp",2,0.19702,8,"Invalid","Invalid"
"257","3.bmp",1,0.32875,2,"Surface","Surface"
"258","3.bmp",0,0.34479,0,"Invalid","Invalid"
"259","3.bmp",5,0.57526,4,"Invalid","Invalid"
"260","3.bmp",8,0.27939,5,"Meaningful","Meaningful"
"261","3.bmp",1,0.27925,2,"Surface","Surface"
"262","3.bmp",0,0.62411,0,"Invalid","Invalid"
"263","3.bmp",3,0.27872,7,"Invalid","Invalid"
"264","3.bmp",6,0.5585,1,"Surface","Surface"
"265","3.bmp",9,0.24634,9,"Invalid","Invalid"
"266","3.bmp",7,0.23071,6,"Surface","Surface"
"267","3.bmp",5,0.54118,4,"Meaningful","Meaningful"
"268","3.bmp",6,0.22993,1,"Surface","Surface"
"269","3.bmp",3,0.23166,7,"Surface","Surface"
"270","3.bmp",2,0.2301,8,"Meaningful","Meaningful"
"271","3.bmp",1,0.36142,2,"Surface","Surface"
"272","3.bmp",2,0.70723,8,"Surface","Surface"
"273","3.bmp",5,0.96821,4,"Invalid","Invalid"
"274","3.bmp",9,0.21385,9,"Invalid","Invalid"
"275","3.bmp",6,0.47673,1,"Invalid","Invalid"
"276","3.bmp",1,0.77258,2,"Meaningful","Meaningful"
"277","3.bmp",3,0.95344,7,"Invalid","Invalid"
"278","3.bmp",6,0.34474,1,"Surface","Surface"
"279","3.bmp",4,0.5749,3,"Meaningful","Meaningful"
"280","3.bmp",6,0.04921,1,"Meaningful","Meaningful"
"281","3.bmp",8,0.24657,5,"Invalid","Invalid"
"282","3.bmp",2,0.69108,8,"Surface","Surface"
"283","3.bmp",1,0.21417,2,"Surface","Surface"
"284","3.bmp",2,0.04881,8,"Surface","Surface"
"285","3.bmp",0,0.19685,0,"Invalid","Invalid"
"286","3.bmp",1,0.26303,2,"Invalid","Invalid"
"287","3.bmp",4,0.24654,3,"Meaningful","Meaningful"
"288","3.bmp",2,0.21382,8,"Invalid","Invalid"
"289","3.bmp",1,0.57281,2,"Surface","Surface"
"290","3.bmp",4,0.61091,3,"Meaningful","Meaningful"
"291","3.bmp",1,0.21425,2,"Meaningful","Meaningful"
"292","3.bmp",5,0.23,4,"Invalid","Invalid"
"293","3.bmp",6,0.4473,1,"Surface","Surface"
"294","3.bmp",3,0.27156,7,"Surface","Surface"
"295","3.bmp",6,0.36134,1,"Surface","Surface"
"296","3.bmp",1,1.06618,2,"Meaningful","Meaningful"
"297","3.bmp",2,0.24643,8,"Surface","Surface"
"298","3.bmp",5,0.41051,4,"Invalid","Invalid"
"299","3.bmp",2,0.52637,8,"Invalid","Invalid"
"300","3.bmp",1,0.19701,2,"Surface","Surface"
"301","3.bmp",4,0.3774,3,"Meaningful","Meaningful"
"302","3.bmp",1,0.24635,2,"Meaningful","Meaningful"
"303","3.bmp",6,0.3118,1,"Meaningful","Meaningful"
"304","3.bmp",5,0.41077,4,"Surface","Surface"
"305","3.bmp",6,0.42673,1,"Surface","Surface"
"306","3.bmp",9,0.22993,9,"Invalid","Invalid"
"307","3.bmp",4,0.19717,3,"Surface","Surface"
"308","3.bmp",1,0.26323,2,"Meaningful","Meaningful"
"309","3.bmp",4,0.21455,3,"Meaningful","Meaningful"
"310","3.bmp",1,0.22966,2,"Meaningful","Meaningful"
"311","3.bmp",2,0.65704,8,"Surface","Surface"
"312","3.bmp",6,0.4559,1,"Invalid","Invalid"
"313","4.bmp",4,1.33326,8,"Invalid","Invalid"
"314","4.bmp",7,1.18274,6,"Invalid","Invalid"
"315","4.bmp",9,0.41019,5,"Meaningful","Meaningful"
"316","4.bmp",6,0.26299,3,"Invalid","Invalid"
"317","4.bmp",3,0.27899,4,"Invalid","Invalid"
"318","4.bmp",4,0.83819,8,"Invalid","Invalid"
"319","4.bmp",2,0.31207,1,"Invalid","Invalid"
"320","4.bmp",3,0.36554,4,"Surface","Surface"
"321","4.bmp",6,0.22977,3,"Invalid","Invalid"
"322","4.bmp",3,0.27927,4,"Invalid","Invalid"
"323","4.bmp",5,0.2305,9,"Invalid","Invalid"
"324","4.bmp",8,0.59075,2,"Invalid","Invalid"
"325","4.bmp",9,0.49333,5,"Surface","Surface"
"326","4.bmp",8,0.87045,2,"Surface","Surface"
"327","4.bmp",9,0.09842,5,"Surface","Surface"
"328","4.bmp",8,0.57373,2,"Surface","Surface"
"329","4.bmp",2,0.19818,1,"Meaningful","Meaningful"
"330","4.bmp",1,0.23024,7,"Surface","Surface"
"331","4.bmp",0,0.22995,0,"Invalid","Invalid"
"332","4.bmp",5,0.27898,9,"Invalid","Invalid"
"333","4.bmp",6,0.27937,3,"Surface","Surface"
"334","4.bmp",0,0.27931,0,"Invalid","Invalid"
"335","4.bmp",8,0.59221,2,"Invalid","Invalid"
"336","4.bmp",7,0.23006,6,"Invalid","Invalid"
"337","4.bmp",0,0.24619,0,"Invalid","Invalid"
"338","4.bmp",1,0.32788,7,"Invalid","Invalid"
"339","4.bmp",3,0.37796,4,"Surface","Surface"
"340","4.bmp",2,0.2478,1,"Surface","Surface"
"341","4.bmp",3,0.49266,4,"Surface","Surface"
"342","4.bmp",4,0.04926,8,"Invalid","Invalid"
"343","4.bmp",2,0.37796,1,"Invalid","Invalid"
"344","4.bmp",4,0.93658,8,"Invalid","Invalid"
"345","4.bmp",8,0.51134,2,"Surface","Surface"
"346","4.bmp",9,0.31203,5,"Surface","Surface"
"347","4.bmp",6,0.6241,3,"Invalid","Invalid"
"348","4.bmp",2,0.49367,1,"Meaningful","Meaningful"
"349","4.bmp",3,1.42972,4,"Surface","Surface"
"350","4.bmp",7,0.19708,6,"Meaningful","Meaningful"
"351","4.bmp",5,0.36214,9,"Surface","Surface"
"352","4.bmp",8,0.2959,2,"Invalid","Invalid"
"353","4.bmp",6,1.6425,3,"Meaningful","Meaningful"
"354","4.bmp",4,0.32849,8,"Invalid","Invalid"
"355","4.bmp",1,0.39427,7,"Meaningful","Meaningful"
"356","4.bmp",0,0.27904,0,"Invalid","Invalid"
"357","4.bmp",2,0.29616,1,"Invalid","Invalid"
"358","4.bmp",5,0.37755,9,"Invalid","Invalid"
"359","4.bmp",1,0.49249,7,"Meaningful","Meaningful"
"360","4.bmp",5,0.21397,9,"Meaningful","Meaningful"
"361","4.bmp",4,0.21309,8,"Meaningful","Meaningful"
"362","4.bmp",9,0.19661,5,"Surface","Surface"
"363","4.bmp",8,0.64206,2,"Surface","Surface"
"364","4.bmp",7,0.23027,6,"Invalid","Invalid"
"365","4.bmp",4,0.29192,8,"Invalid","Invalid"
"366","4.bmp",0,0.19727,0,"Invalid","Invalid"
"367","4.bmp",7,0.54642,6,"Invalid","Invalid"
"368","4.bmp",5,0.42731,9,"Surface","Surface"
"369","4.bmp",4,0.88165,8,"Meaningful","Meaningful"
"370","4.bmp",2,0.21393,1,"Invalid","Invalid"
"371","4.bmp",1,0.31244,7,"Surface","Surface"
"372","4.bmp",8,1.23091,2,"Invalid","Invalid"
"373","4.bmp",3,0.42561,4,"Invalid","Invalid"
"374","4.bmp",4,0.52576,8,"Invalid","Invalid"
"375","5.bmp",5,0.39432,4,"Invalid","Invalid"
"376","5.bmp",4,0.24658,5,"Meaningful","Meaningful"
"377","5.bmp",6,0.23001,1,"Invalid","Invalid"
"378","5.bmp",8,0.22998,9,"Invalid","Invalid"
"379","5.bmp",0,0.31204,0,"Invalid","Invalid"
"380","5.bmp",3,0.31204,8,"Invalid","Invalid"
"381","5.bmp",8,0.57498,9,"Meaningful","Meaningful"
"382","5.bmp",10,0.26276,10,"Invalid","Invalid"
"383","5.bmp",4,1.56083,5,"Invalid","Invalid"
"384","5.bmp",0,0.19702,0,"Invalid","Invalid"
"385","5.bmp",8,0.7713,9,"Invalid","Invalid"
"386","5.bmp",2,0.93125,6,"Surface","Surface"
"387","5.bmp",0,0.32849,0,"Invalid","Invalid"
"388","5.bmp",2,0.06577,6,"Invalid","Invalid"
"389","5.bmp",6,0.24582,1,"Invalid","Invalid"
"390","5.bmp",8,0.54169,9,"Invalid","Invalid"
"391","5.bmp",4,0.49332,5,"Invalid","Invalid"
"392","5.bmp",7,0.26236,7,"Invalid","Invalid"
"393","5.bmp",5,0.23041,4,"Surface","Surface"
"394","5.bmp",0,0.16498,0,"Invalid","Invalid"
"395","5.bmp",6,0.36105,1,"Invalid","Invalid"
"396","5.bmp",3,0.42343,8,"Invalid","Invalid"
"397","5.bmp",0,0.30872,0,"Invalid","Invalid"
"398","5.bmp",2,1.46204,6,"Invalid","Invalid"
"399","5.bmp",0,0.41043,0,"Invalid","Invalid"
"400","5.bmp",3,0.26251,8,"Invalid","Invalid"
"401","5.bmp",0,0.34485,0,"Invalid","Invalid"
"402","5.bmp",4,0.57498,5,"Invalid","Invalid"
"403","5.bmp",7,0.31268,7,"Invalid","Invalid"
"404","5.bmp",8,1.16697,9,"Meaningful","Meaningful"
"405","5.bmp",9,0.95422,3,"Surface","Surface"
"406","5.bmp",2,1.59245,6,"Surface","Surface"
"407","5.bmp",1,0.90536,2,"Invalid","Invalid"
"408","5.bmp",3,0.5932,8,"Surface","Surface"
"409","5.bmp",4,0.19708,5,"Surface","Surface"
"410","5.bmp",5,0.27863,4,"Meaningful","Meaningful"
"411","5.bmp",7,0.24628,7,"Surface","Surface"
"412","5.bmp",2,0.32739,6,"Invalid","Invalid"
"413","5.bmp",3,0.36133,8,"Invalid","Invalid"
"414","5.bmp",5,0.36148,4,"Invalid","Invalid"
"415","5.bmp",8,0.27921,9,"Invalid","Invalid"
"416","5.bmp",5,0.21356,4,"Invalid","Invalid"
"417","5.bmp",6,0.90381,1,"Surface","Surface"
"418","6.bmp",5,0.26291,2,"Invalid","Invalid"
"419","6.bmp",8,1.27353,3,"Meaningful","Meaningful"
"420","6.bmp",3,0.27914,5,"Invalid","Invalid"
"421","6.bmp",0,0.5585,0,"Invalid","Invalid"
"422","6.bmp",8,0.1972,3,"Invalid","Invalid"
"423","6.bmp",0,0.83448,0,"Invalid","Invalid"
"424","6.bmp",10,0.29605,10,"Invalid","Invalid"
"425","6.bmp",8,0.24622,3,"Invalid","Invalid"
"426","6.bmp",5,0.24625,2,"Meaningful","Meaningful"
"427","6.bmp",2,0.5744,6,"Invalid","Invalid"
"428","6.bmp",1,0.21356,9,"Surface","Surface"
"429","6.bmp",4,0.67447,4,"Invalid","Invalid"
"430","6.bmp",7,0.21179,1,"Surface","Surface"
"431","6.bmp",0,0.21512,0,"Invalid","Invalid"
"432","6.bmp",5,0.39444,2,"Invalid","Invalid"
"433","6.bmp",9,0.27899,8,"Surface","Surface"
"434","6.bmp",0,0.2298,0,"Invalid","Invalid"
"435","6.bmp",8,0.67874,3,"Invalid","Invalid"
"436","6.bmp",7,0.27911,1,"Meaningful","Meaningful"
"437","6.bmp",9,0.21457,8,"Invalid","Invalid"
"438","6.bmp",5,0.67105,2,"Surface","Surface"
"439","6.bmp",8,0.65619,3,"Meaningful","Meaningful"
"440","6.bmp",9,0.23013,8,"Invalid","Invalid"
"441","6.bmp",5,0.37769,2,"Surface","Surface"
"442","6.bmp",0,0.21423,0,"Invalid","Invalid"
"443","6.bmp",8,0.60663,3,"Invalid","Invalid"
"444","6.bmp",5,1.10123,2,"Meaningful","Meaningful"
"445","6.bmp",2,0.26291,6,"Invalid","Invalid"
"446","6.bmp",3,0.60825,5,"Meaningful","Meaningful"
"447","6.bmp",5,0.21371,2,"Surface","Surface"
"448","6.bmp",1,1.38586,9,"Invalid","Invalid"
"449","6.bmp",7,0.21359,1,"Invalid","Invalid"
"450","6.bmp",8,0.23074,3,"Meaningful","Meaningful"
"451","6.bmp",5,0.21451,2,"Meaningful","Meaningful"
"452","6.bmp",1,0.32849,9,"Invalid","Invalid"
"453","6.bmp",5,0.55969,2,"Invalid","Invalid"
"454","6.bmp",9,0.26282,8,"Surface","Surface"
"455","6.bmp",6,0.36029,7,"Meaningful","Meaningful"
"456","6.bmp",1,1.16593,9,"Meaningful","Meaningful"
"457","6.bmp",9,0.44351,8,"Meaningful","Meaningful"
"458","6.bmp",2,0.42712,6,"Invalid","Invalid"
"459","6.bmp",1,0.21307,9,"Surface","Surface"
"460","6.bmp",2,0.21255,6,"Surface","Surface"
"461","6.bmp",4,0.34528,4,"Meaningful","Meaningful"
"462","6.bmp",7,0.26337,1,"Surface","Surface"
