"","slide","initialAOI","fixationTime","correctedAOI","Transition","Transition"
"119","2.bmp",5,0.31211,4,"Meaningful","Meaningful"
"120","2.bmp",6,0.83719,7,"Surface","Surface"
"121","2.bmp",5,0.21288,4,"Surface","Surface"
"122","2.bmp",8,0.47567,6,"Meaningful","Meaningful"
"123","2.bmp",9,0.24667,5,"Meaningful","Meaningful"
"124","2.bmp",8,0.29594,6,"Meaningful","Meaningful"
"125","2.bmp",5,0.59188,4,"Meaningful","Meaningful"
"126","2.bmp",8,0.90316,6,"Meaningful","Meaningful"
"127","2.bmp",9,0.23,5,"Meaningful","Meaningful"
"128","2.bmp",8,0.49206,6,"Meaningful","Meaningful"
"129","2.bmp",2,0.65664,9,"Surface","Surface"
"130","2.bmp",1,0.59959,2,"Invalid","Invalid"
"131","2.bmp",2,0.21384,9,"Invalid","Invalid"
"132","2.bmp",3,0.52636,1,"Invalid","Invalid"
"133","2.bmp",6,0.21341,7,"Surface","Surface"
"134","2.bmp",5,0.21391,4,"Surface","Surface"
"135","2.bmp",4,0.22726,3,"Invalid","Invalid"
"136","2.bmp",7,0.22936,8,"Invalid","Invalid"
"137","2.bmp",8,0.21368,6,"Invalid","Invalid"
"138","2.bmp",9,0.26319,5,"Meaningful","Meaningful"
"139","2.bmp",8,0.24653,6,"Meaningful","Meaningful"
"140","2.bmp",4,0.44316,3,"Surface","Surface"
"141","2.bmp",2,1.1125,9,"Surface","Surface"
"142","3.bmp",3,0.31247,4,"Invalid","Invalid"
"143","3.bmp",5,0.24579,5,"Meaningful","Meaningful"
"144","3.bmp",2,0.57558,2,"Surface","Surface"
"145","3.bmp",4,0.23013,9,"Invalid","Invalid"
"146","3.bmp",8,0.65747,7,"Meaningful","Meaningful"
"147","3.bmp",9,0.2632,1,"Surface","Surface"
"148","3.bmp",8,0.24235,7,"Surface","Surface"
"149","3.bmp",6,0.11542,3,"Invalid","Invalid"
"150","3.bmp",5,0.2465,5,"Invalid","Invalid"
"151","3.bmp",3,0.57542,4,"Meaningful","Meaningful"
"152","3.bmp",1,0.21299,8,"Invalid","Invalid"
"153","3.bmp",9,1.52845,1,"Invalid","Invalid"
"154","3.bmp",8,0.2465,7,"Surface","Surface"
"155","3.bmp",5,0.23017,5,"Invalid","Invalid"
"156","3.bmp",6,0.27924,3,"Invalid","Invalid"
"157","3.bmp",8,1.0544,7,"Invalid","Invalid"
"158","3.bmp",1,0.69408,8,"Meaningful","Meaningful"
"159","3.bmp",2,0.47646,2,"Surface","Surface"
"160","3.bmp",3,0.31287,4,"Invalid","Invalid"
"161","3.bmp",6,0.23032,3,"Invalid","Invalid"
"162","3.bmp",4,0.23038,9,"Surface","Surface"
"163","3.bmp",7,0.32895,6,"Surface","Surface"
"164","3.bmp",9,0.55847,1,"Invalid","Invalid"
"165","3.bmp",4,0.21327,9,"Invalid","Invalid"
"166","3.bmp",7,0.60782,6,"Surface","Surface"
"167","3.bmp",6,1.28104,3,"Surface","Surface"
"168","4.bmp",4,0.24653,4,"Invalid","Invalid"
"169","4.bmp",7,0.3947,8,"Invalid","Invalid"
"170","4.bmp",9,0.32807,7,"Meaningful","Meaningful"
"171","4.bmp",6,0.26639,3,"Invalid","Invalid"
"172","4.bmp",2,0.27921,6,"Surface","Surface"
"173","4.bmp",5,0.36131,1,"Invalid","Invalid"
"174","4.bmp",4,0.26249,4,"Surface","Surface"
"175","4.bmp",9,0.19706,7,"Surface","Surface"
"176","4.bmp",8,0.35319,9,"Meaningful","Meaningful"
"177","4.bmp",3,0.9678,5,"Invalid","Invalid"
"178","4.bmp",2,0.49277,6,"Meaningful","Meaningful"
"179","4.bmp",4,0.31144,4,"Meaningful","Meaningful"
"180","4.bmp",2,0.24689,6,"Meaningful","Meaningful"
"181","4.bmp",5,0.27881,1,"Invalid","Invalid"
"182","4.bmp",4,0.32862,4,"Surface","Surface"
"183","4.bmp",8,0.87069,9,"Invalid","Invalid"
"184","4.bmp",10,0.37768,10,"Invalid","Invalid"
"185","4.bmp",2,0.06443,6,"Invalid","Invalid"
"186","4.bmp",1,0.39559,2,"Invalid","Invalid"
"187","4.bmp",2,0.29389,6,"Invalid","Invalid"
"188","4.bmp",3,0.24822,5,"Meaningful","Meaningful"
"189","4.bmp",6,0.24606,3,"Invalid","Invalid"
"190","4.bmp",5,0.27942,1,"Meaningful","Meaningful"
"191","4.bmp",4,0.22942,4,"Surface","Surface"
"192","4.bmp",7,0.21382,8,"Invalid","Invalid"
"193","4.bmp",0,0.23,0,"Invalid","Invalid"
"194","4.bmp",9,0.26344,7,"Invalid","Invalid"
"195","4.bmp",8,0.27979,9,"Meaningful","Meaningful"
"196","4.bmp",6,0.50943,3,"Surface","Surface"
"197","4.bmp",2,1.81779,6,"Surface","Surface"
"198","5.bmp",3,0.21365,8,"Invalid","Invalid"
"199","5.bmp",6,0.0488,2,"Surface","Surface"
"200","5.bmp",9,0.26256,9,"Invalid","Invalid"
"201","5.bmp",6,0.24654,2,"Invalid","Invalid"
"202","5.bmp",5,0.23059,4,"Invalid","Invalid"
"203","5.bmp",4,0.65656,3,"Invalid","Invalid"
"204","5.bmp",9,0.19716,9,"Surface","Surface"
"205","5.bmp",0,0.24661,0,"Invalid","Invalid"
"206","5.bmp",1,0.22963,7,"Invalid","Invalid"
"207","5.bmp",4,0.27803,3,"Invalid","Invalid"
"208","5.bmp",1,0.22974,7,"Invalid","Invalid"
"209","5.bmp",5,0.22591,4,"Surface","Surface"
"210","5.bmp",2,0.25996,5,"Meaningful","Meaningful"
"211","5.bmp",4,0.19734,3,"Invalid","Invalid"
"212","5.bmp",8,0.83421,6,"Surface","Surface"
"213","5.bmp",2,0.51073,5,"Meaningful","Meaningful"
"214","5.bmp",1,0.34485,7,"Invalid","Invalid"
"215","5.bmp",2,0.50829,5,"Invalid","Invalid"
"216","5.bmp",3,0.34477,8,"Surface","Surface"
"217","5.bmp",6,0.26247,2,"Surface","Surface"
"218","5.bmp",5,0.24634,4,"Invalid","Invalid"
"219","5.bmp",4,0.263,3,"Invalid","Invalid"
"220","5.bmp",7,0.36116,1,"Meaningful","Meaningful"
"221","5.bmp",8,0.22963,6,"Invalid","Invalid"
"222","5.bmp",9,0.23044,9,"Surface","Surface"
"223","5.bmp",8,0.88696,6,"Surface","Surface"
"224","5.bmp",4,0.98587,3,"Surface","Surface"
"225","6.bmp",2,0.22954,4,"Invalid","Invalid"
"226","6.bmp",3,0.24677,9,"Invalid","Invalid"
"227","6.bmp",10,0.19736,10,"Invalid","Invalid"
"228","6.bmp",7,0.34558,8,"Invalid","Invalid"
"229","6.bmp",0,0.28088,0,"Invalid","Invalid"
"230","6.bmp",6,0.32838,2,"Invalid","Invalid"
"231","6.bmp",5,0.34518,6,"Invalid","Invalid"
"232","6.bmp",3,0.07256,9,"Surface","Surface"
"233","6.bmp",2,0.36197,4,"Invalid","Invalid"
"234","6.bmp",6,0.24696,2,"Invalid","Invalid"
"235","6.bmp",5,0.23007,6,"Invalid","Invalid"
"236","6.bmp",4,0.19695,5,"Meaningful","Meaningful"
"237","6.bmp",7,0.41068,8,"Surface","Surface"
"238","6.bmp",1,0.23119,7,"Meaningful","Meaningful"
"239","6.bmp",0,0.32808,0,"Invalid","Invalid"
"240","6.bmp",5,0.75549,6,"Invalid","Invalid"
"241","6.bmp",2,0.23001,4,"Meaningful","Meaningful"
"242","6.bmp",3,0.34123,9,"Invalid","Invalid"
"243","6.bmp",8,0.42679,1,"Invalid","Invalid"
"244","6.bmp",2,0.26302,4,"Surface","Surface"
"245","6.bmp",1,0.32907,7,"Surface","Surface"
"246","6.bmp",2,0.34462,4,"Surface","Surface"
"247","6.bmp",3,0.24631,9,"Invalid","Invalid"
"248","6.bmp",6,0.22997,2,"Invalid","Invalid"
"249","6.bmp",5,0.24648,6,"Invalid","Invalid"
"250","6.bmp",4,0.21825,5,"Meaningful","Meaningful"
"251","6.bmp",7,0.19772,8,"Surface","Surface"
"252","6.bmp",9,0.19745,3,"Invalid","Invalid"
"253","6.bmp",8,0.52428,1,"Meaningful","Meaningful"
"254","6.bmp",2,0.19757,4,"Surface","Surface"
"255","6.bmp",1,0.54358,7,"Surface","Surface"
"256","7.bmp",2,0.55795,2,"Invalid","Invalid"
"257","7.bmp",5,0.21413,8,"Surface","Surface"
"258","7.bmp",6,0.2137,9,"Invalid","Invalid"
"259","7.bmp",9,0.21375,3,"Surface","Surface"
"260","7.bmp",5,0.31281,8,"Invalid","Invalid"
"261","7.bmp",3,0.62381,1,"Invalid","Invalid"
"262","7.bmp",2,0.2625,2,"Meaningful","Meaningful"
"263","7.bmp",0,0.23016,0,"Invalid","Invalid"
"264","7.bmp",4,0.50989,7,"Invalid","Invalid"
"265","7.bmp",6,0.21608,9,"Invalid","Invalid"
"266","7.bmp",3,0.21585,1,"Invalid","Invalid"
"267","7.bmp",2,0.24637,2,"Meaningful","Meaningful"
"268","7.bmp",8,0.42695,5,"Surface","Surface"
"269","7.bmp",0,0.24823,0,"Invalid","Invalid"
"270","7.bmp",2,0.04956,2,"Invalid","Invalid"
"271","7.bmp",1,0.3994,4,"Invalid","Invalid"
"272","7.bmp",2,0.29533,2,"Invalid","Invalid"
"273","7.bmp",3,0.24655,1,"Meaningful","Meaningful"
"274","7.bmp",6,0.29573,9,"Invalid","Invalid"
"275","7.bmp",5,0.23128,8,"Invalid","Invalid"
"276","7.bmp",1,0.21303,4,"Invalid","Invalid"
"277","7.bmp",4,0.22923,7,"Surface","Surface"
"278","7.bmp",8,0.28258,5,"Invalid","Invalid"
"279","7.bmp",9,0.26308,3,"Invalid","Invalid"
"280","7.bmp",0,0.47684,0,"Invalid","Invalid"
"281","7.bmp",1,0.22763,4,"Invalid","Invalid"
"282","7.bmp",2,0.22969,2,"Invalid","Invalid"
"283","7.bmp",3,0.78918,1,"Meaningful","Meaningful"
"284","7.bmp",6,0.19476,9,"Invalid","Invalid"
"285","7.bmp",4,0.29565,7,"Invalid","Invalid"
"286","7.bmp",5,0.39418,8,"Invalid","Invalid"
"287","7.bmp",6,0.85423,9,"Invalid","Invalid"
"288","7.bmp",2,0.45044,2,"Invalid","Invalid"
"289","7.bmp",8,0.21382,5,"Surface","Surface"
"290","8.bmp",2,1.16642,9,"Invalid","Invalid"
"291","8.bmp",6,0.19724,6,"Surface","Surface"
"292","8.bmp",2,0.73862,9,"Surface","Surface"
"293","8.bmp",6,0.69057,6,"Surface","Surface"
"294","8.bmp",8,0.69015,2,"Invalid","Invalid"
"295","8.bmp",3,0.27441,8,"Surface","Surface"
"296","8.bmp",5,0.3773,7,"Meaningful","Meaningful"
"297","8.bmp",1,0.26315,4,"Surface","Surface"
"298","8.bmp",4,0.6066,5,"Meaningful","Meaningful"
"299","8.bmp",7,0.29552,3,"Invalid","Invalid"
"300","8.bmp",9,0.75813,1,"Meaningful","Meaningful"
"301","8.bmp",5,0.19571,7,"Surface","Surface"
"302","8.bmp",8,0.23029,2,"Invalid","Invalid"
"303","8.bmp",10,0.65726,10,"Invalid","Invalid"
"304","8.bmp",2,0.476,9,"Invalid","Invalid"
"305","8.bmp",1,0.2627,4,"Invalid","Invalid"
"306","8.bmp",2,0.2796,9,"Invalid","Invalid"
"307","8.bmp",6,0.32834,6,"Surface","Surface"
"308","8.bmp",4,0.52382,5,"Meaningful","Meaningful"
"309","8.bmp",7,0.24361,3,"Invalid","Invalid"
"310","8.bmp",9,0.21359,1,"Meaningful","Meaningful"
"311","8.bmp",7,0.19748,3,"Meaningful","Meaningful"
"312","8.bmp",6,0.80586,6,"Surface","Surface"
"313","8.bmp",2,0.22984,9,"Surface","Surface"
"314","9.bmp",6,0.69002,7,"Invalid","Invalid"
"315","9.bmp",7,1.00487,3,"Invalid","Invalid"
"316","9.bmp",2,0.57506,6,"Surface","Surface"
"317","9.bmp",1,0.22977,4,"Invalid","Invalid"
"318","9.bmp",4,0.3795,1,"Invalid","Invalid"
"319","9.bmp",2,0.34471,6,"Surface","Surface"
"320","9.bmp",1,0.2141,4,"Invalid","Invalid"
"321","9.bmp",0,0.21329,0,"Invalid","Invalid"
"322","9.bmp",9,0.1476,9,"Invalid","Invalid"
"323","9.bmp",5,0.38626,8,"Invalid","Invalid"
"324","9.bmp",0,0.24577,0,"Invalid","Invalid"
"325","9.bmp",2,0.2267,6,"Invalid","Invalid"
"326","9.bmp",0,0.2132,0,"Invalid","Invalid"
"327","9.bmp",10,0.24617,10,"Invalid","Invalid"
"328","9.bmp",4,0.72127,1,"Invalid","Invalid"
"329","9.bmp",1,0.59452,4,"Invalid","Invalid"
"330","9.bmp",2,0.29556,6,"Invalid","Invalid"
"331","9.bmp",3,0.26273,2,"Invalid","Invalid"
"332","9.bmp",6,0.24632,7,"Invalid","Invalid"
"333","9.bmp",5,0.23029,8,"Meaningful","Meaningful"
"334","9.bmp",4,0.2135,1,"Invalid","Invalid"
"335","9.bmp",7,0.23064,3,"Surface","Surface"
"336","9.bmp",9,0.26256,9,"Invalid","Invalid"
"337","9.bmp",8,0.23016,5,"Invalid","Invalid"
"338","9.bmp",0,0.295,0,"Invalid","Invalid"
"339","9.bmp",5,0.60725,8,"Invalid","Invalid"
"340","9.bmp",3,0.90251,2,"Surface","Surface"
"341","10.bmp",2,0.21552,7,"Invalid","Invalid"
"342","10.bmp",6,0.21405,1,"Invalid","Invalid"
"343","10.bmp",9,0.2664,6,"Invalid","Invalid"
"344","10.bmp",7,0.19685,4,"Invalid","Invalid"
"345","10.bmp",2,0.80399,7,"Surface","Surface"
"346","10.bmp",6,0.19669,1,"Invalid","Invalid"
"347","10.bmp",2,0.19669,7,"Invalid","Invalid"
"348","10.bmp",4,0.26212,9,"Invalid","Invalid"
"349","10.bmp",0,0.23634,0,"Invalid","Invalid"
"350","10.bmp",8,0.36292,8,"Invalid","Invalid"
"351","10.bmp",0,0.2489,0,"Invalid","Invalid"
"352","10.bmp",6,0.80859,1,"Invalid","Invalid"
"353","10.bmp",1,0.24728,5,"Invalid","Invalid"
"354","10.bmp",2,0.39494,7,"Meaningful","Meaningful"
"355","10.bmp",3,0.21312,2,"Surface","Surface"
"356","10.bmp",0,0.26279,0,"Invalid","Invalid"
"357","10.bmp",10,0.63647,10,"Invalid","Invalid"
"358","10.bmp",2,0.21501,7,"Invalid","Invalid"
"359","10.bmp",1,0.31212,5,"Meaningful","Meaningful"
"360","10.bmp",2,0.21362,7,"Meaningful","Meaningful"
"361","10.bmp",3,0.24641,2,"Surface","Surface"
"362","10.bmp",6,0.44298,1,"Invalid","Invalid"
"363","10.bmp",4,0.45952,9,"Surface","Surface"
"364","10.bmp",7,0.50894,4,"Invalid","Invalid"
"365","10.bmp",8,0.57565,8,"Invalid","Invalid"
"366","10.bmp",4,0.83036,9,"Surface","Surface"
"367","10.bmp",5,0.21323,3,"Invalid","Invalid"
"368","11.bmp",6,0.24667,3,"Invalid","Invalid"
"369","11.bmp",8,0.55954,9,"Invalid","Invalid"
"370","11.bmp",10,0.26358,10,"Invalid","Invalid"
"371","11.bmp",7,0.21309,6,"Invalid","Invalid"
"372","11.bmp",9,0.19739,2,"Invalid","Invalid"
"373","11.bmp",5,0.21486,7,"Surface","Surface"
"374","11.bmp",4,0.22749,4,"Invalid","Invalid"
"375","11.bmp",0,0.50917,0,"Invalid","Invalid"
"376","11.bmp",6,0.69095,3,"Invalid","Invalid"
"377","11.bmp",4,1.03453,4,"Surface","Surface"
"378","11.bmp",8,0.31221,9,"Invalid","Invalid"
"379","11.bmp",0,0.68987,0,"Invalid","Invalid"
"380","11.bmp",6,0.95137,3,"Invalid","Invalid"
"381","11.bmp",2,0.50948,5,"Invalid","Invalid"
"382","11.bmp",9,0.19487,2,"Invalid","Invalid"
"383","11.bmp",8,0.1978,9,"Invalid","Invalid"
"384","11.bmp",2,1.05322,5,"Surface","Surface"
"385","11.bmp",1,0.70597,8,"Invalid","Invalid"
"386","11.bmp",2,0.19739,5,"Invalid","Invalid"
"387","11.bmp",3,0.26001,1,"Invalid","Invalid"
"388","11.bmp",6,0.33646,3,"Invalid","Invalid"
"389","11.bmp",5,0.24686,7,"Invalid","Invalid"
"390","11.bmp",4,0.23059,4,"Invalid","Invalid"
"391","11.bmp",5,0.36929,7,"Invalid","Invalid"
"392","11.bmp",7,0.21356,6,"Invalid","Invalid"
"393","11.bmp",9,0.19676,2,"Invalid","Invalid"
"394","11.bmp",3,0.19662,1,"Surface","Surface"
"395","11.bmp",9,0.62426,2,"Surface","Surface"
"396","11.bmp",5,0.26314,7,"Surface","Surface"
"397","11.bmp",3,1.1333,1,"Surface","Surface"
"398","11.bmp",9,0.19757,2,"Surface","Surface"
"399","11.bmp",8,0.24638,9,"Invalid","Invalid"
"400","11.bmp",7,0.24657,6,"Surface","Surface"
"401","11.bmp",5,0.2178,7,"Invalid","Invalid"
"402","11.bmp",0,0.50951,0,"Invalid","Invalid"
"403","11.bmp",3,0.19688,1,"Invalid","Invalid"
"404","11.bmp",0,0.23035,0,"Invalid","Invalid"
"405","11.bmp",5,0.22903,7,"Invalid","Invalid"
"406","11.bmp",9,0.19717,2,"Surface","Surface"
"407","11.bmp",6,0.49197,3,"Invalid","Invalid"
"408","11.bmp",8,0.54228,9,"Invalid","Invalid"
"409","11.bmp",4,0.25359,4,"Invalid","Invalid"
"410","11.bmp",1,0.54213,8,"Surface","Surface"
"411","11.bmp",3,0.23041,1,"Invalid","Invalid"
"412","11.bmp",0,0.17596,0,"Invalid","Invalid"
"413","11.bmp",6,0.25066,3,"Invalid","Invalid"
"414","11.bmp",0,0.4101,0,"Invalid","Invalid"
"415","11.bmp",5,0.14799,7,"Invalid","Invalid"
"416","11.bmp",4,0.24608,4,"Invalid","Invalid"
"417","11.bmp",7,0.2455,6,"Invalid","Invalid"
"418","11.bmp",0,0.1973,0,"Invalid","Invalid"
"419","11.bmp",2,0.19708,5,"Invalid","Invalid"
"420","11.bmp",0,0.21356,0,"Invalid","Invalid"
